Bleh	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
BTN2A2	25.46685714	17.39914286	12.44811429	4.902857143	12.48477143	2.006428571	3.18077551	3.945857143
PGM1	1.877857143	5.310285714	9.475142857	18.958	13.00332857	9.969071429	4.715653061	10.48728571
NBPF9	10.62971429	9.637714286	13.91274286	1.567928572	14.34028571	8.113714286	21.26726531	3.033428571
SMCO4	0.273428571	0.985142857	31.76017143	2.088928571	9.700171429	2.863142857	0.120040816	0.821928572
CCDC85B	5.652571429	15.06028571	3.860028571	24.60592857	1.292157143	13.13828571	1.666183673	15.18085714
WDR77	13.82185714	16.33171429	5.698942857	8.610142857	2.3436	9.876428571	11.12559184	9.212857143
ECI1	7.604571429	20.68714286	8.647771429	6.666785714	3.570028571	8.693571429	3.716795918	5.813285714
PRKAB1	11.18914286	11.50457143	7.453571429	9.920857143	14.62007143	9.399142857	6.386081633	7.458642857
AGAP2	3.649428571	5.401714286	2.043742857	16.15671429	16.5709	16.89757143	8.721469388	15.02042857
CMIP	7.631142857	6.190857143	18.82811429	6.348142857	33.82212857	2.541428572	3.095714286	5.6085
C16orf74	32.49314286	36.51228571	5.033742857	0.487285714	3.6617	2.561142857	3.383387755	1.439571429
ANK3	3.339571429	12.01514286	0.267542857	1.208857143	0.185771429	26.38385714	40.54208163	1.483428571
ACCS	24.02357143	18.85885714	8.103485714	2.901285714	1.017314286	11.99671429	11.85708163	3.741714286
ZNF641	6.045	3.622285714	11.11922857	13.12457143	25.84774286	4.661357143	8.398285714	7.540142857
USF3	17.19	8.070142857	8.195485714	8.153571429	17.93675714	8.068714286	6.810714286	8.449357143
TMEM245	9.963428571	6.158285714	6.315628571	8.051285714	1.116828571	12.60978571	20.52202041	12.05185714
MED16	8.869428571	15.83428571	4.126342857	8.035	13.19275714	9.061571429	6.190142857	16.98142857
DCUN1D1	4.235714286	5.832571429	10.80811429	8.358642857	19.8599	7.637642857	9.577693878	6.569428572
DIS3	8.552	8.301714286	8.452171429	8.918785714	9.135942857	9.157214286	15.14742857	8.472357143
TSPAN13	65.54485714	13.544	0.067428571	0.693357143	4.122328571	0.051714286	0.103061225	0.042
C19orf48	15.14514286	13.20071429	2.5482	6.980428572	0.543257143	13.58614286	14.07583673	10.02928571
POLE	18.52357143	11.40171429	6.423571429	8.662	5.794428571	10.26007143	11.78604082	9.347
EIF2B4	7.425714286	11.17485714	10.85522857	9.326428571	5.117157143	10.065	9.449897959	9.913571429
MFSD5	9.076714286	12.31857143	7.768028571	11.51357143	9.386828571	8.482	3.829346939	9.3815
KPNA6	8.454142857	7.877142857	8.901685714	10.93842857	9.093728571	9.860571429	10.63293878	10.58228571
XYLT1	19.29542857	7.608857143	12.57297143	7.211214286	18.06541429	6.106571429	6.797571429	4.897428572
LRRC37A2	19.73171429	10.05542857	8.2702	3.999214286	14.8056	6.228857143	13.09287755	6.926
GOPC	9.566571429	8.070142857	5.599142857	12.45564286	5.996457143	10.68485714	14.65573469	11.85342857
SEC23IP	9.536142857	7.926857143	9.838057143	8.687857143	13.1705	7.299285714	10.53914286	7.9655
ZBTB16	28.29157143	0.819428571	3.157	43.38735714	2.3479	2.992571429	1.09844898	3.016928572
STRN	7.720857143	5.518	8.490485714	10.60271429	19.02272857	7.587928572	7.581183674	7.514571429
STK16	8.148571429	8.308	6.297485714	10.19171429	20.05182857	7.1415	6.760081633	7.212857143
LOC102724200	8.600571429	9.675714286	4.126142857	22.00985714	8.929914286	8.719428572	8.273571429	12.31492857
GALK1	2.969142857	8.536285714	14.25822857	6.859285714	16.51251429	5.561142857	1.96922449	7.026928572
DNAJC1	3.869857143	3.445857143	8.180371429	24.70771429	6.137571429	8.268642857	4.449918367	14.61328571
GTF2H2	12.27285714	9.496714286	4.447714286	8.516928571	15.26987143	4.668357143	13.03159184	8.821428572
CYP20A1	8.670714286	7.258142857	9.8686	7.650714286	4.555042857	13.10864286	16.49822449	10.84664286
LOC101927752	7.161285714	5.870571429	8.662542857	9.304071429	0.780557143	6.789	10.06355102	4.254285714
TMEM106C	9.382285714	9.940714286	1.701685714	11.40771429	2.471528572	11.31178571	14.76326531	12.81221429
AK6	6.408285714	8.497	6.269885714	8.072142857	3.195471429	9.438428572	10.39257143	10.546
DYNLL2	6.238142857	7.912714286	4.4706	12.19357143	7.574471429	17.75942857	8.563020408	16.65642857
ZCCHC10	15.00257143	13.43357143	7.957457143	6.659571429	6.8288	7.925642857	6.728795918	7.324428572
AP2A2	8.239428571	5.832571429	10.30082857	10.65264286	11.27965714	8.157	12.84508163	6.898571429
TMEM261	7.888142857	11.00157143	4.534285714	9.721928572	0.698442857	10.96435714	13.52512245	8.711214286
ENOSF1	0.189714286	2.673142857	2.266171429	5.999571429	0.334871429	9.661357143	27.21897959	12.509
CCDC124	6.112	9.651714286	9.510742857	14.58028571	4.683628571	10.56721429	3.603469388	12.28771429
SLC25A26	12.45385714	12.58714286	4.899057143	9.161928572	1.467914286	13.23521429	11.11987755	10.31135714
REC8	7.237714286	10.46485714	12.7012	4.382785714	31.48014286	4.759571429	7.257244898	5.6385
TMEM176A	0.099142857	0	61.80394286	0	0.420014286	0.02	0.041918367	0
FARS2	13.13885714	13.32057143	5.676942857	9.553285714	0.894485714	14.489	10.22563265	12.15328571
ZNF776	14.678	12.07128571	3.412371429	5.297714286	21.66001429	6.973928571	10.55687755	6.364
POMGNT1	7.924285714	12.17742857	3.481885714	13.888	0.8857	10.882	10.26816327	13.59571429
HSPA13	6.641285714	6.123142857	7.120171429	10.09707143	8.126285714	14.28828571	6.736387755	10.95792857
CXorf40B	7.357285714	6.930571429	8.1046	15.013	8.334785714	8.511071429	7.698530612	12.80728571
TMEM115	9.183857143	9.242714286	6.497857143	10.92942857	14.40458571	8.656714286	4.341959184	9.434642857
TNKS	15.60842857	7.650142857	8.015085714	6.954785714	20.28391429	5.374214286	9.900244898	7.314857143
RCOR1	3.985714286	4.580571429	17.54188571	2.795642857	36.13944286	3.697214286	5.13544898	2.684857143
ARL16	8.758285714	11.25428571	6.516457143	9.782857143	7.725371429	8.675928571	11.48906122	12.74935714
PFKFB4	0.273428571	0.283428571	15.60234286	0.336285714	60.79752857	0.731142857	0.798244898	0.364071429
PRRC1	9.076714286	6.139714286	6.951857143	9.400071429	3.831557143	11.94192857	11.87334694	12.09142857
FAM13A	0.546142857	0.465142857	12.81162857	1.476071429	6.815314286	12.35585714	36.52169388	1.199642857
PPP3CB-AS1	14.2	10.85671429	7.056114286	8.079285714	4.768171429	11.41928571	16.50783673	7.400285714
ZNF302	17.46371429	8.232428571	3.391314286	8.153785714	2.447528571	6.831285714	23.72577551	8.160571429
MCPH1	17.79742857	10.24857143	6.166828571	8.792071429	2.405257143	10.49985714	12.9515102	10.39314286
9-Mar	16.32785714	23.22771429	1.712885714	4.433785714	0.230714286	13.5825	12.75297959	8.520857143
TRRAP	15.35828571	12.86714286	6.662028571	7.345285714	8.1092	10.03335714	10.56389796	10.04728571
ATP8B4	0.066	0	16.67422857	23.52242857	14.78328571	0.100428572	0.375428571	0.538428571
HDAC4	4.821428571	2.054285714	13.83548571	7.044714286	25.917	9.637071429	10.77477551	6.644928572
DCUN1D4	11.45657143	8.593285714	5.525857143	6.6205	8.580942857	9.734214286	18.79979592	8.298428572
RBP7	0.088857143	0	49.59262857	0	31.29748571	0.025357143	0	0
HDHD2	11.69885714	11.82228571	9.222342857	10.92214286	2.388557143	8.332928571	10.47528571	9.559214286
DNMT3A	4.164	4.143285714	4.171514286	6.467642857	15.59284286	11.71478571	23.79479592	10.68078571
MIR4647	5.186	12.72528571	18.62254286	12.28635714	3.167142857	6.887857143	3.408122449	9.737928572
TRAPPC9	15.128	11.44857143	8.579057143	7.5805	14.15737143	7.149571429	8.171408163	8.197785714
ESRRA	3.972142857	6.546857143	15.38108571	7.857428571	20.16928571	5.437142857	3.314530612	5.169142857
RPL17-C18orf32	2.222	19.024	4.345028571	3.153428572	1.530685714	21.962	1.050632653	28.09164286
ARMCX3	8.202	7.569428571	7.413828571	7.034142857	8.212142857	6.388928572	10.00722449	7.872357143
DCLRE1C	17.24885714	14.46742857	9.293657143	7.9365	10.77058571	4.525	7.547755102	7.053142857
DNASE1L1	5.45	6.674571429	20.26114286	5.465	11.5106	4.313571429	3.538571429	3.420928571
TSPAN31	7.857857143	11.522	6.865285714	12.74621429	4.741442857	8.727642857	5.443571429	9.063214286
RMDN3	4.623714286	4.345285714	3.218857143	24.15514286	1.073214286	6.705714286	4.545367347	8.159642857
NT5C3B	9.032571429	14.46742857	5.174685714	1.855142857	0.479242857	13.998	16.02142857	14.57328571
FAM213A	0.474571429	2.600857143	0.661028571	0.4565	0.009585714	0.393357143	2.622285714	0.696571429
LPCAT3	5.288571429	5.458857143	12.78622857	7.910285714	23.32455714	3.7615	4.684387755	5.210285714
ASPSCR1	9.37	15.64314286	8.554428571	9.292642857	3.394585714	10.81428571	6.733734694	10.67114286
BATF	0.902857143	3.813714286	5.163571429	27.92057143	6.981028571	16.6455	2.72622449	18.13842857
SAMD4B	9.471857143	11.57628571	9.718914286	5.079071429	25.73478571	5.625071429	4.738857143	6.371571429
ZNF708	16.85328571	6.796714286	5.751057143	5.727642857	14.80881429	6.402857143	17.57942857	7.224428572
PRAM1	0.055428571	0.143428571	32.79048571	0.145142857	30.86397143	0.094285714	0.460102041	0.085428571
MIR147B	0.235428571	0.155714286	4.237857143	0.221714286	3.050314286	0.130285714	0.16377551	0.122
GPALPP1	12.27285714	9.757857143	6.702342857	10.20785714	4.421771429	9.202714286	14.6455102	10.03307143
SLC39A8	4.732	1.282714286	8.9816	9.667071429	2.685242857	26.14121429	9.446714286	13.01857143
SLC35E1	6.086285714	7.839857143	11.10131429	7.557285714	13.72288571	11.328	6.966591837	7.174428572
C9orf69	5.238571429	6.190857143	6.826542857	18.04035714	10.21618571	7.810785714	3.716836735	12.3195
CAPS	7.810571429	9.723428571	5.2566	6.939428571	5.180485714	10.90814286	18.2022449	9.642428572
GAB3	3.110714286	2.695	11.0538	23.57542857	16.1136	5.007142857	1.552489796	16.6375
HPS6	4.752857143	9.432714286	7.439657143	14.32857143	7.916857143	12.29028571	4.501020408	12.68657143
ATPAF1	5.983428571	6.732857143	8.429	9.798142857	4.910271429	13.59357143	9.473102041	12.66242857
RNF168	5.371428571	6.240571429	9.357657143	11.84214286	10.94865714	12.81557143	6.799183674	9.118857143
IMMP1L	10.69885714	11.10428571	1.078571429	12.77142857	1.555442857	17.95635714	12.8884898	10.51914286
HENMT1	1.738	2.184857143	3.923971429	34.91157143	7.506328571	8.132571429	4.533265306	17.14378571
TUBB6	4.523714286	12.01514286	8.829228571	0.560642857	0.142871429	0.564857143	0.218734694	0.584428572
PIAS2	16.52028571	9.257571429	7.663371429	8.969714286	6.962071429	5.487571429	14.51746939	7.973
ZNF664	7.144571429	10.51914286	5.850228571	12.629	2.230628571	9.408285714	9.655612245	11.57235714
LOC100288778	8.788571429	9.798285714	8.121771429	5.463	11.70407143	10.26757143	16.28683673	9.529857143
TM9SF4	7.082857143	5.981428571	20.50691429	6.963428572	12.67348571	6.639	6.862489796	6.579142857
MXD3	1.546285714	2.112857143	10.83754286	2.643285714	58.63201429	1.950642857	1.494285714	2.614714286
XPA	10.66257143	11.13314286	7.954771429	10.85985714	2.012657143	10.78428571	13.85132653	11.09828571
ZFP90	10.39971429	10.707	4.639514286	10.10128571	2.021585714	10.88642857	17.73989796	11.00878571
HS1BP3	6.038	7.201142857	13.11777143	8.570142857	17.08215714	6.419214286	3.751571429	5.8505
RECQL5	13.01542857	13.02685714	9.689028571	5.742285714	13.02352857	6.678214286	11.0554898	5.489928572
DNAJC25-GNG10	0.913	1.022285714	5.866171429	1.902214286	54.58581429	2.954714286	2.514326531	1.981
PMS2CL	11.03342857	10.707	5.100314286	8.8715	11.5615	11.06878571	9.972673469	12.25185714
ATP11C	14.25842857	11.10428571	7.844971429	8.303857143	8.944257143	7.929071429	10.829	8.408571429
ZNF561	8.776	8.612571429	6.545885714	8.025214286	11.69561429	8.289142857	11.8424898	9.023857143
MAPK9	11.28842857	8.497	7.497514286	11.50807143	7.4901	8.467428571	10.41806122	9.907428571
DHRS13	3.972142857	5.458857143	1.843571429	9.800071429	37.38805714	7.704285714	7.676387755	8.788142857
ZNF589	5.152857143	12.472	5.763257143	2.670571429	2.7006	5.0525	14.6342449	4.698285714
NDUFV3	5.632	6.009285714	17.52597143	7.836571429	5.889042857	8.088285714	9.261387755	8.131357143
KNTC1	15.64028571	11.61542857	3.967657143	6.695642857	7.697757143	6.273571429	18.33642857	5.800285714
SLC9A8	9.706857143	4.398285714	17.49711429	4.550928572	29.69018571	5.021071429	5.054693878	3.986714286
GOT2	6.273714286	9.366	6.0022	9.7885	0.744314286	12.56421429	8.63177551	11.7865
TBC1D10B	5.041571429	6.240571429	12.89734286	9.822357143	25.2355	5.687142857	3.209040816	7.718142857
CAMK1D	17.23885714	12.81557143	3.941428571	4.505214286	29.01807143	4.313	5.465326531	3.245642857
GSE1	13.17842857	10.774	9.005914286	16.52071429	12.92851429	3.327357143	1.790857143	10.36542857
TUSC2	7.104571429	11.59057143	5.931371429	12.33042857	14.09294286	8.170714286	3.748673469	9.945714286
DBP	6.341714286	10.20657143	7.337314286	10.01228571	4.090657143	12.181	12.52306122	7.973571429
B3GALT4	8.411142857	8.809428571	5.929485714	15.42971429	14.8512	6.809428571	4.910285714	10.65857143
TTC9C	9.792142857	10.62385714	6.752457143	10.60064286	9.605785714	6.5765	8.47722449	7.836142857
TMEM101	7.732142857	9.696	8.659542857	9.867285714	5.816585714	12.59814286	5.903285714	8.633428572
TRPT1	15.05685714	18.44557143	5.028028571	9.428357143	9.194728571	6.865285714	7.932632653	7.663714286
SNX11	6.85	8.163285714	11.75771429	8.5725	26.53818571	2.8305	2.895510204	5.478142857
HEATR1	15.53657143	11.36542857	5.116828571	7.687142857	0.945914286	8.835571429	18.70097959	9.989428571
CWC22	9.766	8.565428571	7.223342857	9.779571429	13.92388571	8.833571429	9.600918367	9.644642857
BLMH	3.375428571	3.881571429	5.990714286	12.453	0.271657143	15.97428571	13.34067347	15.63528571
PSMG4	11.80557143	14.08685714	5.030628571	5.061928572	4.220657143	10.93192857	15.19026531	11.19307143
MRPS11	5.893714286	6.322142857	9.697514286	11.92164286	6.5295	10.96928571	6.31255102	8.878071429
TMEM80	11.99314286	11.36542857	8.872857143	7.767071429	8.1124	8.348142857	8.350632653	8.878357143
TPRA1	4.202	4.969428571	13.38354286	7.453214286	6.412257143	6.386714286	4.450612245	6.278785714
SGTA	6.391285714	10.88742857	7.086457143	9.436785714	11.18207143	8.637214286	5.33455102	7.307642857
LRG1	0.021142857	0.091714286	5.856971429	0	76.13268571	0	0.005346939	0
TSPOAP1-AS1	6.438428571	4.593428571	2.093771429	20.92771429	8.585285714	10.60428571	13.76395918	14.5425
ZBTB22	12.24228571	13.77685714	7.4676	10.09764286	8.434257143	10.5445	5.44022449	8.431928571
NIT2	10.73757143	8.983142857	6.150942857	7.114142857	0.771928571	7.764857143	18.13961224	6.380571429
TNFSF12	5.646142857	7.898857143	13.52105714	14.051	8.183985714	11.86157143	3.19944898	9.864642857
SPRYD3	5.347142857	9.709714286	4.581771429	11.24042857	12.25227143	12.18157143	6.33044898	13.39
ZNF518A	12.15628571	6.754428571	11.56988571	7.958285714	13.28924286	6.253785714	10.79991837	7.196714286
C3orf58	12.27285714	10.40428571	16.95445714	10.15457143	8.696628571	6.708285714	3.798204082	5.653428572
ZMYND8	14.56085714	8.909714286	4.660257143	8.5385	9.804157143	5.918	16.31936735	6.195642857
SMURF2	9.109857143	5.261285714	7.441314286	9.496714286	16.3674	6.740428571	14.76067347	7.690928572
TOLLIP	7.071	6.930571429	11.66997143	6.801642857	16.63938571	4.913285714	3.302061225	4.460428571
NAB1	3.364	3.570571429	9.854885714	15.79342857	20.60314286	8.299714286	5.232530612	9.500214286
C1orf52	6.714285714	5.389857143	11.23722857	6.337714286	16.87268571	6.674	14.89191837	6.755071429
MCCC1	9.855857143	13.77685714	7.174857143	6.289928572	3.552542857	9.656214286	11.69091837	8.853785714
DDX10	13.44114286	14.40157143	5.399457143	8.529142857	1.642628571	10.73714286	11.92602041	12.76185714
CDK19	10.24014286	5.656285714	10.65788571	6.618642857	31.75425714	3.548428572	3.473183673	3.499071429
YIPF4	7.053571429	4.436	7.602257143	4.6505	20.99721429	4.081285714	7.687061225	3.620142857
TP53TG1	6.055	12.69357143	3.027428572	12.00728571	1.187957143	15.69471429	7.609265306	14.75942857
NOP14	6.478571429	11.474	6.121142857	8.106928572	0.956814286	15.52164286	13.81693878	12.70607143
FADS3	32.19457143	34.32428571	1.635257143	1.245857143	3.070185714	1.773785714	0.709530612	1.811
STAMBP	7.344285714	5.275142857	9.350485714	8.353142857	15.9103	4.947642857	9.871510204	7.388214286
HIRA	7.574857143	7.519714286	5.8036	19.06171429	15.04654286	6.6955	5.099285714	10.33128571
TBL1X	7.650142857	4.045857143	12.10794286	6.862071429	38.19048571	2.874714286	4.628122449	3.157
ERMARD	15.08585714	12.62228571	5.731228571	6.069714286	3.364928571	7.020857143	16.81818367	8.616071429
POLK	11.11814286	8.593285714	17.7736	4.2245	9.107971429	5.907642857	10.56636735	5.894571429
VPS33A	7.918285714	8.992571429	7.3524	9.162214286	9.442785714	9.6295	5.986367347	12.42042857
HMGCS1	10.18028571	8.511285714	7.475742857	9.4685	13.82362857	5.977571429	6.597102041	5.316
COL19A1	71.56028571	9.940714286	0.004114286	0.026785714	0.009585714	0	0.071571429	0
NR4A1	3.317571429	20.31285714	53.97802857	1.292571429	0.698371429	1.262	0.304734694	0.292857143
UQCC2	3.236857143	6.666857143	6.992571429	6.652428572	0.459214286	9.191714286	9.357020408	8.280571429
PDK1	8.468857143	2.625714286	4.216885714	3.278428571	16.13618571	4.358142857	36.36097959	2.262214286
LSM12	7.541428571	7.445142857	12.65282857	9.4825	8.158414286	10.38757143	6.34622449	9.552
PLEKHG2	3.526428571	4.6	54.74094286	2.748428571	6.7758	1.659	3.496367347	3.242928572
ATAD1	8.126571429	6.658	4.191542857	10.41314286	6.387142857	10.20257143	14.21363265	10.91735714
MED29	5.146857143	9.738857143	10.72045714	11.32921429	14.31338571	9.657571429	6.329142857	9.2655
COQ8B	8.224	7.666571429	7.226571429	10.51542857	16.09852857	9.535785714	7.126204082	8.226285714
CFAP36	4.418	4.803285714	2.0814	2.764142857	4.749442857	21.29042857	23.36887755	6.628
TMLHE	20.10857143	7.519714286	8.178285714	6.194357143	19.23451429	3.203571429	5.671367347	3.782928571
DHDDS	7.909142857	7.821428571	7.909114286	7.741428572	8.796757143	7.625928572	6.892632653	7.865428572
SLC35D2	1.559714286	6.337142857	10.27148571	7.337714286	2.769271429	17.20514286	5.716489796	15.92985714
ERI3	11.13442857	11.488	7.003914286	11.84814286	0.526485714	10.52421429	9.553306122	10.75957143
DDX28	12.33657143	10.35771429	5.379514286	13.48857143	5.592657143	11.29557143	7.735163265	8.758928572
TBL3	7.541428571	7.556857143	9.097571429	16.17342857	5.545285714	12.00542857	3.72144898	12.54185714
PDLIM1	31.222	40.37942857	2.508142857	3.111714286	1.737557143	0.820785714	0.305836735	1.238142857
C20orf27	5.419428571	8.668428571	23.65911429	5.015714286	1.379057143	7.048214286	3.600367347	7.072714286
FAM98C	8.552	12.93928571	4.751742857	9.666285714	10.79532857	11.80964286	8.88344898	11.25964286
LYRM2	5.126571429	9.882571429	10.0502	6.970428572	4.924814286	7.7895	10.37191837	7.300857143
C12orf42	51.68785714	19.45442857	0.056028571	0.429	0.0191	1.209428571	5.738061225	2.707428572
WDFY2	16.30028571	8.565428571	17.71125714	3.140285714	17.76774286	5.824071429	6.484632653	3.673428572
TM6SF1	0.156285714	0.132857143	12.7308	4.938214286	25.94115714	0.031857143	0.124857143	0.890928571
ALDH3B1	0.201285714	0.344	30.60625714	0.193428572	9.970242857	0.035142857	0.017061225	0
TTYH3	1.172285714	1.766857143	21.76625714	1.8515	5.203242857	0.3955	0.54655102	0.786428572
KMT5A	6.112	8.350857143	11.43782857	8.468285714	17.10531429	7.842785714	7.908081633	5.092571429
HACD2	12.35271429	8.318857143	8.754	9.449571429	3.438542857	11.58621429	7.671346939	9.562142857
SVIP	7.252285714	7.394	1.223628571	3.549857143	4.460128571	17.42378571	25.60367347	10.44357143
GIT1	5.075142857	10.18357143	8.597942857	9.930785714	7.3027	12.79685714	6.004163265	10.658
ANAPC10	9.183857143	8.827142857	7.494485714	11.40528571	4.390171429	9.080214286	10.78777551	10.97528571
MIR423	13.937	8.090571429	9.451514286	5.918142857	13.13944286	7.214428572	10.27395918	7.900571429
ZNF3	11.28842857	11.93585714	5.769428571	6.976928571	9.153457143	8.602857143	14.73561224	8.469
JMJD8	8.622	11.38014286	8.443285714	10.34485714	2.512657143	10.5415	7.686795918	10.30871429
NCOA7	1.526571429	9.616285714	8.050228571	11.25857143	6.062771429	16.98814286	8.684061225	10.23085714
GMPS	4.153571429	4.143285714	10.90605714	12.33142857	3.4814	13.07564286	14.30728571	8.862285714
NIPSNAP3A	7.144571429	8.971571429	17.96025714	6.088642857	4.368885714	7.254785714	7.744714286	5.358857143
MCU	4.775285714	3.704428571	8.606914286	4.464	21.54294286	4.626	4.396979592	5.271571429
GMPPA	6.2	11.18914286	10.79637143	10.31142857	4.700928571	9.9585	5.690122449	9.7985
AGGF1	7.474857143	7.079285714	7.146857143	9.347142857	9.248357143	8.111	10.76614286	8.889285714
HMGXB3	10.64814286	10.48514286	10.24905714	9.152928572	1.692857143	8.803714286	9.466959184	8.295285714
TBC1D4	0.141	0.190857143	3.1408	0.406357143	0.270557143	21.48585714	44.56608163	6.081714286
PAM16	10.91157143	10.14114286	7.393685714	7.630428571	15.67562857	9.0855	5.710836735	8.28
CIC	7.123857143	7.420857143	11.50151429	5.151928571	28.46328571	6.550071429	6.768918367	5.222857143
PLAA	6.360285714	6.205	12.77	7.488428571	14.15791429	7.428785714	8.620653061	8.078285714
CBR1	2.636571429	4.758285714	14.15102857	4.733714286	2.294357143	3.302642857	4.399653061	7.288642857
MIGA2	9.336285714	9.798285714	6.6138	7.712928571	9.122542857	11.76585714	12.78330612	10.31385714
SPNS1	3.011428571	4.643	18.49371429	7.905	2.686985714	6.337714286	5.660163265	6.489285714
FGD4	0.500571429	0.222714286	28.74965714	0.034	30.36108571	0.180571429	0.104040816	0.123928571
RPUSD3	7.838857143	8.262142857	7.001114286	17.43871429	4.406071429	8.518142857	9.089653061	8.779428572
RRAGC	8.840571429	9.094285714	5.917742857	5.801571429	15.93865714	4.909142857	3.445653061	5.839214286
DHX34	3.570571429	3.031857143	5.627057143	3.570214286	53.45525714	2.643357143	3.177367347	2.793
FADS2	3.166428571	2.898142857	3.2156	21.96128571	5.665314286	5.2645	1.24355102	0.515285714
XRCC1	8.017142857	8.593285714	8.840514286	7.892642857	13.15857143	8.7215	6.976673469	7.319071429
ZMYM5	6.59	6.510285714	5.959514286	7.1965	13.48345714	10.10928571	16.69440816	9.681571429
KIAA0513	0.403714286	0.233142857	28.69794286	1.484142857	35.76067143	3.010714286	2.297673469	1.438
MRPL30	6.823714286	8.710857143	8.4194	10.59014286	5.952628571	9.573142857	9.789897959	9.316285714
ABCB8	10.534	15.29585714	4.643714286	7.394857143	2.323571429	10.75685714	7.925244898	7.591285714
LIX1L	4.23	5.433714286	5.423257143	13.10135714	6.970742857	17.26842857	10.9165102	14.407
NBPF10	10.77257143	20.86885714	15.55537143	1.737	21.74391429	1.549642857	3.226061225	2.290785714
KIAA0586	8.840571429	7.650142857	3.912428571	9.333571429	8.871785714	9.865	17.17771429	10.74235714
TMEM263	23.67585714	4.016142857	0.710571429	8.767714286	1.122385714	9.720571429	18.03281633	8.487785714
KLHL22	13.054	7.138571429	4.728542857	7.802285714	12.32664286	9.082	12.17426531	8.332142857
SPIN1	7.369428571	6.909428571	7.926571429	13.45414286	3.543442857	9.682	9.960755102	8.658857143
RCN2	12.31028571	6.685285714	2.989342857	11.92214286	3.547228571	7.727928572	14.44638776	9.439785714
SMARCAD1	10.809	9.413714286	6.551257143	9.362857143	0.334842857	8.567571429	16.29171429	10.36685714
TTLL4	3.442857143	2.872714286	20.30402857	3.229	26.76902857	3.616642857	2.650102041	3.012071429
MVB12A	4.383	7.407428571	11.8268	10.99557143	9.075114286	9.206571429	4.250428571	7.327428572
C15orf40	9.825714286	10.72128571	5.850885714	6.993	6.386942857	12.02114286	8.649693878	7.242357143
KLHL12	7.273714286	9.852857143	7.858085714	7.511142857	12.63335714	7.285571429	6.581469388	9.485857143
POLI	6.303285714	3.823	11.58691429	5.201	12.50144286	7.962142857	23.3617551	4.484785714
MLST8	7.344285714	11.30742857	8.028942857	6.947785714	1.972657143	7.712	6.452857143	6.820571429
PWWP2A	7.868142857	8.809428571	9.740457143	8.861857143	14.72642857	7.790428571	11.16518367	8.876428572
ZNF787	6.943428571	11.70585714	13.29705714	8.361428572	18.57901429	4.974928571	2.820632653	5.628857143
TFDP2	7.541428571	4.345285714	1.7414	31.88214286	3.9511	5.931714286	12.36634694	8.177142857
WHSC1	7.668	9.078	6.675342857	9.473142857	3.3628	12.50285714	9.358653061	11.55571429
SLC23A2	10.09185714	14.22542857	9.179028571	4.332714286	11.14338571	2.939428572	6.998469388	3.500071429
STK39	2.351571429	3.988714286	4.112285714	28.39171429	1.905371429	11.65914286	7.939061225	17.39057143
WDR18	6.656571429	10.74485714	6.581742857	14.376	1.1884	10.98585714	4.661795918	13.79214286
VPS53	8.454142857	8.181142857	10.52117143	6.764428572	14.23215714	6.085571429	8.992938776	6.519
RPUSD4	12.09014286	10.20657143	5.5446	6.802857143	0.815714286	11.78942857	17.42855102	10.31235714
PACS2	8.108857143	7.161285714	11.20374286	8.919571429	1.821528571	9.684	10.91	9.638714286
THOP1	7.318857143	14.06214286	5.2954	10.6645	0.792728571	9.6915	7.575489796	10.82685714
KLHL28	5.608571429	5.908857143	4.583942857	8.042428572	15.82922857	12.275	13.08340816	10.1605
BOLA3	2.810142857	7.540285714	1.834314286	9.250571429	0.384542857	16.45928571	8.261816327	11.605
CBLL1	11.75371429	4.610142857	4.907171429	8.310928572	15.12385714	10.08857143	11.5917551	9.326285714
CYP2R1	15.48528571	3.944714286	4.060142857	9.837714286	2.313457143	9.875857143	14.54104082	10.73707143
DUSP3	1.926571429	2.915428571	25.52734286	1.644142857	8.145528571	2.321928572	1.966346939	1.895
KIZ	11.65257143	10.34114286	5.059085714	8.077857143	13.81267143	7.720785714	11.75289796	9.774714286
OSGIN2	3.090142857	4.206	8.615657143	5.282071429	28.8516	4.917357143	3.949020408	3.682642857
ACTR8	7.681571429	7.594285714	6.981285714	12.059	8.704242857	9.309214286	8.73555102	10.6915
RNF135	5.214	10.18357143	23.12808571	3.562	15.44708571	1.281785714	0.544408163	1.660285714
CYP4V2	4.827714286	3.695857143	3.677171429	9.030428572	0.266814286	10.72128571	10.71395918	10.98442857
SIL1	4.398285714	5.585571429	9.878371429	6.319928571	3.277442857	5.110142857	3.026367347	4.760428571
MTCP1	7.877142857	10.51914286	4.231171429	8.1355	2.621014286	11.98642857	8.645938776	10.487
LOC643733	24.81528571	0.97	0.187371429	10.95728571	0.467485714	13.7065	5.437612245	23.07042857
TNFRSF10A	11.672	13.12414286	5.080428571	0.619357143	1.3891	15.57964286	15.83602041	7.779857143
LINC00476	13.42571429	10.12685714	2.872257143	9.01	4.607728571	8.673857143	15.21297959	14.49942857
