Gene symbol	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils
CD6	75.85653173	91.34978305	90.96996824	623.8033823	348.4243243	155.6335945	738.2321164	3148.85189	2731.999076	1720.140098	94.71792103	137.1320082	88.93386715	41.95697606	41.71625038	295.0724091	1835.581311	2092.360886	342.3979908	96.80906697	90.20058102	329.7270655
CD68	3.286119074	8.41213334	806.3047213	93.83368418	13.92293323	36.20155225	21.15896542	15.76945271	30.90820518	51.10845475	1705.45606	748.5959447	2770.911453	172.4465903	226.1109905	9.182953598	26.97070262	23.8360063	97.22500992	1137.825995	687.7634179	45.59685457
CD69	8246.962733	5037.059721	66.10288756	1781.265844	5471.704926	436.4221698	4397.041606	5489.202469	1071.887678	3798.407191	31.65121441	59.02137051	28.81247015	440.3983738	1484.634024	131.1507128	6081.160743	539.3938343	4572.324665	39.31238934	69.45698718	6363.149838
CD7	15.62904812	17.28012062	20.48373388	1666.682281	2106.83981	25.19240764	2032.402798	1507.773715	1271.833268	2234.707961	16.0113349	13.36812571	80.61769372	12.17345488	20.04765141	18.02258618	2132.53501	7917.977191	415.8325753	27.07256267	22.00857195	48.57212298
CD70	294.6566184	647.9228093	189.6644237	226.6449338	186.4718703	309.3411047	116.5526077	266.2959935	388.2749858	247.6214563	162.091307	365.3486293	116.8363113	205.9889771	115.0885118	528.1256069	214.2359544	1999.95277	301.4293391	163.5181238	705.6011675	280.4419984
CD72	1434.004736	194.0589782	9.096324111	67.34451995	21.03489045	9.272238244	43.04528298	8.195551244	15.72935292	18.8127059	9.476286725	9.588069329	123.9520803	6.665661843	15.55213132	8.359413914	10.23080265	37.64694269	11.4839684	24.27133459	8.05889839	13.37742609
CD79A	12117.94539	9835.923	174.974517	149.4947867	139.2030869	261.960019	183.3771612	161.6033691	97.84605147	425.4456431	124.5658582	108.8170218	63.57950923	61.91581828	118.775806	3860.541888	437.0541054	424.1217962	196.7666923	138.9136781	189.639752	511.4149111
CD79B	5975.189254	4719.84198	158.7986952	364.2599841	254.4761746	232.5557133	284.1304512	341.3861217	192.0177626	229.2346632	68.04622904	64.07909887	79.32420695	38.49728027	61.7152637	900.5698225	425.1070045	863.4669544	277.8145759	61.59710526	72.14957289	209.7392117
CD80	131.2576257	345.1713796	148.4294518	163.1921911	139.2568175	132.6404432	102.0859478	92.39233333	195.416557	73.52859919	350.482739	3650.811207	160.4810794	120.790446	177.1857239	367.1492638	109.7080589	392.7464198	196.5982704	596.4318172	4526.24129	109.740993
CD86	354.7433616	599.8609321	1398.4001	110.1384066	87.77041198	161.5053365	35.145174	95.47693449	90.30112485	108.8922088	764.4811798	1444.502959	2791.659069	161.7655034	203.6194781	309.4183226	29.58459024	176.4166456	341.3536821	1729.206247	4490.947531	107.8833958
CD8A	564.4780916	348.1087905	203.576442	959.5951565	1190.400365	623.2298556	41.07506248	147.1712529	161.1817391	9990.737125	135.9847653	45.89341104	63.47614462	87.086495	102.8346227	44.21285974	172.4731305	80.70305906	1127.953469	176.6671569	163.4447696	176.3456177
CD8B	21.53089091	18.55930203	14.49443263	20.09303314	16.68319539	31.43329135	143.5770588	16.54639136	12.46145751	3697.963718	14.7839247	9.306658239	9.973398059	9.973784848	10.95016398	22.19126923	118.4547967	12.43551104	108.6995574	14.20160728	13.49794899	33.0054369
CD96	140.0696821	182.4215585	35.69766875	1629.78438	2127.768209	90.84379933	1432.94769	1571.924274	253.7390252	1718.974851	37.23265829	64.30250203	32.94807285	103.3665611	42.58554439	83.87781162	473.0050907	2933.320651	3005.007369	50.26149649	56.78650106	433.031001
CDA	7.453474496	8.282139574	1040.419935	98.13957615	8.147551977	3592.43191	9.6818797	14.73210587	10.15946955	10.06514533	346.9958858	8.817496805	28.81247015	88.0510502	82.11698268	18.8378526	10.55001689	11.57836151	167.1780478	343.4091893	36.03732383	346.4833211
CDC25A	14.44417944	13.22104832	14.74858062	13.26647127	142.2923317	17.78100586	13.45315049	9.040054131	226.961818	9.90420085	18.97174653	22.0447246	14.74324112	27.83891458	74.24230416	18.49909288	31.42579269	29.61784034	25.27567657	14.79591225	12.77212168	14.87374833
CDH12	10.62580967	18.14764196	9.440421022	27.0789387	9.729238863	24.73256754	7.285693652	8.59290329	20.54473142	7.907398998	12.70746733	12.51970773	9.085608856	84.74034858	38.3494807	6.994769751	9.729238863	130.5611509	197.4542946	33.16857129	23.20574621	62.3285341
CDHR1	15.70334805	21.35717484	10.5027912	237.0997067	29.5032353	27.59515717	86.84214478	12.73061175	27.50039747	32.70000097	9.74632817	9.294987078	23.8492483	19.2193508	11.06215587	8.220261044	22.14183418	7.934015528	130.6180895	6.785695372	8.710620771	8.510053764
CDK6	30.69853755	23.04874713	21.06647043	27.05878945	289.5847031	19.40986991	25.78013421	99.98686977	45.35113413	65.1412171	23.49923645	16.71107549	12.82579482	47.96802384	14.10751406	15.94453415	24.21507209	69.53996611	24.45714861	75.85179982	67.41087913	64.38971117
CEACAM3	68.46140597	61.8011542	242.1017704	189.912654	109.5758377	2096.525977	59.64008096	55.44751849	46.69869297	69.08981156	156.08054	123.6149862	113.8352122	186.2935686	166.5230648	104.89154	65.12057481	133.397401	120.6353537	147.5042141	210.180427	132.0579064
CEACAM8	77.91715796	86.88656507	6.650645086	956.067675	162.1045877	149.8673485	7.285693652	73.7311384	35.28849776	143.8250498	5.093941607	14.10673265	11.65755142	2385.025776	1835.208959	22.74378501	4.767545237	39.35635057	15.77579613	14.18862492	19.05023187	235.2654646
CEMP1	28.85299608	26.05680615	12.41773777	24.7914552	47.37880726	30.29430793	44.87716404	8.245074698	8.750532337	9.51802003	13.43483203	19.10532833	44.64572595	11.22269837	40.31486949	5.783504523	66.92570007	210.0815605	135.6592715	6.045328615	7.792685483	54.48869834
CFP	4.573719127	4.646460043	3702.502521	33.99443636	6.982740503	2060.180409	371.8319741	50.46125007	5.783504523	14.38688428	27.13104189	219.1912001	1971.112539	47.82909649	214.9062825	5.382740888	13.9469182	47.25871943	471.1297374	7.548560149	451.2500358	14.58477024
CHI3L1	9.040054131	10.11185342	12.16796964	344.721706	59.67623931	3791.328311	12.37533181	7.285693652	12.94364358	13.16060514	8959.873277	3395.663462	2050.816822	477.0548529	636.7916524	10.0823446	9.949791059	19.88900634	16.32499594	89.88071419	473.9150298	89.33007873
CHI3L2	574.7325605	445.1279343	200.9927361	322.0390633	170.2202856	356.9094548	662.9063033	312.1882039	166.1811986	362.8779127	181.8142129	1765.552386	175.3835932	148.963857	171.1295117	320.5064848	4770.057676	515.3473004	404.1369074	184.1091199	210.5699575	317.4730696
CHST15	375.0617962	380.4544171	3334.89402	43.29669296	21.63834323	4602.158626	56.31496953	41.68602369	34.12601784	37.3682688	1452.251166	103.4871553	1051.6856	1121.27006	895.2054973	2248.878473	41.65976896	82.84147995	339.1261865	317.7544695	99.79101855	1106.193591
CHST7	15.2998514	17.07503774	291.0641772	29.82523398	23.03809769	793.1481128	70.20092794	367.4048158	234.0049091	26.28908826	314.6462296	350.8883739	421.2349567	152.218479	368.050649	105.3543147	401.8384715	78.75058598	56.03427065	193.2489244	3085.840231	27.24137463
CLC	317.0133169	263.8099578	86.56595204	509.9159527	237.9275689	4605.247829	21.54663623	110.2519917	184.5831263	91.38509289	69.27115976	226.7134742	172.4089256	3917.54615	3098.629915	158.2726851	91.98053835	38.52410842	337.9147534	98.81299309	102.2341069	26617.23891
CLCA3P	17.20651635	25.26232098	2.691185739	4.29075067	1.761755136	6.90793389	11.3209152	2.307902038	0.972464723	10.28448645	2.022563272	0.251594145	9.029403736	5.985711194	5.420513422	11.94994798	4.366178616	10.45160006	25.67823744	2.311940973	0.758567527	18.88573028
CLEC10A	110.2519917	95.48720378	481.4264713	56.08638386	61.70274209	145.6285415	56.97214117	77.30955315	36.92529104	80.05432796	159.5970517	69.39655423	5770.127086	107.2146881	150.2976889	67.3906821	66.46616213	123.3530513	154.0857258	5129.9883	145.4750722	35.23355032
CLEC2D	1012.819733	595.0445595	93.13451585	979.2239401	344.4100434	68.77784236	1443.461253	1711.865828	1875.9525	1510.850313	78.64035879	1465.741277	187.9865712	45.51634127	41.11000417	134.5503286	1689.599596	2808.690677	332.2360807	66.49062417	2002.179445	92.59123087
CLEC4A	270.684059	105.2173251	2802.254283	66.20219764	39.06798479	2814.377261	94.87431986	19.995556	35.566978	43.67169279	1137.937654	51.67871576	6742.94324	321.2172134	548.5828994	19.48358652	67.3906821	75.54705953	326.2228204	4209.628791	558.9934716	234.9146008
CLEC7A	148.8556127	142.0062175	6165.953009	143.1492688	89.37299011	5247.49398	106.6702025	89.98404196	50.52462737	86.04241069	3760.306028	283.2038076	3071.447657	634.4501909	1330.094243	58.64250526	936.3792246	94.16503856	628.3365071	5359.771755	1178.503785	159.5272392
CLIC2	8.195551244	7.671472425	103.5590934	24.68882499	30.3854209	10.41872533	11.06762282	4.799625554	7.65617701	6.339831804	437.0461122	1393.382865	2233.164343	8.029450285	36.79183022	116.2438106	5.412216318	6.36193044	14.6317676	2244.054642	5239.88349	8.446042556
CMA1	77.95639785	68.10609278	58.76829357	57.33259038	53.020637	48.25538871	42.09518393	46.6365232	76.31621718	25.22954469	46.37300953	65.76280884	64.11513732	1378.879998	1622.195863	75.6389405	29.75313496	40.08632954	77.40398982	44.7774243	53.12239382	164.6813549
COL8A2	135.2230196	73.45098986	275.8747733	88.02552084	68.46140597	186.4210163	79.43023238	61.77215124	55.34420893	60.53487072	1233.715268	33.84353695	151.5623553	70.07666952	59.73326622	23.48774462	62.18440951	122.1817822	76.59825958	129.2643777	109.1988225	89.9998803
COLQ	28.85299608	27.39812397	33.83180651	406.5670516	351.0163026	40.46415035	66.85032911	135.3256446	36.18719498	152.7740895	24.84089345	86.1812316	128.1562926	51.67336008	36.89214997	23.55278029	48.33458991	163.7532278	410.2594987	31.5991765	20.18679185	27.50524235
CPA3	786.5967435	653.570348	135.1465191	458.1363071	308.1273629	522.5988941	25.20265438	243.2991012	226.7134742	147.6958112	139.386735	247.6828366	206.9088618	28290.30984	22328.97153	431.8870773	148.1833551	145.5265348	271.5067499	132.4987072	149.4195584	1091.417527
CR2	1471.268235	559.6347831	35.1557773	25.27012551	64.40632604	33.0622167	285.69747	67.24739132	17.8883765	245.2703384	27.25115703	55.67688175	39.48271435	16.71082041	16.32654871	139.9135207	25.49933683	25.46161624	22.26236223	16.28183461	51.3593367	122.0795542
CREB5	30.97425375	24.5582079	360.9106341	13.03890087	14.41666747	1385.315828	43.39553244	7.370460489	10.97804588	12.41011504	22.86410106	11.76274946	59.21766228	23.96095789	23.33830393	32.02053189	9.555358782	9.368720456	15.69291933	227.5494335	257.4524083	15.15801623
CRISP3	27.37818895	16.54772888	5.032005451	164.0262277	41.73838224	15.93701737	4.203532154	7.582193721	10.20717886	3.235495107	11.29862608	10.66334011	5.556158206	140.2065177	33.50781403	6.508150101	5.210162458	647.7895425	34.44926679	5.950386602	5.355044803	75.7877931
CRTAM	54.88908823	66.10701896	212.0416867	261.1619294	652.8575264	83.96491114	308.5611006	114.0594238	661.2766113	1443.48038	761.03216	38.22269719	85.70898291	15.54962061	106.1592663	54.0562838	42.15294578	47.76902833	829.6692685	128.6403474	153.9609051	78.33058859
CRYBB1	8.51087882	9.160277762	9.396148118	9.40235754	7.972776848	9.876168345	20.22798354	10.6390921	8.277095789	8.78944775	9.70690203	12.12718124	166.9553981	38.37689323	16.78915846	16.77479438	10.18494196	10.55258875	7.618702951	9.016747265	8.796010004	9.497994228
CSF1	22.1078749	21.81521667	24.56893179	21.72047615	24.48518696	22.5275051	21.94024148	32.27097928	235.5590589	22.99418539	687.8844582	35.28849776	23.12217296	28.21718786	61.84446433	14.62640697	24.17762134	159.729662	39.12354971	112.5821168	93.53462038	73.59342702
CSF2	24.24874392	18.24411695	27.09459243	47.27814858	741.3146239	19.5960694	40.95236426	25.87142267	1283.451966	24.4197256	28.52989192	18.82453343	16.29360796	29.73723499	1722.887037	43.36581215	22.7587994	16.26218479	62.26959997	34.06423073	38.03034172	20.96429003
CSF3R	99.76628743	29.61360061	2331.948628	115.6437107	45.2333023	9175.361959	107.0724606	36.16508067	25.6594246	24.3859179	214.3427639	860.3372222	737.8599039	186.0953351	212.2561883	22.72781743	38.93185048	85.4433645	338.8415636	92.48429351	67.25193329	248.3966271
CST7	29.71165699	21.33475082	63.6732263	11514.68497	10179.78364	2347.728878	197.8545424	1470.064999	746.2695012	5181.597893	254.880064	186.8061087	292.5617552	2285.360966	2487.597945	14.02145998	322.0620463	1323.231227	12102.63842	1490.444911	4059.440795	616.2101884
CTLA4	19.39158332	12.05483904	18.619765	11.01469755	18.71219759	38.69364838	282.3095234	606.1036832	1865.797683	19.09265901	14.31666435	8.580759955	18.03666634	18.08044096	14.80064982	12.39999002	2019.936149	4077.44587	22.98413575	16.48246747	12.49357301	62.02243666
CTSG	247.7712501	204.7033855	88.12615549	309.0786617	105.3144058	185.0082007	134.4958651	81.23896111	73.69460204	113.3980465	65.31852439	88.66013895	141.0660169	5638.069687	5475.90797	205.3757047	38.09184417	224.9735167	156.8702985	69.98276175	42.00016699	137.176414
CTSW	16.65790643	14.10507421	16.93731154	6980.778276	10811.41236	20.49140221	487.0683652	963.2767736	23.08754551	4894.215252	15.94992913	13.08202394	26.76355546	119.4688824	272.4656742	16.31812595	14.6382422	12.83317361	4144.004572	16.23954329	15.8711173	41.78979254
CXCL10	761.3944185	395.6381026	500.9300164	201.1109308	1510.914551	486.9671286	120.4987696	152.9758784	529.512254	157.22658	163.1981892	31273.67963	278.3434035	112.8085953	313.9187307	246.2438258	127.9224652	256.6183684	488.5453368	163.7176364	11302.3948	332.722032
CXCL11	90.26229276	71.79483122	38.41873667	28.53859717	183.3079432	74.22060498	6.633637977	14.33061258	52.00544678	22.77124293	16.90510228	9059.841342	29.35940998	27.84781811	33.7735536	44.79050636	23.48774462	42.51314662	42.34729139	21.12034731	3956.496269	33.86659948
CXCL13	50.1800947	22.77083572	10.31783604	10.02644064	16.12512522	29.79046571	6.024967349	8.95713845	280.5297599	22.35743472	11.75346746	627.930517	16.76076868	25.70939324	10.94557061	17.24705732	9578.936337	13.50429071	7.577261926	12.71410384	20.93152388	11.1092851
CXCL3	73.07039801	28.30659504	175.8826199	17.38441257	30.21807353	75.7691719	17.02062149	30.02788375	26.84183085	26.71170482	1496.816	271.246673	233.3303549	149.9605608	7936.428599	56.44753053	27.69750654	136.6242482	45.90656617	81.03679349	157.0218318	44.00159828
CXCL5	94.16490321	83.04902879	32.93471403	25.08008077	29.07388553	69.6139163	7.759898576	41.21600403	24.94052208	18.42018765	5315.265079	91.98053835	46.38135018	49.57406448	621.7471315	43.36581215	18.93654262	73.85830951	78.88888206	37.39284051	387.4036234	29.25747912
CXCL9	597.5841917	438.2088306	265.0825127	186.9242102	590.3615841	403.0543959	77.45884479	151.5042347	259.4612394	125.8362376	168.4971354	38944.01868	199.4359175	123.5555835	99.76021313	268.3992061	143.5770588	159.2182742	220.9114526	179.9813131	2918.819703	193.9209434
CXCR1	260.5780432	187.0592932	82.78141165	515.9159844	417.1870896	5613.081304	320.9597732	253.8205315	76.35489937	214.6841388	72.0058534	61.26982624	53.22101207	263.7886674	267.9679786	146.6778838	71.48534098	216.8895181	691.7310759	65.52991342	64.12271586	239.4764818
CXCR2	26.76355546	12.64597482	408.3528365	963.1701029	280.0023863	17610.41012	5.107669662	20.88194891	7.644655016	73.61765642	115.5505074	174.1206652	64.07909887	126.093962	56.93465721	20.8510013	11.15831089	62.58074509	341.3628029	176.8360878	48.42702155	442.7589038
CXCR5	368.7814351	298.694373	14.61246054	16.03380756	15.13101608	19.29227122	29.79215867	181.8245372	207.1265648	32.70801147	17.36373676	212.2750073	14.43114488	13.73208623	18.88504854	10.14786303	2508.080521	32.4851772	31.93919539	17.53626408	26.90915848	55.85644925
CXCR6	143.966553	137.922284	89.88376184	175.2851029	139.1507517	166.6014244	92.27701669	190.1248095	1140.294509	239.577985	60.50454252	68.56018671	56.08489855	58.16905397	53.14506673	129.4184927	187.5232686	914.3089198	1037.795776	61.54906754	93.76432338	86.73337152
CXorf57	39.26542516	19.44447612	8.024895821	54.61125396	77.38738398	12.15912559	236.7644719	111.2439257	152.5108229	102.1724937	11.29730888	6.694465385	10.44585498	7.400067061	6.598985716	10.62580967	14.24242632	12.49889885	284.2716475	7.429375053	5.419912679	73.86823463
CYP27A1	28.17031886	29.93010894	761.5963848	36.91521067	30.40510025	52.96843829	57.08079673	18.92107732	20.98904773	35.11559608	9212.241151	72.62100796	75.71085354	731.4259977	853.0000301	40.80982734	60.30106853	55.89770913	88.19698455	807.5821247	1970.12216	71.57804711
CYP27B1	839.568697	393.1234511	96.6530619	95.8119075	117.9119847	291.0919657	89.21509024	112.6050172	253.1007469	123.385104	1182.186949	6662.564771	145.7011205	88.73893452	231.5401669	544.7418911	62.71521001	451.157092	198.9157769	203.4468878	2253.07628	179.3795601
DACH1	8.110268958	6.614252509	63.04081707	34.41652414	18.5565618	80.62449793	26.64846634	6.332890006	3.990985982	6.072925338	7.182118842	4.273621867	8.23248634	30.55282309	11.69596161	7.019305551	4.929861418	16.74879697	14.24749768	5.418450145	6.024269222	232.9448016
DAPK2	50.49233083	52.66107689	50.3687963	75.19081972	65.98252315	494.7641499	35.93880485	53.08765217	21.06633463	36.778245	36.29552204	35.145174	76.65867431	260.2593867	126.5670604	24.63126285	20.19963341	71.83050785	55.81143763	50.65432393	57.82502739	1104.766554
DCSTAMP	38.69538004	19.46232551	100.3959971	39.23336722	85.31836726	90.65655649	33.84353695	19.29191355	61.87372226	45.95452314	3167.902414	171.5562529	278.806442	126.0151417	250.4705436	134.084158	68.52517722	60.49713226	77.66579469	919.9504445	632.4755841	145.246652
DEFA4	364.8313155	262.8085775	108.489886	3153.504694	224.7841847	453.7054493	61.9081487	252.1933458	165.640875	580.4081606	59.8115536	76.11959313	88.37677893	246.9127303	174.0874482	213.2412028	89.90011254	42.80616145	290.2323357	79.53417974	104.1710485	885.3172017
DENND5B	47.963256	82.49743428	5.019653713	28.75548047	4.929861418	11.06939913	5.354735415	6.171513508	8.639430617	4.937003728	14.58676995	7.808323788	36.71555117	6.111045892	12.88881259	338.5948695	2.140728959	35.50090535	5.928172884	12.87739467	28.44840466	9.439454235
DEPDC5	23.00370479	33.44683221	40.17793365	74.53481103	143.2597854	27.33916292	192.0177626	41.85091261	38.53463959	42.10826584	96.61739385	168.2830482	190.192431	110.3343475	32.01670875	30.00802014	136.4948062	91.68554625	53.64503254	106.0520414	38.1781776	572.5456158
DGKA	426.967722	460.0096029	300.9545855	393.4296648	301.113803	314.1795669	3066.253514	2690.021108	845.8491856	2223.016764	170.0857145	169.0248855	215.9013618	148.5136694	129.2895441	200.6236992	3860.541888	2953.650091	550.2709334	198.328799	236.2697561	429.5993645
DHRS11	53.98997768	69.55072395	46.95962914	61.62409019	85.55342451	54.33030883	123.9520803	27.7175438	149.3668195	88.61812105	266.5013357	18.60026599	242.6906605	69.86702041	69.59671194	70.16756594	72.38497496	59.33234796	34.77276169	1090.33834	299.290358	27.38267333
DHX58	13.86362993	16.88361737	66.42778065	126.714319	29.64538132	20.09780832	298.2898502	30.99587635	14.48068577	67.97505932	21.95980512	1394.307066	233.5831274	27.39483764	21.85490233	12.83845224	86.56913311	85.15077625	19.01547885	34.01497516	1538.10279	18.05914553
DPEP2	695.4566346	459.3705381	1471.477094	636.0698166	22.1565212	4347.71622	1220.279156	631.2800075	9.029403736	469.0254782	116.2735817	16.21638188	2410.189476	158.0635767	131.4440963	11.18070884	327.6079697	341.7222111	496.445567	502.9110289	37.70324907	4131.564833
DPP4	19.45168576	16.56719599	19.65506451	43.07303297	391.9641115	19.5766283	689.9495562	1042.227242	892.3150761	686.98687	17.52701962	175.6975199	32.80967907	68.77332318	25.76939706	15.7816761	22.53108052	866.5973448	383.7055093	11.79647193	138.2117037	18.57167619
DSC1	82.26251271	48.0259129	18.85006161	21.21931052	23.81586063	42.13322455	788.0190869	15.6035437	10.21829304	408.664347	14.93885569	11.66918119	6.707735929	34.51256333	35.70681106	44.79050636	7.631831021	23.3327929	82.60097115	45.60303808	14.70793626	71.06536769
DUSP2	13.29827708	139.2748932	404.8953793	494.2129873	307.9165172	88.7690473	318.0170106	2005.427058	2312.349458	4083.939908	490.424434	567.6636334	261.4949956	39.90444703	758.6700823	32.34016681	2300.259226	319.7380921	4596.059629	292.3186781	536.6914932	1013.317761
EAF2	3181.18246	2020.339327	683.9617628	198.0166857	184.1015768	240.8539709	240.986393	138.142275	265.1751702	219.0176307	281.0119542	284.1304512	281.4216469	401.7261393	399.8816761	4989.763973	197.1649083	208.0767508	181.1618028	230.8171913	468.0738156	742.5341803
EBI3	10.50267123	16.93649086	12.4947299	10.01431702	16.85549775	11.62603766	15.05714204	11.53252065	119.0986128	12.21399038	13.18836854	20437.69231	311.2058679	8.959876311	134.9737807	8.897758981	11.63480358	164.024998	8.368172831	16.81680477	6496.243408	9.497299095
EFNA5	5.427660306	9.117018877	16.87392513	29.85222409	43.79639678	38.58771285	116.9246518	24.29954135	13.95930187	12.03201722	14.68073282	64.26624737	56.80709441	59.94184526	12.07275719	8.933068014	76.65867431	240.3423442	77.73188438	19.84796253	35.5318796	81.94476603
EGR2	122.3401907	98.24319728	466.5929482	155.2354783	1331.912221	198.0753053	35.24465136	36.23835539	2100.112826	35.39583074	3919.367365	23.08754551	2175.756551	293.4561431	1906.729264	54.47162284	1667.329269	131.119	151.2415422	4531.291492	1121.590168	1430.716563
ELANE	11.04729816	8.908551164	28.96336488	734.2988939	167.9222444	31.87881829	12.73061175	12.43682411	6.90617027	103.4864778	15.08601415	103.3533021	206.3156576	4503.039803	4464.6663	9.3286347	9.857216379	16.19604013	18.50447818	12.68932527	13.01751849	119.9375404
EMR1	499.0111023	383.0612119	1815.513906	348.0789413	188.5213167	1253.613443	428.0646447	312.812165	400.2184096	195.8964573	203.312067	3528.214438	404.3935503	287.3791829	248.1729828	194.3869003	182.9389251	335.8350828	447.9667425	178.6781861	237.420847	16330.70798
EMR2	145.9766252	106.053844	1319.424101	174.2285945	87.43886769	3956.252694	56.18573504	83.26351882	72.53685465	43.05953599	1045.041824	1516.793563	363.8164437	829.2405253	1558.475521	67.17486231	21.24976442	96.27230625	165.095489	863.0024859	357.6021098	3871.759806
EMR3	55.17004911	124.3420312	379.6236682	63.86912529	64.8769987	3015.993844	89.37299011	63.19960659	89.53763691	104.1704046	38.87513434	13.53604074	5.690710112	185.9826158	322.1691705	135.3256446	139.7591552	112.6019046	136.763141	17.83104509	19.31544328	4792.729376
EPB41	21.98416943	67.00924563	25.10456886	104.9505198	97.80292842	16.47488638	12.29355102	385.6302551	240.8141851	235.3351386	51.91551646	7.165488052	25.55686935	9.708024058	7.155722446	15.20961988	89.94208868	45.47875651	9.639752894	17.91341178	73.20980687	104.6317907
EPHA1	47.02936831	46.76894576	63.80169822	155.7830488	99.21173158	71.4205995	763.4010715	292.8838925	35.76999194	400.0482873	58.11820163	45.61964119	38.90350151	39.16381447	38.69471267	52.03367718	57.88335321	43.93245365	61.83016944	60.8481688	58.64760753	56.73556026
EPN2	46.90834881	42.21678294	32.43586908	31.97660478	27.97705381	51.26114266	64.62199466	96.20392388	50.11843442	31.50834858	32.22402237	30.74111032	22.48126594	43.97341673	70.25798406	109.4328043	55.41158071	17.84892932	62.36421567	59.13787146	31.56870199	554.8063768
ETS1	988.8726693	792.2524045	85.66933558	759.7185652	696.2669173	243.6131706	287.8283832	1902.189462	1261.517205	613.4935899	96.62991012	130.1202875	75.4038863	147.1300736	156.3004608	410.3171187	701.5416085	1031.179862	99.66586714	120.6221577	115.7021417	230.763415
ETV3	37.98662268	36.84623894	40.95675962	33.20716288	38.00908858	40.75588852	20.64868683	455.2117491	21.48427937	49.08454024	24.47191439	90.34410993	33.76856098	17.83028298	22.50028072	103.0952183	32.1556293	21.61892339	14.30737014	40.52550185	2091.702661	60.82035259
FAIM3	11191.41447	8362.288551	117.871065	2548.903709	478.4201622	735.0353714	8841.004838	5134.615329	1145.360549	5723.984822	315.0175529	53.69761011	157.4129632	58.68422735	45.15325264	254.0902643	7380.970003	4680.731681	1866.749257	147.2831703	49.08029322	488.4465999
FAM124B	21.67016354	15.40803255	29.15950369	20.02563485	18.188607	19.72983414	17.18073516	20.50088961	16.26784814	14.04816696	19.3314478	9.129359328	22.79147187	473.0941252	126.8779546	18.92107732	16.06928085	13.18060161	10.75869747	16.61570142	11.26463001	96.55065376
FAM174B	117.7226808	92.46718738	39.85052889	40.33600095	37.77736037	103.0050021	137.0201675	104.0881916	92.90928381	94.16937409	53.40511981	57.84876862	68.59561619	866.8101902	390.2498203	82.29386042	163.1153582	160.6169251	69.86697577	42.79765197	40.87114944	73.78985768
FAM198B	9.800664188	16.43893928	515.249292	23.76109791	10.27433459	8.88467942	30.53349636	8.45170015	5.598819437	4.526894401	519.5115003	36.63587146	398.2258384	34.9096904	48.35776342	9.140836633	13.63143065	20.58243315	54.27641657	563.731154	45.53321991	58.16319768
FAM212B	49.97014577	48.44610942	95.87273144	13.78507742	20.4848163	569.9349175	12.55533168	25.23626149	70.72102235	23.00981627	44.3949005	15.81931361	15.45266056	52.82638983	87.80595326	115.1532722	17.60479495	98.45119026	31.95594959	19.30988108	12.50084037	113.7106812
FAM65B	4719.699579	5267.741473	2428.861545	1586.716996	696.5310083	8329.197426	4454.485846	2808.159439	256.5379971	3376.093302	92.82935445	193.0268711	86.87890188	187.4701407	170.8249765	237.5875518	665.2076215	910.8875823	2376.662113	136.2081634	126.2864186	2755.053484
FASLG	342.8390554	274.6088916	108.383093	1537.723722	2218.049204	250.192653	144.0787779	140.8491762	478.9874938	169.2167794	101.1502198	80.50952615	85.78259883	128.362777	147.2678931	188.93844	126.7421568	171.4953465	600.2580034	70.64960056	101.0667448	115.7068375
FBXL8	7.713639432	3.515112115	43.1055926	12.81344642	32.60848091	8.576738645	53.47478762	313.0593206	66.28866703	91.19310135	14.5008585	148.2319802	114.7348137	7.765887386	6.318548034	15.05714204	53.28186176	99.56256588	47.42553518	67.36258689	55.64683088	4.601188064
FCER1A	106.1351171	80.99986492	622.2119019	168.922198	98.18855945	106.8980281	70.33336588	129.667324	64.11513732	111.3010937	45.65742898	56.54869661	801.8866109	4443.124585	4222.609307	88.81589691	29.85402332	73.23250104	286.9014407	2215.373887	88.29115522	2525.841586
FCER2	990.3077473	210.1913338	12.66527557	12.55432737	13.36812571	11.25081202	19.37674145	10.14786303	17.85021806	8.626141867	212.7516179	10.52617889	352.9280319	13.539828	16.26399175	26.3738691	10.37726055	30.97494747	9.772859254	1104.166801	98.25529772	31.52912247
FCGR2B	3389.8606	4533.908058	287.6388369	119.9451162	181.4820226	1302.127371	8.255798098	30.69853755	59.92126523	65.97309417	991.9681697	311.314882	1548.943526	626.9589967	1610.39688	2656.037745	108.5578105	127.1097924	121.0118537	1529.233028	137.2036108	645.9279905
FCGR3B	434.6883898	191.9423831	402.4458452	494.7560439	369.6606901	27546.9664	61.46749025	133.7448215	106.4982845	178.1993614	256.3156774	154.0822062	155.6717837	290.4715044	123.6149676	121.1090782	64.11513732	203.850527	446.2450155	158.6201963	125.0983352	321.0470841
FCN1	160.5487443	92.91123613	29800.42108	465.2336051	121.8089713	5370.355855	144.5883358	98.71765801	63.37271678	130.0754644	1401.079575	306.8296547	593.0958939	483.4804269	562.6779332	109.9311142	116.5979064	122.2714734	5094.70768	121.7194027	120.9633626	168.3568238
