Gene,CD14_positive_monocyte,CD16_positive_monocyte,CD4_positive_alpha_beta_T_cell,CD56bright_natural_killer_cell,CD56dim_natural_killer_cell,CD8_positive_alpha_beta_T_cell,MAST_cell,basophil,eosinophil,gamma_delta_T_cell,hematopoietic_progenitor,macrophage_m0,macrophage_m1,macrophage_m2,memory_B_cell,myeloid_dendritic_cell,naive_B_cell,neutrophil,plasma_cell,plasmacytoid_dendritic_cell
ABCA5,18.3573931631,10.1051082533,43.081696887,63.3460117429,73.0764683793,48.0772676918,29.597694777,25.8960081274,79.5060325086,39.5052896241,26.2450444912,25.2006793088,24.6308966908,24.9615024914,32.7153779078,25.8034660859,27.6525438391,26.22902496,38.1762854324,39.9719846625
ABCB1,13.4679525827,10.7676791188,34.8905752076,145.8139920063,119.9083196474,57.4775539003,17.7391911842,20.129205908,9.8940626725,64.5625498943,48.1834837293,25.3291102232,15.4641322982,13.5669881837,22.4714342402,16.5372854745,72.4009431787,23.3278412907,14.9636450605,24.630946564
ABHD5,62.8785675883,62.1846170178,42.7999062717,39.9636102918,72.5112558962,32.9409148964,36.503645961,305.9038894906,45.1452284079,37.2702020022,29.4352613499,42.279563341,108.2592294349,85.5107900339,31.0795910662,48.1086136925,24.372795797,160.3476732813,20.9114532506,43.0560665293
ACSM3,16.6745914464,20.6027615627,28.5598118383,22.3762071936,15.9214043415,26.5711110641,141.2194724773,29.8716008104,32.4085634425,16.1313000651,64.5054927332,19.4008540968,17.9351933926,17.6797588051,21.2418918962,16.4920796171,22.0781959176,26.2592236498,23.3557539772,25.0397297314
ADAM19,59.0135014264,25.4439134092,75.9288794897,27.9261372035,24.4258081194,40.2562818057,17.3581763919,101.6320191983,238.4446642121,54.904868296,25.0867069419,27.3222872979,36.5125864794,33.1125400552,101.2328465943,71.1653446481,144.9819635182,83.5209786985,78.255722654,50.670439569
ADAMTS5,21.4120304596,7.7809408699,13.7614611473,15.1442204185,16.798546151,11.2836218354,14.1321451334,9.3239294102,25.8665762193,10.7169678182,8.1446414714,10.3786831193,10.0810407268,9.4727676292,13.969448673,12.4763116762,15.6639817822,16.410819505,14.9177381309,17.5346859896
ADI1,175.2336385814,280.8209024232,101.8592763585,66.9854087774,91.497606168,65.1564251786,228.944860875,70.2346283071,429.7643981206,154.0195243902,506.4890763186,277.9636174475,48.6164935988,79.6439984447,167.6288389312,95.0873709212,112.1409260881,121.6727995111,283.5919450047,96.2211997863
AGPAT5,60.874784471,34.4773596139,59.8960037131,42.977801686,37.8346322665,61.0887120927,138.774290889,62.6421186385,29.5463831834,103.1050945849,225.8209591305,118.0549601253,50.0999964106,42.4977759995,69.730674919,33.0068093182,89.4021423176,26.8342752489,42.1446658017,37.62545468
ALAS1,72.4811629307,49.8166791888,50.166539622,49.9339161406,71.5416295924,54.2315181851,91.2761523411,54.9959993893,116.3976747364,227.1153440992,109.914421915,135.2532938194,87.28358498,64.2730689273,64.5551408629,69.6480388286,51.9938958616,74.6560630287,63.5500197695,36.4148413567
ALPL,20.8884327534,16.1838205193,20.8067118688,19.6829951988,17.369866885,19.4364122351,12.2248908914,13.3522053669,10.6101485056,16.5213834337,11.6686525101,22.731139384,16.6501139257,16.259466308,23.7664901111,16.4226468288,31.6477298586,176.0861151091,20.9035357844,32.3882758381
ANK3,20.0376416397,20.5722205254,43.8898879181,23.2815178377,20.9451779871,33.5107380727,21.714310698,32.7253348732,17.484594799,43.2804696763,21.1435139701,19.3737493947,17.383140333,16.6237016304,36.2942363218,28.8812209437,16.5101345278,26.1860571351,18.2825309086,71.2294607035
ANXA3,16.3708950315,10.7583484053,13.8531591293,20.1180926072,11.5602262138,12.253115737,20.3588487928,44.4209803839,16.0593855484,10.9351192136,43.3153269452,23.2597217536,11.542701892,8.3755259469,14.0431161041,24.7795728395,11.0066870397,221.181654507,14.9484829538,21.9470387029
AOC2,18.7284443191,24.8945890301,21.7657317247,22.6079711055,22.7853676907,16.9685179611,23.6140874106,24.2183084473,22.5532548715,21.0070108067,10.8879355597,21.0985690512,20.5214348227,18.4008516834,18.5478936383,18.2120567002,24.4228891967,64.0478550446,23.5162509101,23.399560111
APOBEC3A,201.2817118925,214.1637925077,37.0978996375,35.0973243494,48.4399734606,22.5956282872,16.0804196703,112.711082653,121.9536508587,25.0040923295,30.1265756625,65.7084871933,263.1316113445,37.6127076872,13.5643594921,30.4156296233,15.7391624766,462.7379984935,16.3598717179,19.9319059686
APOBEC3G,73.8576591347,128.709939057,77.5858092619,123.7862552137,162.7945507788,148.2138739643,49.6623471733,60.1088861484,31.542473682,115.9710513119,90.6101768551,49.1977424917,114.3120673409,47.0785074904,112.6783963896,97.191192312,143.0002148076,72.0545764396,60.3738229847,108.0505861551
APOE,15.884145055,13.1897589808,21.4262391254,19.7947433191,32.4290260066,18.7958049003,28.712682632,11.3162328898,20.7997448091,13.5942092859,46.3646337347,538.85829943,770.9806356954,468.9857840743,21.0866023597,30.9708746216,20.2209404508,19.7299002356,21.6279567076,41.5550913116
ARID4A,57.5640568202,74.4110781663,73.9356384404,70.011649069,357.4393160282,91.2636069591,43.1172109714,94.8552985254,202.3558235641,74.5350516404,87.1612614351,38.90007583,62.1148064487,77.447608648,70.0776857239,88.4770070317,88.7817944398,131.7498765807,33.691422843,32.5544470584
ARNT2,13.194816794,12.8679071547,13.8845671884,14.6277663011,12.6348984383,12.270679359,18.5625243208,14.9814384833,8.278741684,7.7413243619,15.9933589216,21.7571497742,16.3741988774,9.5753167089,10.1022263395,19.934760409,9.1734923732,15.6189899791,19.1447947921,146.9343120392
ASGR1,140.6002952373,272.6300423065,36.8322243046,17.0398195403,25.3878898413,25.506307377,25.4143339251,21.6267489299,12.4886109957,8.1580537359,28.0632038283,53.4018710101,81.9022716222,96.5472017311,13.5795345163,58.380339626,15.0456878124,26.2243489525,14.2375894231,21.3877257514
ASGR2,142.259310444,51.1043411794,31.086517978,19.560407179,25.7932289319,21.3362283982,25.975197974,16.724040327,12.8935775105,12.3896885916,31.629567868,16.9995270888,30.6919868983,66.2225381803,14.1856408274,60.0455432621,15.2292471111,26.8269199183,18.6514235356,13.9061463982
ASRGL1,74.4118480094,68.9280548629,25.0296368996,24.3826920252,30.2675931927,25.8688012969,68.6749522887,98.7185097209,114.8737545671,28.7063762426,105.5980797208,145.3143632364,31.9706867852,45.7223724345,29.1163767418,27.164826723,26.0440549744,55.1598436254,67.1224235063,25.8407425709
ATP2A1,14.159642686,11.7738316928,17.0367119885,19.7696355703,12.2784130986,17.7400064091,19.5148666534,12.2372998066,11.3819401731,15.6025204715,10.2677197691,17.1882481701,14.1531521795,13.1666046075,20.0586516007,15.5011498247,17.0397930001,18.4361552653,21.6769752842,65.4270329125
ATP2B1,88.3564615887,109.453155775,68.6292033339,52.5120332841,302.7934342674,76.4956534835,50.9073701389,63.1149198072,97.1408065935,81.7513974408,81.9590318541,25.3261538512,40.3215196183,63.0840467838,123.2892594111,101.9942211652,71.1405934832,194.1341891868,29.3191277697,23.9818856683
BEX1,22.8823456942,20.7222563492,30.1488890686,25.4256040322,17.0544125367,28.7719673721,79.5513892938,45.8415714104,31.5542774895,25.7763162794,426.8837476119,24.3783344323,18.2106122152,16.8600578369,20.0398244762,22.4122963319,24.4076660034,57.4798417852,31.497680022,18.3505458938
BMX,16.511540505,16.4428095822,13.5906408975,16.4427495654,10.7060699018,12.1918026296,14.969839438,31.5890668194,17.9717161194,9.5507802866,15.9462480937,21.5957495636,14.9787271514,13.8111686331,12.9685283628,16.6403892074,17.9383889638,76.4166152432,19.7555653886,28.4304771628
C1QA,37.0253170203,191.8128133618,20.0153647872,16.7973567495,20.8158278544,15.0833538412,28.9446709772,26.4183025798,13.9438325188,13.0954485446,66.1368717811,217.7480754632,183.454526674,174.3966665967,14.7688331095,49.5382556619,15.2137183016,18.491922022,39.7621634676,42.5093284838
C1QB,32.6713727831,132.2318013356,22.5348238896,18.7839391152,19.9794449542,14.0915546766,23.7005964514,9.3893067114,20.5615661301,18.313905528,68.5146114287,205.124781289,760.9798946774,415.5917569181,14.1424851229,50.6050688773,16.1739060213,22.0531109139,34.8154905695,22.4774216354
CA4,20.2725302539,24.569422942,21.2570889785,20.4064740168,23.1545851095,21.4646221067,12.6561142091,33.0261369025,30.3535479247,16.8218741436,14.8443282636,35.9077146411,23.7859348001,24.4400376568,19.0197086851,21.988090173,15.6464960373,155.6536833856,15.1333866188,33.579161044
CACNA2D3,93.2218140525,40.9640324648,22.5188412033,19.8411069149,20.0919569118,13.1643629062,11.7100150828,8.6495511507,15.2457013152,15.9167565075,20.8047029928,27.8238199204,14.9960633524,16.4571695922,10.8360073992,46.4075081346,11.423714377,15.532819468,8.6201601712,20.4953420069
CALB2,21.3092888684,18.1288754327,18.5912926802,26.8109088685,18.0055285851,19.8749021729,501.989055751,20.0738120834,10.4743178271,26.8327226126,16.1464061013,15.2713071923,19.9184850503,17.7729197044,15.9647237269,28.1509126716,15.72169716,35.2625574943,30.5581638622,22.5273277378
CALML4,69.7698841674,98.7959534555,41.2175507378,32.3054280503,31.6350828754,27.8048431224,20.5621758892,42.8611545391,13.2820034598,25.3203125754,27.9430859795,34.4194791893,52.9531722372,61.1260322445,25.9960120236,41.9161176143,20.0034675148,35.7853750214,41.0223297046,25.3456694066
CAMK4,13.6187137521,14.2366861275,96.2728960916,22.4972439698,20.3219032079,102.39163746,12.4049827945,12.8965225943,14.632958633,57.9916195881,8.4472032354,20.0555439613,10.5683970622,9.4611819183,22.8311320372,14.9280677355,20.424546874,27.8958370211,18.2344760956,11.7260743576
CASP1,447.3547392528,368.5228716219,95.6656881954,130.7139959572,197.4982857986,137.9322675579,38.8121451181,153.0446642741,155.7097020893,180.3195318795,115.8189521202,31.967737566,227.5596944629,128.4629017565,120.6133412871,197.8247827306,105.068919835,261.4303161549,76.8836923449,14.6664472321
CCR2,164.8844844957,30.2652706939,37.0974774247,26.6584944406,14.5073825125,33.3233808376,18.7248545749,55.9501774297,39.9429420902,62.5404188873,23.7861937704,20.9358926922,19.011265275,26.2529985249,51.9703203025,33.2338287142,19.0047415862,37.5923475213,151.1572493646,26.6577255917
CCR3,19.6875962142,14.3091728013,20.6459952653,19.7297258391,12.7433611519,18.5486246093,18.589270774,208.7621735503,764.7953969596,19.6076792117,13.9165240297,30.1688613843,13.9441342651,15.4108147035,13.7897297271,14.484536004,14.0982102443,191.3051260693,16.019648262,25.8213817063
CD14,1218.8608416454,463.3632383037,79.3280472387,52.5927962322,25.5034077954,23.9848795548,34.1052755957,34.1645484336,12.6742925656,8.7684892355,64.7631151333,358.8404586004,1312.1603283701,544.1119380981,12.3386501205,125.5859985544,13.0347030282,507.3370401444,23.8173412414,23.9555971654
CD160,17.3645450253,18.282045573,26.3625089966,228.6333482905,339.5480770979,107.5091997118,11.7655896899,15.0281271294,23.2649384507,81.409389013,12.2893982275,15.0612783534,15.1992021758,17.1912422751,28.0928694099,13.8769941391,40.3386330722,31.8609967089,21.7760220763,20.5950337311
CD163,163.393543198,51.9671343342,29.8290334157,29.0671936064,12.7378238699,15.5921671274,21.5854511857,17.0605984356,17.7078294422,9.6994002757,52.1249033456,288.0571510402,323.4254144829,326.2520052855,14.8801482097,62.3903432341,16.1980889531,32.6102375315,21.0171677731,18.9786207264
CD19,26.0139983249,20.2783663339,29.5645617062,21.8560759322,22.8622011631,22.8090576607,37.4761383601,13.2503612489,19.9262877227,13.823399615,32.2807288477,48.4466364648,30.0320934291,30.3719266386,351.205087167,17.8634935083,609.4336481637,32.7280857866,46.4598004718,17.4568649396
CD1D,259.0274395951,195.6537282861,44.9663550926,23.1776581081,58.4551424421,17.7007780929,9.205693321,16.1154226023,15.4903546166,8.3280229873,19.2983437921,20.1157900051,34.0515410774,24.1847558485,65.3958976746,43.393285809,79.0191733311,45.7622695846,66.4471237109,18.1969412302
CD1E,24.6331860091,25.2736426123,19.3258432752,17.7889801428,16.8941291778,14.5595908863,24.6451816377,24.4736894138,13.0740447261,12.0015528654,14.4589695925,20.7767061347,22.4791236298,79.3996885233,12.2673780307,92.7171712056,15.335599144,20.637657101,12.6012000126,32.3675177657
CD207,17.8245716561,20.7810877843,17.7918155289,14.2915144874,12.5338520219,15.8286659161,18.3290167614,17.3093580514,9.8522568761,14.9681329323,12.20653211,24.5922381661,11.7358545893,15.3692749905,16.0296586182,68.2635430066,15.5333369642,29.9601498332,20.1724169699,22.4224600334
CD209,26.1570342645,24.7151031209,21.5114637804,25.0664738868,20.1997216699,19.515797377,26.9945731739,11.913660704,19.6246986292,17.997296323,17.3624301684,139.4540319978,180.5670871945,642.8425965167,20.1432539062,29.1566561814,21.5625495615,32.4160258024,29.7274209093,23.4668672354
CD38,39.0692542593,52.9513566378,51.9299727379,125.8897763546,115.3197478093,48.6053407782,32.6691879143,26.8910274408,29.3004138407,84.6312330406,137.1233460832,31.7559072712,341.629036943,31.6031121024,39.3803412229,57.6072479036,46.4931272207,34.5848916362,950.4930806002,83.3318239447
CD3D,33.2706942002,23.3002815874,494.4703692607,61.5937379179,56.332077973,989.4824596153,13.403536394,15.8342591427,27.1799675033,1734.6826331396,26.4510860443,9.8491648327,19.4498392515,16.6520119803,18.919755632,22.4070177789,18.323982896,53.1722713562,31.4904872301,36.9327718135
CD3E,28.9530604879,23.4278991765,297.2120613723,91.5205995178,54.4506674717,313.2516163483,24.7798557575,16.1872153296,20.5155436142,306.6140844317,23.1511020688,31.3083007026,18.6637645523,19.6041012916,25.780644494,14.7189034962,29.7332369448,36.6654808463,63.8093081192,28.3558804041
CD3G,20.0364502853,17.363540727,292.0293503043,47.0951754217,52.7273128516,510.882732013,12.9949823112,17.1537620771,12.5597736041,243.0701365008,15.105750387,20.4437969906,12.800798541,14.3684959117,17.210582757,17.709718241,15.6071254051,28.2170750964,20.5174361294,21.8578058435
CD4,74.7161301251,90.3824231703,120.5657427142,31.7691964597,22.4985705739,21.5735083437,15.1993979848,13.1778849616,23.7391816758,11.8133933825,27.555025708,116.5693973731,105.5719239857,152.7335159371,15.6277032445,36.8461117997,19.1921246595,30.5916291823,18.9809474081,35.2053851425
CD40LG,21.3161518368,23.7349530707,111.2902916581,32.1835239612,9.4606292295,27.3364648313,22.8354223506,11.0904852492,14.263151476,47.0825552721,30.5447531472,16.3409778961,13.3792327664,13.92116058,14.0120187312,14.1912796394,15.7946080176,22.2364026984,22.2340235702,45.8857013104
CD79A,39.9746253984,31.6615345142,50.4189401941,34.1413583546,27.9037439705,44.2834831525,21.8708341281,26.1380678591,32.7671065769,27.1253666167,51.3020576786,53.3675889924,34.0867916674,35.9904140893,517.5152401255,24.7806297541,895.1168897884,47.6043666492,215.0423202138,22.4951216714
CD8A,31.2988009557,17.3055976421,36.4673419942,229.3036514932,120.3848474887,1501.6155017032,30.6000724268,18.2680756482,24.9116099056,75.740907962,24.0047141238,23.9269581621,18.086649101,18.9818746601,21.0770996434,28.0473850409,23.001117791,67.5952842055,30.5665126873,21.2407923526
CDC14B,24.9812427041,15.0396123538,38.4727464078,39.4600623683,26.2855839464,32.8021800029,16.7402295555,65.0547597942,39.1872373925,24.370405484,24.3899318796,52.0232643529,19.0403190633,14.9042073342,26.7089239045,23.9490237907,19.2443053403,30.7747876879,24.2753281078,20.8791018672
CDC42EP4,56.9558814451,176.2484541895,32.8987023622,28.9205465792,36.2027168496,24.3429163634,30.3428272941,192.8707767099,28.9653479172,18.4021260784,37.7268040626,68.1793952054,118.3100484277,86.2835768765,18.1443525776,81.3676649255,14.6339453181,50.4049585058,27.5686433172,73.2664138215
CDK2AP2,79.1788908696,127.5647821361,90.9673348719,96.7170578258,91.0670448065,92.5762568525,55.1288625271,102.0826218458,68.198949324,138.9557643478,60.6399593051,86.2017432537,50.3372767359,53.6022803426,82.8437405388,116.8573925264,79.9657855121,66.7507474736,200.2386125564,111.1923510386
CDKN1C,50.6999314555,252.4298789163,35.6694605049,23.8845435598,69.5985769618,23.3895028961,25.0265654273,42.4448523864,17.0154430149,11.8343727774,38.3715756913,18.6595203206,23.538319542,22.066925729,15.0124028504,24.418623139,11.9441531768,41.9088857867,17.8964503435,12.2279165129
CDR2L,18.4974585576,18.0866310556,17.2326969868,21.7535698068,14.4900311505,22.6916560407,19.7488521701,15.3737680361,9.9110588843,11.5394475735,17.6201799264,25.4365279557,23.8442029929,76.2879230449,18.1070108118,29.9476891148,21.1012852791,17.171500588,13.340490004,27.8437879013
CEACAM1,24.4162226225,40.613383051,38.127995004,29.7270458276,19.316396321,28.0967117824,46.6542827795,211.6806766825,74.6071347977,35.2608755185,22.9541800739,43.5077753593,32.4984475264,24.8175513722,30.4488715571,16.5548901739,28.8653765873,123.6176651981,40.7097527826,39.0986378685
CEACAM3,34.8331969272,71.0649839468,22.7043003039,20.3027874682,41.0940029268,23.4980195429,23.9152220029,23.0976410661,18.8391859495,27.0763583817,21.9165066925,23.9528567769,23.5474523072,22.9946216208,25.4224617855,21.4855078668,31.9020105692,152.1991868949,41.5757037825,25.4041832214
CECR1,539.8794125291,430.3266894271,158.8272698366,137.2149999755,250.3153375732,164.6530974519,24.6668258758,61.1574723741,124.9344685469,201.1132789083,197.3157742451,138.016724696,145.0883627464,179.2025961969,198.7446840106,177.4315467421,249.7297663866,58.3119009951,847.9428125421,143.8594742384
CES1,144.5041653914,41.9522853477,30.7628953834,22.7879471527,62.2735643017,24.991685551,25.3865977677,14.6385541985,29.5637934543,17.7626025176,19.8014617686,55.0707801506,83.8481603895,43.6479471172,14.9562472649,58.4603494807,13.4524869273,28.6855937426,16.1959645633,34.8128192354
CETN1,21.4093403836,24.7302536531,19.101365957,23.7117837021,8.9123753546,18.7008059127,24.7480603058,17.8586371297,17.0833926903,21.3963502678,16.20629452,24.6370903494,13.7459945041,15.4294922372,19.446515066,16.6249424485,24.8956921781,32.8343942513,43.216523361,30.6771182385
CFB,28.7260925443,28.7806314744,17.2293338898,17.6712455983,17.666322681,15.2688900111,12.2789803195,18.7362643232,14.3344402285,10.9848561487,20.0201829211,40.0380515365,468.5396626138,64.5094872785,15.8767518362,38.2657364436,12.142436273,18.7489688659,20.8573038548,20.2614923802
CHMP7,84.9301858061,83.5042134548,148.4095574773,54.1481725194,62.9564066278,123.6590611596,52.5579282389,60.7898701198,73.1873833644,117.5180617307,161.3755581923,99.1481948892,45.4144534356,42.6746486133,197.1089896728,60.2611417148,268.4935999773,69.6298107116,60.8351800608,44.6012772235
CHST7,86.8226099246,294.5621389246,60.4907875265,33.7500163431,81.5820685091,43.8199677296,20.6042778912,36.1363772817,12.7228702525,49.2840176067,22.1817625051,146.8261925356,129.4645420347,145.2959084785,16.8804582002,178.9400546396,12.1931956447,186.548195502,21.1365438456,101.5312836371
CIB2,22.8382669541,23.8657278508,24.6719630784,20.8215304798,11.2093524033,26.0205308837,23.3615130963,23.1429283094,16.9888702152,19.8939987495,30.0670709591,21.1657261941,24.881341383,20.9054785491,24.7029759069,22.7500386596,21.048594982,22.5885113568,31.6207410993,135.8541956534
CIITA,36.1596650066,63.7976802804,25.255293848,23.3253716106,26.269897879,24.7455518889,24.4423872785,23.4745199503,29.7369730927,25.4726796158,38.8666481325,67.7929088036,44.1762296203,57.1880771081,95.6590238308,150.0023013098,121.5502313788,27.6347057853,18.8695744991,67.8443476493
CLCC1,35.9346468578,35.0590925284,40.781888267,40.60364863,57.9271600563,32.7275397889,39.1696542396,37.8668148241,36.7242765941,40.4469920707,51.9667454217,54.6014621732,35.0555664419,32.9325952811,42.2477679874,51.8590698424,27.7891818042,26.1390338514,41.9271443696,39.6874414962
CLCF1,48.0551166647,121.3992867226,36.9326573163,43.7409855781,68.0768780332,43.3156826843,41.3465113886,40.8018327845,58.8254193089,42.4951360644,42.7490615538,44.6829441888,74.8966635652,46.9683532174,42.8098693697,59.5720842695,61.4017362559,57.6686754968,47.741279459,24.7144781864
CLEC4E,98.5540197224,49.1399918986,21.1189424712,24.7398109058,11.1372371614,17.2742031544,18.3684310581,27.8973877055,38.2336453964,19.4521144095,19.5162216611,56.040774917,58.5376792625,20.1676787746,18.5855817552,31.4565831834,20.7041454079,280.0084598148,23.3670164269,23.4916740779
CLEC5A,97.521920558,23.2597540682,19.9265793274,15.1610874266,10.2246715515,12.7425742964,17.1999704636,18.9016631511,13.6396495093,9.6181546992,13.2964526802,191.7649953363,109.7549633742,39.816376358,11.8648033136,61.6336692677,12.9829274787,56.2267593228,16.6904651786,27.5138998447
CLIC2,32.7534066863,43.3248662086,16.4041478592,17.9287636058,14.5343307803,10.729874514,10.7788878343,22.1614962572,10.9369699225,18.0556314261,62.8222342191,63.6522410766,73.0832408746,124.119721543,8.6115761729,202.9639467729,7.4683872474,26.3459458969,49.9555657361,43.3982531514
CNNM1,18.8015305684,17.6103023075,21.8796479043,24.5332145833,20.5188452788,22.1354843929,15.2341052588,22.2218589184,29.1990482675,19.5413612258,15.5882902962,17.4534987708,28.0615403504,29.6052579642,17.6656149948,16.4153465959,19.6178939805,30.3938425907,22.6215401787,107.8466078402
CNOT1,140.8500670465,83.8348787246,139.1820965184,81.2723708828,228.662151116,127.6277602245,138.5490071497,122.7605196271,131.0104128859,176.3468061158,109.8844620817,108.7384461826,82.1602369651,94.4983749001,230.8352718659,100.3639707042,260.3170197147,102.9307928122,220.0375205652,69.8515071302
COL4A3,12.4399568072,11.2566722679,16.1381263471,17.4947004793,19.1242013687,13.9781456927,10.7590702936,12.1732527664,10.7035520042,11.4698200042,10.0424427557,18.2268061903,11.5379759177,11.4081846731,38.988917912,13.284152118,19.2958021147,17.288590838,16.3964686722,24.6565427767
CP,13.2037511002,11.0451958513,13.8372927084,21.3407042339,14.0819932058,11.3697041528,8.5592707292,10.4028887845,21.4982214073,13.4851229681,14.2422473313,18.5048287786,26.8312559612,13.1881981138,20.7094196889,13.8299915268,17.0036415214,18.1156877041,21.6810661982,90.8401551774
CRISPLD2,180.2384047802,53.0308518362,32.2931996295,27.3218850135,20.6001477928,17.6109859295,28.4524963574,194.8859945366,33.9774714276,14.7836933224,23.0123285117,49.7327025194,78.6756721497,22.916826584,23.7617764757,22.4275799981,19.1954500513,138.209887067,31.7731199821,13.1035911188
CRLF2,27.2574483344,19.6781938264,18.079319374,19.1553916905,11.4033912121,17.8610798611,29.5218607749,57.2414052385,24.1650158939,14.4115533504,20.3466434762,37.1446800932,17.54946448,15.3619471053,13.6688666205,97.0862767374,16.0326747742,28.6098473587,28.3309838486,30.2512798423
CSTA,574.7465297532,401.8013434699,29.4846939908,36.782891245,61.1149841582,24.4964762488,33.4080653638,18.1244392307,85.1898313676,16.8597856388,205.5933266526,34.6517443675,97.2224356438,85.5735774526,15.3595363782,165.5273049953,17.2595791282,293.7510535435,28.2778417695,15.4424117935
CTLA4,19.2157061306,20.2542207945,129.8358032812,21.2099879842,16.7610733595,41.0568599921,15.8600400089,13.4669452961,13.3441339906,39.6953624612,15.844904726,24.1888681628,18.0044865168,18.6414846837,18.3307365376,28.7375841056,16.3912543357,21.0891555225,20.3502833785,16.4777983429
CXCL10,87.9219030929,115.4718369388,31.6682335175,48.7544635936,10.5600328832,23.5509624238,27.6098693445,28.1710395974,21.5372996249,35.8663021558,38.6337068863,28.3336035011,950.9855097397,24.653657016,19.4138129613,88.4380002577,20.9069904676,43.3584076134,32.7052065909,94.7495256586
CXCL9,34.9398701907,34.9841350503,20.3122147668,38.2719732594,13.8158326941,20.7781941776,12.590436564,8.4624267853,20.0206756619,23.7674807255,27.4045212621,19.7885046994,557.8248546935,26.5171107301,19.5857852833,30.8488390978,22.075279316,31.4544052448,30.6977067758,41.3751893245
CYCS,85.0248982937,69.6706725514,102.7156897511,66.271033081,316.5942886032,187.0283831764,504.8027012131,65.0921530686,66.8565910422,243.6024197851,170.5079624378,47.7833334558,56.3536431956,70.4242460982,171.6617042023,90.5036642353,174.8771412478,36.090457878,740.9516789161,59.6401944466
CYP2B6,14.4654042594,14.2729003981,16.0220793591,23.6973911788,15.9673324158,16.2172120407,14.0076381661,13.717393696,31.5758303637,17.4293642449,10.7862767226,13.6709702071,12.7815312376,12.6311775614,21.6956215901,17.3155376819,24.0024266169,23.3060828636,15.4472679926,83.5290797717
CYP4F3,22.859064725,16.1654625181,17.0607812805,16.2584310423,14.21587399,12.5557706783,16.834858436,22.1167167928,30.5826411687,21.7783173788,10.2521616929,30.9901007929,14.9127308867,10.6635582659,12.2680099074,15.5561128985,13.2115151422,436.9726259157,16.1217493633,34.5700019184
CYSLTR1,43.0472397477,110.0226911408,61.8798098319,52.0173522724,43.0709067604,17.8848049138,8.0862583608,59.1553370684,106.1084008734,19.308746895,44.604991948,32.6298558456,47.6646415614,52.2696313293,70.7039836293,43.0254697472,62.6963063909,114.474511208,13.564896646,51.9794692594
DEFB1,29.626283185,18.6312060585,16.8285944946,22.3575015687,7.8248307287,18.9285197725,18.4231838595,14.9716951154,15.760136699,14.8458460656,17.8240981131,18.8084608106,51.5534718501,16.5438797608,14.8663303618,21.3306741378,15.8557698321,26.4204328365,18.3310291431,25.3965503039
DENND3,92.1793225085,205.5595299303,45.5219918398,84.5477771716,98.672076442,42.420209749,19.7726194085,233.7916629495,138.4685809165,70.3614144218,58.2951979331,77.2628862526,75.5964794437,51.239597125,82.4976038921,87.4667506207,122.0822990327,229.2851952977,102.7264091263,17.9257361277
DPYD,164.6202964493,100.8119196385,77.8056860295,68.7207877066,111.4858178772,51.2169939727,24.7286903302,99.2929652204,30.0375508773,61.2623795091,36.6649392414,58.0412275349,136.5678673748,160.4216423337,27.5297234615,57.577131113,41.3120496514,80.1450920573,23.1393423923,12.4748096301
DUSP4,20.8831765695,12.0025032103,58.7818828175,37.9355142922,31.8252321182,47.9645879787,190.3178905016,11.3661432269,18.0769669806,214.3213446479,16.6960444956,30.5288812262,15.6191609863,15.8790183219,47.2474639368,46.1563690624,21.6728451019,17.3387708896,33.7208856383,24.6965692289
DYSF,201.0213036207,108.3294468409,31.6157590568,63.8663635098,28.2363034843,33.2700414802,33.2364753209,29.9327106273,26.0681176627,32.7499204831,54.1516934133,52.3554977649,81.3187746373,62.8472650682,16.8515562397,35.4599173766,17.9160959128,379.7752738734,34.1002507967,28.8374531555
EDN1,25.9244630745,30.1319081867,21.8717763597,22.589797253,18.9943557215,19.5584928734,24.8171837701,24.753405263,21.7279218679,18.7998146965,22.7428542078,29.6704544426,222.1283691969,41.4514875143,19.1987493582,23.2453099263,19.660712639,66.1014015243,25.4196991416,48.4699456514
EIF1,521.0260327965,1362.3691810375,864.0347868695,282.2918075124,1474.1363317354,1022.2378405891,230.7808022866,2161.6098552214,444.2971339104,461.222314652,622.9503429161,634.9566055756,1127.3876280156,1147.8094667755,665.3015201346,1023.5663424322,751.330606607,352.8301682629,771.0876206102,93.6861890912
ELSPBP1,25.9680939275,24.7529860759,21.9799896748,19.9696745564,14.7466291639,18.0344645015,68.7494567686,8.2460140124,23.0230366508,25.38523484,17.5754466245,43.186316983,12.4177946339,9.0975662273,18.853636092,13.609451056,22.3649952699,29.2110307806,35.2969089701,40.7530605007
EMILIN2,139.4097467458,355.1855262698,61.4125053073,40.9494389342,51.981706561,42.8441039742,20.5028803434,743.4735371783,31.5291583089,20.555002889,62.2986596524,345.6783580077,559.1490070688,596.8402081479,29.1090885481,372.0923726371,27.8855760239,69.9614349731,23.2477916693,137.1623762675
ESPL1,36.5450048848,29.3030134033,34.8307670823,32.2453285604,18.4808006911,34.3355023173,75.4298078189,32.152918504,23.0285513859,138.2859028079,98.4667651697,52.5333124048,51.7491942217,49.8551052127,40.2956046051,34.0612478964,35.6216687812,43.9489803801,44.3695301065,81.5400935845
