ascites_7873_1	ascites_7873_2	ascites_7882_1	ascites_7882_2	ascites_7892_1	ascites_7892_2
MPND	4.94609833333333	8.07312333333333	10.1648316666667	11.3737066666667	10.42215	11.1893166666667
MPO	1.643355	1.50234	0.754011	1.03224616666667	0.5569815	2.15157166666667
MPP1	241.130166666667	250.580833333333	136.792166666667	124.0865	94.93195	115.6785
MPP2	0.307860666666667	0.518669833333333	1.1867585	1.39628666666667	1.0067845	0.753668333333333
MPP3	3.389015	3.564035	3.97510666666667	3.24933333333333	1.70899666666667	3.115275
MPP4	0.826459833333333	0.598581333333333	0.436952166666667	0.404744666666667	0.961869	0.893481166666667
MPP5	21.6015	16.7606833333333	14.402	17.0187166666667	22.3057666666667	17.2945666666667
MPP6	35.61405	29.4033833333333	41.7522333333333	47.22275	44.6897	47.3008833333333
MPP7	9.96678666666667	8.47977666666667	7.49828666666667	10.0517983333333	11.983525	10.64334
MPPE1	59.6339666666667	61.6850666666667	55.54095	54.67655	65.7148166666667	53.76255
MPPE1P1	0	0	0	0	0	0.03104665
MPPED1	0	0	0.0233284666666667	0	0.223192333333333	0.0736050166666667
MPPED2	0.905061833333333	0.582143333333333	1.36405166666667	1.76880333333333	1.60491833333333	0.512262833333333
MPRIP	67.6681833333333	64.2848833333333	147.747666666667	128.237	134.9175	124.0865
MPRIPP1	0	0	0.110715166666667	0.0784342833333333	0.04126935	0.0112950333333333
MPST	3.6665	3.65257666666667	8.78564833333333	10.6343633333333	7.845615	7.63323
MPTX1	0	0	0	0.262346333333333	0.0776847333333333	0.214186166666667
MPV17	66.30505	69.2680833333333	50.3247166666667	49.3528166666667	40.80375	49.0401333333333
MPV17L	5.85725333333333	5.56358	3.13604	5.00390666666667	4.610225	2.916925
MPV17L2	4.73781333333333	6.981555	9.418615	12.078555	9.01014333333333	10.1262883333333
MPZ	1.790435	2.17361	1.04668033333333	1.63778166666667	1.34190666666667	3.11143833333333
MPZL1	113.173	99.3231166666667	109.030833333333	136.873666666667	145.406	133.7445
MPZL2	22.45765	19.3319333333333	26.1855333333333	28.8976666666667	23.6430333333333	28.39025
MPZL3	14.0114833333333	11.8759116666667	11.017195	13.53405	11.6916433333333	14.4949
MR1	51.534	59.7964166666667	29.2045833333333	31.9852	27.1107666666667	30.6608
MRAP	0.321488333333333	0.0938083	0	0	0.357003833333333	0.181904833333333
MRAP2	1.09007466666667	0.446742666666667	0.860468166666667	1.16594883333333	0.955467333333333	1.280655
MRAS	41.55975	44.7884833333333	53.7445333333333	56.3711333333333	46.7708	53.3734333333333
MRC1	83.8438333333333	80.1868833333333	25.7556666666667	25.5857333333333	22.0004666666667	20.9010666666667
MRC2	2.48080666666667	3.98764666666667	12.4816	9.17038333333333	7.89912833333333	9.18419833333333
MRE11A	30.0214333333333	28.3044166666667	19.1390333333333	20.4517666666667	17.5639166666667	22.5442833333333
MRE11B	0	0	0	0	0	0.0254960775666667
MREG	13.35555	9.86628833333333	8.79712	12.1873333333333	10.14557	13.7579166666667
MREGP1	0	0	0	0	0.438616666666667	0
MRFAP1	182.4685	165.602833333333	183.3615	199.967166666667	180.1635	185.078166666667
MRFAP1L1	49.21865	48.7855833333333	52.2697166666667	63.1118666666667	44.2578166666667	52.9362333333333
MRGBP	7.78363166666667	9.11704666666667	10.00226	11.9295116666667	8.62095333333333	11.1180216666667
MRGPRD	0.159923	0.0824208833333333	0	0.2195145	0.139832583333333	0.104570191666667
MRGPRE	0	0	0	0	0	0
MRGPRF	0.256090833333333	0.227623833333333	0.414340833333333	0.606793	1.08371183333333	0.923524333333333
MRGPRG	0	0	0	0	0	0
MRGPRX1	0	0	0	0	0	0
MRGPRX2	0	0.042826	0	0	0.00861521666666667	0
MRGPRX3	0.06781605	0.100764583333333	0.0880237833333333	0.176860166666667	0.1484205	0.1505215
MRGPRX4	0	0	0.127541183333333	0	0	0.0597167333333333
MRI1	9.59124	10.951915	11.4112033333333	13.6662333333333	11.0642083333333	11.302205
MRM1	0.260900166666667	1.25953733333333	0.627704666666667	1.054412	0	1.397475
MRO	37.66735	39.1345	15.5231	17.2346833333333	9.18948833333334	12.3979166666667
MROH1	10.0953333333333	14.16285	23.74285	25.9656666666667	21.77055	19.5475833333333
MROH2A	0.0784057166666667	0	0.0530545833333333	0.3649435	0.11501355	0.930771333333333
MROH2B	0.0422667166666667	0	0.0177898	0	0.00386425666666667	0.151275833333333
MROH3P	0.0677545	0.08022695	0	0.1188233	0.0522627	0.0356569166666667
MROH4P	0.184504333333333	0.349267333333333	1.42406666666667	1.24139016666667	2.32519166666667	1.1564025
MROH5	0.0420906333333333	0.0310654	0.0428431	0.0495368333333333	0	0
MROH6	2.01458166666667	3.24933333333333	7.92054166666667	10.8195533333333	11.7188066666667	17.1759333333333
MROH7	1.61012166666667	1.4853	0.973666833333333	0.644462833333333	0.9977425	1.349725
MROH7-TTC4	0.151752833333333	0.261888333333333	0.120460483333333	0.310360666666667	0.147075	0.224467
MROH8	2.18606166666667	2.17695	1.82648333333333	2.64891833333333	1.27248166666667	2.29637
MROH9	0.0505257666666667	0.1223715	0	0.0418478666666667	0.0208205383333333	0.280770916666667
MRPL1	46.2221166666667	38.56815	35.02335	42.5623	33.3348833333333	37.5488833333333
MRPL10	61.94265	65.5366833333333	114.533333333333	141.408666666667	119.642	118.643333333333
MRPL11	70.7231333333333	67.9226333333333	61.7878833333333	75.0924666666667	60.6156	69.9928
MRPL12	14.6258166666667	20.7037666666667	40.0694	50.5042333333333	43.8578166666667	40.6994833333333
MRPL13	119.394	106.821833333333	103.146466666667	116.273333333333	99.9327833333333	115.006166666667
MRPL14	58.2815833333333	78.2096833333333	121.487	140.727833333333	115.186166666667	122.1695
MRPL15	111.446666666667	85.8421833333333	100.3747	122.1695	110.142	116.577333333333
MRPL15P1	0	0.09473105	0	0	0	0
MRPL16	49.6690833333333	48.9954	43.98955	48.736	42.4981333333333	42.6060666666667
MRPL17	37.0507833333333	42.6689833333333	49.7394	66.6625166666667	43.0986333333333	52.9184333333333
MRPL18	67.1670833333333	72.9672833333333	81.2751833333333	99.4750833333333	67.0233833333333	82.83845
MRPL19	62.9081	53.39135	58.4660166666667	76.09355	62.8137833333333	71.55265
MRPL2	26.6640166666667	28.5132333333333	58.3702833333333	59.21825	41.1926333333333	42.06955
MRPL20	155.128833333333	150.1085	171.501	197.461833333333	169.947333333333	181.791166666667
MRPL20P1	0	0	0	0	0	0
MRPL21	69.0045	75.64775	82.37105	86.76095	84.4174166666667	87.0980666666667
MRPL22	32.6994166666667	35.3107333333333	22.5598083333333	28.2138333333333	25.11015	26.6860666666667
MRPL22P1	0.5289445	0	0.1154232	0.382808833333333	0.250351166666667	0
MRPL23	30.0040666666667	45.4122166666667	58.4467833333333	69.2680833333333	52.884	60.0880333333333
MRPL24	90.0036833333333	87.9659833333333	79.8087333333333	87.0980666666667	77.0293666666667	85.0261333333333
MRPL27	72.6005	93.36335	103.270233333333	115.932166666667	88.16305	98.7973
MRPL28	18.2999666666667	20.8763666666667	21.0252333333333	23.4897166666667	17.5128166666667	17.05225
MRPL2P1	0	0	2.79350833333333	0	0	0
MRPL3	250.788	206.661833333333	242.2825	274.167	270.131166666667	267.316833333333
MRPL30	54.83275	46.0624833333333	43.15195	53.9332166666667	35.7601	55.5251666666667
MRPL30P1	1.006401	0.983543166666667	0.427078666666667	1.22376666666667	0.174227333333333	0.8439535
MRPL32	80.9138166666667	71.0949	71.2188	77.7525166666667	69.2859166666667	89.8093333333333
MRPL32P1	0	0	0	0	0	0
MRPL33	240.135666666667	220.9665	242.4585	285.2855	275.391	328.181333333333
MRPL34	38.587	37.85915	33.44055	33.5767166666667	25.7973333333333	33.4735666666667
MRPL35	61.7878833333333	60.2665833333333	54.8407166666667	60.6556666666667	48.9694166666667	52.3351833333333
MRPL35P1	0	0.152863333333333	0.127696708333333	0	0.0873599166666667	0
MRPL35P2	0.5188445	0.182125333333333	0.151940416666667	0.334239833333333	0.2186655	0.434068666666667
MRPL35P3	0.3192675	1.0408465	0.279003333333333	0.380292	0.692765833333333	0.809283333333333
MRPL35P4	0	0.155838333333333	0	0	0.0883263	0
MRPL36	71.8338833333333	69.8841166666667	102.63945	115.846333333333	98.3075333333334	101.869433333333
MRPL37	50.7066666666667	52.2337666666667	66.9661666666667	77.4924	62.1461333333333	70.6221666666667
MRPL37P1	0.36108	0.736420166666667	0.532192333333333	0.295831	0.805620833333333	0.502889333333333
MRPL38	22.5821	31.84795	56.2059666666667	43.4824	44.4462833333333	46.3476333333333
MRPL39	50.0408833333333	41.0316333333333	44.3264	50.3947333333333	41.3293166666667	49.0982666666667
MRPL3P1	0	0	0.0638657666666667	0	0	0.0349153833333333
MRPL4	9.36088833333333	12.3807333333333	12.000495	15.0553833333333	13.9283166666667	13.63865
MRPL40	45.9317833333333	49.7314666666667	32.6821666666667	41.6359	30.8778333333333	37.1088333333333
MRPL40P1	0	0	0.1184992	0.517497833333333	0.07884895	0
MRPL41	3.61871333333333	6.007425	7.84281333333333	8.32663166666667	6.10271333333333	6.71060333333333
MRPL42	90.9545666666667	79.94115	69.8621	88.71	75.6560083333333	88.5209166666667
MRPL42P2	0.238113666666667	0.466677666666667	0	0	0	0
MRPL42P3	0	0	0	0	0	0
MRPL42P4	0.860468166666667	0.435884833333333	0.386650666666667	1.88088833333333	0.409631333333333	0.545793833333333
MRPL42P6	0.295101333333333	0	0	0	0	0
MRPL43	46.9873	53.2845	50.8537166666667	62.5852166666667	44.5328333333333	53.0407333333333
MRPL44	36.0490833333333	33.8615333333333	33.5116166666667	39.1017166666667	32.0430166666667	36.40635
MRPL45	0.278078666666667	0	6.96061166666667	0.306247833333333	0.166814	0
MRPL45P1	0	0	0	0	0	0
MRPL46	20.5994	19.1427666666667	20.4581	25.8460333333333	18.8674	23.4768666666667
MRPL47	117.473833333333	99.13075	109.234833333333	124.236666666667	112.5105	138.138833333333
MRPL48	65.7367166666667	53.6730333333333	55.7834166666667	72.1136333333333	54.0979	68.6011166666667
MRPL48P1	0	0	0	0	0	0
MRPL49	30.1767333333333	32.77465	48.3582	56.3985666666667	52.6356	52.2337666666667
MRPL49P1	0.173299833333333	0.325126833333333	0.7412235	0	0.204173	0
MRPL49P2	0.404306333333333	0	0	0	0.124286116666667	0.1559415
MRPL50	18.5513333333333	15.49895	13.14975	17.2812333333333	10.9758166666667	15.2874666666667
MRPL50P1	0	0	0	0	0	0.223153833333333
MRPL50P2	0.606124833333333	0.394296	0.175590166666667	0.189728	0.12672025	0.320977833333333
MRPL50P4	0	0	0	0	0	0
MRPL51	227.532166666667	210.006666666667	189.233333333333	191.319333333333	154.004833333333	176.9485
MRPL51P2	0	0	0	0	0	0
MRPL52	130.851166666667	121.629166666667	131.151333333333	161.043166666667	134.761666666667	137.004333333333
MRPL53	34.4755666666667	35.3595333333333	29.1466166666667	35.1133166666667	26.8281333333333	29.1352166666667
MRPL53P1	4.41615333333333	5.526495	5.05814166666667	3.767375	6.52211833333333	1.33155333333333
MRPL54	18.4560666666667	37.4449333333333	45.9961	55.6702666666667	40.5971	53.6459666666667
MRPL55	23.9344666666667	33.2765666666667	44.4607166666667	49.6690833333333	47.36135	47.52295
MRPL57	23.68735	22.4433833333333	19.5244833333333	24.3265166666667	20.09445	23.5294833333333
MRPL57P1	0	0	0	0	0	0
MRPL57P3	2.20268666666667	2.12926166666667	0	1.836575	2.6874425	0
MRPL57P6	0	0	0	0	0	0
MRPL57P7	0	0.629975333333333	0	1.1184995	0.396636166666667	0
MRPL9	102.741466666667	100.575383333333	103.108216666667	108.8115	94.3229	119.933666666667
MRPL9P1	0	0	0	0	0.0766161833333333	0
MRPS10	56.8175666666667	51.57945	41.5668	50.0745	39.5732	48.7116666666667
MRPS10P1	0.482296166666667	0	0	0	0.608946833333333	0
MRPS10P2	1.113234	0.5585765	0	0	0.710442166666667	0.22640575
MRPS11	30.3543666666667	33.1884333333333	29.8444666666667	36.8435833333333	24.97765	33.3786666666667
MRPS11P1	0	0	0	0	0	0
MRPS12	24.8289666666667	28.57085	44.9915666666667	56.0683	43.6248666666667	46.6084833333333
MRPS14	30.4484833333333	27.8001666666667	25.27395	23.8771	18.9307666666667	23.9306333333333
MRPS15	89.75975	95.5609666666667	106.094333333333	122.615833333333	116.163333333333	125.422333333333
MRPS15P1	0	0	0.176860166666667	0	0	0
MRPS16	87.3697	87.8512833333333	89.3716833333333	101.33205	80.99855	88.6497333333333
MRPS16P1	0	0	0	0	0	0
MRPS16P2	0	0	0	0	0	0
MRPS16P3	0	0	0	0	0	0
MRPS17	26.4915666666667	22.3496166666667	22.125	26.81385	19.0009666666667	24.7550166666667
MRPS17P1	1.40843	1.523835	1.13334033333333	1.30018333333333	1.22890566666667	1.26490066666667
MRPS17P3	0	0	0	0	0	0
MRPS17P5	0.989571666666667	0.98266775	1.41398666666667	0.465768166666667	0.303802166666667	0
MRPS17P9	0	0	0	0	0	0
MRPS18A	35.9837833333333	44.4883666666667	79.4182166666667	97.9919333333333	82.8534833333333	83.8680666666667
MRPS18AP1	0.9977425	0.702164833333333	0.12309935	0.865861	0.814773166666667	0.534927166666667
MRPS18B	11.8351766666667	11.0085433333333	12.9029	16.3686	12.7571833333333	13.9670166666667
MRPS18BP1	0	0	0	0	0	0
MRPS18BP2	0	0	0.0891880333333333	0	0	0
MRPS18C	167.369833333333	130.851166666667	126.117	134.343166666667	86.7835333333333	117.642
MRPS18CP4	0	0	0	0	0	0
MRPS18CP6	0	0	0	0.858905166666667	0	0
MRPS2	9.14772166666667	12.5459333333333	17.9628666666667	20.0979833333333	14.6145833333333	16.2568166666667
MRPS21	85.16345	94.80505	97.9332166666667	121.487	103.538766666667	115.4845
MRPS21P1	0	0	0	0	0	0
MRPS21P2	0	0.59650925	0	0	0	0
MRPS21P3	0	0	0	0	0	0.532114666666667
MRPS21P6	0	0	0.570161833333333	0	0.396353166666667	0.541116166666667
MRPS21P7	0.791751	0	1.10474566666667	2.610655	0	0
MRPS21P8	0	0	1.18249783333333	0	0.506837833333333	1.41159166666667
MRPS21P9	1.29018666666667	1.296065	0	0	0	0.556032666666667
MRPS22	75.0217333333333	73.6597666666667	74.2391	91.10745	64.6633166666667	80.8243666666667
MRPS23	77.3128333333333	74.2879666666667	111.487166666667	129.515333333333	107.339666666667	121.048333333333
MRPS24	82.54975	89.6338333333333	106.052666666667	125.989333333333	113.6785	127.482666666667
MRPS25	28.5388	39.1523333333333	34.2017166666667	34.0876666666667	28.66925	32.6210166666667
MRPS26	25.5129833333333	28.0987833333333	39.5732	50.5483166666667	32.0228	35.8497166666667
MRPS27	42.7424333333333	38.1730666666667	25.53305	28.0712833333333	27.0814333333333	22.5167166666667
MRPS28	117.578166666667	115.279	107.471666666667	119.933666666667	108.588166666667	115.932166666667
MRPS30	95.1342666666667	75.0128833333333	93.4957833333333	101.6437	93.3174666666667	99.2094166666667
MRPS31	23.25325	22.6283833333333	22.84195	28.4649833333333	17.9450333333333	25.57275
MRPS31P1	0	0	0	0	0	0
MRPS31P2	0	0	0	0	0	0
MRPS31P4	11.3610533333333	10.76773	9.89514166666667	11.6743216666667	10.6814683333333	10.7050683333333
MRPS31P5	11.7342833333333	10.0505233333333	5.48942166666667	7.65423	7.298885	8.20412166666667
MRPS33	101.4507	84.4618	73.8900333333333	90.3729333333333	69.9928	90.6116
MRPS33P2	1.15301883333333	0.391257833333333	0	0	0.24185225	0.6557545
MRPS33P3	0	0	0	0	0	0
MRPS33P4	0	0	0	0	0	0
MRPS34	25.7888333333333	34.6110666666667	52.5251333333333	61.4586	47.6274833333333	46.7183833333333
MRPS35	83.0527833333333	80.6555666666667	54.54545	69.82985	58.2815833333333	63.7154666666667
MRPS35P2	0	0	0	0	0	0
MRPS35P3	0	0.224500833333333	0	0	0	0
MRPS36	78.4358833333333	58.2103833333333	37.2631	54.7596	31.0544833333333	50.25285
MRPS36P1	0	0	0	0	0	0
MRPS36P2	0	0	0	0	0	0
MRPS36P3	0	0	0	0	0	0
MRPS36P4	0	0	0	0.429748833333333	0	0
MRPS36P5	0	0	0	0	0	0
MRPS5	48.2401833333333	49.3528166666667	48.3842166666667	57.67515	43.7872833333333	47.9676833333333
MRPS5P3	0	0	0	0	0	0
MRPS5P4	0	0	0	0	0	0
MRPS6	73.6889833333333	59.3364333333333	51.6117	58.6001	61.7562166666667	54.7800333333333
MRPS6P2	0.884240666666667	0.588303666666667	0.263696666666667	0.288861666666667	0.1854665	0.500578666666667
MRPS6P4	0.498041666666667	0	0	0	1.26922633333333	0
MRPS7	67.36215	74.4744666666667	72.3077166666667	82.8534833333333	62.4232	73.9369833333333
MRPS9	27.0933333333333	23.5984166666667	27.5413	29.7682833333333	22.7797833333333	27.0395833333333
MRRF	41.9483166666667	38.05815	29.34365	27.4105166666667	27.0351	27.3575333333333
MRRFP1	0.0599722	0	0	0.0427152833333333	0	0.04638885
MRS2	36.8263333333333	34.1263166666667	35.7979666666667	43.75325	40.60695	41.36925
MRTO4	38.6777	41.8009833333333	53.33885	56.3114333333333	48.4960166666667	49.8153833333333
MRVI1	13.00375	10.86463	4.88453666666667	6.182475	6.21306	5.551245
MS4A1	0.900832166666667	0.658881333333333	0.341129166666667	0.584207166666667	0.6792775	0.802206166666667
MS4A10	0.743778166666667	1.05394516666667	0.823364333333333	0.57467	0.701268166666667	0.801682333333333
MS4A12	0.0871933333333333	0	0	0	0	0.100557333333333
MS4A13	0	0	0	0	0	0
MS4A14	0.9713065	1.86242666666667	0.4465625	0.514054833333333	0.396819833333333	0.11948445
MS4A15	0.903387833333333	1.32383333333333	0.236985333333333	0.350342	0.170993166666667	0
MS4A18	0	0	0	0	0	0
MS4A2	2.87954833333333	2.88672	2.39952833333333	1.240495	1.52878166666667	1.50858
MS4A3	4.44261666666667	4.75965	1.761565	2.37501333333333	1.88088833333333	1.61599833333333
MS4A4A	286.493333333333	282.342166666667	94.1025	96.7244666666667	46.2644333333333	79.671
MS4A4E	14.4750833333333	9.82515666666667	2.606515	2.01258333333333	4.45591333333333	2.05343166666667
MS4A5	0	0.189859	0	0	0.00999653333333333	0.343590666666667
MS4A6A	1014.7755	915.895	302.9105	321.470166666667	203.234	289.232666666667
MS4A6E	1.20658733333333	3.189785	0.825841	1.07720566666667	0.890912833333333	1.01106166666667
MS4A7	162.824833333333	171.249333333333	84.1346666666667	87.8754166666667	47.22275	65.7148166666667
MS4A8	0.155891166666667	0	0.103700116666667	0	0	0.389360666666667
MSANTD1	0.4309845	0.4517495	0.434940666666667	0.631625166666667	0.392875166666667	0.592475333333333
MSANTD2	4.700525	2.99366666666667	3.23369833333333	3.32752333333333	2.29446166666667	2.50681166666667
MSANTD2P1	0	0	0	0	0	0
MSANTD3	15.3599833333333	13.4257666666667	16.3273333333333	20.5600166666667	21.3617166666667	22.5590333333333
MSANTD3-TMEFF1	12.99055	9.13363666666667	9.627855	10.19657	8.66181	9.86432333333333
MSANTD4	12.5509666666667	10.789245	9.57869666666667	12.30175	9.86432333333333	12.7704833333333
MSC	1.54282666666667	0.810272833333333	1.14039266666667	2.56992	3.73265333333333	3.90572833333333
MSGN1	0	0	0	0	0	0
MSH2	42.8132666666667	32.3955666666667	37.50555	46.9645333333333	41.7151166666667	40.0772
MSH3	17.4031333333333	16.24985	9.09683166666666	11.61095	11.1658633333333	12.8697
MSH4	0.130009133333333	0.139633666666667	0.114997133333333	0.245872833333333	0.13062125	0.12517285
MSH5	9.11704666666667	7.80178	12.7671666666667	7.40618333333333	9.73663666666667	7.76079166666667
MSH5-SAPCD1	0.478016166666667	0.533286	0.4124305	0.518189	0.363132333333333	0.356310333333333
MSH6	47.3868833333333	41.0660166666667	41.4440166666667	47.5941666666667	43.77755	43.5349666666667
MSI1	1.47491	0.878005	0.716790333333333	2.45954833333333	4.90637666666667	1.685625
MSI2	48.1207166666667	33.7704166666667	75.48995	39.14545	58.84705	48.5123666666667
MSL1	61.5920333333333	64.8388166666667	57.0709166666667	43.77755	40.5159166666667	46.2929
MSL2	35.03705	33.48955	40.6434	28.00635	30.0944666666667	28.7137333333333
MSL3	46.72465	50.71855	35.0650666666667	33.9257333333333	35.3005666666667	36.6678166666667
MSL3P1	1.95741666666667	1.24011633333333	0.794729166666667	1.30378833333333	0.602549333333333	1.094178
MSLN	1.17038016666667	3.32457333333333	5.15554166666667	7.573995	7.03931333333333	6.62280833333333
MSLNL	0	0.0418648833333333	0.0812419166666667	0.08504815	0.00826878333333333	0.00859726666666667
MSMB	0.376167833333333	0	0	0.51595625	0.169975583333333	0.456539166666667
MSMO1	64.6507166666667	54.1127833333333	69.9040833333333	83.2783	74.4493166666667	79.9024666666667
MSMP	0.371862166666667	0	0	0	0.444600666666667	0.140969733333333
MSN	340.628166666667	350.5925	226.146	235.636333333333	252.234666666667	232.111333333333
MSNP1	0.0590382666666667	0.0877330666666667	1.36202166666667	0.115815366666667	0.0106552833333333	0.1099961
MSR1	582.430833333333	560.669	261.663166666667	273.0245	162.010333333333	237.316666666667
MSRA	14.5732666666667	13.5385833333333	8.74393166666667	8.23942	8.02098166666667	10.36743
MSRB1	8.22867666666667	13.2448833333333	19.6614666666667	14.2796666666667	11.0679033333333	14.13495
MSRB1P1	0	0	0	0	0.20008325	0.264075666666667
MSRB2	32.97175	36.1965333333333	30.2909666666667	29.8993666666667	23.3682	28.1312166666667
MSRB3	3.95896	2.87829166666667	5.99189166666667	3.11441833333333	3.20209	4.80602833333333
MSS51	2.41596	2.01258333333333	1.0211215	1.250962	1.47491	1.1557395
MST1	6.264875	6.12074166666667	11.3795283333333	8.82904666666666	8.76755833333333	8.25753833333333
MST1L	0.533607833333333	0.483590166666667	0.0858434166666667	0.403729333333333	0.3767635	0.76885
MST1P2	0.09066305	0.178966666666667	0.212033166666667	0.264689833333333	0.0752423333333333	0.1601385
MST1R	1.04976366666667	0.885323833333333	1.67458	1.48635833333333	1.250962	1.07371866666667
MSTN	0.1079567	0	0	0	0	0
MSTO1	34.7116333333333	39.2287333333333	51.1148666666667	40.6544333333333	33.6251333333333	37.0836166666667
MSTO2P	2.53406	2.727355	3.222045	2.77574833333333	2.28888166666667	3.32752333333333
MSX1	2.698245	2.12284833333333	2.72205166666667	3.83757333333333	2.610655	3.72702833333333
MSX2	0.129809633333333	0	0	0.113981283333333	0.216749	0.00811098333333333
MSX2P1	0.3932795	0.3932795	0	0.653382333333333	0.495168	0.4021365
MT-ATP6	233.0585	194.951833333333	350.904666666667	304.628166666667	1113.42166666667	352.507666666667
MT-ATP8	332.948166666667	228.084	372.762833333333	279.845833333333	737.259833333333	398.740333333333
MT-CO1	1702.10166666667	1481.545	1938.67	1681.06666666667	3643.195	1867.005
MT-CO2	1052.82566666667	863.602666666667	1295.09166666667	1121.50166666667	2653.14666666667	1307.965
MT-CO3	1938.67	1756.365	2068.42666666667	1724.13333333333	3133.51	2068.42666666667
MT-CYB	133.085666666667	117.835333333333	167.369833333333	164.813	623.163833333333	202.531666666667
MT-ND1	73.9970833333333	65.8087166666667	112.900166666667	113.484333333333	351.746666666667	108.682166666667
MT-ND2	93.6512333333333	77.82755	132.980833333333	127.871	474.201166666667	147.344166666667
MT-ND3	2328.87333333333	1879	2934.81833333333	2653.14666666667	1681.06666666667	2024.69666666667
MT-ND4	136.873666666667	123.872	217.312333333333	197.233	695.912666666667	214.301333333333
MT-ND4L	603.487666666667	509.132	708.704666666667	659.616833333333	1724.13333333333	712.389833333334
MT-ND5	91.0526	80.2865833333333	85.2172166666667	83.6702166666667	319.614333333333	114.111333333333
MT-ND6	65.1158666666667	57.0466666666667	64.1721333333333	49.3912	104.466333333333	76.62255
MT1A	1.57895833333333	3.20758666666667	0.787515	2.26664333333333	1.36473166666667	2.01258333333333
MT1B	0.560189	0.5597065	0.247800666666667	2.367825	0.714369833333333	0.709698833333333
MT1CP	0	0	0	0	0	0
MT1DP	0	1.566435	0	0	1.96424666666667	4.18007666666667
MT1E	489.037666666667	392.380833333333	549.130333333333	672.145333333333	626.575333333333	582.430833333333
MT1F	88.6497333333333	71.9108166666667	124.926666666667	145.619833333333	125.989333333333	109.234833333333
MT1G	41.1356	41.9845333333333	93.4674	100.74725	71.36745	67.7203166666667
MT1H	14.74455	16.3273333333333	43.6815833333333	50.4016	28.2019	32.9368333333333
MT1HL1	0	0	0	0	0	0
MT1JP	2.13331	1.54906666666667	1.23298933333333	1.24311066666667	2.48080666666667	4.58335
MT1L	5.47153833333333	7.73173	12.3529	16.76945	14.402	15.8792166666667
MT1M	30.4240166666667	30.8778333333333	56.9437666666667	74.4744666666667	49.08345	51.0676
MT1P1	0	0	3.77345666666667	0	0	0
MT1P3	0	10.5448766666667	0.806306666666667	22.11095	28.3044166666667	0.516223166666667
MT1X	59.0961	79.3071666666667	149.187166666667	164.3085	112.872833333333	149.187166666667
MT1XP1	5.510445	5.97933333333333	7.81843666666667	0	2.40078333333333	5.42763833333333
MT2A	72.52005	86.6055666666667	165.133166666667	175.962833333333	239.664	222.187666666667
MT2P1	0	0	0	0	0	0
MT3	0.470865	0	20.8565666666667	0.790129666666667	0.292028333333333	0
MT4	0	0	0	0	0	0
MTA1	20.6517666666667	17.2058833333333	39.1164666666667	27.1669333333333	24.75835	24.2706
MTA2	136.594833333333	152.171	151.132166666667	131.5045	128.838333333333	134.037333333333
MTA3	25.6293	23.7702833333333	27.2817	28.39025	28.9772666666667	31.7287
MTAP	54.2673833333333	52.1149666666667	61.8208833333333	64.7587333333333	63.4071	61.0554666666667
MTAPP1	0.275867166666667	0	0.0814504	0.176200166666667	0.0489855333333333	0.135512133333333
MTAPP2	0.1096336	0	0.0815749666666667	0.351389333333333	0.0485685833333333	0
MTATP6P1	14.5402	12.7704833333333	19.3423166666667	15.95185	50.6093333333333	18.0408666666667
MTATP6P2	0.132587416666667	0	0	0.11422645	0.0655024666666667	0.1840165
MTATP6P3	0.3565125	0	0	0	0	0.0806276833333333
MTATP6P4	0.357281	0	0.20201	0.11501355	0.147889166666667	0
MTATP6P7	0	0	0	0	0	0.284439666666667
MTATP6P9	0	0.236303	0	0	0	0
MTATP8P1	0	0	1.20565566666667	0	0.662934333333333	0
MTATP8P2	16.8503666666667	13.8997833333333	6.69666833333333	3.15304333333333	9.495765	6.96575833333333
MTBP	11.535605	10.8160133333333	9.67846166666667	9.71231	10.77769	8.15516833333333
MTCH1	150.815333333333	187.5975	233.253	234.485166666667	228.084	233.0585
MTCH2	210.533	184.4985	219.916	220.9665	177.506	192.487
MTCL1	3.531225	2.66232166666667	3.58312166666667	3.15447166666667	3.676075	5.06465666666667
MTCL1P1	0	0.104643466666667	0.164215166666667	0	0	0
MTCO1P3	0	0	0	0	0.960674666666667	2.74787166666667
MTCO1P4	0.0674228333333333	0	0.0421353666666667	0.0488633166666667	0.0516150333333333	0
MTCO1P5	0	0	0	0	0	0
MTCO2P1	0.388203666666667	0	0	0	0.1186353	0.147162666666667
MTCO2P3	0	0	0	0	0	0
MTCO2P4	0	0	0	0	0	0.61689425
MTCO3P1	0	0.107518283333333	0	0	0	0
MTCO3P2	0.670353916666667	0	0	0	0.435716666666667	0.278039833333333
MTCP1	30.3443333333333	28.9318333333333	19.09045	23.0756333333333	20.4900833333333	23.5694166666667
MTCYBP1	0	0	0	0	0	0
MTCYBP2	0	0	0	0	0	0
MTCYBP3	0.5477145	0.653382333333333	0	0	0.306891	0.0930582333333333
MTCYBP4	0	0	0.653967	1.21779966666667	0.433658	0.603168666666667
MTDH	231.1115	202.198166666667	220.9665	184.4985	190.468	175.591333333333
MTERF1	16.8201666666667	14.86815	14.57855	11.8906316666667	9.63246333333333	9.71231
MTERF2	7.323705	5.80805666666667	4.99547	7.31713333333333	6.16470666666667	6.47083666666667
