Symbol	A	B	C	D	E	F	G	H	I	J	K	L
TUSC3	0.153828	0.008235	0.0	0.0	0.002359	0.003338	0.074083	0.545505	0.266204	0.0	0.002682	0.0
UGT2B17	0.614988	1.0	0.151989	0.007762	0.054377	0.044931	0.687696	0.613741	0.90623	0.058742	0.285918	0.127938
USP2	0.056623	0.318452	0.208905	0.381396	0.41773	0.127271	0.277251	0.192969	0.563554	0.498869	0.352869	0.511232
VCAM1	0.166333	0.169356	0.232239	0.696742	0.033837	1.0	0.239368	0.633756	0.293484	0.213061	0.006611	0.500589
VCAN	0.151562	0.163659	0.017938	0.018729	0.037915	0.050435	0.218378	0.47578	0.408115	4.4e-05	2.3e-05	0.009808
VENTX	0.493202	0.491888	0.138522	0.142	0.225452	0.265233	0.791594	0.950814	1.0	0.0	0.00065	0.027187
VNN3	0.069976	0.075349	0.016575	0.025268	0.040804	0.051136	0.218871	0.149491	0.154461	0.002759	0.022743	0.015068
VPREB3	0.844936	0.810667	0.192513	0.185122	0.225654	0.270282	0.757553	0.42823	0.41516	0.114545	0.139664	0.006637
WDR86	0.415883	0.478761	0.762366	0.754784	0.670473	0.073412	0.132881	0.021497	0.082181	0.816179	0.651646	1.0
WNT16	0.046604	0.307334	0.398638	0.003068	0.040053	0.689229	0.276705	0.0	1.0	0.091798	0.095157	0.114947
WNT7A	0.395929	0.392087	0.761636	0.779642	0.436833	0.127609	0.321445	0.127845	0.219801	1.0	0.488263	0.912749
WSCD2	1.0	0.796929	0.768581	0.413807	0.026416	0.453228	0.761581	0.324922	0.510295	0.895942	0.805353	0.629676
XCL1	0.537896	0.154948	0.412368	0.140023	0.522284	1.0	0.104526	0.062008	0.028412	0.023507	0.621437	0.009842
XCL2	0.081466	0.001696	0.012682	0.001279	0.002237	0.007282	0.001115	0.011589	0.065817	0.0	0.000783	0.020283
ZBTB32	0.867419	0.940332	0.732492	0.736529	0.866236	0.555671	1.0	0.810732	0.819682	0.833537	0.968776	0.867553
ZNF462	0.010442	0.0066	0.081814	0.14069	0.005087	0.262436	0.0	0.006955	0.0	0.616372	0.01399	1.0
ZNF503	0.506326	0.624806	0.222298	0.405826	0.398766	0.496622	0.661088	1.0	0.953842	0.048375	0.430869	0.415677
ZNF662	0.027245	0.011291	0.25118	0.286584	0.322061	0.0	0.0	0.223534	0.0	0.128641	1.0	0.004885
ZNF683	0.33093	0.323583	0.274931	0.240923	0.903849	0.318557	0.174427	0.140901	0.124074	0.149857	1.0	0.194342
ZNF860	0.898755	0.668774	0.852389	0.973408	0.866347	0.969	0.845312	0.578281	0.504994	0.856261	0.904575	0.991042
