Row	ascites7873R1	ascites7873R2	ascites7882R1	ascites7882R2	ascites7892R1	ascites7892R2
MFAP4	0.002071	0.005049	0.004515	0.007041	0.003508	0.003374
MFAP5	0.00971	0.007739	0.006662	0.007624	0.007213	0.005714
MFNG	0.16173	0.213699	0.155905	0.169954	0.117657	0.154502
MGAM	0.646371	0.75746	0.493095	0.553994	1.0	0.774885
MGAT3	0.171523	0.214856	0.215072	0.500512	0.447046	0.415884
MGAT5B	0.00114	0.001016	0.0007	0.003186	0.001881	0.0
MGP	0.012573	0.010159	0.006696	0.007246	0.015891	0.018056
MIA	0.07241	0.060939	0.035745	0.129536	0.048639	0.122582
MISP	0.075229	0.09268	0.124417	0.141026	0.129291	0.125426
MITF	0.094559	0.0984	0.091586	0.082855	0.072943	0.077216
MIXL1	0.308877	0.519403	0.455376	0.16897	0.440593	0.216132
MKX	0.002377	0.000268	0.00385	0.002778	0.000332	0.000753
MLXIPL	0.90615	0.969194	1.0	0.892512	0.863288	0.810198
MMEL1	0.230537	0.223754	0.590253	0.871605	0.327573	0.564676
MMP10	0.498664	0.496854	0.796857	0.973554	0.622864	0.754988
MMP2	0.004971	0.005612	0.005781	0.002968	0.004328	0.004419
MMP21	0.151066	0.196784	0.0	0.0	0.08249	0.073545
MMP23A	0.0	0.0	0.0	0.0	0.00378	0.0
MMP3	0.0	0.0	0.0	0.0	0.0	0.0
MMP7	0.177105	0.19138	0.327151	0.395347	0.399892	0.453161
MMP9	0.007236	0.012593	0.064404	0.01814	0.02304	0.022823
MMRN1	0.000313	0.000279	0.000136	0.000417	0.000235	0.000321
MMRN2	0.010051	0.012531	0.02527	0.017388	0.019842	0.021278
MOBP	0.407796	0.705808	0.575957	0.58141	0.492518	1.0
MPPED2	0.472545	0.262177	0.775238	1.0	0.914129	0.220052
MPZL2	0.091949	0.081639	0.104596	0.113816	0.095934	0.111996
MRC1	0.509229	0.486233	0.166974	0.166194	0.146508	0.140652
MRVI1	0.260543	0.229337	0.131177	0.154494	0.154933	0.143424
MSC	0.026792	0.012141	0.019129	0.042458	0.056608	0.058554
MSLN	0.028316	0.072645	0.100226	0.131246	0.1245	0.11909
MSR1	1.0	0.959535	0.4095	0.430332	0.247277	0.37346
MSTN	0.001086	0.0	0.0	0.0	0.0	0.0
MT1F	0.583347	0.473989	0.84116	1.0	0.848734	0.727051
MT1G	0.060647	0.061784	0.136809	0.148088	0.103851	0.098832
MTMR7	1.0	0.952548	0.360975	0.433552	0.660347	0.443405
MTUS1	0.18206	0.176857	0.169283	0.154636	0.195482	0.146256
MUC12	0.116242	0.379047	0.030049	0.230721	0.169276	0.183627
MUC20	0.047436	0.144806	0.167124	0.190634	0.238226	0.19807
MUSK	0.000828	0.002884	0.0	0.0	0.001401	0.0
MUSTN1	0.021542	0.009	0.0	0.018512	0.036933	0.0
MX1	0.054772	0.060647	0.035556	0.034317	0.042988	0.041864
MX2	0.450886	0.419677	0.276195	0.277782	0.368913	0.349748
MXRA5	0.090064	0.075148	0.070701	0.083307	0.154088	0.0849
MYCT1	0.007557	0.002911	0.009683	0.003992	0.002346	0.001145
MYH14	0.397387	0.44794	0.689213	0.780934	0.834517	0.639332
MYH3	0.007045	0.007182	0.004731	0.004868	0.006016	0.007192
MYL4	0.0	0.0	0.001639	0.000238	0.000307	6.6e-05
MYLK2	0.007933	0.019977	0.022048	0.023302	0.004112	0.009449
MYO1F	0.747028	1.0	0.779883	0.653316	0.681522	0.636045
MYO1G	0.166536	0.226391	0.186672	0.173028	0.160254	0.179758
MYO5B	0.284666	0.273265	0.434537	0.531223	0.591441	0.508501
MYO5C	0.580293	0.503637	0.626829	0.702158	0.746137	0.636077
MYOCD	0.0	0.003816	0.0	0.00193	0.0	0.0
MYOM1	0.206806	0.178453	0.240778	0.313672	0.227147	0.220226
MYOZ2	0.008487	0.006075	0.002251	0.002854	0.004036	0.009799
MYRF	0.205274	0.234489	0.363378	0.361809	0.557105	0.383908
MYRIP	0.092417	0.033836	0.015512	0.05336	0.029836	0.018074
NAGS	0.026819	0.021161	0.044125	0.063881	0.027449	0.032375
NANOS3	0.038011	0.172982	0.554563	0.68203	0.255917	1.0
NAT8L	0.586006	0.448586	0.736586	1.0	0.725614	0.687102
NCAM1	0.028826	0.027189	0.029599	0.026742	0.033126	0.027125
NCKAP1L	0.987767	1.0	0.478794	0.424842	0.378586	0.386714
NCKAP5	0.056583	0.003943	0.001334	0.011576	0.075544	0.024109
NDNF	0.032988	0.068568	0.067434	0.074968	0.087472	0.053602
NDP	0.167074	0.078008	0.19176	0.242674	0.033035	0.100948
NDST3	0.900187	0.638356	0.673833	1.0	0.816291	0.801916
NDUFA4L2	0.018315	0.023008	0.038012	0.049538	0.022584	0.016431
NEB	0.022072	0.019966	0.007519	0.010958	0.015276	0.014507
NEDD8-MDP1	0.103076	0.072937	0.061713	0.031528	0.118456	0.110147
NEFM	0.013508	0.007921	0.028558	0.0	0.0	0.0
NEK10	0.096176	0.098449	0.045579	0.069457	0.06484	0.05668
NELL2	0.073073	0.058545	0.061847	0.079223	0.091313	0.110135
NEURL3	0.13155	0.16077	0.322282	0.41863	0.499826	0.581937
NGFR	5.8e-05	0.0	0.000731	0.002607	0.0	0.000312
NHLH1	0.199776	0.251403	1.0	0.213244	0.0	0.002808
NHSL2	0.056135	0.040758	0.028858	0.056929	0.097348	0.039891
NIM1K	0.595957	1.0	0.667423	0.661013	0.877624	0.706148
NIPAL4	0.033971	0.03052	0.001786	0.024843	0.041518	0.014942
NKAIN3	0.0	0.0	0.0	0.022036	0.0	0.0
NKAIN4	0.009066	0.012307	0.040539	0.072937	0.029316	0.058264
NKD2	0.009053	0.000862	0.013811	0.011748	0.004126	0.0098
NKX3-2	0.02061	0.026611	0.0	0.020965	0.0	0.016632
NLRP14	0.066587	0.019457	0.122473	0.097305	0.0	0.0
NLRP3	0.048273	0.051254	0.033016	0.035639	0.038213	0.044539
NMNAT2	0.128511	0.304177	0.059443	0.268261	0.216523	0.1718
NMU	0.556927	0.419755	0.73112	0.85354	0.840356	1.0
NOS3	0.063462	0.03054	0.076724	0.083994	0.069941	0.073864
NOTCH4	0.002278	0.003549	0.000312	0.003912	0.002084	0.002944
NOV	0.133214	0.120912	0.224058	0.25488	0.239753	0.230953
NOVA1	0.016239	0.008955	0.00446	0.004377	0.008078	0.018554
NPFFR2	0.100806	0.128605	0.061778	0.140164	0.219262	0.143685
NPNT	0.020694	0.016146	0.034503	0.029199	0.052491	0.035121
NPTX1	0.001397	0.00026	0.005391	0.012646	0.000993	0.000383
NPTX2	0.0	0.0	0.0	0.0	0.0	0.0
NPY1R	0.017513	0.002463	0.0	0.019443	0.0	0.013518
NR0B1	0.0	0.0	0.0	0.0	0.02636	0.029225
NR5A2	0.107809	0.08932	0.035499	0.057211	0.081459	0.081505
NRCAM	0.078485	0.067703	0.124493	0.109713	0.142215	0.128509
NRG3	0.003199	0.0	8.5e-05	0.000605	0.000605	0.001711
NRXN2	0.000681	0.001437	0.004242	0.0	0.0025	0.019789
NTF3	0.0	0.0	0.0	0.005457	0.0	0.072363
NTN5	0.166723	0.077395	0.293215	0.155131	0.233549	0.0
NTNG2	0.059447	0.037047	0.029449	0.032592	0.045883	0.037911
NTRK2	0.021936	0.014122	0.002345	0.016073	0.051444	0.035478
NTSR1	0.011355	0.019474	0.019763	0.05869	0.051065	0.022503
OAS1	0.200019	0.214319	0.095048	0.09324	0.065957	0.088776
OIT3	0.013164	0.0	0.269056	0.011169	0.031214	0.074195
OLFML1	0.061456	0.070975	0.010665	0.023549	0.035419	0.061399
OLFML2A	0.018159	0.022317	0.020127	0.033819	0.034841	0.019086
OMP	0.0	0.0	0.079911	0.091934	0.045341	0.0
OOEP	0.0	0.079649	0.063939	0.127877	0.065035	0.0
OR2AE1	0.163018	0.0	0.0	0.349858	0.0	0.0
OR2D2	0.0	0.0	0.0	0.0	0.064022	0.0
OR3A2	0.087256	0.0	0.0	0.070399	0.070399	0.0
OR4F21	0.0	0.0	0.0	0.0	0.08979	0.0
OR4F3	0.243073	0.0	0.0	0.223342	0.018892	0.0
OR6A2	0.0	0.0	0.0	0.056122	0.069303	0.0
OR7E47P	0.057002	0.15878	0.159771	0.6181	0.088394	0.003635
OSCAR	0.991407	1.0	0.629686	0.629387	0.514368	0.535866
OTOF	6.3e-05	0.002467	0.0	0.0048	0.002263	0.000278
OTOGL	0.001684	0.0	0.0	0.013475	0.0	0.008135
OTX1	0.160479	0.103076	0.47962	0.534234	0.561865	0.312743
OXTR	0.042305	0.032562	0.047714	0.058101	0.048757	0.054773
P2RX5-TAX1BP3	0.951546	1.0	0.68839	0.817233	0.802942	0.934508
PABPC4L	0.314396	0.284215	0.416806	0.558652	0.401099	0.421035
PADI1	0.043478	0.040024	0.186264	0.213884	0.074168	0.135868
PAK6	0.111693	0.075765	0.073967	0.06674	0.16742	0.091786
PALD1	0.054362	0.055376	0.044623	0.060741	0.056507	0.05363
PALMD	0.123231	0.109075	0.121942	0.137473	0.101405	0.126002
PAMR1	0.001147	0.001541	0.001303	0.000924	0.002439	0.005155
PAPPA	0.008045	0.005942	0.034504	0.006024	0.017559	0.013266
PAQR5	0.889697	0.785007	0.638431	0.999673	0.651557	0.743582
PARM1	0.211599	0.191786	0.065234	0.106007	0.123846	0.104208
PAX6	0.98709	0.806701	0.747951	1.0	0.839851	0.903455
PAX8	0.42453	0.460479	1.0	0.936706	0.967744	0.673657
PAX9	0.025958	0.033444	0.024958	0.059717	0.025418	0.024024
PCBP3	0.332287	0.314485	0.339919	0.224996	0.344803	0.213329
PCDH10	0.000367	0.000137	7.8e-05	0.000157	0.0	0.0
PCDH12	0.173154	0.230852	0.064634	0.112443	0.08868	0.17358
PCDHAC1	0.339536	0.035766	0.0	0.072982	0.025616	0.109372
PCOLCE2	0.494309	0.473085	0.233789	0.276287	0.167719	0.247481
PCSK1	0.002956	0.001609	0.0	1.2e-05	0.002229	0.003802
PCSK1N	0.0	0.001021	0.015094	0.00251	0.007537	0.034077
PCSK9	0.000297	0.000713	0.002146	0.003778	0.005257	0.003794
PDE1A	0.01339	0.021165	0.007842	0.024648	0.003698	0.009272
PDE1C	0.001181	0.003215	0.002041	0.000701	0.0024	0.001334
PDE2A	0.014741	0.022761	0.130677	0.01896	0.024699	0.026057
PDE4C	0.554185	0.541425	0.539563	1.0	0.57162	0.667717
PDE5A	0.139085	0.118515	0.093263	0.096283	0.124381	0.115968
PDE6G	0.071141	0.324237	0.23815	0.210308	0.226682	0.236774
PDE8B	0.830824	1.0	0.608917	0.653182	0.616205	0.829645
PDGFRB	0.007691	0.006522	0.009218	0.008755	0.004474	0.003772
PDK4	0.200429	0.173228	0.227378	0.226471	0.120982	0.144458
PDPN	0.178324	0.168125	0.098089	0.118984	0.213529	0.240995
PDZK1	0.029548	0.027227	0.029787	0.03732	0.038423	0.036492
PDZK1IP1	0.036768	0.029867	0.029014	0.035225	0.080365	0.1025
PECAM1	0.077913	0.092532	0.050782	0.061274	0.059374	0.05651
PENK	4.5e-05	0.000345	0.000203	0.000114	0.000235	0.000193
PF4	0.0	0.0	0.000379	0.0	0.0	0.0
PGBD5	0.165014	0.230766	0.386721	0.543075	0.576532	0.612221
PGM5	0.101353	0.102875	0.086798	0.082331	0.10715	0.0872
PGR	0.958351	0.481552	0.556734	1.0	0.857513	0.526963
PHACTR3	0.050935	0.080611	0.015399	0.034531	0.055646	0.085278
PI15	2.5e-05	0.0	0.000159	0.0	0.0	0.005946
PIANP	0.068385	0.08187	0.170603	0.041973	0.0	1.0
PIEZO2	0.064207	0.042306	0.024168	0.033362	0.058075	0.046726
PILRA	0.760904	1.0	0.613273	0.709532	0.825036	0.972054
PIR	0.089588	0.08218	0.062904	0.07663	0.068125	0.069136
PITX1	0.018539	0.016489	0.021742	0.02895	0.024331	0.029092
PKD1L1	0.006883	0.005181	0.002143	0.016475	0.011257	0.006635
PKIB	0.970568	1.0	0.453603	0.428713	0.370338	0.489461
PKP1	5e-06	7e-06	0.001046	4.3e-05	1.3e-05	0.000317
PKP3	0.023096	0.019821	0.033563	0.043101	0.040924	0.045035
PLA1A	0.029324	0.048906	0.035009	0.104763	0.120506	0.161859
PLA2G3	0.130036	0.116322	0.167148	0.280572	0.214726	0.279184
PLA2G4B	0.601905	0.5121	0.627087	0.306836	0.442151	0.591023
PLAC9	0.011051	0.030671	0.011044	0.019038	0.027353	0.017119
PLAT	0.012312	0.012524	0.010268	0.012646	0.036423	0.03578
PLAU	0.184084	0.197267	0.537949	0.627404	1.0	0.964922
PLCB1	0.24166	0.203179	0.131527	0.189628	0.180991	0.17046
PLCH1	0.870254	0.648998	0.798139	0.858823	1.0	0.898642
PLCH2	0.007789	0.018001	0.045356	0.0268	0.031505	0.038939
PLCXD3	0.003686	0.003469	0.00182	0.002004	0.001217	0.005465
PLEK	1.0	0.996864	0.401705	0.444469	0.451505	0.508076
PLEKHG4B	0.121339	0.105143	0.092223	0.175877	0.094509	0.077504
PLEKHG6	0.371833	0.472884	0.569252	0.510148	0.545053	0.445299
PLIN1	0.017089	0.016121	8.7e-05	0.01318	0.001851	0.007126
PLIN2	0.395324	0.429546	0.372096	0.393684	0.293987	0.379787
PLIN5	0.521391	0.70539	0.398577	0.466297	0.716255	0.695069
PLN	0.320837	0.179796	0.041964	0.022067	0.158633	0.201267
PLP1	0.0	0.0	0.000557	0.001349	0.0	0.004356
PLVAP	0.0	0.006115	0.01309	0.015534	0.0	0.011191
PLXDC1	0.375514	0.365279	0.296764	0.421288	0.372066	0.441852
PLXNA2	0.021	0.011914	0.012986	0.004675	0.02156	0.01191
PLXNA4	0.188611	0.231431	0.152048	0.169882	0.24721	0.193063
PLXNC1	0.230415	0.201836	0.09037	0.097594	0.159428	0.163146
PMEL	0.001227	0.000724	0.000622	0.000925	0.001197	0.001128
PNMA2	0.048476	0.050239	0.043421	0.066476	0.074005	0.07054
PNMT	0.003546	0.003492	0.017085	0.024056	0.009789	0.01151
POM121L9P	0.0	0.002453	0.001722	0.000574	0.010673	0.006733
POSTN	0.007856	0.005754	0.008512	0.003023	0.005435	0.005905
POU3F1	0.001751	0.000739	0.001595	0.003643	0.001032	0.0
POU4F3	0.0	0.0	0.0	0.0	0.0	0.163664
PPARG	0.521229	0.533072	0.381048	0.378133	0.329521	0.391009
PPFIA2	1.0	0.787317	0.84553	0.800809	0.583382	0.714184
PPIAP30	0.273263	0.192406	0.0	0.159357	0.314488	0.033673
PPP1R16B	0.073732	0.092323	0.072535	0.087921	0.139956	0.136432
PPP1R1B	0.017592	0.083213	0.059659	0.076453	0.026695	0.021348
PPP2R2B	0.553102	0.706281	0.267789	0.438113	0.500655	0.566278
PQLC2L	0.002194	0.0057	0.000832	0.00813	0.0	0.010163
PRAP1	0.11702	0.142899	0.545134	1.0	0.524761	0.469307
PRDM16	0.853995	0.687429	0.825617	0.625049	0.737707	0.633904
PRDM6	0.349181	0.257311	0.560698	1.0	0.348788	0.625946
PRELP	0.060889	0.074939	0.059145	0.069303	0.063738	0.056507
PREX2	0.13489	0.120192	0.172361	0.167726	0.190231	0.191428
PRG2	1.0	0.772333	0.13427	0.13427	0.385772	0.404389
PRKAR2B	0.241322	0.219692	0.225338	0.19542	0.175905	0.163703
PROCR	0.029973	0.024824	0.015165	0.022605	0.037454	0.038721
PRODH	0.067393	0.087957	0.18446	0.107539	0.047101	0.066988
PROM1	0.521788	0.493041	0.781651	0.873861	0.993265	1.0
PROM2	0.047636	0.039267	0.059789	0.042443	0.050711	0.04288
PROX1	0.022365	0.012113	0.080668	0.025766	0.02306	0.039594
PRPH	0.03257	0.452443	0.301275	1.0	0.234482	0.232594
PRR15	0.039743	0.043778	0.06157	0.072816	0.049042	0.055144
PRR25	0.0	0.45954	0.330669	0.397602	0.0	0.0
PRR26	0.161205	0.042536	0.163389	0.113373	0.206223	0.09765
PRRX1	0.00024	0.000762	0.026092	0.000153	0.000663	0.001218
PRRX2	0.000532	0.0004	0.012928	0.012783	0.003556	0.005244
PRSS16	0.570838	0.483434	0.856315	1.0	0.943949	0.838227
PRSS35	0.169029	0.116479	0.179454	0.357582	0.125944	0.317006
PRSS8	0.130121	0.170537	0.578292	0.665415	0.636566	0.517185
PSG1	0.086519	0.020719	0.057154	0.12948	0.037251	0.222959
PSG4	0.303018	0.254409	0.422859	0.444575	0.559717	0.55767
PSG5	0.08098	0.05486	0.059635	0.069574	0.086142	0.081044
PSG9	0.162539	0.21166	0.441688	0.541804	0.521919	0.464957
PTAFR	0.884391	1.0	0.639431	0.736871	0.7232	0.744076
PTGDR2	0.070228	0.146818	0.035392	0.043103	0.067503	0.028425
PTGER3	0.84684	0.739991	0.833795	0.972742	0.984772	1.0
PTGIS	0.164747	0.148176	0.101587	0.117988	0.254813	0.25465
PTHLH	0.014476	0.013572	0.023807	0.034084	0.027924	0.026641
PTK6	0.053708	0.054801	0.024301	0.045855	0.052844	0.031853
PTN	0.115898	0.09345	0.105298	0.153986	0.138065	0.176126
PTPRB	0.02942	0.028556	0.040407	0.048076	0.044771	0.05732
PTPRH	0.265396	0.287271	0.4535	0.501395	0.580018	0.584455
PTPRN	0.006251	0.025153	0.112626	0.035777	0.0	0.038252
PTPRN2	0.19595	0.211001	0.084008	0.109893	0.048139	0.069479
PTPRQ	0.008391	0.019406	0.001035	0.012437	0.016299	0.015196
PTPRR	0.399424	0.226822	0.745155	0.783888	0.733912	1.0
PTX4	0.0	0.0	0.0	0.030181	0.0	0.0
PURG	0.001689	0.008156	0.048618	0.0	0.0	0.0
PYY2	0.0	0.480496	0.114889	0.434397	0.0	0.0
QPCT	0.028593	0.027089	0.014369	0.020007	0.022899	0.026743
RAB19	0.572245	0.633077	0.627322	0.718242	0.674802	0.782164
RAB27B	0.285544	0.244657	0.343146	0.48772	0.408323	0.429487
RAB3IL1	0.16458	0.234821	0.246821	0.254899	0.183299	0.152928
RAMP1	0.007997	0.008942	0.010588	0.020149	0.018984	0.023257
RAPGEF5	0.208657	0.152085	0.191569	0.271911	0.195467	0.203297
RAPSN	0.000526	0.001384	0.00313	0.002462	0.002702	0.00198
RARRES1	0.150085	0.161267	0.049307	0.07466	0.135394	0.159579
RARRES2	0.169577	0.196252	0.419671	0.52634	0.532668	0.502335
RASGRF1	0.36759	0.079973	0.122546	0.230765	0.037825	0.041567
RASGRF2	0.143967	0.109241	0.058933	0.119351	0.135662	0.11218
RASIP1	0.000536	0.001783	0.004692	0.005209	0.006275	0.006017
RASL10A	0.506804	0.973489	1.0	0.777037	0.709086	0.421815
RASL11B	0.486972	0.406782	0.424184	0.613502	0.3956	0.322421
RASL12	0.044178	0.082447	0.149971	0.20425	0.25567	0.230832
RASSF6	0.855042	0.661693	0.849334	1.0	0.977101	0.850366
RBP4	0.532872	0.548953	0.626956	0.848187	0.955806	1.0
RELN	0.008126	0.006817	0.00435	0.006449	0.009659	0.008446
REN	0.0	0.014265	0.069606	0.012976	0.053278	0.036951
RERG	0.699198	0.817265	0.618208	0.647406	1.0	0.948921
RFX8	0.006281	0.014827	0.017203	0.01787	0.012277	0.02576
RGS17	0.038292	0.038307	0.016091	0.01791	0.021279	0.032852
RGS5	0.079567	0.083973	0.023181	0.06198	0.052216	0.061359
RHCG	0.000995	0.001599	0.002781	0.004963	0.005568	0.003049
RHOH	0.168747	0.237087	0.113599	0.141822	0.223556	0.201164
RHOJ	0.004519	0.004352	0.024611	0.004402	0.004342	0.010591
RHOV	0.080696	0.094141	0.136197	0.16163	0.149717	0.154342
RIMBP3	0.046667	0.844624	0.592057	0.665904	0.224874	1.0
RIPK3	0.114905	0.116622	0.103328	0.098804	0.091352	0.099094
RIPPLY2	0.0	0.0	0.0	0.0	0.0	0.0
RLN1	1.0	0.789789	0.355979	0.246535	0.096321	0.488012
RNASE1	0.863987	1.0	0.340493	0.371271	0.201063	0.309362
RNF128	0.077337	0.055112	0.31726	0.029272	0.034504	0.074019
RNF144B	0.409657	0.35045	0.3187	0.3343	0.36648	0.41575
RNF175	1.0	0.851593	0.521971	0.588967	0.875942	0.891656
RNF43	0.872966	0.859612	0.724119	0.787128	1.0	0.905015
ROBO2	0.007304	0.008077	0.008438	0.013137	0.014892	0.023661
ROBO4	0.000245	0.000272	0.000127	0.0	0.00029	0.000587
RORB	0.028165	0.026391	0.007946	0.004837	0.015337	0.021331
ROS1	5e-05	0.000594	0.0	0.0	0.0	0.0
RP1	0.68571	0.604828	0.605136	0.843035	1.0	0.856199
RPEL1	0.0	0.004896	1.0	0.0	0.0	0.0
RPL13AP20	0.078268	0.053713	0.068819	0.27007	0.041644	0.086746
RPL13AP3	0.089367	0.312217	0.004808	0.667421	0.316176	1.0
RPL21P28	1.0	0.231988	0.278081	0.0	0.26529	0.0
RPL37	0.522389	0.522389	0.872088	1.0	0.785706	0.785706
RPLP0P2	0.302165	0.176846	0.17011	0.140952	0.359749	0.248098
RSAD2	0.448421	0.404596	0.280616	0.348465	0.318818	0.365314
RSPH14	0.299935	0.0	0.06658	0.078725	0.112015	0.199957
RSPO2	0.000581	0.01262	0.480566	0.0	0.0	0.036786
RTN1	0.968807	1.0	0.601436	0.734072	0.609958	0.748473
RUNDC3B	0.029933	0.015021	0.155179	0.083985	0.079266	0.089854
RXFP1	0.118067	0.075071	0.0	0.041748	0.05811	0.304654
RYR1	0.233433	0.278095	0.278773	0.334488	0.131492	0.229987
S100A1	0.468273	0.533628	0.721141	1.0	0.808987	0.751353
S100A14	0.012528	0.012917	0.019201	0.023015	0.019415	0.020633
S100A2	0.01724	0.016448	0.025523	0.029051	0.026422	0.024884
S100A5	0.420543	0.565845	0.466486	1.0	0.669886	0.89973
S100B	0.023474	0.023745	0.012154	0.015607	0.014938	0.021375
S100P	0.154134	0.177816	0.106892	0.147871	0.166962	0.247363
S1PR1	0.103548	0.109523	0.098132	0.11351	0.075855	0.093111
S1PR2	0.253956	0.28013	0.219367	0.246039	0.243659	0.238625
SAA2	0.064445	0.04713	0.056653	0.068829	0.129371	0.142197
SALL1	0.001198	0.0	0.0	0.0	0.0	0.0
SAMD13	0.576917	0.661361	1.0	0.647148	0.575228	0.657317
SAMSN1	1.0	0.973894	0.480755	0.579342	0.707819	0.892611
SBK1	0.522848	0.470557	1.0	0.93332	0.980149	0.731593
SBSN	0.005251	0.009588	0.004658	0.001846	0.019902	0.020752
SBSPON	0.683925	0.769078	0.661979	0.8005	0.94085	1.0
SCARA5	0.002577	0.003221	0.000457	0.00225	0.0	0.000436
SCHIP1	0.069778	0.089199	0.034559	0.090294	0.076959	0.028975
SCIN	1.0	0.962263	0.557115	0.47556	0.31673	0.369499
SCN2A	0.01743	0.018719	0.005883	0.021295	0.0	0.015081
SCN3A	0.005418	0.000153	0.0	0.0	0.0	0.0
SCN4B	0.065045	0.062793	0.071462	0.055055	0.195537	0.146607
SCN9A	0.147253	0.164521	0.081933	0.09312	0.09573	0.083496
SCUBE1	0.058661	0.045418	0.002769	0.043115	0.049492	0.033821
SCUBE3	0.008013	0.008671	0.00891	0.013907	0.011948	0.011395
SDC1	0.016715	0.017876	0.039335	0.038242	0.038375	0.031724
SEC14L4	0.827023	0.411842	0.423087	0.614952	1.0	0.7324
SEC14L6	0.711233	0.696859	0.266308	0.619267	0.94085	0.855581
SELL	0.46357	0.531931	0.266034	0.301444	0.582467	0.560015
SELP	0.047259	0.00913	0.010793	0.009513	0.015516	0.016242
SEMA3G	0.007207	0.013964	0.026127	0.050767	0.036159	0.022782
SEMA6B	0.033335	0.045528	0.040417	0.033983	0.052179	0.044545
SERPINA3	3.5e-05	0.0	0.0	0.0	0.000101	4.8e-05
SERPINB5	0.002214	0.006052	0.002482	0.004804	0.001884	0.004736
SERPINB9	0.283784	0.277151	0.21492	0.23919	0.294915	0.269965
SERPIND1	0.074286	0.073544	0.056768	0.038679	0.061572	0.01323
SERPINE2	0.007248	0.004967	0.014152	0.004091	0.006294	0.009062
SERPING1	0.026052	0.024991	0.028512	0.027679	0.09026	0.034653
SETSIP	0.86485	0.088432	0.382647	0.115406	0.099184	0.0
SFN	0.012082	0.016632	0.052567	0.065757	0.061297	0.061593
SFRP4	0.003299	0.006053	0.001769	0.00036	0.000975	0.005016
SGCA	0.0	0.000373	0.000514	0.000531	0.000109	0.0
SGK2	0.589731	0.366355	0.606412	0.760451	0.812863	0.619386
SGSM1	1.0	0.442764	0.296981	0.84335	0.18379	0.214952
SH2D3A	0.109247	0.123235	0.169893	0.209196	0.174241	0.172202
SH2D3C	0.07529	0.086131	0.054987	0.083407	0.08074	0.077797
SH3TC1	0.173216	0.262702	0.253305	0.203189	0.246585	0.262948
SHBG	0.70532	0.583968	0.435803	0.427969	0.331257	0.531106
SHC4	0.224702	0.19541	0.148861	0.148068	0.225778	0.188664
SHE	0.119138	0.095618	0.115477	0.135223	0.108467	0.114488
SHISA2	0.003266	0.001461	0.000206	0.00067	0.000847	0.000835
SHISA3	0.000694	0.001113	0.0	0.0	0.0	0.0
SHISA9	0.25742	0.239263	0.126988	0.132141	0.202848	0.160179
SHOX2	0.024044	0.010607	0.095512	0.011736	0.005065	0.015791
SHROOM4	0.081845	0.055893	0.064658	0.077703	0.066526	0.060825
SHTN1	0.142542	0.123165	0.116649	0.10463	0.127528	0.094964
SIDT1	0.470227	0.51694	0.355914	0.282563	0.458387	0.362627
SIM1	0.012742	0.005524	0.003752	0.0	0.005368	0.0
SIM2	0.363708	0.368214	0.530211	0.543872	0.545091	0.567419
SLC10A4	0.851339	0.724312	0.762621	1.0	0.798346	0.961068
SLC10A6	0.0	0.0	0.0	0.007848	0.002894	0.004121
SLC11A1	0.68411	1.0	0.977954	0.657283	0.625131	0.718741
SLC12A8	0.079566	0.079246	0.082573	0.089343	0.100788	0.109406
SLC13A4	0.405246	1.0	0.104657	0.30569	0.314507	0.52148
SLC14A1	0.040522	0.036141	0.028961	0.043185	0.026284	0.02744
SLC16A6	0.052582	0.046406	0.029958	0.03167	0.035031	0.036548
SLC1A2	0.061495	0.109644	0.016157	0.01758	0.082847	0.036085
SLC22A3	0.111157	0.0855	0.062379	0.114523	0.076142	0.089621
SLC24A3	0.11981	0.09186	0.133314	0.168703	0.143364	0.179794
SLC25A18	0.043528	0.144334	0.262758	0.430409	0.229287	0.269574
SLC27A6	0.05767	0.040692	0.049426	0.065177	0.063782	0.069349
SLC2A12	0.496516	0.441366	0.524636	0.653219	0.45332	0.4759
SLC30A3	0.052079	0.084304	0.049487	0.040183	0.034605	0.032921
SLC38A4	0.028403	0.020329	0.004532	0.028514	0.021861	0.021701
SLC3A1	1.0	0.73345	0.796569	0.789862	0.894593	0.813779
SLC44A4	0.221998	0.064952	0.190945	0.227501	0.211934	0.190819
SLC44A5	0.386053	0.298893	0.284077	0.436461	0.319255	0.282108
SLC45A2	0.0	0.000358	0.000289	0.001591	0.000985	0.000599
SLC47A1	0.9569	0.969701	0.480746	0.507507	0.626806	0.49115
SLC4A4	0.414349	0.338486	0.205295	0.387764	0.41074	0.386111
SLC6A15	0.0	0.0	0.0	0.0	0.00039	7.1e-05
SLC6A4	0.062078	0.025441	0.015646	0.017369	0.023789	0.014984
SLC7A14	0.182051	0.113733	0.121253	0.121447	0.151536	0.141794
SLC7A2	0.052839	0.03638	0.018217	0.024273	0.081322	0.081882
SLC7A4	0.0	0.0	0.005401	0.002766	0.015062	0.0
SLC8A3	0.004313	0.0	0.005264	0.008485	0.002306	0.002175
SLCO2A1	0.00682	0.00821	0.022293	0.021299	0.015258	0.064461
SLCO2B1	0.937406	1.0	0.559313	0.540243	0.347402	0.332014
SLCO4C1	0.304882	0.195373	0.108929	0.179787	0.094627	0.14921
SLFN11	0.413444	0.406292	0.29812	0.314679	0.255477	0.27893
SLFN12L	0.526772	0.521766	0.332509	0.39216	0.521548	0.433616
