Symbol	A	B	C	D	E	F	G	H	I	J	K	L
TXK	0.348751	0.371649	0.51522	0.507044	0.523328	0.728214	0.172921	0.086234	0.107951	0.506578	0.565288	0.334939
UBASH3A	0.394694	0.395906	0.933839	1.0	0.61632	0.069021	0.207189	0.13642	0.180979	0.855567	0.660853	0.878432
UGCG	0.013051	0.011675	0.015878	0.011601	0.010074	0.004754	0.008535	0.011256	0.007833	0.01571	0.011256	0.015914
VASH2	0.008695	0.00493	0.04002	0.048749	0.020906	0.018499	0.03323	0.075908	0.144376	0.206973	0.068092	0.125434
VCAN	0.380088	0.399491	0.046911	0.049687	0.113537	0.152888	0.472888	0.664254	0.624411	0.000246	0.0	0.022263
VEGFA	0.217671	0.189516	0.050249	0.018789	0.069257	0.103621	0.297918	0.43332	0.430996	0.02128	0.05166	0.0104
VNN2	0.140468	0.138008	0.043739	0.044299	0.076073	0.095434	0.344411	0.18845	0.196078	0.036044	0.040755	0.016785
VNN3	0.072837	0.080847	0.011338	0.019066	0.03521	0.047691	0.27852	0.185877	0.193442	0.0	0.016724	0.010117
VPREB3	0.270563	0.259341	0.044355	0.042248	0.054755	0.069304	0.240185	0.125331	0.120621	0.023396	0.029615	0.0
VSTM1	0.499523	0.49934	0.134678	0.203109	0.097582	0.30893	0.726075	0.990966	1.0	0.05157	0.098327	0.261957
XCL1	0.020761	0.00647	0.01562	0.005947	0.020085	0.04351	0.004684	0.003052	0.001372	0.001067	0.024329	0.0
YES1	0.083982	0.080421	0.053671	0.048378	0.087763	0.195033	0.06255	0.039798	0.052187	0.072851	0.108822	0.067729
YPEL1	0.373285	0.398863	0.264689	0.278348	0.442594	1.0	0.237309	0.135218	0.115046	0.24311	0.379852	0.26586
ZAK	0.233593	0.24664	0.081458	0.099973	0.134962	0.13454	0.29966	0.445623	0.44486	0.035087	0.106015	0.106711
ZAP70	0.291141	0.264177	0.413155	0.432883	0.496632	0.691486	0.179015	0.06843	0.063774	0.463468	0.471166	0.402131
ZBTB16	0.404527	0.393518	0.270575	0.283853	0.496873	1.0	0.260154	0.167484	0.192112	0.198021	0.45343	0.196228
ZBTB46	0.090716	0.063871	0.034916	0.004897	0.019529	0.133915	0.204812	0.198584	0.270172	0.0	0.020385	0.031722
ZEB1	0.050433	0.085408	0.451903	0.319816	0.014714	0.035178	0.018266	0.0	0.037038	0.213775	0.107733	0.710264
ZNF430	0.807308	0.793819	0.95828	0.936246	0.914514	0.767809	0.693949	0.548472	0.477857	1.0	0.873117	0.882436
ZNF503	0.207641	0.261975	0.09579	0.165369	0.162416	0.203356	0.278747	0.461335	0.435263	0.030067	0.175839	0.169575
ZNF711	0.072694	0.071188	0.087157	0.018796	0.033355	0.000295	0.034677	0.0	0.012947	0.046629	0.08625	0.041062
ZNF827	0.08979	0.085662	0.120476	0.120804	0.147916	0.105517	0.060133	0.034686	0.010595	0.11381	0.179229	0.100012
ZNF836	0.162919	0.287336	0.216277	0.271598	0.279917	0.222715	0.123059	0.104204	0.021222	0.271763	0.306651	0.265705
