TissueNames	Epithelial Cell Airway	Canonical Epithelial Cell	Epithelial Cell Placental	placental.pericyte	pulmonary.artery.endothelial.cell	vein.endothelial.cell	Glomerular Endothelial Cell	articular.chondrocyte.of.knee.joint	Canonical Endothelial	hair.follicular.keratinocyte	Cardiac Fibroblast	mononuclear.cell	myometrial.cell	kidney.epithelial.cell	subcutaneous.preadipocyte	Osteoblast	epithelial.cell.of.umbilical.artery	bronchus.fibroblast.of.lung	Smooth Muscle	hair.follicle.dermal.papilla.cell	thoracic.aorta.endothelial.cell	epithelial.cell.of.proximal.tubule	Endometrial or Mammary Endothelial	Skeletal Muscle Myoblast	skeletal.muscle.satellite.cell	Melanocyte	mesenchymal.stem.cell.of.Whartons.jelly	fibroblast.of.villous.mesenchyme
KLRG2	1.0	0.480295	0.007596	0.0	0.002003	0.0	0.009849	0.000904	0.002271	0.124367	0.0	0.0	0.0	0.092997	0.002866	0.0	0.0	0.0	0.000232	0.0	0.00256	0.087919	0.0	0.002615	0.006316	0.0	0.0	0.0
KNDC1	0.068085	0.020295	0.146809	0.103601	0.027087	0.0	0.0	0.090262	0.01662	0.0	0.314866	0.217676	0.783633	0.063011	0.016858	0.0	0.040426	0.134288	0.464989	0.123732	0.0	0.167594	0.042553	0.084206	0.329624	0.146236	0.972177	1.0
KRT14	0.438862	0.058499	0.118934	2.2e-05	8e-06	0.0	0.0	4.4e-05	6e-06	1.0	1.6e-05	0.0	0.0	0.0	1.3e-05	0.001029	0.0	0.0	2.1e-05	0.00032	0.0	0.0	0.0	0.0	0.0	2.6e-05	0.0	0.0
KRT16	1.0	0.438086	0.012653	0.0	7.9e-05	0.0	0.0	0.000366	3.7e-05	0.054367	1.3e-05	0.0	0.0	0.000529	9e-06	0.000645	3.5e-05	0.0	0.000347	5.6e-05	0.0	0.00052	0.0	1.4e-05	2.3e-05	2.6e-05	7e-06	0.0
KRT17	1.0	0.840652	0.102273	5.5e-05	0.000116	1e-06	2.8e-05	1e-05	3.4e-05	0.708134	4.6e-05	9e-06	8.7e-05	0.007661	1.3e-05	2.6e-05	1.4e-05	5.2e-05	0.000217	0.000879	3e-06	0.001831	7e-06	0.000254	9e-06	2.2e-05	2e-05	0.000283
KRT23	0.847227	1.0	0.015938	0.001719	0.0	0.0	0.0	0.003604	0.0227	0.060082	0.0	0.006545	0.102501	0.44894	0.0	0.004614	0.0	0.0	0.00396	0.007032	0.0	0.324167	0.0	0.010211	0.0	0.0	0.001491	0.012573
KRT34	0.002234	0.045016	0.04182	0.027566	0.0	0.0	0.002122	0.000145	0.0014	0.059049	0.0	0.000291	1.0	0.025023	0.003049	0.078465	0.00497	0.014658	0.13953	0.000247	0.0	0.085954	0.01097	0.255456	0.025385	0.0	0.007414	0.229146
KRT5	0.698644	0.237935	0.070844	2.7e-05	7.3e-05	0.0	0.0	0.0	1.9e-05	1.0	2.8e-05	9e-06	0.0	0.0	2e-06	3e-06	2.3e-05	9e-06	0.0001	0.00034	0.0	0.0	0.0	8e-06	0.0	1.6e-05	0.0	3e-06
KRT6A	1.0	0.599551	0.359604	0.000802	0.000514	0.0	0.0	0.0	3.9e-05	0.377713	0.000265	0.0	0.0	1.7e-05	2.3e-05	1.6e-05	1.6e-05	4.3e-05	0.000457	0.001603	0.0	1.7e-05	0.0	0.0	2e-05	2.2e-05	0.0	6e-06
KRT81	0.207527	0.183748	0.0	0.000183	7.6e-05	0.0	0.0	0.000189	0.000266	0.001943	0.00034	0.0	0.0	1.0	0.0	0.000218	0.00097	0.0	0.000114	0.000195	0.0	0.51112	0.008306	0.002857	0.0	0.000167	0.0	0.0
KRT86	0.064482	0.116597	0.0	0.0	0.005246	0.0	0.0	0.111452	0.004519	0.047212	0.031421	0.015334	0.0	1.0	0.0	0.013397	0.019934	0.030788	0.176015	0.0	0.007425	0.402712	0.015697	0.023162	0.01832	0.0	0.0	0.0
KRTAP1-5	0.0	0.001234	0.002126	0.251863	0.0	0.0	0.021018	0.183503	0.0	0.0	0.0	0.0	0.713145	0.0	0.045244	1.0	0.011107	0.040308	0.172505	0.112674	0.0	0.0	0.0	0.839803	0.120354	0.0	0.091609	0.472987
KRTCAP3	1.0	0.285428	0.213916	0.0	0.001407	0.0	0.001421	0.00023	0.003894	0.655984	0.017874	0.004402	0.006157	0.099	0.001797	0.002824	0.0	0.002657	0.001496	0.001017	0.005816	0.218008	0.001355	0.003406	0.0	0.001271	0.0	0.0
KY	0.0	0.010933	0.0	0.034808	0.0	0.0	0.010073	1.0	0.0	0.0	0.096477	0.0	0.198903	0.040163	0.202346	0.524672	0.0	0.0	0.689373	0.096392	0.0	0.0	0.0	0.075354	0.288219	0.017978	0.011348	0.01887
L1TD1	0.018986	0.005145	1.0	0.000594	0.0	0.0	0.0	0.0	0.0	0.047364	0.001746	0.001269	0.003974	0.006406	0.000688	0.000708	0.0	0.007381	0.000181	0.012617	0.0	0.015643	0.0	0.001476	0.0	0.006329	0.0	0.0
L3MBTL3	0.02444	0.15593	0.129342	0.087888	0.929984	0.839748	0.181605	0.036397	0.729092	0.069031	0.013467	0.666664	0.035964	0.045853	0.008492	0.036821	0.60052	0.0	0.089433	0.079625	1.0	0.051355	0.194932	0.067282	0.051207	0.072167	0.065558	0.163276
LAD1	1.0	0.586209	0.102954	0.000168	0.000259	0.0	0.003813	0.0	0.000455	0.564294	0.006717	0.000359	0.0	0.127468	0.0	0.0	0.0	0.0	0.000139	0.000106	0.0	0.208249	0.0	0.030651	0.001445	0.000426	0.0	0.0
LAMA3	0.239025	0.357578	1.0	0.000641	0.003475	0.003345	0.002097	0.002297	0.005964	0.606067	0.002115	0.0	0.001354	0.073428	0.003299	0.010907	0.00197	0.001236	0.00718	0.002384	0.004436	0.034021	0.005398	0.004399	0.001315	0.000101	0.004397	0.001755
LAMC2	0.211031	0.333404	0.383882	0.000566	0.004862	0.000596	0.035918	0.000537	0.00408	1.0	0.001215	0.0	0.000475	0.330718	0.001564	0.000642	0.003155	0.000825	0.021962	0.000686	0.000971	0.078178	0.003215	0.000963	0.00557	4.4e-05	0.001358	0.003652
LBH	0.014536	0.03829	0.133275	0.012203	0.0	0.046004	0.041936	0.585688	0.103053	0.007256	0.07481	0.198542	0.016147	0.131205	0.000176	0.394004	0.010034	0.015289	0.246577	0.661922	0.000996	0.037549	0.026282	0.223559	0.006367	0.042048	0.040803	1.0
LCNL1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.031673	0.000273	0.0	0.175077	0.006185	0.168392	0.0	0.025676	0.722719	0.0	0.0	0.274579	0.427587	0.0	0.0	0.0	0.465914	0.111699	0.0	0.405473	0.49829
LDLRAD2	0.052468	0.092708	0.116941	0.0	0.0	0.0	0.092263	0.071143	0.044868	0.0	0.238328	0.0	0.0	0.036016	0.0	0.0	0.0	0.0	0.023862	0.0249	0.020009	0.14273	0.063139	0.0	0.0	0.0	0.382392	0.0
LGALS9	0.014982	0.006992	0.013198	0.012242	0.031337	0.158946	0.591496	0.00092	0.157693	0.0	0.008292	0.253438	0.018414	0.007616	0.000762	0.00904	0.129565	0.005273	0.00786	0.059248	0.028828	0.01204	0.535046	0.002013	0.000558	0.030538	0.004834	0.005999
LIMS4	0.0	0.004982	0.022958	0.216513	0.130606	1.0	0.757321	0.002039	0.509036	0.0	0.191868	0.000357	0.067167	0.036054	0.029611	0.123755	0.261839	0.004885	0.087633	0.003505	0.119306	0.013221	0.049353	0.242338	0.089205	0.001677	0.154605	0.363578
LINC00092	0.0	0.000247	0.0	0.0	0.118716	0.048197	0.015605	0.012938	0.86705	0.0	0.047144	0.091654	0.0	0.0	0.054123	0.0	0.0	0.0	0.001481	0.0	0.019555	0.0	0.049086	0.030617	0.0	0.084642	0.0	0.0
LINC00628	0.049884	0.157472	0.0	0.0	1.0	0.374974	0.402029	0.0	0.089237	0.0	0.0	0.136969	0.0	0.311562	0.0	0.0	0.175861	0.0	0.005143	0.0	0.730924	0.419362	0.082224	0.0	0.0	0.050095	0.0	0.0
LINC00704	0.034052	0.017513	0.0	0.050135	0.77226	0.560383	0.347549	0.00437	0.301249	0.042994	0.037096	0.0	0.005113	0.000962	0.011051	0.003828	1.0	0.009496	0.02061	0.0	0.871813	0.003154	0.372578	0.023564	0.012671	0.0	0.003085	0.003248
LINC00908	0.127335	0.129631	0.0	0.176526	0.0	0.0	0.0	0.0	0.0	0.0	0.08956	0.0	0.833437	0.220735	0.400374	0.0	0.0	1.0	0.300695	0.258717	0.0	0.650996	0.0	0.0	0.085928	0.0	0.07254	0.604608
LINC01018	0.0	0.025049	0.0	0.0	0.028789	0.091166	0.0	0.460344	0.052549	0.0	0.529965	0.0	0.0	0.095117	0.0	1.0	0.215919	0.0	0.062188	0.120237	0.044172	0.137454	0.091377	0.0	0.0	0.0	0.0	0.0
LINC01140	0.035644	0.016862	0.082553	0.029584	0.004907	0.003982	0.02576	1.0	0.002274	0.006497	0.156104	0.001153	0.070363	0.005885	0.515307	0.033488	0.004314	0.084797	0.166812	0.056488	0.005327	0.034963	0.0	0.01777	0.106567	0.018106	0.008802	0.042054
LINC01600	0.0	0.032893	0.156436	0.185444	0.0	0.0	0.0	0.622119	0.026559	0.0	0.226712	0.0	0.0	0.0	0.106708	0.171976	0.0	0.395234	0.179401	0.317016	0.04662	0.185444	1.0	0.0	0.235172	0.061642	0.149184	0.0
LINGO1	0.009835	0.0	0.059093	0.0	0.003084	0.033089	0.013252	0.005459	0.029194	0.0	0.291521	0.0	0.073679	0.36031	0.0	0.056009	0.0	0.0	0.003501	0.0	0.008251	0.022337	0.024671	0.070095	0.0	1.0	0.0	0.0
LMNTD1	0.0	0.016247	0.0	0.035053	0.0	0.089799	0.412367	0.090981	0.074618	0.0	0.502035	0.0	1.0	0.044112	0.453722	0.0	0.0	0.262308	0.220756	0.267428	0.0	0.0	0.072666	0.0	0.0	0.0	0.091768	0.0
LMOD1	0.0	0.002216	0.003513	0.108919	0.000723	0.000793	0.006725	0.029744	0.001398	0.003734	0.112599	0.0	0.242387	0.000943	0.019531	0.357544	0.002479	0.070749	0.487057	1.0	0.0	0.0	0.013369	0.244871	0.005048	0.001912	0.094476	0.916183
LPAR5	0.948358	0.152378	0.352849	0.0	0.002488	0.001927	0.023101	0.0	0.0	1.0	0.037713	0.20535	0.041665	0.157183	0.0	0.0	0.0	0.010709	0.000215	0.002317	0.002244	0.048983	0.0	0.002293	0.0	0.0	0.002171	0.0
LPL	0.007679	0.002461	0.008227	0.00394	0.0	0.0	0.264387	0.006409	0.000976	0.0	0.331914	0.024278	0.0	0.005947	0.0	0.0	0.021579	0.016036	0.001083	0.003479	0.017884	0.083241	0.00547	0.0	0.0	1.0	0.0	0.0
LRAT	0.20874	1.0	0.007997	0.0	0.0	0.0	0.030452	0.09922	0.000154	0.456669	0.062686	0.0	0.0	0.088495	0.0	0.0	0.0	0.038634	0.005764	0.005031	0.0	0.142249	0.0	0.0	0.0	0.047028	0.026692	0.0
LRFN5	0.008688	0.017609	0.034752	0.121997	0.006264	0.003192	0.074516	0.006466	0.000433	0.0	0.522168	0.0	0.56414	0.198028	0.346029	0.006708	0.01681	0.40236	1.0	0.002263	0.005536	0.118037	0.0	0.0	0.314388	0.03847	0.220193	0.074778
LRIG1	0.22727	0.151635	0.0	0.891592	1.0	0.269533	0.169221	0.22316	0.448118	0.207351	0.071938	0.209685	0.022217	0.067897	0.070683	0.112352	0.554166	0.213273	0.781903	0.123091	0.354582	0.10837	0.051052	0.036149	0.124996	0.137354	0.590578	0.104824
LRP1B	0.0	0.098813	0.0	0.01793	0.027145	0.0	0.020784	0.012471	0.012785	0.0	0.112519	0.0	0.0	0.061902	0.053288	0.0	0.058597	0.0	0.113688	0.033155	0.013723	0.041669	0.048129	0.0	0.070717	0.0	1.0	0.338008
LRRC36	0.0	0.049118	0.0	0.017093	0.358953	0.043789	0.453349	0.036107	0.15347	0.14481	0.0	0.062226	0.256587	0.151917	0.019782	0.0	0.766112	0.0	0.043789	0.064339	0.14433	0.151917	0.335282	0.0	0.0	0.066644	0.017093	0.0
LRRC4B	0.008173	0.001991	0.0	0.0	0.004502	0.0	0.0	0.0	0.013587	0.0	0.061202	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.049001	0.010458	0.003117	0.064757	0.009835	0.011289	0.0	0.005645	0.006164	0.0
LRRC8C	0.264719	0.123302	0.0	0.347952	0.380267	0.634623	0.488236	0.052108	0.383688	0.431525	0.117723	0.775741	0.164483	0.025631	0.193596	0.021009	0.318678	0.203065	0.087455	0.087863	1.0	0.145781	0.656753	0.013265	0.141203	0.149541	0.085239	0.141588
LRRIQ4	0.0	0.083852	0.0	0.08529	0.068999	0.146622	0.0	0.0	0.014288	0.0	0.0	0.0	0.0	0.394825	0.0	0.101581	0.0	0.0	0.00575	0.293244	0.043124	0.15908	1.0	0.0	0.0	0.05702	0.0	0.14183
LRRN3	0.003094	0.0	0.006896	0.194232	0.00097	0.0	0.019966	0.012297	0.001206	0.012572	0.249607	0.200262	0.379287	0.016203	0.018144	0.081384	0.006476	0.068589	0.360457	0.064053	0.0	0.007027	0.017541	0.030886	0.017174	0.105565	0.257695	0.024095
LRRN4	0.000634	0.136092	0.007301	0.001018	0.0	0.0	0.21576	9.6e-05	0.000423	0.006235	0.016313	0.0	0.0	0.372191	0.0	0.0	0.0	0.001125	5.1e-05	0.000445	0.0	1.0	0.001277	0.0	0.0	0.0	0.001891	0.0
LSR	0.526768	0.220578	0.299561	0.003859	0.002073	0.001767	0.021876	0.0	0.005802	0.510309	0.009044	0.078241	0.014912	1.0	0.003376	0.000523	0.002085	0.014924	0.001207	0.001065	0.00102	0.491659	0.0083	0.002313	0.005673	0.00133	0.00316	0.004219
LST1	0.0	6.7e-05	0.0	0.0	0.000782	0.000371	0.001056	0.0	0.000421	0.0	0.000441	0.253918	0.0	0.000302	6.1e-05	6.2e-05	0.000423	0.0	4.5e-05	0.0	0.000303	0.0	0.000727	0.0	0.0	0.0	0.0	0.0
LTC4S	0.090032	0.009753	0.008441	0.012052	0.020816	0.018061	0.0	0.034848	0.020119	0.019952	1.0	0.04233	0.021377	0.055239	0.0	0.022337	0.010483	0.102714	0.053643	0.034451	0.008647	0.135555	0.0	0.007633	0.0	0.0	0.003193	0.003152
LTF	0.000629	0.378464	0.0	0.000474	0.001733	0.000421	0.0	0.00049	0.003192	0.0	0.048577	0.003369	0.0	0.0	0.0	0.003652	0.0	0.0	0.001224	0.0	0.000528	0.0	0.021323	0.012058	0.0	0.011783	0.0	0.0
LUM	0.000243	0.001219	0.10197	0.086767	4.3e-05	0.000121	0.000127	1.0	2.3e-05	0.000601	0.053199	4e-06	0.030584	8.6e-05	0.007827	0.256384	0.000587	0.012739	0.080659	0.245874	0.000149	6.6e-05	0.000129	0.052099	0.006972	0.0001	0.03495	0.069793
LY6K	0.067952	0.013175	0.071844	0.013826	0.029142	0.028961	0.017612	0.01952	0.01161	0.126754	0.033605	0.010151	0.066245	0.000392	0.135604	0.016122	0.048026	0.143051	0.025108	0.044282	0.018237	0.184913	0.039844	0.021905	1.0	0.003002	0.005011	0.016385
LYL1	0.004563	0.01196	0.021131	0.02918	0.393984	0.683889	0.739558	0.005299	0.323502	0.019604	0.028049	0.192452	0.024018	0.024502	0.004926	0.000311	0.818336	0.039225	0.010733	0.002049	0.337358	0.04518	1.0	0.0	0.008461	0.040275	0.036346	0.020514
LYPD3	1.0	0.063001	0.164996	0.000434	0.0	0.0	0.0	0.000348	0.001625	0.080316	0.001855	0.010857	0.000946	0.001224	0.000164	0.00075	0.0	0.003374	0.000425	0.000629	0.0	0.004507	0.000309	0.001433	0.0	0.002192	0.000141	0.000366
LYPD6B	0.045316	0.066786	0.046229	0.050793	0.0	0.000224	0.004942	0.00499	7.5e-05	0.026748	0.000782	0.0	0.0	0.01371	0.0	0.011021	0.0	0.0	0.003386	0.074381	0.0	0.011535	0.0	1.0	0.000642	0.000231	0.047932	0.010588
LYVE1	0.0	0.000194	0.0	0.0	0.005157	0.049335	1.0	0.012904	0.388352	0.0	0.004165	0.0	0.0	0.000295	0.000345	0.0	0.003181	0.0	0.002366	0.0	0.004799	0.000608	0.03444	0.009662	0.000286	0.0	0.0	0.0
LYZ	3e-06	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.028521	0.0	1e-06	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	1e-06	0.0
LZTS1	0.011112	0.008992	0.000287	0.03844	0.0	0.0	0.011898	0.014171	0.000401	0.011319	0.011375	0.001189	0.016586	0.018875	0.002284	0.020199	0.001066	0.028795	0.016699	0.028381	0.0	0.035054	0.004192	0.070278	0.008378	1.0	0.003139	0.008976
MAB21L2	0.0	0.0	0.0	0.001268	0.020543	0.008989	0.013933	0.731989	0.014241	0.0	0.0	0.0	0.018847	0.0	0.0	1.0	0.003519	0.023214	0.159081	0.061899	0.032794	0.01332	0.004217	0.0	0.0	0.0	0.572477	0.0
MAB21L3	1.0	0.463604	0.008202	0.052872	0.0	0.0	0.0	0.009117	0.001198	0.119659	0.0	0.0	0.0	0.032734	0.020065	0.019919	0.0	0.0	0.011863	0.028999	0.0	0.078576	0.0	0.154809	0.0	0.0	0.042327	0.0
MACC1	0.35069	0.931003	0.0	0.000809	0.0	0.0	0.004235	0.00099	0.000311	0.036548	0.00521	0.013649	0.0	1.0	0.00249	0.002472	0.0	0.0	0.0055	0.002108	0.0	0.431392	0.0	0.000854	0.0	0.000541	0.0	0.0
MAGEL2	0.0	0.003038	0.071023	0.0	0.0	0.087227	0.200243	0.029436	0.0	0.0	0.362139	0.0	0.0	0.448015	0.0	0.0	0.194302	0.645693	0.309074	0.047529	0.0	0.146638	0.0	0.15636	0.061302	0.0	1.0	0.0
MAL2	0.653283	0.697398	0.078826	0.000468	0.005653	0.0	0.012829	0.000638	0.000439	0.154431	0.001426	0.000121	0.0	1.0	0.0	0.0	0.008999	0.005154	0.000573	0.000607	0.0	0.544663	0.0	0.0	0.0	0.000109	0.000163	0.0
MAPK10	0.310361	0.410547	0.06136	0.09593	0.004388	0.003951	0.002575	0.442674	0.005756	0.240662	0.694277	0.012695	0.593673	0.048795	0.103014	0.22728	0.003999	0.148756	1.0	0.194369	0.005327	0.053077	0.0	0.075333	0.069658	0.202668	0.139462	0.182379
MARVELD3	0.88375	1.0	0.370591	0.0	0.0	0.0	0.002853	0.000806	0.015253	0.589584	0.004779	0.0	0.0	0.517637	0.0	0.015826	0.0	0.0	6.6e-05	0.009699	0.003398	0.251401	0.011931	0.0	0.0	0.0	0.0	0.0
MASP1	0.000714	0.005338	0.0	0.596994	0.001887	0.022297	0.012171	0.039005	0.006241	0.001587	0.028474	0.0	0.242435	0.00094	0.025169	0.003684	0.008917	0.014458	0.340401	0.739035	0.000669	0.000405	0.001027	0.000649	0.01582	0.00051	0.048906	1.0
MCF2	0.073861	0.011011	0.021023	0.0	0.008153	0.0	0.009193	0.017666	0.000857	0.378098	0.055289	0.164748	0.0	0.007514	0.0	0.008473	0.0	0.0	0.010751	0.0	0.003597	0.038929	0.0	0.571623	0.022062	1.0	0.0	0.0
MCF2L	0.002039	0.002875	0.00206	0.000367	0.000352	0.000795	0.020444	0.000448	0.033583	0.0	0.007179	0.012427	0.0	0.020184	0.007806	0.009976	0.0	0.00069	0.000669	0.002543	4.3e-05	0.017852	0.009657	0.055401	0.016471	1.0	0.000974	0.0
MCTP1	0.010676	0.122178	0.0	0.136981	0.790237	1.0	0.181387	0.001527	0.900286	0.068817	0.01056	0.247684	0.060942	0.069835	0.266456	0.033704	0.759911	0.044148	0.055375	0.014005	0.524269	0.098783	0.50918	0.021921	0.39339	0.230999	0.087089	0.112679
MECOM	0.079075	0.169099	0.000365	0.139982	0.627841	0.878673	0.336927	0.005306	0.293275	0.017939	0.162632	0.0	0.096172	0.066324	0.010525	0.019156	0.823104	0.195768	0.276342	0.012819	1.0	0.136052	0.304477	0.040347	0.009495	0.0	0.100366	0.041237
MEFV	0.0	3.8e-05	0.001053	0.0	0.000196	0.0	0.0	0.000347	9.8e-05	0.003661	0.000579	0.318407	0.016852	0.001894	0.000545	0.0	0.0	0.0	0.000319	0.000799	0.0	0.0	0.0	0.0	0.002661	0.001952	0.0	0.0
MEIOB	0.0	0.093769	0.0	0.020182	0.077812	0.0	0.110881	0.034894	0.001592	0.045228	0.063262	0.0	0.0	1.0	0.0	0.0	0.050578	0.080973	0.014813	0.131429	0.074164	0.936839	0.0	0.0	0.085836	0.136231	0.0	0.0
MEIOC	0.057589	0.03708	0.006495	0.009627	0.007945	0.004582	0.015891	0.001885	0.0	0.0	0.013107	0.0	0.0	0.388187	0.0	0.0	0.0	0.042307	0.005075	0.003248	0.00261	1.0	0.008235	0.0	0.013165	0.034652	0.012469	0.013339
MEOX1	0.051515	0.41558	0.066629	0.690031	0.0	0.0	0.178538	0.015681	0.933228	0.0	0.105632	0.058442	0.0	0.293217	0.0	0.0	0.0	0.0	0.002414	0.042572	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.934379
MEOX2	0.0	0.002009	0.0	0.0	0.0	1.0	0.03738	0.401591	0.822215	0.0	0.319415	0.0	0.0	0.0	0.138425	0.133714	0.765282	0.113219	0.272473	0.198093	0.0	0.0	0.678165	0.019985	0.785552	0.0	0.0	0.0
METTL7A	0.132536	0.016139	0.651409	0.099499	0.19778	0.131164	0.007745	0.483348	0.445861	0.018613	0.675359	0.136445	0.963605	0.0	1.0	0.26678	0.086756	0.330324	0.428546	0.056986	0.150464	0.003994	0.149452	0.087955	0.380993	0.090664	0.192605	0.093856
MFAP4	0.0	0.000164	0.035904	0.113289	0.0	0.000413	0.0	0.012688	0.0	0.0	1.0	0.0	0.309389	0.002478	0.008352	0.009453	0.000704	0.161007	0.137481	0.392595	0.0	0.000303	0.0	0.023548	0.010903	0.0	0.02287	0.075174
MFAP5	0.017296	0.007735	1.0	0.000298	0.000275	0.000122	0.000566	0.00717	0.000207	0.01693	0.094498	0.0	0.00421	0.007636	0.039137	0.0734	0.0	0.002083	0.039996	0.211816	6.8e-05	0.000974	0.000124	0.295342	0.037248	0.000379	0.001729	0.002395
MFNG	0.010842	0.008094	0.0	0.000651	0.604015	0.726814	0.571285	0.00144	0.695992	0.021639	0.002877	0.377292	0.0	0.003142	0.000996	0.001219	0.49711	0.000909	0.001734	0.000133	0.608475	0.000822	0.961415	0.002024	0.001025	0.000739	0.000865	0.0
MGAM	0.0	0.144499	0.589505	0.0	0.0	0.0	0.006081	0.014471	0.001008	0.526348	0.012726	0.587927	0.558793	0.011161	0.007928	0.034292	0.0	0.0	0.00771	0.011623	0.0	0.012778	0.020013	0.090675	0.14779	0.006273	0.0	0.771741
MGAT3	0.151552	0.024737	0.147332	0.11244	0.0	0.0	0.024304	0.004936	0.000219	0.0	1.0	0.014319	0.0	0.317348	0.0	0.0	0.0	0.033084	0.062004	0.023061	0.0	0.236636	0.0	0.093976	0.0	0.0	0.006707	0.094278
MGAT5B	0.004332	0.0012	0.020613	0.005249	0.019154	0.025752	0.115533	0.001153	0.007219	0.00979	0.03463	0.003186	0.0	0.049547	0.002588	0.003058	0.018008	0.020946	0.004416	0.040564	0.016515	0.062059	0.053428	0.012049	0.005245	1.0	0.070486	0.002595
MGP	5.1e-05	0.000124	0.0	0.001151	0.056218	0.075469	0.002336	0.030516	0.076577	0.000176	1.0	7.6e-05	0.006548	0.001023	0.000174	0.005155	0.060924	0.000261	0.032876	0.000147	0.035371	0.002362	0.012458	0.005408	0.001585	0.0	0.000486	0.003056
MIA	0.055334	0.029399	0.007427	0.007768	0.011631	0.0	0.001582	0.076664	0.018603	0.210534	0.031711	0.0	0.0	0.009249	0.005485	0.008118	0.004945	0.0	0.0105	0.0	0.001842	0.019779	0.0	0.0	0.0	1.0	0.0	0.0
MISP	1.0	0.849011	0.339616	0.001314	0.000191	0.0	0.007147	0.000866	4e-05	0.128207	0.0	0.0	0.008801	0.459195	0.000531	0.002295	0.0	0.0	0.001039	0.0	0.000474	0.35342	0.0	0.005454	0.002592	0.00042	0.000459	0.001185
MITF	0.011943	0.025609	0.003348	0.006451	0.002739	0.002305	0.004183	0.042318	0.004786	0.002257	0.003922	0.00159	0.036612	0.005348	0.005886	0.014602	0.003246	0.007703	0.018446	0.013111	0.003243	0.064732	0.004089	0.012413	0.006288	1.0	0.003127	0.025536
MIXL1	0.0	0.000391	0.0	0.121184	0.054658	0.024674	0.44788	0.0	0.027201	0.0	0.0	0.0	0.0	0.272976	0.0	0.033107	0.147576	0.0	0.002499	0.0	0.059655	0.273913	1.0	0.048411	0.0	0.044975	0.0	0.071836
MKX	0.005306	0.045903	0.004569	0.00149	0.0	0.0	0.006795	0.340307	0.001485	0.027349	0.004901	0.0	0.283032	0.075545	0.001724	0.318975	0.0	0.063402	0.083941	1.0	0.0	0.005774	0.0	0.011892	0.0	0.005189	0.507055	0.181937
MLXIPL	0.106544	0.027883	0.0	0.0	0.0	0.0	0.0	0.0	0.00058	0.052873	0.225725	0.092578	0.0	0.045092	0.336393	0.102055	0.0	1.0	0.054868	0.0	0.0	0.0	0.0	0.076616	0.107143	0.0	0.028731	0.0
MMEL1	0.0	0.04005	0.0	0.0	0.690486	0.502851	0.091506	0.018923	0.659867	0.147498	0.0	0.067744	0.0	0.11246	0.0	0.0	0.603214	0.0	0.037991	0.079971	0.314784	0.0	1.0	0.019096	0.0	0.059643	0.0	0.033008
MMP10	0.143708	0.059193	0.014416	0.105823	0.129169	1.0	0.362282	0.003212	0.141077	0.197031	0.006508	0.001887	0.005318	0.060144	0.0	0.0	0.10455	0.0	0.028374	0.001404	0.074622	0.008248	0.095622	0.001296	0.0	0.000475	0.004549	0.168521
MMP2	0.021825	0.011929	0.013899	0.413595	0.072705	0.025862	0.061791	0.137618	0.017137	0.005986	0.228295	1.2e-05	0.052552	0.074069	0.199901	1.0	0.059816	0.04207	0.502225	0.882731	0.059785	0.00462	0.010019	0.131635	0.159878	0.063731	0.227625	0.231071
MMP21	0.0	0.000622	0.055656	0.0	0.0323	0.160508	0.214673	0.01615	1.0	0.0	0.054414	0.094416	0.0	0.102367	0.051184	0.0	0.0	0.0	0.012506	0.047208	0.045717	0.08895	0.091683	0.0	0.0	0.0	0.0	0.0
MMP3	0.000412	0.000402	0.002127	1.0	0.0	0.0	0.0	0.082511	0.0	0.006136	0.0	0.0	0.002625	0.0	0.047596	0.003384	0.000381	0.000248	0.02579	0.916135	8.9e-05	0.0	0.0	6.1e-05	0.086588	0.000465	0.087469	0.161946
MMP7	0.002258	1.0	0.0	0.000548	7.3e-05	0.001401	0.042008	0.0	0.00457	0.0	0.0	0.000214	0.000883	0.451114	0.0	0.0	0.001264	0.0	2e-06	0.0	0.000352	0.357714	0.0	0.001339	0.0	9.5e-05	0.0	0.001521
MMP9	0.043488	0.015381	0.002322	0.000156	6.5e-05	0.0	0.002494	0.000405	0.000134	1.0	0.000908	0.010048	0.002318	0.114771	0.0	0.003437	0.0	0.0	0.000848	9.8e-05	0.0	0.004083	0.001839	0.0	0.001339	0.0	0.000156	0.0
MMRN1	0.0	0.0004	0.0	7e-05	0.55856	0.50018	0.023713	9.9e-05	1.0	0.0	0.000467	0.003471	0.0	0.0	0.0	0.0	0.243084	0.0	0.000616	0.0	0.363126	0.0	0.042775	0.0	0.0	0.0	1.6e-05	0.0
MMRN2	0.02032	0.014392	0.008073	0.003525	1.0	0.91933	0.526576	0.011555	0.599351	0.073208	0.013868	0.002448	0.029432	0.000445	0.01388	0.004668	0.958351	0.006408	0.014632	0.003214	0.598067	0.000709	0.491458	0.010691	0.009016	0.001246	0.004053	0.003334
