Gene symbol	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils
SKAP1	1378.742233	556.926757	155.106046	2037.376281	1513.442454	388.84748	2670.874802	2395.678989	814.248675	2273.257742	188.029194	115.435034	100.357131	498.346142	480.989471	875.146303	2389.171966	5831.851105	2886.347943	168.339176	153.529042	445.016893
SLAMF1	762.035112	515.487203	111.90893	114.12433	115.619771	260.858135	449.835871	1081.526073	2005.427058	496.421717	131.709313	6057.915205	845.506509	58.056014	157.557633	1019.767442	1074.944299	1504.845258	720.652241	126.441191	801.521801	243.98288
SLAMF8	156.650148	135.592396	166.405935	170.425887	95.174016	120.652452	72.69074	101.405863	85.978548	107.640815	2483.002598	663.473323	1407.517431	237.642389	389.301887	79.430232	48.492389	37.434784	218.213457	2859.321256	358.466429	111.151976
SLC12A1	89.489943	48.936617	3.335133	3.639923	3.866557	8.293089	13.597236	11.203305	1.863695	10.77936	3.699265	5.195085	1.712066	5.250153	18.191158	9.107288	1.863695	20.23145	37.920058	2.708807	1.786805	24.759082
SLC12A8	7.225819	8.434874	11.988091	10.147917	18.065849	13.163124	11.192063	3.740216	9.306658	14.919961	466.058958	24.556462	25.339354	447.922502	581.405588	52.063396	34.823754	48.422523	7.503469	37.957142	52.241932	107.009202
SLC15A3	9.050872	202.449256	1682.54452	11.745226	8.498903	1431.042545	27.125979	19.364532	13.092713	18.571045	4564.069594	3860.541888	5890.338133	321.295441	438.815738	10.262937	18.796362	9.87289	74.509425	3688.669477	4650.121848	20.390199
SLC2A6	112.56368	313.230269	623.893669	70.736728	125.466199	12.174698	8.055919	15.589903	24.88582	43.075578	328.746274	6057.915205	579.733612	552.657712	528.635913	42.902241	11.078864	17.541383	213.152451	500.22618	1981.204438	14.413612
SLC7A10	66.780737	84.616981	34.30895	31.850289	24.368578	50.974525	19.669499	53.121231	44.818967	33.20097	52.920989	34.729137	26.321898	47.677006	11.774204	110.631851	626.651519	23.56884	14.776668	37.798241	53.053356	34.661446
SLCO5A1	118.72969	108.129105	40.69341	73.093442	49.592745	131.434498	55.912679	70.96791	41.793653	30.068708	42.486731	954.038207	39.757128	14.980547	26.314283	82.29386	15.578075	112.932574	35.530506	42.935943	1056.080519	29.11032
SMPD3	70.721022	140.540597	35.636275	89.683988	154.573264	246.550942	148.971936	47.62155	17.258479	70.126825	44.174977	66.636232	116.467067	15.172368	30.905332	328.73667	516.154479	27.349306	99.222706	23.594049	53.336537	1685.7279
SMPDL3B	2.724372	3.0344	4.661741	4.588513	4.182493	6.391585	5.877194	3.847184	4.624419	3.730379	4.125782	4.751057	4.031081	4.795918	5.282496	6.771783	4.914357	6.38705	9.07379	3.67896	4.248305	155.784925
SOCS1	27.147935	25.091722	20.715913	49.702654	1230.201795	31.693832	64.443849	117.816695	1034.179076	160.802719	82.365715	2300.259226	705.135411	50.343568	59.608167	16.855498	255.147969	604.660226	80.880856	103.719964	398.844441	52.271311
SP140	881.125548	2397.760361	107.994981	411.772442	385.247566	218.170297	367.675036	549.336192	376.904993	422.125162	76.350535	170.89865	30.824127	54.88954	26.60937	1001.792706	529.72311	659.021613	475.95913	75.795895	212.573622	654.275057
SPAG4	16.396143	24.95715	16.945632	8.399871	50.788039	22.841918	79.589152	64.660298	120.17558	60.348179	34.040097	21.827785	11.610802	41.639652	106.803088	3657.844908	87.316624	50.088137	83.87859	11.745933	50.700047	52.479027
SPIB	3945.300733	5363.4372	116.391543	106.925914	78.254165	272.820489	111.243926	74.710264	74.105309	67.024847	57.815144	1435.057428	31.210885	75.177147	73.126388	128.967243	88.497196	12.738181	98.69157	57.532861	40.315881	83.381539
SPOCK2	1531.023729	1120.73105	263.011432	995.652437	650.4634	594.010396	2040.442671	3212.756292	1022.450995	3283.92381	175.984218	132.219362	118.30716	211.727821	172.417312	433.012581	3128.50636	4263.9774	1757.141517	202.715989	217.046144	437.588973
SSX1	1.658858	3.900272	5.167103	2.16137	1.479085	14.779551	40.809827	2.49314	9.812231	7.384989	9.739377	7.466338	23.765132	26.034139	18.906356	3.286119	25.445338	117.074729	58.083046	14.990892	26.618727	43.123354
ST3GAL6	66.601626	34.389387	357.97723	27.10829	18.388806	466.520997	12.966693	6.482478	6.982741	7.158395	524.564052	41.075062	192.217978	742.832989	710.12745	66.141368	20.881949	20.234621	45.979197	398.946452	1251.448838	1574.930342
ST6GALNAC4	264.327027	441.004811	195.846329	240.263502	227.04222	181.689039	297.029351	398.871785	276.245579	408.110017	688.735159	133.983253	243.299101	113.491476	129.747549	2093.524176	263.278963	799.851552	351.595479	349.131842	182.627006	134.832364
ST8SIA1	50.561727	44.96471	8.218779	6.718346	14.106733	15.882646	9.129359	278.431965	97.339372	75.939227	5.382916	13.609562	3.80787	313.283868	62.589659	9.741848	2924.590009	32.769735	78.191467	6.257608	14.960164	5.018635
STAP1	3534.504408	1961.960801	21.15805	299.870631	435.480525	48.560974	432.519451	110.856908	108.060751	112.05973	25.944356	372.920945	43.53483	3297.989161	2140.766305	983.237105	92.392333	615.508363	68.959132	47.63471	120.756414	831.870724
STEAP4	4.420671	8.353898	111.873397	8.756231	17.271842	800.570339	10.491854	2.346954	3.411623	4.832289	5.310286	22.350852	26.463843	33.183451	43.222832	7.819769	3.594013	71.189293	7.879999	48.288142	4.30429	25.023583
STXBP6	16.735217	15.043794	12.896101	10.56909	11.997192	14.805936	18.768875	21.451353	14.468469	16.139109	12.902571	24.248744	13.128157	315.807129	239.976228	32.066152	17.850218	8.586359	14.445023	12.409	14.610207	16.294393
TBX21	504.199067	543.923946	273.276798	4208.888552	3311.978393	542.158825	162.991687	522.107386	1173.96483	1658.322072	315.860759	526.577471	86.60793	141.104231	151.259732	450.318577	445.520599	334.050323	1805.133857	245.494345	178.261254	242.205832
TCF7	32.155629	157.173766	18.655703	415.149345	151.562355	55.11585	5181.114553	3207.171426	351.365937	3170.404097	24.986611	284.03179	43.911528	22.355639	21.576565	24.802212	4668.361682	754.808733	910.69906	32.568601	55.652741	451.365027
TCL1A	12117.94539	763.144983	161.460408	104.999413	78.292051	261.738597	133.692766	105.523008	62.119983	106.739179	108.830925	109.218595	72.959934	50.032268	93.03992	493.517912	138.674103	108.723091	106.645548	90.248889	122.396815	259.75611
TEC	11.262375	11.135991	16.298614	20.222529	16.45892	12.877265	8.992613	9.646924	9.195677	11.990891	19.986213	66.074824	50.366718	23.415966	225.491032	9.61034	12.743186	8.920913	14.806694	14.622089	21.165698	80.578313
TEP1	13.000605	15.877478	16.105718	181.400437	91.568733	11.996065	13.177358	95.046618	15.478694	98.356052	8.991936	69.867938	112.195761	13.603844	5.707249	6.805957	8.393615	9.251815	9.550905	48.073432	12.235986	8.37097
TGM5	60.126556	71.997739	64.533805	56.853367	60.67685	82.755545	41.466063	47.093803	40.983185	47.896977	55.85318	69.979495	126.545395	118.495728	160.108741	785.594176	33.237255	71.187748	82.633063	58.755799	77.88603	152.158275
TLR2	81.542727	113.709418	4560.185304	138.334535	140.215881	5374.798483	135.728617	126.842158	102.085948	120.528254	793.699493	4668.361682	3071.447657	680.787642	1591.232654	115.985069	151.848021	81.985596	438.586448	1202.759716	487.125536	118.70005
TLR7	49.81426	102.499076	570.651602	31.843802	10.838954	20.087001	58.365253	9.706902	7.262313	7.997221	34.350525	966.705276	546.925091	33.447294	22.98087	37.624191	36.295659	49.57993	84.857218	35.195917	60.115202	158.434416
TLR8	7.582194	6.714925	1522.070253	5.82572	6.107124	1719.870237	5.570829	6.830951	5.730459	5.700749	646.606143	2380.195799	1082.104258	19.05834	9.500324	19.451686	39.482714	5.723066	91.598017	553.719829	667.192622	7.370219
TMEM156	574.498138	577.032702	23.451703	138.88284	141.959411	51.44861	114.827501	152.975878	334.197775	168.082087	26.25281	17.469058	21.158965	23.73534	29.253451	771.380008	276.906348	221.73123	207.159363	30.887674	23.225842	288.548997
TNFAIP6	267.917936	259.891635	233.439114	123.774075	145.818513	3460.952883	36.715551	94.24801	79.123332	81.294353	347.163891	19190.61594	325.364338	253.262456	2285.704444	141.18038	63.615466	131.885382	147.684094	245.951217	8826.486407	203.280613
TNFRSF10C	44.84632	28.851213	237.90589	20.066388	37.576327	3919.76984	25.780134	57.289347	44.905463	27.039228	48.178799	42.180709	75.929976	79.226454	82.622081	27.82084	21.955522	33.974306	39.131147	53.990336	48.905014	288.978669
TNFRSF11A	50.027833	32.365412	17.836109	86.127928	68.560187	67.763604	6.818438	22.075918	45.771752	9.85568	37.899077	74.820238	396.39139	24.869478	80.593595	28.035804	14.456112	930.527105	87.703156	281.479919	708.125859	12.254905
TNFRSF13B	502.692728	1498.256342	188.007888	227.504492	167.068867	342.776536	307.696238	120.080425	138.989341	181.955189	158.639318	240.986393	171.90654	163.091235	187.8629	1292.53498	181.952672	379.554258	372.416623	167.564698	186.023929	290.792706
TNFRSF17	22.599753	247.609295	10.10985	12.509718	8.910363	9.352114	4.347663	13.441268	7.94761	13.815231	10.591439	9.409205	13.524252	7.227679	6.534182	7744.01596	7.855308	41.183356	10.042462	10.591793	17.524095	20.989669
TNFRSF4	15.019566	14.827815	17.769814	195.89287	697.704327	28.186164	22.206888	524.477039	1997.155963	18.710478	20.738727	1462.50333	441.126154	76.946308	347.396864	142.831911	1178.444669	2852.970487	21.352027	203.480852	1646.191207	25.152293
TNFSF14	10.082345	9.719004	35.072275	362.102064	2050.816822	614.120037	28.211994	59.184047	428.3545	92.316496	936.655246	20.454372	16.045444	13.49998	66.464872	9.555359	168.835817	258.135067	17.77461	17.953657	8.69152	291.777558
TNIP3	14.129833	31.867553	14.523507	18.259846	11.867132	15.744521	64.727851	30.802449	446.309183	70.500416	241.166375	1192.706587	17.3641	42.846674	106.084559	12.330241	257.640918	48.147647	43.913774	23.117753	47.483551	41.530154
TPSAB1	1102.29779	794.720318	543.629093	465.220421	311.740337	1033.132677	43.365812	284.818667	147.27411	376.036802	358.100573	368.913023	365.479856	27467.08759	29437.28907	151.731317	481.072501	28.788938	262.643209	397.886655	396.859939	918.511963
TRAF4	194.798636	450.380546	28.302451	54.548059	70.608176	48.243886	35.38778	88.217904	248.213136	27.417378	30.405398	23.05515	23.700384	166.028617	185.660216	103.831718	107.501749	48.572302	40.010348	39.8589	30.0431	80.713359
TRAT1	13.584705	15.98508	6.845898	25.387451	41.184487	10.382294	2327.160635	2578.359018	1616.337428	816.741323	13.339762	6.319098	4.273622	33.591536	35.539468	17.403147	1427.702674	448.296152	1435.573943	10.652056	29.297066	193.050221
TREM1	415.230118	236.636911	1775.188919	79.857431	95.757465	8433.289331	116.836311	67.498895	71.265745	102.286448	603.886381	194.725477	184.649791	285.397543	685.707228	211.104829	101.484341	66.500268	574.869499	222.637411	317.785308	377.959471
TREM2	17.007882	11.995521	24.238555	13.804681	14.685485	24.651875	14.881733	16.930106	12.7667	16.18515	2158.627387	160.831659	3999.017687	391.284633	611.704972	19.320453	14.957905	101.074539	14.195939	6016.863497	928.15125	16.043762
TREML2	70.538163	20.851001	40.728894	55.019206	123.328183	1082.741035	50.878165	18.783374	52.41362	23.099021	27.332421	32.020532	32.608481	101.968272	38.885564	42.355603	57.355684	59.689207	35.87929	32.741601	27.327853	577.25252
TRIB2	1848.219528	915.323672	123.032379	1307.778436	1049.5197	155.899348	2278.453629	2377.362513	275.834811	1138.062023	152.138872	71.304648	22.363741	1949.185675	1394.871276	262.803764	5890.338133	839.930412	754.156224	255.209615	126.817968	311.653055
TRPM4	7.691251	6.199379	18.361148	7.443655	7.702554	10.220975	17.9812	9.46357	9.520155	7.796755	14.40414	248.638333	237.247582	16.834751	16.028785	63.717804	11.623167	6.76116	8.486725	28.552936	34.883306	22.689431
TRPM6	45.922453	35.631027	35.696422	22.107793	30.995876	220.431397	16.867203	31.103853	63.790222	25.767194	27.719747	22.776506	16.045444	20.640701	17.971048	64.550459	32.923793	19.946392	59.15056	21.832885	33.440268	515.175851
TSHR	19.815623	17.264461	14.2934	20.157791	12.754679	18.384296	11.345226	13.716778	7.644655	11.646529	15.600701	9.442116	7.808324	20.591084	9.980145	95.350404	236.300549	11.890818	15.28594	19.79866	22.629013	17.611651
TTC38	24.85041	25.033683	105.646264	2894.462666	662.142742	47.057068	118.003929	26.498347	57.417367	374.209498	91.999099	437.361307	328.982088	458.420704	370.591062	39.647295	172.23306	43.286007	427.66188	95.294272	143.958807	155.207069
TXK	309.769851	195.384424	62.969911	1564.533681	2015.56144	173.973207	1384.385645	426.314857	175.383593	676.059442	64.00962	86.842145	154.356536	173.705426	201.212217	85.823178	206.762571	166.367505	319.037494	82.397929	85.159909	201.217337
TYR	15.491729	15.242967	14.068003	71.998645	51.178557	150.834091	44.382098	197.088428	37.450174	10.627147	36.314231	25.029176	31.801835	142.767387	104.46526	15.08133	6.818438	1778.505105	304.554885	32.73143	12.313531	13.138362
UBASH3A	10.126005	12.70263	6.105137	6.038374	8.533286	10.099596	2177.794994	714.93952	203.078303	876.380433	4.993003	8.795522	8.195551	13.697964	17.943189	8.087608	935.009759	1376.318036	319.094124	4.841232	5.677167	59.137548
UGT1A8	680.529901	471.192578	91.50679	78.133782	85.318367	336.420398	98.520073	123.328183	101.445586	82.138231	96.133952	55.512332	55.042846	63.869732	59.030641	163.901045	93.503822	450.365002	462.510291	85.825242	54.246892	97.154719
UGT2B17	29.46023	12.698181	7.244351	4.743273	6.482478	8.791556	5.049785	5.598819	4.541614	3.976054	6.408971	7.748155	7.395068	5.2485	5.64228	309.881835	7.819769	8.397834	10.139153	6.87195	9.056114	9.001149
UPK3A	15.181827	14.616833	215.871802	10.883988	9.961242	18.543149	13.152253	13.644419	20.184675	10.978611	12.124185	6.818438	7.606821	10.743504	15.413134	17.258479	10.91012	20.933161	16.616857	10.601599	15.101148	25.627483
VILL	29.52223	34.592612	97.78124	215.541319	39.839419	20.884086	693.165814	500.122276	32.854406	434.223525	43.066934	305.409332	129.9135	102.496904	138.144679	53.864891	445.356548	38.856352	209.251009	21.086814	20.965961	23.661261
VNN1	22.958429	21.92467	1024.700138	62.579626	27.087771	894.85572	29.073886	11.498233	6.881696	12.266552	924.736532	12.28114	120.640212	68.020992	40.753621	16.711075	4.556713	50.601317	119.894494	158.589962	37.603661	64.488674
VNN2	64.984565	79.681082	3300.115435	600.763496	133.983253	18515.3558	574.732561	87.438868	7.680557	445.483948	462.812395	6.198523	8.255798	242.317636	17.988418	51.045837	183.180886	81.251325	1027.324135	6.333325	7.339096	9.753158
VNN3	30.929999	32.296626	187.599753	22.083222	44.53194	2232.466996	58.333204	28.547324	26.895033	13.078565	28.65181	70.96791	60.509514	47.360634	42.196444	10.573018	36.415184	85.426162	38.7216	19.035665	20.432992	79.942632
VPREB3	3778.568055	2591.601205	136.159858	126.736548	114.278768	157.956989	38.116036	166.122155	154.18198	89.695575	88.972479	156.426098	111.697992	73.263228	68.471894	404.257252	86.999441	335.226476	155.102617	91.997857	129.470645	89.869605
WNT5B	11.750968	11.145413	15.978401	6.098593	9.789026	15.953496	6.818438	8.393615	9.272328	10.6188	11.937756	11.169494	533.28442	23.594802	13.462998	48.957715	17.9812	11.646894	10.983991	99.773881	132.765047	12.388833
WNT7A	12.860193	17.539332	56.253009	11.097091	13.793213	21.342332	230.761849	87.399964	46.540028	101.408852	20.27569	23.341348	10.343923	21.126269	16.142775	20.332832	100.096916	51.705728	34.570672	17.522135	28.440048	57.167275
ZAP70	13.705094	12.811442	38.059707	4781.948859	1772.000761	70.049454	4287.536344	2667.26621	772.782619	3230.539852	18.466664	25.556869	32.520359	24.084094	38.320358	13.368126	7380.970003	1758.634939	1422.384713	19.1498	26.834087	185.484887
ZBP1	35.84871	74.506825	24.542374	499.94775	127.042048	269.619011	184.778108	162.52679	27.55771	149.291195	14.895163	16.16358	22.092726	13.084375	28.703407	450.645984	71.304648	144.075716	106.924756	10.546298	25.506358	143.711122
ZBTB10	152.68955	99.224155	62.013756	122.435386	106.538702	20.315809	109.575838	91.367926	83.063948	99.880731	65.659213	222.308274	74.034948	117.061074	216.380476	95.560435	1221.65228	4.246105	179.029292	76.597125	773.950731	144.629619
ZBTB32	9.857216	193.196231	10.526486	16.347577	12.387116	12.276279	29.132509	7.771095	187.392315	27.83511	10.285303	223.024334	14.981975	11.020172	8.852017	12.932008	24.718738	112.585743	29.817296	10.567129	71.905367	57.764952
ZFP36L2	923.602815	661.881694	1341.516598	915.015618	263.103889	517.338976	357.007972	3731.327234	366.096057	3227.833526	297.481567	23.572098	303.576954	34.425	54.252829	485.644917	641.848285	2943.240501	154.934903	532.372567	124.300195	311.977302
ZNF135	94.287861	16.314936	3.860059	151.102356	79.046635	1.926397	96.203924	15.806243	3.236184	64.560542	8.519318	4.993364	39.757128	24.378633	14.231803	11.402812	31.169073	3.228408	42.870838	8.279532	2.420047	99.100117
ZNF165	6.421545	4.431622	2.668735	7.023083	4.897631	5.357879	33.671165	2.724372	45.203262	3.190693	2.372974	4.239663	6.080237	4.450391	3.139406	74.303199	6.147206	5.925448	4.898006	2.415107	1.837776	5690.382767
ZNF222	9.800664	7.203218	19.86061	92.278822	91.80829	26.825597	56.642511	15.08133	15.589903	71.911257	70.82486	47.029368	148.622218	222.573611	211.493742	11.691368	182.938925	10.027797	13.843262	86.41819	39.918349	346.556451
ZNF286A	737.859904	331.908761	11.043937	225.407701	199.299888	441.313469	5.598819	169.313128	190.874843	218.227036	13.505845	36.038732	21.875639	77.840396	25.833293	73.882022	118.138051	136.868599	246.503817	15.080863	280.769931	7.473171
ZNF324	28.211994	23.464424	28.714449	44.94118	42.902241	35.424698	348.190389	27.169127	24.055763	32.011258	26.203318	37.882953	112.914142	30.196343	45.775175	21.173326	179.586479	63.465459	45.384994	25.247816	23.836519	35.293284
ZNF442	19.713197	22.447533	12.300229	21.770151	40.952364	20.157522	8.980486	9.182954	3.10304	32.110299	31.352562	71.642426	36.612268	79.066627	3.646156	19.391583	44.700633	47.386169	180.857569	48.303334	96.008674	40.296509
