TissueNames	Epithelial Cell Airway	Canonical Epithelial Cell	Epithelial Cell Placental	placental.pericyte	pulmonary.artery.endothelial.cell	vein.endothelial.cell	Glomerular Endothelial Cell	articular.chondrocyte.of.knee.joint	Canonical Endothelial	hair.follicular.keratinocyte	Cardiac Fibroblast	mononuclear.cell	myometrial.cell	kidney.epithelial.cell	subcutaneous.preadipocyte	Osteoblast	epithelial.cell.of.umbilical.artery	bronchus.fibroblast.of.lung	Smooth Muscle	hair.follicle.dermal.papilla.cell	thoracic.aorta.endothelial.cell	epithelial.cell.of.proximal.tubule	Endometrial or Mammary Endothelial	Skeletal Muscle Myoblast	skeletal.muscle.satellite.cell	Melanocyte	mesenchymal.stem.cell.of.Whartons.jelly	fibroblast.of.villous.mesenchyme
MEFV	0.0	0.000342	0.009387	0.0	0.001745	0.0	0.0	0.00309	0.000875	0.032642	0.005165	2.838538	0.150236	0.016887	0.004858	0.0	0.0	0.0	0.002846	0.007123	0.0	0.0	0.0	0.0	0.023726	0.017406	0.0	0.0
MEIOB	0.0	0.03638	0.0	0.00783	0.030189	0.0	0.043019	0.013538	0.000617	0.017547	0.024544	0.0	0.0	0.387972	0.0	0.0	0.019623	0.031415	0.005747	0.050991	0.028774	0.363467	0.0	0.0	0.033302	0.052854	0.0	0.0
MEIOC	0.04684	0.030159	0.005283	0.00783	0.006462	0.003726	0.012925	0.001533	0.0	0.0	0.01066	0.0	0.0	0.315731	0.0	0.0	0.0	0.03441	0.004127	0.002642	0.002123	0.813349	0.006698	0.0	0.010708	0.028184	0.010142	0.010849
MEOX1	0.019292	0.155637	0.024953	0.25842	0.0	0.0	0.066863	0.005873	0.349498	0.0	0.03956	0.021887	0.0	0.109811	0.0	0.0	0.0	0.0	0.000904	0.015943	0.0	0.0	0.374505	0.0	0.0	0.0	0.0	0.349929
MEOX2	0.0	0.004646	0.0	0.0	0.0	2.31309	0.086462	0.928915	1.901857	0.0	0.738836	0.0	0.0	0.0	0.320189	0.309292	1.770165	0.261887	0.630256	0.458208	0.0	0.0	1.568656	0.046226	1.817052	0.0	0.0	0.0
METTL7A	2.136698	0.268721	10.463726	1.606509	3.18375	2.11467	0.134009	7.766627	7.165021	0.30842	10.84809	2.199434	15.473939	0.009717	16.058019	4.291085	1.402005	5.310849	6.887146	0.924245	2.42441	0.073821	2.40816	1.42125	6.124009	1.464717	3.100708	1.515943
MFAP4	0.0	0.004587	1.001344	3.159575	0.0	0.011509	0.0	0.353868	0.0	0.0	27.889497	0.0	8.628703	0.069104	0.232925	0.263632	0.019623	4.490401	3.834269	10.949269	0.0	0.008443	0.0	0.656745	0.30408	0.0	0.63783	2.096557
MFAP5	1.637028	0.732111	94.648538	0.028231	0.026038	0.011509	0.053561	0.678632	0.019597	1.602358	8.944057	0.0	0.398514	0.722712	3.704269	6.94717	0.0	0.197193	3.785597	20.04809	0.006462	0.092217	0.011722	27.953726	3.525495	0.035896	0.163679	0.226698
MFNG	0.214528	0.160159	0.0	0.012877	11.951934	14.381816	11.304292	0.028491	13.771943	0.428184	0.056934	7.46566	0.0	0.06217	0.019717	0.024127	9.836557	0.017995	0.034312	0.002642	12.040189	0.016274	19.023986	0.040047	0.020283	0.014623	0.017123	0.0
MGAM	0.0	0.08855	0.36125	0.0	0.0	0.0	0.003726	0.008868	0.000617	0.322547	0.007799	0.360283	0.342429	0.00684	0.004858	0.021014	0.0	0.0	0.004725	0.007123	0.0	0.00783	0.012264	0.055566	0.090566	0.003844	0.0	0.472925
MGAT3	0.094858	0.015483	0.092217	0.070377	0.0	0.0	0.015212	0.00309	0.000137	0.0	0.625912	0.008962	0.0	0.198632	0.0	0.0	0.0	0.020708	0.038809	0.014434	0.0	0.148113	0.0	0.058821	0.0	0.0	0.004198	0.059009
MGAT5B	0.029764	0.008243	0.141627	0.036061	0.131604	0.176934	0.793797	0.007925	0.049597	0.067264	0.237932	0.021887	0.0	0.340425	0.017783	0.021014	0.123726	0.143915	0.030338	0.278703	0.113467	0.426392	0.367087	0.082783	0.036038	6.870743	0.484292	0.01783
MGP	0.010142	0.024847	0.0	0.230189	11.239552	15.088443	0.466981	6.101014	15.30991	0.035118	199.928058	0.015283	1.309198	0.204434	0.034717	1.03059	12.180425	0.052123	6.572897	0.029387	7.071557	0.472193	2.490613	1.081297	0.316863	0.0	0.097217	0.610967
MIA	0.130377	0.069269	0.0175	0.018302	0.027406	0.0	0.003726	0.180637	0.043834	0.496061	0.074717	0.0	0.0	0.021792	0.012925	0.019127	0.011651	0.0	0.024741	0.0	0.00434	0.046604	0.0	0.0	0.0	2.356203	0.0	0.0
MISP	9.154552	7.772311	3.109033	0.012028	0.001745	0.0	0.065425	0.007925	0.000369	1.173679	0.0	0.0	0.080566	4.203726	0.004858	0.021014	0.0	0.0	0.009513	0.0	0.00434	3.235401	0.0	0.049929	0.023726	0.003844	0.004198	0.010849
MITF	1.051934	2.205932	0.326085	0.58809	0.27467	0.238019	0.39658	3.616958	0.447504	0.233939	0.374583	0.177642	3.135094	0.495	0.540425	1.276439	0.317453	0.693868	1.601081	1.150519	0.317241	5.509741	0.388667	1.091557	0.57434	84.489929	0.307382	2.199741
MIXL1	0.0	5.9e-05	0.0	0.018302	0.008255	0.003726	0.067642	0.0	0.004108	0.0	0.0	0.0	0.0	0.041226	0.0	0.005	0.022288	0.0	0.000377	0.0	0.009009	0.041368	0.151026	0.007311	0.0	0.006792	0.0	0.010849
MKX	0.014953	0.129363	0.012877	0.004198	0.0	0.0	0.019151	0.959057	0.004185	0.077075	0.013813	0.0	0.797642	0.212901	0.004858	0.898939	0.0	0.178679	0.236564	2.818208	0.0	0.016274	0.0	0.033514	0.0	0.014623	1.428986	0.512736
MLXIPL	0.025189	0.006592	0.0	0.0	0.0	0.0	0.0	0.0	0.000137	0.0125	0.053365	0.021887	0.0	0.01066	0.079528	0.024127	0.0	0.236415	0.012972	0.0	0.0	0.0	0.0	0.018113	0.02533	0.0	0.006792	0.0
MMEL1	0.0	0.021863	0.0	0.0	0.376934	0.274505	0.049953	0.01033	0.360219	0.080519	0.0	0.036981	0.0	0.061392	0.0	0.0	0.329292	0.0	0.020739	0.043656	0.17184	0.0	0.545896	0.010425	0.0	0.032559	0.0	0.018019
MMP10	1.16375	0.479346	0.116745	0.856958	1.046014	8.098042	2.933774	0.026014	1.142444	1.595566	0.052704	0.015283	0.043066	0.487052	0.0	0.0	0.846651	0.0	0.229772	0.011368	0.604292	0.066792	0.774351	0.010495	0.0	0.003844	0.03684	1.364693
MMP2	5.644175	3.084982	3.594292	106.959764	18.80217	6.688278	15.979858	35.58934	4.431788	1.547925	59.039308	0.003113	13.590519	19.154953	51.696415	258.610047	15.468939	10.879764	129.880432	228.283066	15.460896	1.194764	2.590932	34.042241	41.345943	16.481403	58.866132	59.757406
MMP21	0.0	5.9e-05	0.005283	0.0	0.003066	0.015236	0.020377	0.001533	0.094923	0.0	0.005165	0.008962	0.0	0.009717	0.004858	0.0	0.0	0.0	0.001187	0.004481	0.00434	0.008443	0.008703	0.0	0.0	0.0	0.0	0.0
MMP3	0.029858	0.029092	0.154057	72.438915	0.0	0.0	0.0	5.976981	0.0	0.444505	0.0	0.0	0.190142	0.0	3.447783	0.245142	0.027594	0.017995	1.868176	66.363821	0.006462	0.0	0.0	0.004434	6.272358	0.033679	6.336179	11.731203
MMP7	0.161085	71.33316	0.0	0.039057	0.005189	0.099906	2.996557	0.0	0.325961	0.0	0.0	0.015283	0.063019	32.179387	0.0	0.0	0.090142	0.0	0.00011	0.0	0.025094	25.516863	0.0	0.095519	0.0	0.006769	0.0	0.108514
MMP9	1.17059	0.414015	0.0625	0.004198	0.001745	0.0	0.067123	0.010896	0.003593	26.917453	0.024434	0.270472	0.062406	3.08934	0.0	0.092524	0.0	0.0	0.022818	0.002642	0.0	0.109906	0.049505	0.0	0.036038	0.0	0.004198	0.0
MMRN1	0.0	0.102895	0.0	0.017972	143.787736	128.759198	6.104222	0.025542	257.425746	0.0	0.120165	0.893538	0.0	0.0	0.0	0.0	62.576038	0.0	0.158683	0.0	93.477972	0.0	11.011344	0.0	0.0	0.0	0.004198	0.0
MMRN2	0.658679	0.466504	0.261698	0.114269	32.414646	29.799764	17.068774	0.374552	19.427736	2.373019	0.449513	0.07934	0.954033	0.01441	0.449906	0.151321	31.064599	0.207712	0.474285	0.104175	19.386132	0.022972	15.930448	0.346533	0.292264	0.040377	0.131368	0.108066
MOBP	0.0	0.019127	0.033443	0.0	0.059245	0.032453	0.009623	0.0	0.002333	0.0	0.0	0.003113	0.0	0.031038	0.0	0.0	0.0	0.0	0.021509	0.0	0.006462	0.022759	0.006698	0.007311	0.0	0.002807	0.0	0.0
MPPED2	0.0	0.0002	0.0	0.0	0.0	0.011509	0.003726	0.279788	0.040892	0.0	0.0	0.008962	0.0	0.074104	0.0	0.104764	0.022288	0.038703	0.026671	0.0	0.0	0.022972	0.006698	0.0	0.0	0.136297	0.081651	0.0
MPZL2	12.590047	6.802748	7.499858	0.0	11.729151	2.917759	1.718349	0.119811	4.022431	8.099481	0.053821	0.106698	0.0	0.965	0.0	0.0	12.117642	0.0	0.033687	0.007123	13.335943	2.395991	31.331132	0.0	0.0	0.019245	0.0	0.0
MRC1	0.0	0.011981	0.005283	0.012877	0.327052	0.026085	1.497524	0.022123	19.331848	0.0	0.02478	0.008962	0.0	0.017264	0.0	0.00783	0.036085	0.0	0.002414	0.0	0.653302	0.0	0.947983	0.012123	0.0	0.006769	0.004198	0.0
MRVI1	0.052736	0.029552	0.058302	0.823373	0.021061	0.029764	0.072146	0.189175	0.083302	0.022075	0.29316	0.029811	0.154151	0.030825	0.025094	0.246439	0.027594	0.112075	2.551765	0.992736	0.017123	0.00783	0.117311	0.431368	0.010708	0.0	0.614835	7.204269
MSC	0.037689	0.998379	0.020896	13.572358	0.012783	0.026085	0.210472	0.164623	0.038722	0.186651	3.023892	0.684528	0.373703	1.358019	1.004693	3.68783	0.082736	0.426651	5.380759	2.806769	0.009009	0.036274	0.0448	3.10066	1.144481	3.900861	6.351321	3.399222
MSLN	1.318915	1.222423	9.78684	0.0	0.0	0.0	0.190071	0.204953	0.014018	0.32533	0.070991	0.008962	0.133019	0.865566	0.0	0.03184	0.0	0.0	0.000983	0.007123	0.00467	1.87033	0.0	0.017028	0.0	0.0	0.006792	0.032311
MSR1	0.0	0.002936	0.009387	0.059458	0.313302	1.619646	1.419151	0.001533	0.580918	0.0	0.014245	0.518585	0.062406	0.14467	0.196038	0.758042	0.550943	0.031415	0.358039	0.007123	0.276934	0.055684	0.417524	0.009245	0.091297	0.002807	0.07316	0.043019
MSTN	0.0	0.002406	0.0	0.0	0.0	0.003726	0.009788	0.007547	0.002822	0.0	0.009623	0.0	1.546038	0.0	0.0	0.0	0.0	0.0	0.003962	0.02717	0.002123	0.012642	0.006698	8.252736	0.023726	0.006651	0.0	0.0
MT1F	0.459505	0.598585	1.094292	0.0	0.181132	0.026085	0.088396	0.022358	0.101754	3.027972	0.070873	0.295566	0.341557	0.632689	0.012925	0.177877	0.022288	0.017995	0.035967	0.002642	0.031415	5.202075	0.396344	0.443962	0.0	0.520743	0.023443	0.0
MT1G	0.070165	0.287193	0.0	0.0	0.0	0.050354	0.0	0.017877	0.004074	1.565849	0.432044	0.0	7.168491	0.592264	0.188019	0.0	0.0	0.161651	0.01535	0.0	0.0	80.477925	0.029575	0.743774	0.0	0.280094	0.0	0.0
MTMR7	0.005566	0.000849	0.020896	0.00783	0.083396	0.026085	0.005425	0.00309	0.006149	0.0125	0.007799	0.0	0.0	0.228656	0.0	0.0	0.027594	0.260212	0.000566	0.0	0.065542	0.235142	0.179009	0.004811	0.010708	0.0	0.004198	0.0
MTUS1	1.206863	2.538968	0.0	0.420991	17.97533	14.483373	7.745472	1.768962	9.058156	0.688113	0.843467	0.116887	1.03408	0.372217	0.455778	0.050047	11.159151	0.155	0.378192	1.07066	26.285094	0.222972	4.158208	0.102547	0.16875	2.157358	0.030236	0.471274
MUC12	0.0	0.0002	0.038019	0.020708	0.0	0.0	0.0075	0.001557	0.0	0.160637	0.126116	0.003113	0.934009	0.237712	0.0	0.013184	0.0	0.229481	0.035861	0.0	0.0	0.076509	0.0	0.119104	0.030896	0.023868	0.068538	0.0
MUC20	0.306392	0.361869	0.616368	0.041486	0.012783	0.098915	0.018632	0.078561	0.009863	0.017547	0.143176	0.054387	0.129505	4.447877	0.06066	0.03967	0.0	0.017995	0.033907	0.031745	0.0	1.007288	0.030236	0.02184	0.010708	0.040189	0.044693	0.01783
MUSK	0.005566	0.000142	0.012406	0.0225	0.0	0.0	0.0	0.031533	0.0	0.0	0.109953	0.0	0.028066	0.0	0.0	0.0	0.0	0.038703	0.09798	0.030566	0.018632	0.0	0.0	13.278774	0.309906	0.0	0.021321	0.0
MUSTN1	0.06684	0.0	0.0175	0.0	0.007311	0.010755	0.093726	0.007547	0.005716	0.113679	0.0	0.16566	0.0	0.0	0.0	0.050047	0.0	0.0	0.00456	0.0	0.0	0.015142	0.033561	2.476462	0.020283	0.006792	0.010142	0.0
MX1	0.127028	1.269458	0.171321	1.344458	1.303538	0.346863	6.602783	1.726486	1.171848	0.598703	0.480204	7.501038	1.41375	3.845613	0.513986	2.734858	54.908019	0.144929	0.686183	6.214127	0.740566	1.975802	15.774906	0.217052	0.215495	177.984741	2.818137	1.366604
MX2	0.023915	0.030537	0.024198	0.175566	0.064906	0.046887	0.526038	0.028679	0.066668	0.052406	0.522814	3.399434	0.182288	0.087571	0.502854	1.109575	4.735425	0.155896	0.187099	0.986038	0.022406	0.019623	1.243231	0.052264	0.102877	19.579741	1.437052	0.119623
MXRA5	0.088278	0.327618	3.166958	2.208113	0.0	0.0	0.063538	11.856085	0.0	0.338892	0.143711	0.0	0.17283	0.35316	0.029858	2.11217	0.027594	0.100142	2.192457	11.891675	0.0	0.03283	0.0	0.418349	0.033302	0.0	1.26316	3.084363
MYCT1	0.0	0.038561	0.0	0.134575	12.357547	14.801368	11.487524	0.007547	16.908611	0.0	0.276981	0.213726	0.0	0.662358	0.0	0.01283	11.70684	0.0	0.207248	0.002642	14.203467	0.008443	8.276215	0.015236	0.010708	0.0	0.004198	0.0
MYH14	3.568491	1.231344	2.451627	0.0	0.003396	0.0	0.099104	0.020401	0.008675	0.048208	0.020299	0.0	0.0	4.046179	0.0	0.0	0.0	0.0	0.000849	0.0	0.0	1.567028	0.018066	0.155212	0.0	0.338726	0.006792	0.0
MYH3	0.0675	0.063137	0.067264	0.036061	0.044222	0.028962	0.039175	0.058113	0.039091	0.07191	0.77434	0.189528	0.0	0.030142	0.025094	0.080873	0.044858	0.017995	0.068215	0.174269	0.018066	0.074292	0.029575	114.469057	5.914245	0.074929	0.043915	0.040873
MYL4	0.0	0.000531	0.038443	0.012028	0.070731	0.147783	0.124363	0.005142	0.12777	0.0	0.15445	0.0	0.0	0.0	0.004858	0.024127	0.090142	0.0	0.006973	0.0	0.04217	0.0	0.225012	63.943679	1.173443	0.0	0.004198	0.0
MYLK2	0.0	0.0	0.009387	0.017972	0.033632	0.494481	0.286604	0.00309	1.617401	0.0	0.0	0.0	0.028066	0.071745	0.025094	0.00783	0.033939	0.052123	0.0025	0.004481	0.024292	0.0	0.250495	0.007311	0.023726	0.009575	0.004198	0.006981
MYO1F	0.005566	0.008774	0.012406	0.05809	0.021061	0.003726	0.026321	0.01033	0.031814	0.035566	0.072602	14.265708	0.114858	0.01441	0.034717	0.031698	0.011651	0.099693	0.010102	0.123774	0.012783	0.016274	0.18467	0.096179	0.010708	0.061722	0.016934	0.047972
MYO1G	0.0	0.018573	0.02	0.012028	0.012995	0.003726	0.0	0.0	0.005738	0.015094	0.0	17.853962	0.0	0.014858	0.0	0.005	0.033939	0.0	0.001038	0.007123	0.011415	0.0	0.016156	0.0	0.013019	0.002807	0.004198	0.0
MYO5B	3.566179	5.140212	2.64092	0.052925	0.020094	0.063585	0.592665	0.493679	0.070712	0.631274	0.026808	0.0	0.0	10.718066	0.0	0.03967	0.061745	0.020708	0.00434	0.007123	0.022075	3.953325	0.255943	0.409175	0.0	0.017689	0.030236	0.0
MYO5C	1.876368	1.572129	0.007123	0.008443	0.881392	2.675542	2.562288	0.041226	1.854443	0.087288	0.047594	0.07934	0.0	2.385047	0.034717	0.0	0.750071	0.064929	0.009182	0.019434	0.752547	1.897547	0.620554	0.02467	0.065684	0.051934	0.0	0.0
MYOCD	0.005566	0.0	0.339316	0.180189	0.0	0.0	0.451745	0.370024	0.026883	0.0125	0.010723	0.0	0.062406	0.082311	0.0	0.0	0.0	0.0	0.574925	0.02934	0.0	0.119811	0.063491	0.114151	0.0	0.0	0.021321	1.100071
MYOM1	0.065283	0.054776	0.08033	0.012028	0.008255	0.003726	0.033868	0.028679	0.29268	0.027594	0.124984	0.062736	0.0	0.017217	0.0	0.10059	0.075495	0.017995	0.182064	0.018679	0.007382	0.024434	0.05145	4.640519	0.067783	0.01342	0.04717	0.032311
MYOZ2	0.0	5.9e-05	0.0	0.038302	0.012783	0.0	0.016934	0.0	0.00524	0.0	0.241541	0.0	0.0	0.0	0.142736	0.01283	0.104481	0.0	0.093223	0.0	0.017123	0.025	0.041651	3.751557	0.079575	0.0	0.010991	0.01783
MYRF	0.132618	0.235224	0.038443	2.078585	0.038491	0.043491	0.683255	0.003585	0.037689	0.0125	0.692186	0.015283	0.347476	1.185212	0.004858	0.01283	0.123726	0.471014	0.378298	0.015189	0.076745	1.595684	0.600755	0.02717	0.030896	0.072642	1.444764	0.522335
MYRIP	0.0	0.001781	0.0	0.0	2.163585	1.496934	0.18066	0.125755	1.370107	0.0	0.049151	0.0	0.0	0.008255	0.004858	0.0	0.254057	0.0	0.103274	0.031745	1.739505	0.032925	0.393573	0.0	0.013019	0.114717	0.0	0.0
NAGS	0.928443	1.941639	0.180943	0.079906	0.476179	0.786981	0.27816	0.023278	0.490639	1.977217	0.260142	0.021887	1.145802	1.400849	3.164057	0.021014	0.836557	1.977689	0.195047	0.108632	0.228656	1.688632	1.554257	0.132406	5.043231	0.053349	0.051462	0.028868
NANOS3	0.0	0.022854	0.050708	0.042736	0.009528	0.04184	0.069623	0.0	0.021938	0.041368	0.005566	0.0	0.0	0.023679	0.0	0.013184	0.07066	0.0	0.016042	0.015613	0.002123	0.0	0.013962	0.02309	0.0	0.0	0.017123	0.018019
NAT8L	0.0	0.023054	0.005283	0.034057	0.016179	0.0	0.009788	0.00309	0.000617	0.0	0.074151	0.003113	0.0	0.681274	0.0	0.0	0.022288	0.0	0.008208	0.004481	0.002123	0.120094	0.0	0.072075	0.010708	0.207547	0.021321	0.0
NCAM1	0.0	0.060012	0.0	0.20467	0.020613	0.128632	0.447948	0.058868	0.242093	0.035566	0.464568	1.077453	0.574316	1.231226	0.017783	0.104764	0.0	0.34033	0.420318	0.414363	0.027028	0.255047	0.182807	36.579057	2.409906	0.340236	2.704741	0.137925
NCAPG	3.126156	0.256928	0.702075	2.644434	3.950047	2.412877	0.722665	1.819953	2.528293	2.86408	0.546675	0.021887	2.213986	0.303184	4.641698	0.338703	4.743656	4.205896	0.89695	0.343939	9.619976	5.754575	4.083526	0.311533	3.44533	3.775778	0.616415	2.170024
NCKAP1L	0.014953	0.0	0.0	0.004198	0.017972	0.015236	0.024387	0.005873	0.002967	0.0	0.003019	15.725472	0.0	0.0	0.0	0.00783	0.022288	0.0	0.000401	0.0	0.039387	0.0	0.040024	0.0	0.010708	0.0	0.0	0.0
NCKAP5	0.182571	0.119245	0.0175	1.067665	0.067311	0.122689	0.652594	0.005142	0.014314	0.208892	0.010723	0.0	0.0	0.040566	0.032642	0.097264	0.183514	0.017995	0.310369	0.040519	0.073491	0.066698	0.105825	0.052807	0.0	0.501958	0.352642	3.25375
NDNF	0.019623	5.9e-05	0.0	0.012877	0.0	0.0	0.026132	3.175873	0.415905	0.0	0.042233	0.0	0.0	0.01441	0.074858	0.863443	0.0	0.087618	0.062712	1.260142	0.0	0.056179	0.043184	0.009245	0.078703	0.0	0.055472	0.032311
NDP	0.005566	0.022535	0.0	0.028231	0.098467	0.029764	0.02783	0.167736	0.016424	0.0	0.101981	0.0	0.084764	0.0	0.229151	0.01283	0.104481	0.1775	0.695377	0.117406	0.054033	0.0	0.13941	0.103726	0.271745	0.023868	0.051156	0.0
NDST3	0.0	0.01263	0.151392	0.026745	0.0	0.035991	0.019151	0.0	0.418366	0.0	0.0	0.0	0.0	0.042406	0.0	0.0	0.0	0.0	0.020228	0.03684	0.0	0.075778	0.027606	0.0	0.0	0.002807	0.245425	0.006981
NDUFA4L2	7.454717	1.326999	0.196368	0.235943	0.03967	0.035991	0.166675	11.277783	0.046239	1.17934	47.986462	0.015283	0.145613	0.51408	0.204387	0.250755	0.044858	1.240283	15.694914	0.142736	0.026014	0.027217	0.013962	5.636887	0.477264	0.022547	0.766415	0.245354
NEB	0.029245	0.079811	0.107736	0.016274	0.0825	0.104693	0.084198	0.11717	0.088744	0.0	0.08783	0.155377	0.0	0.039434	0.034717	0.01283	0.049882	0.020708	0.031506	0.007123	0.092854	0.00783	0.05855	30.12967	0.582665	0.138656	0.023774	0.0
NECTIN4	4.909764	8.169375	10.903491	0.147052	0.046981	0.025236	0.026132	0.001557	0.028915	0.22033	0.00967	0.097217	0.113915	1.033892	0.004858	0.0	0.033939	0.020708	0.023715	0.015613	0.018915	0.431179	0.053125	0.030755	0.043915	0.014882	0.010991	0.09658
NEFM	0.0	0.190873	0.016509	0.274764	0.025283	0.0	0.249858	0.0	0.011973	0.06934	0.010723	0.0	0.084764	0.156156	0.042028	0.005	0.0	0.0	1.131423	0.046297	0.009009	0.144151	0.0	0.009245	0.045613	0.020024	1.000943	0.836226
NEK10	0.04566	0.270206	0.094363	0.462288	0.552146	0.576557	0.482925	3.41408	0.292766	0.041769	0.382099	0.036981	0.41066	0.073208	1.11184	6.005708	0.23809	0.065825	2.046576	0.812594	1.27842	0.016274	0.082264	1.755708	2.152264	0.130224	0.365873	0.33967
NELL2	0.010142	0.002724	0.012877	0.0	0.016179	0.003726	0.012925	0.0	0.006424	0.7675	0.02989	21.486415	0.0	0.473632	0.017783	0.0	0.0	0.113302	0.011828	0.011792	0.054434	0.234505	0.413467	0.004434	0.0	0.034009	0.260118	0.02533
NEURL3	0.0	0.518874	0.0	0.0	0.001745	0.011509	0.303585	0.0	0.029683	0.0	0.0	0.029811	0.0	1.413302	0.0	0.005	0.011651	0.0	0.002327	0.0	0.002123	0.446769	0.148267	0.0	0.0	0.006769	0.004198	0.0
NGFR	0.405142	0.153597	0.0	0.004198	0.008255	0.0	0.0	0.00309	0.0	4.782689	1.808915	0.008962	0.0	0.003821	0.004858	0.005	0.019623	0.0	0.032791	0.025519	0.002123	0.021132	0.03605	9.824858	0.283939	0.589009	0.027712	0.0
NHLH1	0.014953	0.0002	0.005283	0.004198	0.0	0.018726	0.009788	0.0	0.000506	0.0	0.0	0.0	0.0	0.005283	0.004858	0.0	0.011651	0.0	0.000197	0.007123	0.00434	0.0	0.012264	0.004811	0.0	0.0	0.0	0.0
NHSL2	0.005566	0.002606	0.007123	0.04467	1.645566	4.104387	2.818585	0.007547	2.22994	0.0	0.193365	0.062736	0.269292	0.096651	0.11467	0.083915	1.155236	0.101604	0.400495	1.816344	3.569764	0.106604	2.116922	0.046226	0.010708	0.003844	0.207594	0.825425
NIM1K	0.005566	0.01204	0.012877	0.031179	0.003066	0.0	0.009788	0.210354	0.003353	0.015094	0.117091	0.008962	0.092264	0.014481	0.280896	0.053962	0.0	0.145896	0.242315	0.154646	0.00434	0.038538	0.0	0.040118	0.15559	0.066627	0.044693	0.010849
NIPAL4	2.025849	1.249322	0.0	0.108538	0.0	0.0	0.054434	0.0	0.0	3.115849	0.028247	1.303113	0.0	2.184222	0.0	0.00783	0.0	0.046934	0.006006	0.011368	0.0	0.392028	0.0	0.040047	0.010708	0.0	0.027264	0.14
NKAIN4	0.046274	0.23112	0.0	0.070377	0.0	0.0	0.253019	0.0	0.0	0.130283	0.007484	0.0	0.0	7.705778	0.0	0.0	0.0	0.0	0.000747	0.020094	0.0	0.256392	0.0	0.260873	0.010708	0.006792	0.0	0.006981
NKD2	0.048255	0.030094	0.0	3.063585	0.009552	0.022264	0.075896	0.0	0.057153	0.046745	2.866973	0.0	0.0	0.091038	0.034717	0.0	0.0	0.163915	0.48579	0.0	0.0	0.0	0.016156	0.013774	0.0	0.0	0.811486	0.245542
NKX3-2	0.005566	0.0	0.024198	0.016274	0.0	0.0	0.0	0.180802	0.003328	0.0125	0.013569	0.0	0.043066	0.0	0.0	0.050967	0.0	0.166816	0.036553	0.0	0.0	0.0	0.0	0.106509	0.030896	0.0	0.004198	0.006981
NLRP14	0.005566	0.004163	0.0	0.004198	0.03967	0.028962	0.013208	0.005142	0.005463	0.027594	0.017201	0.0	0.0	0.0	0.004858	0.0	0.011651	0.0	0.014159	0.010943	0.020755	0.017783	0.017854	0.007689	0.0	0.006769	0.0	0.006981
NLRP3	0.0	0.170808	0.268585	0.425071	0.0	0.043396	0.078302	0.001557	0.001792	0.574599	0.0	62.073679	0.028066	0.128019	0.0	0.021014	0.251085	0.0	0.047685	0.010943	0.00467	0.755755	0.31691	0.004434	0.0	0.013561	0.044693	0.040873
NMNAT2	0.0	0.02579	0.005283	0.242547	0.020094	0.121792	0.031604	0.001533	0.047611	0.041368	0.529167	0.0	0.166368	0.046745	0.565472	0.29191	0.161226	0.09592	0.118357	0.18625	0.032925	0.06934	0.465825	0.298443	0.90441	0.0	0.021321	0.186627
NMU	3.089009	0.817842	0.0	0.0	0.012783	0.0	0.106392	0.005142	0.019408	0.32533	0.024654	0.0	0.0	0.046415	0.0	0.0	0.011651	0.423797	0.001179	0.002642	0.018632	1.48967	0.347559	0.0	0.0	0.006651	0.037123	0.0
NOS3	0.082453	0.023785	0.711745	0.422358	5.591132	7.720071	1.596745	0.096981	4.159816	0.371274	0.676651	0.16566	1.085401	0.138396	0.349245	0.0	1.929929	0.624976	0.158243	0.196344	7.227406	0.147217	3.444575	0.0	0.357925	0.292217	2.817689	0.180849
NOTCH4	0.123467	0.045389	0.157642	0.057358	2.103632	5.356722	13.187264	0.041722	3.350853	0.07684	0.395574	0.591321	0.164127	0.173255	0.049575	0.044882	4.511816	0.329811	0.087983	0.015613	5.263113	0.254104	8.915884	0.034057	0.081108	0.26513	0.07316	0.097311
NOV	0.053868	0.148331	0.067524	0.716816	0.136226	0.202453	1.988844	4.431745	0.087363	0.0125	0.639921	0.0	0.028066	1.228302	0.923561	1.495873	0.074245	0.174175	8.810334	2.886486	0.10316	0.540425	0.575271	0.015	0.421934	50.767948	1.551792	0.441651
NOVA1	0.0	0.039729	0.0	0.012877	0.300991	0.088774	0.212925	0.025708	0.040317	0.0	0.705998	0.0	0.593019	0.103868	3.41592	0.00783	0.184528	0.209151	0.33397	0.700708	0.580212	0.208797	0.045283	0.030283	0.858797	0.003844	0.010991	0.33967
NPFFR2	0.010142	0.540041	0.102783	0.663137	0.004811	0.0	0.205519	0.001533	0.009108	0.0	0.004937	0.008962	0.0	0.497075	0.0	0.0	0.22125	0.0	0.00022	0.004481	0.036887	0.340967	0.066934	0.0	0.0	0.249623	0.079764	0.032311
NPHP3-AS1	0.0	0.009257	0.016509	0.0	0.003066	0.003726	0.003726	0.005142	0.0	0.0	0.004937	0.008962	0.0	0.0	0.0	0.0	0.0	0.0	0.000307	0.002642	0.002123	0.0	0.009175	0.456226	0.010708	0.002807	0.006792	0.0
NPNT	0.675873	1.065619	0.016509	0.0	0.005189	0.003726	0.124811	0.001533	0.015909	0.207759	0.065582	0.0	0.0	0.420047	0.0	0.021014	0.0	0.017995	0.018247	0.110401	0.0	0.801651	0.061592	14.291745	0.351085	0.0	0.030236	0.0
