Gene	CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell
SLC17A5	0.181176	0.195473	0.185819	0.081036	0.138333	0.119439	0.235827	0.0	0.052295	0.18959	0.215142	1.0	0.023325	0.098638	0.138	0.093408	0.127516	0.276967	0.464044	0.064373
SLC1A4	0.023426	0.119378	0.016351	0.045711	0.065036	0.024985	0.083151	0.156219	0.0	0.283922	0.12081	0.147073	0.23731	0.058846	0.135064	0.084918	0.102838	0.00732	1.0	0.190349
SLC38A1	0.016694	0.007617	0.619042	0.253396	0.763654	0.864754	0.041229	0.099964	0.436581	0.521133	0.282764	0.008145	0.001442	0.0	0.593934	0.179165	1.0	0.08955	0.612007	0.107196
SLC4A1AP	0.200589	0.121086	0.223369	0.177213	1.0	0.291006	0.093795	0.288383	0.136256	0.349518	0.196454	0.190305	0.207265	0.196366	0.254633	0.174977	0.251891	0.200825	0.166249	0.0
SLC6A13	0.122372	0.06876	0.094705	0.195701	0.050566	0.104576	0.169122	0.182219	0.101709	0.087962	0.0	0.126253	0.240417	0.190051	0.083645	0.036349	0.045543	0.162131	0.552307	1.0
SLC7A7	0.717669	1.0	0.039029	0.027339	0.029956	0.009934	0.021832	0.011681	0.015883	0.003424	0.057434	0.136921	0.880065	0.447261	0.083973	0.102831	0.108133	0.116567	0.183195	0.0
SLC9A3R1	0.216189	0.597837	0.390982	0.361575	0.324963	0.515291	0.10652	1.0	0.363341	0.547286	0.203771	0.055798	0.150597	0.12291	0.111474	0.127055	0.099912	0.347813	0.278791	0.0
SLCO2B1	0.02499	0.030031	0.011666	0.011704	0.00038	0.003208	0.153033	0.012743	0.011209	0.006661	0.041516	1.0	0.379513	0.985683	0.003114	0.075249	0.0	0.030651	0.033882	0.050631
SMARCD3	1.0	0.611189	0.338572	0.147024	0.270946	0.263421	0.362394	0.121839	0.0	0.058011	0.296389	0.094623	0.392482	0.369314	0.09381	0.162014	0.067249	0.318902	0.0904	0.245287
SOCS2	0.003054	0.0	0.037461	0.030463	0.03953	0.019867	0.043248	1.0	0.029805	0.077305	0.081118	0.00841	0.02791	0.011173	0.006888	0.023662	0.002404	0.018727	0.017354	0.00052
SPAG4	0.010947	0.002311	0.025457	0.023645	0.021766	0.023186	0.078871	0.047591	0.008126	0.044664	0.021724	0.035915	0.028593	0.020233	0.000425	0.016438	0.0	0.048593	1.0	0.0682
STAB2	0.515445	0.695861	0.570979	0.297058	0.257966	0.327764	0.517527	0.349362	0.481536	0.201593	0.548245	0.881015	0.093315	0.0	0.381094	0.438623	0.504839	0.48066	1.0	0.980809
STEAP4	0.157577	0.053495	0.042753	0.039544	0.029655	0.023521	0.052212	0.075329	0.038108	0.021894	0.015842	0.049799	0.035592	0.036892	0.02405	0.062003	0.016421	1.0	0.0	0.048111
SYNE1	0.026537	0.0	0.058568	0.147506	0.837299	0.150954	0.024351	0.018303	1.0	0.045008	0.006663	0.028025	0.014391	0.036245	0.153838	0.035651	0.315945	0.082814	0.045217	0.022068
TAGLN	0.080165	0.304939	0.018973	0.023172	0.021009	0.0	0.003944	0.088635	0.019786	0.011851	0.014463	0.003993	0.075545	0.064908	0.04585	0.04854	0.079113	0.043166	0.009334	0.017312
TBC1D8	0.31304	1.0	0.059419	0.036756	0.110523	0.001351	0.119803	0.09952	0.071291	0.001911	0.04182	0.152432	0.416312	0.327487	0.023286	0.61533	0.029161	0.116569	0.0	0.052462
TCL1A	0.017611	0.009757	0.022593	0.011778	0.002238	0.017453	0.007215	0.004417	0.02677	0.011462	0.048634	0.017191	0.001645	0.0	0.06899	0.006206	1.0	0.028067	0.057716	0.312498
TFEC	0.678326	0.100687	0.022662	0.088516	0.001833	0.004626	0.016227	0.017721	0.034307	0.036366	0.3765	0.383097	0.290597	0.371366	0.196444	0.340985	0.018147	0.155696	0.0	0.386229
TGM3	0.050893	0.05175	0.032052	0.028467	0.018349	0.039507	0.042564	0.126578	0.034512	0.049711	0.0	0.099584	0.035808	0.016125	0.019304	0.076302	0.03601	1.0	0.090138	0.169412
TLL1	0.033711	0.093571	0.065817	0.071567	0.074308	0.040352	0.029694	0.097805	0.10101	0.064176	0.0	0.077057	0.019924	0.021903	0.048036	0.086944	0.047503	0.156077	0.027463	1.0
TLR5	1.0	0.991749	0.209073	0.111185	0.064166	0.06379	0.043993	0.0	0.0679	0.042703	0.051119	0.631629	0.224354	0.697627	0.0095	0.199164	0.030184	0.68993	0.050469	0.029889
TLR8	0.722394	0.663322	0.058168	0.07826	0.052498	0.010338	0.010823	0.02382	0.017455	0.00981	0.034871	0.214162	0.533491	0.279412	0.003075	0.259686	0.0	1.0	0.004659	0.047592
TM4SF5	0.234567	0.161319	0.24077	0.093808	0.188739	0.248286	0.345836	0.03056	0.10831	0.154652	0.19572	0.286248	0.0	0.002156	0.155542	0.239167	0.146626	0.289368	1.0	0.369057
TMC6	0.133636	1.0	0.590062	0.552397	0.128131	0.542389	0.079328	0.398428	0.084662	0.158328	0.0	0.369464	0.526501	0.820065	0.352865	0.312876	0.617264	0.090681	0.091795	0.157001
TMEM9B	0.411248	1.0	0.210633	0.194765	0.637547	0.230787	0.19186	0.71777	0.541134	0.295352	0.164184	0.674554	0.584628	0.731888	0.334656	0.59545	0.481114	0.114535	0.355614	0.0
TMF1	0.08119	0.018836	0.168684	0.108527	1.0	0.158338	0.0	0.171537	0.102479	0.182451	0.178703	0.011133	0.013147	0.013452	0.079488	0.07995	0.12348	0.206539	0.027416	0.006419
TNFRSF10C	0.179806	0.171581	0.075881	0.084183	0.010755	0.054314	0.123411	0.207683	0.330879	0.0	0.07443	0.086721	0.146077	0.13701	0.070252	0.095821	0.073844	1.0	0.000872	0.174522
TNFRSF13B	0.069964	0.041198	0.057854	0.064197	0.093772	0.047595	0.033663	0.0	0.033421	0.060179	0.082353	0.062734	0.019169	0.0168	1.0	0.031155	0.346814	0.072749	0.51586	0.055781
TNFRSF25	0.090176	0.11098	1.0	0.180541	0.206925	0.587073	0.037122	0.014193	0.0	0.27207	0.13331	0.0511	0.016951	0.040165	0.034858	0.078441	0.042339	0.092047	0.045868	0.105339
TNNI2	0.289522	0.982753	0.134482	0.0863	0.141329	0.071342	0.087328	0.499138	0.108708	0.0	0.267189	0.816021	0.345696	0.412023	0.098073	0.322755	0.094963	0.660299	0.060592	1.0
TOMM22	0.228054	0.762808	0.317816	0.263175	0.210426	0.268689	0.224664	0.204448	0.0	0.28202	0.330309	0.130296	0.309574	0.333153	0.317824	0.534656	0.234944	0.091743	0.244473	0.11179
TOMM34	0.122129	0.267243	0.174159	0.052363	0.0	0.140903	0.169218	0.309298	0.017653	0.293292	0.212897	0.168483	0.256115	0.204665	0.082549	1.0	0.149321	0.117444	0.320346	0.110369
TRAF3IP2	0.244047	0.0	0.415188	0.179976	0.268768	0.244684	0.142371	0.59383	0.207462	0.123614	0.211747	0.193757	0.471203	0.169136	0.561309	0.371088	0.761229	0.294866	0.089861	0.128519
TRAK1	0.284881	0.774706	0.136388	0.144984	0.366967	0.115163	0.0	0.341	0.069835	0.082036	0.298457	0.359521	0.490231	0.477459	0.613841	0.554857	1.0	0.199941	0.288897	0.015288
TRAT1	0.021132	0.027212	1.0	0.095289	0.038849	0.706239	0.001357	0.343982	0.061187	0.869564	0.003211	0.065176	0.027626	0.012392	0.011404	0.045261	0.0	0.117026	0.026478	0.16891
TREM1	0.232495	0.165467	0.019181	0.018282	0.005007	0.012558	0.010973	0.007089	0.023795	0.0	0.030748	0.011447	0.062324	0.031598	0.009188	0.079141	0.022477	1.0	0.021988	0.024464
TREML2	0.092239	0.142034	0.07005	0.061571	0.0	0.047832	0.062389	0.23994	0.298406	0.057313	0.089949	0.035455	0.052271	0.088188	0.110862	0.032791	0.283507	1.0	0.096143	0.111882
TRIB1	0.089714	0.169591	0.044223	0.002	0.009916	0.00462	0.060944	0.113668	0.525899	0.010439	0.009473	0.051155	0.304595	0.388756	0.009294	0.209779	0.0	0.111819	1.0	0.094998
TSPAN7	0.029998	0.136074	0.182158	0.058211	0.136299	0.100978	0.203934	0.074509	0.304236	0.343336	0.841317	0.066732	0.0	0.889701	0.040143	0.188022	0.071389	0.487317	1.0	0.269654
TUBB6	0.320129	0.171876	0.048094	0.026472	0.12357	0.042916	0.783169	0.005599	0.0	0.044348	0.776079	0.421108	0.794169	0.946989	0.302757	0.798503	0.134469	0.003021	0.141316	0.535517
TULP2	0.458234	0.618264	0.323662	0.146418	0.369552	0.20273	0.278707	0.054448	0.270105	0.287939	0.291921	0.686743	0.0	0.041313	0.339709	0.173511	0.801486	0.737919	0.479413	1.0
TYRO3	0.380169	0.074246	0.311955	0.230492	0.09279	0.167772	0.404426	0.195099	0.0	0.19543	0.256662	0.574234	0.381687	0.285082	0.113957	0.233637	0.247136	0.369847	0.443543	1.0
UBE2J1	0.091876	0.429766	0.040182	0.031797	0.182839	0.037038	0.032866	0.319141	0.071605	0.034097	0.128433	0.0	0.225692	0.170903	0.35879	0.134471	0.142229	0.105208	1.0	0.031224
ULK2	0.209998	1.0	0.199387	0.299299	0.525924	0.178505	0.089085	0.29182	0.103493	0.074304	0.121996	0.065656	0.306459	0.238959	0.027191	0.300661	0.002893	0.122854	0.0	0.15584
WEE1	0.009734	0.0	0.185392	0.199174	0.245998	0.242565	0.598667	0.350233	0.491811	0.64009	0.732611	0.073397	0.086511	0.041263	1.0	0.142405	0.367302	0.161384	0.135957	0.050884
YTHDF3	0.211867	0.314727	0.135415	0.099006	1.0	0.130462	0.097017	0.214958	0.248427	0.358047	0.187101	0.15951	0.10631	0.113673	0.133874	0.235773	0.089729	0.369505	0.0	0.052961
ZC3H12A	0.16567	0.195387	0.212814	0.250991	0.222886	0.253502	0.086575	0.400397	0.0	0.278358	0.016491	0.221141	1.0	0.355276	0.150785	0.256354	0.220385	0.633917	0.365392	0.070368
ZDHHC13	0.0	0.008266	0.206151	0.178032	0.225328	0.267659	0.205267	0.206044	1.0	0.217533	0.056807	0.037991	0.17813	0.112088	0.198191	0.276275	0.214363	0.182244	0.066305	0.099708
ZNF180	0.684348	0.402778	0.574377	0.383225	0.804872	0.332055	0.680655	0.074863	0.602314	0.929992	0.664548	0.726393	0.016859	0.0	0.28179	0.230498	0.245284	0.562826	0.108482	0.100322
ZNF189	0.303398	0.0	0.1388	0.149841	0.101252	0.078774	0.310413	0.281372	0.138158	0.625441	1.0	0.178861	0.169574	0.134225	0.174488	0.285917	0.158427	0.340039	0.145406	0.051816
ZNF34	0.337174	1.0	0.31202	0.405688	0.307796	0.296461	0.182154	0.997997	0.0	0.315935	0.298703	0.606289	0.39738	0.48343	0.123211	0.458161	0.138956	0.283493	0.168836	0.110125
ZNF552	0.068297	0.042388	0.123599	0.12175	0.158613	0.170113	0.065837	0.117794	1.0	0.05435	0.042022	0.038914	0.014879	0.0	0.20811	0.049464	0.222438	0.078682	0.063448	0.102589
ZNF593	0.300745	1.0	0.45777	0.183828	0.279298	0.457897	0.406071	0.329139	0.0	0.498357	0.44603	0.360996	0.705158	0.58448	0.322312	0.606484	0.240148	0.095816	0.80387	0.370364
