TissueNames	Epithelial Cell Airway	Canonical Epithelial Cell	Epithelial Cell Placental	placental.pericyte	pulmonary.artery.endothelial.cell	vein.endothelial.cell	Glomerular Endothelial Cell	articular.chondrocyte.of.knee.joint	Canonical Endothelial	hair.follicular.keratinocyte	Cardiac Fibroblast	mononuclear.cell	myometrial.cell	kidney.epithelial.cell	subcutaneous.preadipocyte	Osteoblast	epithelial.cell.of.umbilical.artery	bronchus.fibroblast.of.lung	Smooth Muscle	hair.follicle.dermal.papilla.cell	thoracic.aorta.endothelial.cell	epithelial.cell.of.proximal.tubule	Endometrial or Mammary Endothelial	Skeletal Muscle Myoblast	skeletal.muscle.satellite.cell	Melanocyte	mesenchymal.stem.cell.of.Whartons.jelly	fibroblast.of.villous.mesenchyme
MASP1	0.000714	0.005338	0.0	0.596994	0.001887	0.022297	0.012171	0.039005	0.006241	0.001587	0.028474	0.0	0.242435	0.00094	0.025169	0.003684	0.008917	0.014458	0.340401	0.739035	0.000669	0.000405	0.001027	0.000649	0.01582	0.00051	0.048906	1.0
MCF2	0.057744	0.008608	0.016436	0.0	0.006374	0.0	0.007187	0.013811	0.00067	0.295592	0.043224	0.128798	0.0	0.005874	0.0	0.006624	0.0	0.0	0.008405	0.0	0.002812	0.030434	0.0	0.446888	0.017248	0.781788	0.0	0.0
MCF2L	0.002039	0.002875	0.00206	0.000367	0.000352	0.000795	0.020444	0.000448	0.033583	0.0	0.007179	0.012427	0.0	0.020184	0.007806	0.009976	0.0	0.00069	0.000669	0.002543	4.3e-05	0.017852	0.009657	0.055401	0.016471	1.0	0.000974	0.0
MCTP1	0.011179	0.122625	0.000509	0.13742	0.790343	1.0	0.181803	0.002034	0.900337	0.069291	0.011063	0.248066	0.06142	0.070308	0.266829	0.034196	0.760033	0.044634	0.055855	0.014507	0.524511	0.099241	0.509429	0.022419	0.393698	0.23139	0.087554	0.11313
MEFV	0.0	0.000114	0.003131	0.0	0.000582	0.0	0.0	0.00103	0.000292	0.010886	0.001723	0.946656	0.050104	0.005632	0.00162	0.0	0.0	0.0	0.000949	0.002375	0.0	0.0	0.0	0.0	0.007913	0.005805	0.0	0.0
MEOX1	0.007911	0.063816	0.010231	0.105961	0.0	0.0	0.027416	0.002408	0.143306	0.0	0.016221	0.008974	0.0	0.045026	0.0	0.0	0.0	0.0	0.000371	0.006537	0.0	0.0	0.153559	0.0	0.0	0.0	0.0	0.143482
MEOX2	0.0	0.002009	0.0	0.0	0.0	1.0	0.03738	0.401591	0.822215	0.0	0.319415	0.0	0.0	0.0	0.138425	0.133714	0.765282	0.113219	0.272473	0.198093	0.0	0.0	0.678165	0.019985	0.785552	0.0	0.0	0.0
METTL7A	0.133061	0.016734	0.65162	0.100044	0.198265	0.131689	0.008345	0.48366	0.446196	0.019207	0.675556	0.136968	0.963627	0.000605	1.0	0.267224	0.087309	0.330729	0.428891	0.057557	0.150978	0.004597	0.149966	0.088507	0.381368	0.091214	0.193094	0.094404
MFAP4	0.0	0.000164	0.035904	0.113289	0.0	0.000413	0.0	0.012688	0.0	0.0	1.0	0.0	0.309389	0.002478	0.008352	0.009453	0.000704	0.161007	0.137481	0.392595	0.0	0.000303	0.0	0.023548	0.010903	0.0	0.02287	0.075174
MFAP5	0.017296	0.007735	1.0	0.000298	0.000275	0.000122	0.000566	0.00717	0.000207	0.01693	0.094498	0.0	0.00421	0.007636	0.039137	0.0734	0.0	0.002083	0.039996	0.211816	6.8e-05	0.000974	0.000124	0.295342	0.037248	0.000379	0.001729	0.002395
MFNG	0.009072	0.006773	0.0	0.000545	0.505448	0.608208	0.478059	0.001205	0.582417	0.018108	0.002408	0.315723	0.0	0.002629	0.000834	0.00102	0.415989	0.000761	0.001451	0.000112	0.509181	0.000688	0.804526	0.001694	0.000858	0.000618	0.000724	0.0
MGAM	0.0	0.020211	0.082453	0.0	0.0	0.0	0.000851	0.002024	0.000141	0.073619	0.00178	0.082232	0.078157	0.001561	0.001109	0.004796	0.0	0.0	0.001078	0.001626	0.0	0.001787	0.002799	0.012683	0.020671	0.000877	0.0	0.107942
MGAT3	0.051789	0.008453	0.050347	0.038423	0.0	0.0	0.008305	0.001687	7.5e-05	0.0	0.341725	0.004893	0.0	0.108446	0.0	0.0	0.0	0.011306	0.021188	0.00788	0.0	0.080864	0.0	0.032114	0.0	0.0	0.002292	0.032217
MGAT5B	0.004332	0.0012	0.020613	0.005249	0.019154	0.025752	0.115533	0.001153	0.007219	0.00979	0.03463	0.003186	0.0	0.049547	0.002588	0.003058	0.018008	0.020946	0.004416	0.040564	0.016515	0.062059	0.053428	0.012049	0.005245	1.0	0.070486	0.002595
MGC27382	0.073782	0.016674	0.0	0.0	0.005451	0.014703	0.0	0.094435	0.004916	0.0	0.013779	0.0	0.0	0.0	0.011744	0.013878	0.0	0.0	0.002944	0.013893	0.003084	0.0	0.0	0.006884	0.029002	0.0	0.0	0.0
MGP	5.1e-05	0.000124	0.0	0.001151	0.056218	0.075469	0.002336	0.030516	0.076577	0.000176	1.0	7.6e-05	0.006548	0.001023	0.000174	0.005155	0.060924	0.000261	0.032876	0.000147	0.035371	0.002362	0.012458	0.005408	0.001585	0.0	0.000486	0.003056
MIA	0.055334	0.029399	0.007427	0.007768	0.011631	0.0	0.001582	0.076664	0.018603	0.210534	0.031711	0.0	0.0	0.009249	0.005485	0.008118	0.004945	0.0	0.0105	0.0	0.001842	0.019779	0.0	0.0	0.0	1.0	0.0	0.0
MIR192	0.0	0.00147	0.12884	0.0	0.049969	0.194485	0.038701	0.0	0.011134	0.0	0.0	0.158723	0.0	0.0	0.0	0.0	0.121002	0.21506	0.021882	0.073973	0.022045	0.169011	0.0	0.0	0.111204	0.183708	0.0	0.0
MIR92B	0.024013	0.095442	0.19475	1.0	0.062678	0.165446	0.06451	0.175824	0.028786	0.0	0.159205	0.013431	0.0	0.0	0.777574	0.705535	0.0	0.848698	0.121863	0.158934	0.071937	0.054538	0.065883	0.888482	0.497354	0.038767	0.266585	0.176842
MITF	0.01245	0.026109	0.003859	0.00696	0.003251	0.002817	0.004694	0.042809	0.005297	0.002769	0.004433	0.002103	0.037106	0.005859	0.006396	0.015108	0.003757	0.008212	0.01895	0.013617	0.003755	0.065212	0.0046	0.012919	0.006798	1.0	0.003638	0.026036
MIXL1	0.0	0.000108	0.0	0.03344	0.015082	0.006809	0.123589	0.0	0.007506	0.0	0.0	0.0	0.0	0.075325	0.0	0.009136	0.040722	0.0	0.000689	0.0	0.016461	0.075584	0.275942	0.013359	0.0	0.012411	0.0	0.019822
MKI67	0.443053	0.015628	0.094249	0.277991	0.373397	0.367486	0.22078	0.255389	0.240167	0.615569	0.068654	0.015429	0.324904	0.059026	0.587622	0.032876	0.223011	0.65659	0.08368	0.067302	1.0	0.645675	0.703617	0.029668	0.281891	0.405756	0.094538	0.243194
MKX	0.005306	0.045903	0.004569	0.00149	0.0	0.0	0.006795	0.340307	0.001485	0.027349	0.004901	0.0	0.283032	0.075545	0.001724	0.318975	0.0	0.063402	0.083941	1.0	0.0	0.005774	0.0	0.011892	0.0	0.005189	0.507055	0.181937
MLXIPL	0.067961	0.017786	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.033726	0.143981	0.059052	0.0	0.028762	0.214572	0.065097	0.0	0.637862	0.034998	0.0	0.0	0.0	0.0	0.048871	0.068342	0.0	0.018326	0.0
MMD	0.060057	0.144099	0.0	0.168541	0.0606	0.071414	0.086451	0.060436	0.110266	0.096326	0.260545	0.705054	0.216836	0.150591	0.901304	0.036939	0.078751	0.478735	0.262804	0.025834	0.064657	0.255728	0.136381	0.203879	0.892618	0.083042	0.062633	0.04993
MMEL1	0.0	0.012728	0.0	0.0	0.219433	0.159803	0.02908	0.006014	0.209702	0.046874	0.0	0.021529	0.0	0.035739	0.0	0.0	0.191698	0.0	0.012073	0.025414	0.100037	0.0	0.317794	0.006069	0.0	0.018954	0.0	0.01049
MMP10	0.143708	0.059193	0.014416	0.105823	0.129169	1.0	0.362282	0.003212	0.141077	0.197031	0.006508	0.001887	0.005318	0.060144	0.0	0.0	0.10455	0.0	0.028374	0.001404	0.074622	0.008248	0.095622	0.001296	0.0	0.000475	0.004549	0.168521
MMP2	0.021825	0.011929	0.013899	0.413595	0.072705	0.025862	0.061791	0.137618	0.017137	0.005986	0.228295	1.2e-05	0.052552	0.074069	0.199901	1.0	0.059816	0.04207	0.502225	0.882731	0.059785	0.00462	0.010019	0.131635	0.159878	0.063731	0.227625	0.231071
MMP21	0.0	6.5e-05	0.005781	0.0	0.003355	0.016672	0.022298	0.001678	0.103869	0.0	0.005652	0.009807	0.0	0.010633	0.005316	0.0	0.0	0.0	0.001299	0.004903	0.004749	0.009239	0.009523	0.0	0.0	0.0	0.0	0.0
MMP23A	0.0	0.000625	0.247555	0.021505	0.006912	0.0	0.0	0.000287	0.003138	0.0	0.019295	0.0	0.0	0.040056	0.0	0.002401	0.0	0.050579	0.010414	0.005879	0.000812	0.024312	0.0	0.0	0.0	0.000719	0.002057	0.0
MMP3	0.000412	0.000402	0.002127	1.0	0.0	0.0	0.0	0.082511	0.0	0.006136	0.0	0.0	0.002625	0.0	0.047596	0.003384	0.000381	0.000248	0.02579	0.916135	8.9e-05	0.0	0.0	6.1e-05	0.086588	0.000465	0.087469	0.161946
MMP7	0.002258	1.0	0.0	0.000548	7.3e-05	0.001401	0.042008	0.0	0.00457	0.0	0.0	0.000214	0.000883	0.451114	0.0	0.0	0.001264	0.0	2e-06	0.0	0.000352	0.357714	0.0	0.001339	0.0	9.5e-05	0.0	0.001521
MMP9	0.043488	0.015381	0.002322	0.000156	6.5e-05	0.0	0.002494	0.000405	0.000134	1.0	0.000908	0.010048	0.002318	0.114771	0.0	0.003437	0.0	0.0	0.000848	9.8e-05	0.0	0.004083	0.001839	0.0	0.001339	0.0	0.000156	0.0
MMRN1	0.0	0.0004	0.0	7e-05	0.55856	0.50018	0.023713	9.9e-05	1.0	0.0	0.000467	0.003471	0.0	0.0	0.0	0.0	0.243084	0.0	0.000616	0.0	0.363126	0.0	0.042775	0.0	0.0	0.0	1.6e-05	0.0
MMRN2	0.02032	0.014392	0.008073	0.003525	1.0	0.91933	0.526576	0.011555	0.599351	0.073208	0.013868	0.002448	0.029432	0.000445	0.01388	0.004668	0.958351	0.006408	0.014632	0.003214	0.598067	0.000709	0.491458	0.010691	0.009016	0.001246	0.004053	0.003334
MOBP	0.0	0.015007	0.026238	0.0	0.046481	0.025461	0.00755	0.0	0.00183	0.0	0.0	0.002442	0.0	0.024351	0.0	0.0	0.0	0.0	0.016875	0.0	0.00507	0.017856	0.005255	0.005736	0.0	0.002202	0.0	0.0
MPPED2	0.0	0.000717	0.0	0.0	0.0	0.041136	0.013319	1.0	0.146153	0.0	0.0	0.032032	0.0	0.264857	0.0	0.374442	0.079659	0.138329	0.095324	0.0	0.0	0.082104	0.02394	0.0	0.0	0.487145	0.291832	0.0
MPZL2	0.401838	0.217124	0.239374	0.0	0.374361	0.093127	0.054845	0.003824	0.128384	0.258512	0.001718	0.003405	0.0	0.0308	0.0	0.0	0.38676	0.0	0.001075	0.000227	0.425645	0.076473	1.0	0.0	0.0	0.000614	0.0	0.0
MRC1	0.0	0.00062	0.000273	0.000666	0.016918	0.001349	0.077464	0.001144	1.0	0.0	0.001282	0.000464	0.0	0.000893	0.0	0.000405	0.001867	0.0	0.000125	0.0	0.033794	0.0	0.049037	0.000627	0.0	0.00035	0.000217	0.0
MRVI1	0.00732	0.004102	0.008093	0.11429	0.002923	0.004131	0.010014	0.026259	0.011563	0.003064	0.040693	0.004138	0.021397	0.004279	0.003483	0.034207	0.00383	0.015557	0.354202	0.137798	0.002377	0.001087	0.016284	0.059877	0.001486	0.0	0.085343	1.0
MSC	0.002114	0.072944	0.000876	1.0	0.000278	0.001259	0.014853	0.011473	0.002191	0.013097	0.222282	0.049805	0.026888	0.09946	0.07341	0.271232	0.005436	0.030792	0.396049	0.206273	0.0	0.00201	0.002639	0.227942	0.083716	0.286939	0.467607	0.249954
MSLN	0.134764	0.124905	1.0	0.0	0.0	0.0	0.019421	0.020942	0.001432	0.033242	0.007254	0.000916	0.013592	0.088442	0.0	0.003253	0.0	0.0	0.0001	0.000728	0.000477	0.191107	0.0	0.00174	0.0	0.0	0.000694	0.003302
MSR1	0.0	0.001639	0.005241	0.033196	0.174923	0.904282	0.792342	0.000856	0.324338	0.0	0.007953	0.289537	0.034842	0.080772	0.109452	0.423231	0.307603	0.01754	0.1999	0.003977	0.154618	0.03109	0.233112	0.005162	0.050973	0.001567	0.040847	0.024018
MSTN	0.0	0.000291	0.0	0.0	0.0	0.000452	0.001186	0.000915	0.000342	0.0	0.001166	0.0	0.187336	0.0	0.0	0.0	0.0	0.0	0.00048	0.003292	0.000257	0.001532	0.000812	1.0	0.002875	0.000806	0.0	0.0
MT1F	0.030523	0.039762	0.072689	0.0	0.012032	0.001733	0.005872	0.001485	0.006759	0.201136	0.004708	0.019633	0.022688	0.042027	0.000859	0.011816	0.00148	0.001195	0.002389	0.000175	0.002087	0.345552	0.026328	0.029491	0.0	0.034591	0.001557	0.0
MT1G	0.000872	0.003569	0.0	0.0	0.0	0.000626	0.0	0.000222	5.1e-05	0.019457	0.005368	0.0	0.089074	0.007359	0.002336	0.0	0.0	0.002009	0.000191	0.0	0.0	1.0	0.000367	0.009242	0.0	0.00348	0.0	0.0
MT1M	0.0	0.096614	0.004003	0.011991	0.091864	0.018715	0.0	0.046545	0.036928	0.018915	0.007938	0.0	0.153949	0.030379	0.23799	0.102057	0.0	0.061559	0.020673	0.011794	0.028237	1.0	0.151812	0.073886	0.133075	0.039238	0.00151	0.006404
MTMR7	0.02139	0.003263	0.080305	0.030092	0.320493	0.100245	0.020847	0.011873	0.023632	0.048038	0.029971	0.0	0.0	0.878727	0.0	0.0	0.106046	1.0	0.002175	0.0	0.251881	0.903653	0.687936	0.01849	0.041149	0.0	0.016133	0.0
MTUS1	0.045914	0.096593	0.0	0.016016	0.68386	0.551011	0.294672	0.067299	0.344612	0.026179	0.032089	0.004447	0.039341	0.014161	0.01734	0.001904	0.424543	0.005897	0.014388	0.040733	1.0	0.008483	0.158196	0.003901	0.00642	0.082075	0.00115	0.017929
MUC12	0.0	0.000137	0.026013	0.014169	0.0	0.0	0.005132	0.001065	0.0	0.109912	0.086292	0.00213	0.639072	0.162648	0.0	0.009021	0.0	0.157017	0.024537	0.0	0.0	0.05235	0.0	0.081494	0.02114	0.016331	0.046895	0.0
MUC20	0.068885	0.081358	0.138576	0.009327	0.002874	0.022239	0.004189	0.017663	0.002217	0.003945	0.03219	0.012228	0.029116	1.0	0.013638	0.008919	0.0	0.004046	0.007623	0.007137	0.0	0.226465	0.006798	0.00491	0.002407	0.009035	0.010048	0.004009
MURC	0.002727	0.004781	0.003301	0.01848	0.017475	0.02316	0.03413	0.004296	0.028064	0.001907	0.006057	0.0	0.0	0.023857	0.004419	0.009458	0.015589	0.004206	0.013761	0.009212	0.019379	0.007881	0.014512	1.0	0.071692	0.011524	0.005285	0.006413
MUSK	0.000419	1.1e-05	0.000934	0.001694	0.0	0.0	0.0	0.002375	0.0	0.0	0.00828	0.0	0.002114	0.0	0.0	0.0	0.0	0.002915	0.007379	0.002302	0.001403	0.0	0.0	1.0	0.023338	0.0	0.001606	0.0
MUSTN1	0.02699	0.0	0.007067	0.0	0.002952	0.004343	0.037847	0.003048	0.002308	0.045904	0.0	0.066894	0.0	0.0	0.0	0.020209	0.0	0.0	0.001841	0.0	0.0	0.006114	0.013552	1.0	0.00819	0.002743	0.004095	0.0
MX1	0.0	0.006423	0.000249	0.006845	0.006615	0.001236	0.03641	0.008993	0.005874	0.002652	0.001986	0.04146	0.007235	0.020908	0.002176	0.014662	0.308005	0.000101	0.003144	0.034225	0.00345	0.010395	0.08798	0.000506	0.000497	1.0	0.015131	0.006969
MX2	0.000219	0.000558	0.000234	0.007973	0.002315	0.001394	0.02589	0.000463	0.002405	0.001676	0.025725	0.172791	0.008316	0.003474	0.024705	0.055723	0.241093	0.006967	0.008562	0.049407	0.000142	0.0	0.062556	0.001669	0.004256	1.0	0.072465	0.005112
MXRA5	0.007424	0.02755	0.266317	0.185686	0.0	0.0	0.005343	0.997007	0.0	0.028498	0.012085	0.0	0.014534	0.029698	0.002511	0.177618	0.00232	0.008421	0.184369	1.0	0.0	0.002761	0.0	0.03518	0.0028	0.0	0.106222	0.259372
MYCT1	0.0	0.002281	0.0	0.007959	0.730843	0.875375	0.679389	0.000446	1.0	0.0	0.016381	0.01264	0.0	0.039173	0.0	0.000759	0.69236	0.0	0.012257	0.000156	0.840014	0.000499	0.489467	0.000901	0.000633	0.0	0.000248	0.0
MYH14	0.881941	0.304323	0.605912	0.0	0.000839	0.0	0.024493	0.005042	0.002144	0.011914	0.005017	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.00021	0.0	0.0	0.387286	0.004465	0.03836	0.0	0.083715	0.001679	0.0
MYH3	0.00059	0.000552	0.000588	0.000315	0.000386	0.000253	0.000342	0.000508	0.000341	0.000628	0.006765	0.001656	0.0	0.000263	0.000219	0.000707	0.000392	0.000157	0.000596	0.001522	0.000158	0.000649	0.000258	1.0	0.051667	0.000655	0.000384	0.000357
MYL4	0.0	8e-06	0.000601	0.000188	0.001106	0.002311	0.001945	8e-05	0.001998	0.0	0.002415	0.0	0.0	0.0	7.6e-05	0.000377	0.00141	0.0	0.000109	0.0	0.000659	0.0	0.003519	1.0	0.018351	0.0	6.6e-05	0.0
MYLK2	0.0	0.0	0.005804	0.011111	0.020794	0.305726	0.1772	0.00191	1.0	0.0	0.0	0.0	0.017353	0.044358	0.015515	0.004841	0.020983	0.032226	0.001546	0.002771	0.015019	0.0	0.154875	0.00452	0.014669	0.00592	0.002596	0.004316
MYO1F	0.000118	0.000323	0.000555	0.003476	0.001108	0.0	0.001445	0.000422	0.001796	0.002036	0.004404	0.911969	0.007106	0.000683	0.001982	0.001789	0.000507	0.006137	0.000408	0.007676	0.000579	0.000802	0.01157	0.005912	0.000446	0.003708	0.000845	0.002829
MYO1G	0.0	0.00065	0.0007	0.000421	0.000455	0.00013	0.0	0.0	0.000201	0.000528	0.0	0.625112	0.0	0.00052	0.0	0.000175	0.001188	0.0	3.6e-05	0.000249	0.0004	0.0	0.000566	0.0	0.000456	9.8e-05	0.000147	0.0
MYO5B	0.332726	0.479584	0.246399	0.004938	0.001875	0.005932	0.055296	0.04606	0.006597	0.058898	0.002501	0.0	0.0	1.0	0.0	0.003701	0.005761	0.001932	0.000405	0.000665	0.00206	0.368847	0.02388	0.038176	0.0	0.00165	0.002821	0.0
MYO5C	0.701304	0.587592	0.002662	0.003156	0.329425	1.0	0.95767	0.015409	0.693109	0.032624	0.017789	0.029654	0.0	0.891426	0.012976	0.0	0.280343	0.024268	0.003432	0.007264	0.281269	0.70922	0.231936	0.00922	0.02455	0.019411	0.0	0.0
MYOCD	0.00506	0.0	0.308449	0.163797	0.0	0.0	0.410651	0.336363	0.024437	0.011363	0.009748	0.0	0.056729	0.074824	0.0	0.0	0.0	0.0	0.522626	0.026671	0.0	0.108912	0.057715	0.103767	0.0	0.0	0.019381	1.0
MYOM1	0.014068	0.011804	0.017311	0.002592	0.001779	0.000803	0.007298	0.00618	0.063071	0.005946	0.026933	0.013519	0.0	0.00371	0.0	0.021676	0.016269	0.003878	0.039233	0.004025	0.001591	0.005265	0.011087	1.0	0.014607	0.002892	0.010165	0.006963
MYOZ2	0.0	1.6e-05	0.0	0.01021	0.003407	0.0	0.004514	0.0	0.001397	0.0	0.064384	0.0	0.0	0.0	0.038047	0.00342	0.02785	0.0	0.024849	0.0	0.004564	0.006664	0.011102	1.0	0.021211	0.0	0.00293	0.004753
MYRIP	0.0	0.000823	0.0	0.0	1.0	0.691877	0.0835	0.058123	0.633258	0.0	0.022717	0.0	0.0	0.003815	0.002246	0.0	0.117424	0.0	0.047733	0.014673	0.803992	0.015218	0.181908	0.0	0.006017	0.053022	0.0	0.0
NAGS	0.184097	0.384999	0.035878	0.015844	0.094419	0.156047	0.055155	0.004616	0.097287	0.392054	0.051582	0.00434	0.227196	0.277768	0.627387	0.004167	0.165877	0.392147	0.038675	0.02154	0.045339	0.334831	0.308187	0.026254	1.0	0.010578	0.010204	0.005724
NANOS3	0.0	0.022113	0.049064	0.041351	0.00922	0.040484	0.067367	0.0	0.021227	0.040027	0.005386	0.0	0.0	0.022912	0.0	0.012757	0.068371	0.0	0.015522	0.015107	0.002054	0.0	0.01351	0.022341	0.0	0.0	0.016568	0.017435
NAT8L	0.0	0.03384	0.007755	0.04999	0.023749	0.0	0.014367	0.004535	0.000906	0.0	0.108842	0.00457	0.0	1.0	0.0	0.0	0.032715	0.0	0.012047	0.006578	0.003116	0.176279	0.0	0.105795	0.015717	0.304646	0.031295	0.0
NCAM1	0.0	0.001641	0.0	0.005595	0.000564	0.003517	0.012246	0.001609	0.006618	0.000972	0.0127	0.029455	0.015701	0.033659	0.000486	0.002864	0.0	0.009304	0.011491	0.011328	0.000739	0.006972	0.004998	1.0	0.065882	0.009301	0.073942	0.003771
NCAPG	0.324965	0.026708	0.072981	0.27489	0.410609	0.250819	0.075121	0.189185	0.262817	0.297722	0.056827	0.002275	0.230145	0.031516	0.482506	0.035208	0.493105	0.437204	0.093238	0.035753	1.0	0.59819	0.424484	0.032384	0.358143	0.392494	0.064077	0.225575
NCKAP1L	0.000951	0.0	0.0	0.000267	0.001143	0.000969	0.001551	0.000373	0.000189	0.0	0.000192	1.0	0.0	0.0	0.0	0.000498	0.001417	0.0	2.5e-05	0.0	0.002505	0.0	0.002545	0.0	0.000681	0.0	0.0	0.0
NCKAP5	0.056111	0.036649	0.005378	0.328134	0.020687	0.037707	0.200567	0.00158	0.004399	0.0642	0.003296	0.0	0.0	0.012467	0.010032	0.029893	0.056401	0.005531	0.095388	0.012453	0.022586	0.020499	0.032524	0.016229	0.0	0.15427	0.10838	1.0
NDP	0.00431	0.01745	0.0	0.02186	0.076247	0.023048	0.02155	0.129884	0.012717	0.0	0.078968	0.0	0.065636	0.0	0.17744	0.009935	0.080904	0.137445	0.538457	0.090912	0.04184	0.0	0.107951	0.080319	0.210423	0.018482	0.039612	0.0
NDST3	0.0	0.009836	0.117898	0.020828	0.0	0.028028	0.014914	0.0	0.325807	0.0	0.0	0.0	0.0	0.033024	0.0	0.0	0.0	0.0	0.015753	0.028689	0.0	0.059013	0.021499	0.0	0.0	0.002186	0.191127	0.005437
NDUFA4L2	0.15535	0.027654	0.004092	0.004917	0.000827	0.00075	0.003473	0.23502	0.000964	0.024577	1.0	0.000318	0.003034	0.010713	0.004259	0.005226	0.000935	0.025847	0.32707	0.002975	0.000542	0.000567	0.000291	0.117468	0.009946	0.00047	0.015971	0.005113
NEB	0.000971	0.002649	0.003576	0.00054	0.002738	0.003475	0.002795	0.003889	0.002945	0.0	0.002915	0.005157	0.0	0.001309	0.001152	0.000426	0.001656	0.000687	0.001046	0.000236	0.003082	0.00026	0.001943	1.0	0.019339	0.004602	0.000789	0.0
NEFM	0.0	0.14091	0.012188	0.202843	0.018665	0.0	0.184456	0.0	0.008839	0.05119	0.007916	0.0	0.062577	0.115281	0.031027	0.003691	0.0	0.0	0.835265	0.034179	0.006651	0.106418	0.0	0.006825	0.033674	0.014782	0.73894	0.617338
NEK10	0.007603	0.044992	0.015712	0.076975	0.091937	0.096001	0.080411	0.568473	0.048748	0.006955	0.063623	0.006158	0.068378	0.01219	0.18513	1.0	0.039644	0.01096	0.340772	0.135304	0.212867	0.00271	0.013698	0.29234	0.35837	0.021683	0.060921	0.056558
NELL2	0.000324	8.7e-05	0.000412	0.0	0.000517	0.000119	0.000413	0.0	0.000205	0.02454	0.000956	0.687018	0.0	0.015144	0.000569	0.0	0.0	0.003623	0.000378	0.000377	0.001741	0.007498	0.01322	0.000142	0.0	0.001087	0.008317	0.00081
NGFR	0.041236	0.015633	0.0	0.000427	0.00084	0.0	0.0	0.000314	0.0	0.486795	0.184116	0.000912	0.0	0.000389	0.000495	0.000509	0.001997	0.0	0.003338	0.002597	0.000216	0.002151	0.003669	1.0	0.0289	0.059951	0.002821	0.0
NHLH1	0.05139	0.000689	0.018157	0.014428	0.0	0.064359	0.033639	0.0	0.001739	0.0	0.0	0.0	0.0	0.018157	0.016698	0.0	0.040042	0.0	0.000675	0.024479	0.014914	0.0	0.04215	0.016536	0.0	0.0	0.0	0.0
NHSL2	0.001356	0.000635	0.001735	0.010883	0.400929	1.0	0.686725	0.001839	0.543306	0.0	0.047112	0.015285	0.065611	0.023548	0.027938	0.020445	0.281464	0.024755	0.097577	0.442537	0.869744	0.025973	0.515771	0.011263	0.002609	0.000937	0.050579	0.201108
NIPAL4	0.650176	0.400957	0.0	0.034834	0.0	0.0	0.01747	0.0	0.0	1.0	0.009066	0.418221	0.0	0.701004	0.0	0.002513	0.0	0.015063	0.001928	0.003648	0.0	0.125817	0.0	0.012853	0.003436	0.0	0.00875	0.044932
NKAIN3	0.013396	0.006713	0.0	0.0	0.0	0.0	0.065577	0.0	0.0	0.097197	0.040436	0.004112	0.0	0.083365	0.0	0.0	0.0	0.0	0.158334	0.0	0.0	0.040405	0.0	0.05676	0.017196	0.046636	0.008972	0.023801
NKAIN4	0.006005	0.029993	0.0	0.009133	0.0	0.0	0.032835	0.0	0.0	0.016907	0.000971	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.7e-05	0.002608	0.0	0.033273	0.0	0.033854	0.00139	0.000881	0.0	0.000906
NKD2	0.015751	0.009823	0.0	1.0	0.003118	0.007267	0.024774	0.0	0.018655	0.015258	0.935823	0.0	0.0	0.029716	0.011332	0.0	0.0	0.053504	0.158569	0.0	0.0	0.0	0.005273	0.004496	0.0	0.0	0.264881	0.080149
NLRP14	0.140309	0.104935	0.0	0.105826	1.0	0.730083	0.332937	0.129608	0.137715	0.6956	0.433611	0.0	0.0	0.0	0.122473	0.0	0.293698	0.0	0.356916	0.275862	0.523187	0.448276	0.450059	0.193817	0.0	0.17063	0.0	0.175981
NLRP3	0.0	0.002615	0.004112	0.006508	0.0	0.000664	0.001199	2.4e-05	2.7e-05	0.008797	0.0	0.95033	0.00043	0.00196	0.0	0.000322	0.003844	0.0	0.00073	0.000168	7.1e-05	0.01157	0.004852	6.8e-05	0.0	0.000208	0.000684	0.000626
NMNAT2	0.0	0.025209	0.005164	0.237084	0.019642	0.119049	0.030892	0.001498	0.046539	0.040436	0.517248	0.0	0.162621	0.045692	0.552735	0.285336	0.157595	0.093759	0.115691	0.182055	0.032183	0.067778	0.455333	0.291721	0.88404	0.0	0.020841	0.182424
NMU	1.0	0.264759	0.0	0.0	0.004138	0.0	0.034442	0.001664	0.006283	0.105319	0.007981	0.0	0.0	0.015026	0.0	0.0	0.003772	0.137195	0.000382	0.000855	0.006032	0.482248	0.112515	0.0	0.0	0.002153	0.012018	0.0
NNAT	0.028481	0.001006	1.0	0.002301	0.0	0.032747	0.178096	0.001067	0.002551	0.002482	0.010374	0.0	0.056762	0.194997	0.001721	0.0	0.0	0.485766	0.003517	0.019509	0.0	0.610483	0.0	0.001948	0.0	0.000941	0.001434	0.009666
NOS3	0.01068	0.003081	0.092194	0.054709	0.724233	1.0	0.20683	0.012562	0.538831	0.048092	0.087648	0.021458	0.140595	0.017927	0.045239	0.0	0.249989	0.080955	0.020498	0.025433	0.936184	0.019069	0.446184	0.0	0.046363	0.037852	0.364982	0.023426
NOTCH4	0.009363	0.003442	0.011954	0.00435	0.15952	0.406204	1.0	0.003164	0.254098	0.005827	0.029997	0.04484	0.012446	0.013138	0.003759	0.003403	0.342134	0.02501	0.006672	0.001184	0.399106	0.019269	0.676098	0.002583	0.006151	0.020105	0.005548	0.007379
