Gene	HD30PBMC0	HD30PBMC1	HD30PBMC3	HD30PBMC7	HD31PBMC0	HD31PBMC1	HD31PBMC3	HD31PBMC7
IL1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1R2	0.075529	0.139171	0.055191	0.077853	0.134851	0.031097	0.019371	0.034382
IL1RAPL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1RL1	0.009102	0.006277	0.007305	0.009261	0.005743	0.005335	0.003142	0.003666
IL20RB	0.00113	0.005002	0.003632	0.001582	0.00298	0.002209	0.001126	0.002081
IL21R	0.399608	0.381854	0.367263	0.432597	0.384343	0.348426	0.422079	0.441422
IL22RA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL23A	0.296408	0.206326	0.28087	0.251641	0.255673	0.280048	0.41525	0.317557
IL24	0.031644	0.021447	0.043942	0.066336	0.075465	0.039675	0.050428	0.046046
IL33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL3RA	0.843871	0.795567	0.868531	1.0	0.610717	0.666198	0.547408	0.599971
IL6	1.1e-05	0.0	1.1e-05	1.4e-05	0.00011	0.000207	0.000232	0.0
INGX	0.676395	0.606829	0.699717	0.468332	1.0	0.819274	1.0	0.655049
INHBE	0.025466	0.023686	0.01699	0.01761	0.031194	0.042921	0.035336	0.038354
INMT	0.00324	0.002371	0.00374	0.002906	0.003715	0.003899	0.002734	0.003942
INSC	0.001566	0.000155	0.002448	0.001924	0.003211	0.00079	0.001566	0.001372
IP6K3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IRF4	0.059359	0.055392	0.059875	0.079892	0.061349	0.071208	0.056808	0.069704
IRX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ISLR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ISM1	0.011942	0.020092	0.021482	0.016206	0.026641	0.033095	0.027701	0.067603
ITGA1	0.000343	0.000239	0.0	0.000366	0.001746	0.002036	0.001589	0.001256
ITGA10	0.055618	0.056201	0.049367	0.05642	0.047104	0.040988	0.05599	0.042314
ITGA11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA2	0.000455	0.000113	0.0	8.5e-05	0.000651	0.000417	0.000102	9.3e-05
ITGA8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAX	0.966038	0.962544	0.861131	0.888537	1.0	0.862088	0.920362	0.872238
ITGB2	0.843941	1.0	0.820728	0.836965	0.724606	0.724606	0.813412	0.827045
ITGB4	0.0	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
ITPKA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IZUMO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JAKMIP2	0.125763	0.089337	0.100661	0.080071	0.089885	0.087033	0.101458	0.121748
JPH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KANK3	0.017363	0.012888	0.020879	0.016855	0.019772	0.021232	0.016074	0.018041
KCNAB1	0.02513	0.019704	0.026169	0.031905	0.01687	0.021297	0.02656	0.02365
KCND2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCND3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNH2	0.059143	0.050071	0.109747	0.086224	0.095851	0.106817	0.115261	0.121538
KCNH3	0.683035	1.0	0.590199	0.435226	0.321053	0.360858	0.301884	0.444012
KCNIP4	0.239695	0.209582	0.22136	0.275139	0.235948	0.255755	0.265257	0.263183
KCNJ2	0.010825	0.014699	0.005287	0.00598	0.026716	0.008517	0.028167	0.016016
KCNJ5	0.057255	0.03741	0.063148	0.038135	0.044457	0.050104	0.016425	0.033057
KCNJ8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNK15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNN3	0.0	0.0	0.001	0.000766	0.0	0.0	8.9e-05	0.000208
KCNQ3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCTD16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCTD19	0.397807	0.266249	0.243279	0.493866	0.113808	0.266249	0.268337	0.161838
KCTD8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIAA1147	0.370336	0.306958	0.404116	0.40424	0.381012	0.438795	0.420773	0.417937
KIAA1211L	0.004369	0.001503	0.000124	0.000198	0.000542	0.001534	0.00347	0.006879
KIAA1644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIF12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIF17	0.003934	0.004715	0.001842	0.001694	0.0	0.0	0.0	0.00118
KISS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIT	0.003615	0.001801	0.00384	0.043039	0.004284	0.004378	0.005739	0.008051
KLC3	0.022945	0.026816	0.014687	0.026309	0.022134	0.02689	0.034159	0.031177
KLHDC7B	0.215811	0.474967	0.275946	0.197917	0.279814	0.265137	0.225276	0.292674
KLHL30	0.004558	0.006554	0.003371	0.006313	0.006562	0.003664	0.005573	0.007078
KLHL32	0.161463	0.130407	0.291409	0.253496	0.344878	0.496098	0.187805	0.417073
KLHL33	0.397385	0.068289	0.18053	0.276789	0.0	0.068289	0.342899	0.1413
KLHL38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLHL41	0.0	0.0	1.5e-05	0.0	0.0	0.0	0.000311	0.0
KLKB1	0.42101	0.539678	0.98008	0.918489	0.701505	0.852177	0.922636	0.916033
KLRG1	0.718769	0.611934	0.749575	0.713297	0.999358	0.860677	0.978164	1.0
KLRG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KNDC1	0.196508	0.275614	0.105319	0.115548	0.181997	0.117758	0.122668	0.181342
KRT14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT17	0.0	0.0	3e-06	0.0	0.0	0.0	0.0	0.0
KRT23	0.003345	0.004546	0.003231	0.000922	0.017419	0.00464	0.006846	0.005313
KRT34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT5	4.3e-05	5.7e-05	4.1e-05	7.7e-05	2e-06	4e-06	3e-06	1e-06
KRT6A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT81	0.001148	0.002042	0.000861	0.001082	0.000135	0.0	0.000838	0.0
KRT86	0.070535	0.103139	0.037447	0.030506	0.0	0.0	0.005326	0.004519
KRTAP1-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRTCAP3	0.146587	0.093017	0.144708	0.152656	0.101581	0.10445	0.100637	0.128644
KY	0.0	0.0	0.0	0.0	0.061137	0.019763	0.0	0.000978
L1TD1	0.006098	0.002652	0.005083	0.002548	0.006506	0.00358	0.001543	0.002739
L3MBTL3	0.234809	0.209476	0.223257	0.242064	0.131011	0.13695	0.104129	0.102142
LAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAMA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAMC2	5.6e-05	4e-05	7.9e-05	3e-05	3.5e-05	9.2e-05	5.4e-05	8.1e-05
LBH	0.405056	0.323804	0.44613	0.474394	0.36547	0.387123	0.461234	0.463061
LCNL1	0.647544	0.612566	0.569648	0.709975	0.155648	0.072975	0.055174	0.176545
LDLRAD2	0.97799	0.674522	0.61205	1.0	0.281014	0.336149	0.039573	0.315251
LGALS9	0.744195	1.0	0.717234	0.704054	0.834792	0.835522	0.773521	0.8169
LIMS4	0.399926	0.387897	0.408165	0.377642	0.458545	0.46062	0.438208	0.42016
LINC00092	0.730338	0.792096	0.944764	0.684442	1.0	0.641096	0.694649	0.924639
LINC00628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00704	0.015288	0.008929	0.010063	0.009814	0.008748	0.005431	0.003884	0.005469
LINC00908	0.433832	0.303238	0.50825	0.26977	0.278331	0.213263	0.262142	0.187489
LINC01018	0.0	0.0	0.0	0.0	0.026531	0.031612	0.013783	0.0
LINC01140	0.002899	0.004366	0.000786	0.001039	0.000646	0.0	0.0	0.001909
LINC01600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINGO1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LMNTD1	0.313312	0.401848	0.431666	0.751477	0.475175	0.449907	0.877511	0.631154
LMOD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LPAR5	0.378511	0.421146	0.338315	0.332784	0.252284	0.294034	0.414162	0.36186
LPL	0.022488	0.019096	0.013048	0.022719	0.001487	0.002184	0.00394	0.002136
LRAT	0.021607	0.019118	0.022031	0.011574	0.036648	0.028174	0.028174	0.032491
LRFN5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRIG1	0.115817	0.107416	0.128445	0.155031	0.168553	0.177437	0.194291	0.194984
LRP1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRC36	0.963185	0.646461	0.77053	0.990818	0.84524	0.796547	0.926307	1.0
LRRC4B	0.01025	0.023565	0.011497	0.018354	0.007134	0.001108	0.018839	0.008623
LRRC8C	0.301232	0.239834	0.311399	0.276116	0.330325	0.39033	0.410304	0.34792
LRRIQ4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRN3	0.721181	0.533325	0.766753	0.81623	0.731424	0.901048	1.0	0.9156
LRRN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LSR	0.080595	0.084388	0.098695	0.122666	0.094739	0.093117	0.106145	0.128436
LST1	1.0	0.993083	0.839001	0.819854	0.878717	0.803547	0.839001	0.834552
LTC4S	0.002604	0.015567	0.009168	0.022323	0.006907	0.010332	0.013553	0.002529
LTF	0.22155	0.169516	0.324519	0.277158	0.867123	1.0	0.51433	0.854404
LUM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LY6K	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LYL1	0.359681	0.473137	0.346219	0.358512	0.491986	0.405324	0.44003	0.457584
LYPD3	0.002543	0.002673	0.003374	0.003067	0.003107	0.002673	0.003744	0.004401
LYPD6B	0.0	0.0	0.0	0.0	0.00077	0.000577	0.001684	0.000781
LYVE1	0.0	0.0	0.0	0.0	4.2e-05	0.0	0.0	0.0
LYZ	1.0	0.181549	0.127456	0.067534	0.181549	0.127456	0.339162	0.127456
LZTS1	0.001824	0.002504	0.002461	0.00187	0.002002	0.00132	0.002368	0.001648
MAB21L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAB21L3	0.122002	0.086266	0.11164	0.088729	0.128446	0.203801	0.059414	0.077405
MACC1	0.006052	0.005952	0.003894	0.005472	0.006007	0.006525	0.00358	0.004371
MAGEL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAPK10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MARVELD3	0.065027	0.049809	0.055477	0.033785	0.055266	0.077765	0.05815	0.042718
MASP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCF2	0.034532	0.045723	0.045084	0.022302	0.031735	0.049041	0.041407	0.021423
MCF2L	0.006107	0.005897	0.00795	0.007778	0.006813	0.006121	0.007846	0.008044
MCTP1	0.071776	0.098066	0.066592	0.062324	0.093216	0.106846	0.084702	0.075483
MECOM	0.001709	0.00081	0.000685	0.000805	0.000841	0.0003	0.001525	0.000215
MEFV	0.749731	1.0	0.699056	0.58958	0.767815	0.636746	0.761268	0.687949
MEIOB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEIOC	0.076727	0.071043	0.086528	0.081076	0.087978	0.081482	0.094557	0.085687
MEOX1	0.128346	0.184269	0.176082	0.144971	0.266201	0.192773	0.238932	0.203429
MEOX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METTL7A	0.225723	0.212169	0.212048	0.224865	0.253509	0.254997	0.242077	0.207957
MFAP4	0.000244	0.000189	0.000215	0.0	0.000189	0.000262	0.000638	0.0
MFAP5	5.5e-05	9e-06	3.8e-05	5.6e-05	0.000179	0.000134	7.5e-05	6.8e-05
MFNG	0.833654	0.875745	0.926193	1.0	0.713041	0.735286	0.884922	0.913281
MGAM	0.20783	0.310128	0.225106	0.243176	1.0	0.482165	0.543744	0.502438
MGAT3	0.028751	0.033084	0.034214	0.038548	0.0649	0.076794	0.04484	0.067298
MGAT5B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGP	3e-06	0.000152	0.000121	0.000186	0.000182	0.000114	0.000149	0.000104
MIA	0.038617	0.048447	0.016062	0.043903	0.054313	0.050757	0.071109	0.028568
MISP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MITF	0.0	0.000126	0.000469	0.000134	0.000638	0.000492	0.001002	0.000528
MIXL1	0.0	0.027173	0.0	0.0	0.0	0.0	0.0	0.0
MKX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MLXIPL	0.612131	0.230048	0.418401	0.352255	0.311253	0.430068	0.284517	0.278931
MMEL1	0.013048	0.047784	0.020392	0.026614	0.0	0.0	0.006826	0.0
MMP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MMP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MMP21	0.006874	0.002899	0.024685	0.131686	0.130692	0.094416	0.079012	0.070067
MMP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MMP7	0.000319	0.000159	0.000237	7.5e-05	0.000125	0.000506	0.000275	0.0001
MMP9	0.00422	0.005248	0.003631	0.004997	0.015163	0.009834	0.009986	0.011348
MMRN1	4.7e-05	7.6e-05	7.5e-05	9.1e-05	2.2e-05	3.9e-05	0.0	5e-06
MMRN2	0.0	4e-06	0.0	0.0	8.7e-05	0.0	0.000172	6.8e-05
MOBP	0.25199	0.205414	0.55414	0.33758	0.151274	0.008957	0.203025	0.151274
MPPED2	0.027902	0.02394	0.025457	0.017365	0.078226	0.073674	0.129647	0.153924
MPZL2	0.018752	0.027422	0.013777	0.008087	0.018652	0.016979	0.019651	0.014062
MRC1	0.002013	0.00273	0.00093	0.001817	0.001039	0.000964	0.000554	0.000849
MRVI1	0.047865	0.050167	0.043983	0.028887	0.031316	0.025273	0.021109	0.018035
MSC	0.0	0.001054	0.000798	0.000549	0.000737	0.00064	0.000928	0.000549
MSLN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000381
MSR1	0.179139	0.213605	0.151879	0.114834	0.083585	0.075546	0.060053	0.033579
MSTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT1F	0.348255	0.398526	0.40523	0.343517	0.314987	0.35295	0.307955	0.32343
MT1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTMR7	0.450663	0.314874	0.430529	0.358379	0.5877	0.562676	0.284782	0.403879
MTUS1	0.001655	0.000943	0.003265	0.002006	0.002297	0.00332	0.003196	0.00364
MUC12	0.0	0.0	0.001129	0.0	0.0	0.0	0.0	0.0
MUC20	0.140827	0.181214	0.15083	0.213897	0.116003	0.123957	0.140827	0.139737
MUSK	0.0	0.0	0.0	0.0	0.00051	0.0	0.000231	0.0
MUSTN1	0.948663	0.837175	0.864622	0.916749	0.947931	0.893207	0.927371	1.0
MX1	0.027114	0.035106	0.03565	0.028606	0.030895	0.031654	0.024493	0.02236
MX2	0.372224	0.414909	0.39046	0.323507	0.442289	0.423644	0.356605	0.330245
MXRA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYCT1	0.0	8e-06	0.0	0.000248	0.000183	0.001299	0.000413	0.000212
MYH14	0.001376	0.000711	0.0	0.000649	0.000924	0.000921	0.000921	0.000886
MYH3	0.001747	0.002093	0.001912	0.002379	0.001581	0.001913	0.001998	0.00181
MYL4	0.0	0.0	0.0	0.000204	7.5e-05	0.000307	0.000367	0.000249
MYLK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYO1F	0.928984	1.0	0.833059	0.777279	0.757769	0.650373	0.70634	0.752519
MYO1G	0.929586	1.0	0.880201	0.870391	0.750292	0.693138	0.783115	0.788197
MYO5B	0.001633	0.001094	0.001263	0.001012	0.001206	0.001395	0.001087	0.001179
MYO5C	0.004381	0.004531	0.004187	0.003896	0.005016	0.005694	0.004619	0.002915
MYOCD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYOM1	0.025188	0.024962	0.028863	0.030372	0.00617	0.0068	0.004028	0.007969
MYOZ2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYRF	0.015681	0.017822	0.01847	0.014731	0.006501	0.00324	0.010366	0.014378
MYRIP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAGS	0.002517	0.003386	0.007281	0.004842	0.001695	0.000174	0.005551	0.01229
NANOS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAT8L	0.01634	0.018002	0.014716	0.021948	0.000646	0.016824	0.011286	0.005643
NCAM1	0.057145	0.058991	0.053665	0.047484	0.011646	0.0095	0.011334	0.014426
NCAPG	0.000471	0.000353	0.0013	0.002389	0.000844	0.001399	0.004018	0.0
NCKAP1L	0.880492	0.887579	0.822247	0.837413	0.798646	0.777091	0.823547	0.806923
NCKAP5	0.309443	0.25077	0.321479	0.255786	0.261636	0.2577	0.249628	0.266323
NDNF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDST3	0.008907	0.0	0.0	0.0	0.0	0.0	0.004304	0.0
NDUFA4L2	9.2e-05	0.0	0.0	9.2e-05	0.0	0.0	0.0	0.0
NEB	0.010171	0.009412	0.008928	0.007551	0.00886	0.010107	0.005447	0.007636
NECTIN4	0.003383	0.003699	0.003612	0.002574	0.002453	0.001808	0.003796	0.001882
NEFM	0.006508	0.006295	0.002481	0.008963	0.017427	0.006629	0.006921	0.011861
NEK10	0.00163	0.0	0.000809	0.001131	0.001127	0.000778	0.003432	0.002042
NELL2	0.202842	0.153639	0.254572	0.287826	0.266584	0.329206	0.349795	0.34261
NEURL3	0.000629	0.006341	0.0	0.000662	0.002637	0.0	0.004096	0.002637
NGFR	0.000538	0.000725	0.0	0.0	0.000725	0.0	0.000552	0.0
NHLH1	0.997481	0.65827	0.685139	0.662469	0.721662	0.450882	0.816121	0.419975
NHSL2	0.487318	0.543427	0.397895	0.373498	0.353774	0.339558	0.332134	0.34275
NIM1K	0.0	0.0	0.0	0.0	0.006213	0.0	0.0	0.007557
NIPAL4	0.0	4.4e-05	0.0	0.0	1.9e-05	0.0	0.0	0.0
NKAIN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKX3-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP3	0.03304	0.038399	0.029838	0.025773	0.039347	0.039524	0.030967	0.025432
NMNAT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000683
NMU	0.0	0.000687	0.0	0.001099	6.5e-05	0.0	0.0	0.004276
NOS3	0.03581	0.038285	0.044395	0.056976	0.030828	0.022992	0.026319	0.029016
NOTCH4	0.0337	0.041328	0.033312	0.032972	0.027783	0.024154	0.020762	0.029662
NOV	0.0	0.0	0.0	0.0	6.1e-05	1e-06	0.0	0.0
NOVA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPFFR2	0.010062	0.016787	0.007967	0.010527	0.007042	0.0	0.002632	0.00754
NPHP3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPNT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPTX1	0.002881	0.001236	0.001397	0.00144	0.001615	7.6e-05	0.00036	0.002725
NPTX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPY1R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR0B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR5A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRCAM	0.009555	0.002092	0.009144	0.009055	0.009726	0.015169	0.011658	0.012351
NRG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	0.001211	0.001271	0.00047	0.000364	0.0	8e-06	6.9e-05	1.3e-05
NTF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NTN5	0.680944	0.516024	0.439159	0.618928	0.543607	0.552744	0.86655	1.0
NTNG2	0.157271	0.178779	0.134278	0.116646	0.194722	0.141005	0.142671	0.14926
NTRK2	0.002767	0.000613	0.003917	0.002913	0.003136	0.002197	0.002012	0.002197
NTSR1	0.004863	0.001855	0.003915	0.003194	0.053779	0.055228	0.119524	0.124634
OAS1	0.229885	0.318364	0.275093	0.224632	0.284727	0.25268	0.220592	0.201661
OIT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OLFML1	0.002772	0.00165	0.00165	0.001833	0.004376	0.00752	0.004765	0.002658
OLFML2A	0.00531	0.005717	0.004215	0.003203	0.003614	0.004264	0.003934	0.004215
OMP	0.0	0.055594	0.0	0.0	0.0	0.0	0.0	0.026885
OOEP	0.128608	0.198027	0.0	0.172452	0.0	0.043478	0.017355	0.096456
OR2AE1	0.0	0.0	0.0	0.0	0.093484	0.036233	0.0	0.111898
OR2D2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR3A2	0.148431	0.14525	0.496183	0.401824	0.014496	0.0	0.0	0.040288
OR6A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OSCAR	0.685089	0.91408	0.595624	0.576639	0.941187	0.783145	1.0	0.968722
OTOF	0.009555	0.012654	0.009392	0.017491	0.003596	0.002742	0.002824	0.00214
OTX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OXTR	0.00026	2.8e-05	0.0	0.000176	0.000282	0.000194	0.000538	0.00026
PABPC4L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PADI1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAK6	0.012948	0.013706	0.010291	0.009551	0.002086	0.000385	0.005963	0.003992
PALD1	0.002829	0.002764	0.003085	0.005434	0.00054	0.000424	0.000731	0.000969
PALMD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAMR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAPPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAQR5	0.010923	0.014688	0.014577	0.017709	0.016502	0.014971	0.018439	0.018215
PARM1	0.009647	0.011727	0.006716	0.023911	0.010573	0.012808	0.010666	0.012309
PAX6	0.054102	0.041922	0.053677	0.050844	0.069256	0.052686	0.083561	0.056792
PAX8	0.021569	0.020714	0.015474	0.0111	0.0	0.0	0.0	0.0
PAX9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCBP3	0.001084	0.004127	0.003946	0.007696	0.013736	0.012953	0.01467	0.009278
PCDH10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCDH12	0.009262	0.007779	0.011467	0.011763	0.010625	0.011252	0.01276	0.014508
PCDHAC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCOLCE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCSK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCSK1N	0.033214	0.045664	0.019309	0.050168	0.038637	0.023092	0.055365	0.059202
PCSK9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDE1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDE1C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDE2A	0.000851	0.001522	0.001576	0.000602	0.000454	0.00114	0.000738	0.000783
PDE4C	0.312354	0.237178	0.290363	0.254175	0.366019	0.386997	0.359898	0.348072
PDE5A	0.000772	0.000499	0.000493	6.7e-05	0.000772	0.001519	0.00042	0.0
PDE6G	0.26494	0.411821	0.238479	0.400851	0.179558	0.11207	0.189184	0.22204
PDE8B	0.034595	0.033065	0.0	0.043041	0.017364	0.030664	0.021797	0.034081
PDGFRB	0.00635	0.006566	0.004351	0.003241	0.000411	0.000312	0.000256	0.000518
PDK4	0.25684	0.190343	0.17144	0.33337	0.172321	0.264533	0.021769	0.071099
PDPN	0.001085	0.00075	0.00075	0.001601	0.001434	0.000908	0.00231	0.001785
PDZK1	0.004864	0.005206	0.006121	0.00717	0.005632	0.004881	0.005791	0.006616
PDZK1IP1	0.004361	0.00364	0.002599	0.005198	0.03372	0.059777	0.034102	0.019796
PECAM1	0.172274	0.137272	0.148632	0.122968	0.193987	0.183839	0.17251	0.161143
PENK	0.0	7e-06	0.0	0.0	0.0	0.0	0.0	0.0
PF4	0.207163	0.208358	0.299995	0.227502	0.349661	0.345366	0.16807	0.133013
PGM5	0.005996	0.007313	0.004345	0.002988	0.001092	0.001124	0.000917	0.001899
PGR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHACTR3	0.0	0.0	0.0	0.0	0.0	0.001283	0.0	0.000227
PI15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIANP	0.325	0.506667	0.301111	0.425	0.413611	0.285	0.432222	0.336111
PIEZO2	0.0	2.7e-05	0.0	8e-06	0.0	0.00012	0.0	4.9e-05
PILRA	0.89236	1.0	0.721194	0.667238	0.901538	0.829113	0.826689	0.851002
PIR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PITX1	0.0	0.0	0.0	0.0	0.0	0.0	2.7e-05	9.3e-05
PKD1L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PKIB	0.001812	0.001791	0.0	0.000968	0.003527	0.001326	0.006957	0.0017
PKP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PKP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLA1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLA2G3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLAC9	0.003314	0.002006	0.004255	0.005605	0.002278	0.001621	0.000676	0.001833
PLAT	2e-06	0.0	0.0	3.4e-05	3e-06	0.0	0.0	3.9e-05
PLAU	9.6e-05	5.2e-05	1e-06	3.8e-05	0.00012	6e-06	0.0	0.0
PLCB1	0.072995	0.07549	0.064424	0.052748	0.105846	0.083345	0.061369	0.090846
PLCH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLCH2	0.255987	0.228416	0.246461	0.272798	0.16446	0.147179	0.181952	0.222208
PLCXD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLEK	0.410307	0.375923	0.38826	0.329598	0.483826	0.466938	0.37375	0.379149
PLEKHG4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLEKHG6	0.011695	0.010007	0.008258	0.009076	0.013487	0.013092	0.004853	0.008695
PLIN1	0.002352	0.009825	0.013094	0.009825	0.0	0.001032	0.0	0.0
PLIN2	0.031608	0.037498	0.03254	0.049343	0.025264	0.028311	0.026519	0.021939
