Symbol	A	B	C	D	E	F	G	H	I	J	K	L
SIT1	0.035139	0.039825	0.055958	0.058575	0.054268	0.013216	0.006882	0.015549	0.020405	0.063662	0.06553	0.068936
SKA1	0.297697	0.156852	0.385242	0.279089	0.387403	0.203145	0.294005	0.364039	0.170448	0.198011	0.275034	0.407158
SKAP1	0.521453	0.515842	0.784231	0.797001	0.741258	0.78099	0.200602	0.077328	0.077065	0.745635	0.773886	0.876235
SLAMF1	0.047657	0.051138	0.123975	0.112829	0.077213	0.007374	0.021578	0.017237	0.023211	0.133028	0.097188	0.168317
SLAMF8	0.007796	0.020082	0.004924	0.003686	0.032277	0.025341	0.015927	0.030679	0.03941	0.0	0.021792	0.022487
SLC12A1	0.535093	0.253742	0.757223	0.133477	0.118623	0.181046	0.248291	0.241238	0.352563	0.107723	0.381192	0.197616
SLC12A8	0.031773	0.124699	0.036495	0.078449	0.096514	0.183537	0.036197	0.034749	0.087644	0.019109	0.141631	0.039091
SLC15A3	0.639336	0.610035	0.066484	0.060994	0.173	0.241956	0.902422	0.989661	1.0	0.023678	0.025395	0.021988
SLC2A6	0.364811	0.325031	0.040369	0.043459	0.083374	0.115134	0.509654	0.707029	0.681526	0.021705	0.03962	0.024707
SLC7A10	0.004491	0.02341	0.044923	0.000917	0.022609	0.0	0.006482	0.049316	0.024767	0.022733	0.010242	0.069586
SLCO5A1	0.01087	0.022228	0.0	0.108928	0.018861	0.018945	0.036547	0.012263	0.068085	0.04119	0.003631	0.026814
SMPD3	0.015013	0.001433	0.00453	0.020566	0.000388	0.011276	0.004076	0.026242	0.008839	0.046873	0.001634	0.010062
SMPDL3B	0.0839	0.049016	0.331068	0.172418	0.447806	0.846038	0.450085	0.060537	0.718773	0.216144	0.144342	0.018783
SOCS1	0.175511	0.177496	0.298693	0.299519	0.294162	0.163473	0.122863	0.118623	0.091129	0.396013	0.407235	0.647185
SP140	0.345503	0.321277	0.41999	0.438098	0.337434	0.326962	0.256459	0.154907	0.143726	0.439136	0.352866	0.426139
SPAG4	0.009694	0.008452	0.011993	0.002947	0.00301	0.004797	0.008093	0.0	0.001518	0.03285	0.009197	0.02319
SPIB	0.03049	0.027755	0.021273	0.012874	0.003453	0.007427	0.034134	0.017888	0.026487	0.013804	0.002611	0.000585
SPOCK2	0.778622	0.746336	0.971207	0.930855	0.96318	0.778157	0.359845	0.22203	0.230797	0.959057	1.0	0.930855
SSX1	0.539159	0.254543	0.749927	0.432553	0.244892	0.376644	0.521064	0.388663	0.171781	0.112213	0.416197	0.263404
ST3GAL6	0.076508	0.092954	0.008922	0.003651	0.023825	0.01654	0.19399	0.180556	0.177714	0.0	0.004064	0.000581
ST6GALNAC4	0.142872	0.121587	0.121587	0.100752	0.154711	0.136084	0.144575	0.177178	0.152239	0.094476	0.162307	0.089259
ST8SIA1	0.045867	0.047414	0.111331	0.107876	0.064006	0.021687	0.040532	0.019235	0.03815	0.097399	0.051719	0.145227
STAP1	0.118604	0.130267	0.048622	0.046664	0.04725	0.076777	0.098552	0.067008	0.071638	0.043087	0.01723	0.023139
STEAP4	0.18969	0.230279	0.070324	0.015507	0.086951	0.048045	0.374222	0.38461	0.355509	0.014441	0.002014	0.024629
STXBP6	0.508377	0.494627	0.340317	0.258237	0.326786	0.299141	0.819889	1.0	0.858931	0.365692	0.276647	0.416299
TBX21	0.04083	0.066742	0.061446	0.051623	0.05184	0.04354	0.049949	0.046003	0.051729	0.078872	0.061134	0.048367
TCF7	0.065659	0.067498	0.172209	0.154712	0.124476	0.03032	0.025103	0.030165	0.023962	0.220777	0.164102	0.143358
TCL1A	0.10741	0.096222	0.010281	0.013571	0.012624	0.013596	0.121964	0.058009	0.053501	0.008256	0.004262	0.0
TEC	0.365214	0.229592	0.498686	0.343935	0.416964	0.347212	0.336812	0.231873	0.383274	0.364296	0.274586	0.281948
TEP1	0.378112	0.025181	0.137433	0.190167	0.136784	0.519515	0.390053	0.031892	0.09077	0.208804	0.14516	0.302704
TGM5	0.120959	0.125063	0.039639	0.0	0.069368	0.000225	0.13408	0.029542	0.065854	0.02138	0.054286	0.116103
TLR2	0.030842	0.033177	0.0	0.00067	0.006908	0.009128	0.052067	0.065768	0.070683	0.004413	0.00143	0.000638
TLR7	0.371187	0.352179	0.024213	0.059783	0.123053	0.1697	0.500019	0.838059	0.812278	0.074319	0.000621	0.00138
TLR8	0.462784	0.466844	0.05136	0.042261	0.101511	0.157129	1.0	0.885388	0.890378	0.015962	0.005026	0.037011
TMEM156	0.98756	0.989151	0.87359	0.894322	0.645502	0.699473	0.829233	0.429618	0.406003	0.93716	0.674081	0.854791
TNFAIP6	0.026552	0.029015	0.003382	0.005234	0.010477	0.012825	0.073291	0.090605	0.090503	0.004323	0.0	0.003745
TNFRSF10C	0.02727	0.02062	0.018517	0.029325	0.019785	0.022967	0.062354	0.033466	0.029883	0.029009	0.017381	0.026186
TNFRSF11A	0.002553	0.088941	0.070569	0.070751	0.042863	0.151359	0.103919	0.014046	0.036707	0.014552	0.050747	0.031269
TNFRSF13B	0.26791	0.257452	0.069439	0.085266	0.0835	0.10718	0.251125	0.13857	0.129302	0.089365	0.103101	0.0
TNFRSF17	0.076459	0.071114	0.040498	0.044387	0.054083	0.043193	0.071061	0.033308	0.036313	0.03773	0.061547	0.001361
TNFRSF4	0.164885	0.128453	0.496002	0.499684	0.100718	0.103794	0.111672	0.088121	0.081625	0.698437	0.09286	0.649455
TNFSF14	0.31481	0.297153	0.42258	0.367218	0.425817	0.418494	0.388033	0.23749	0.207919	0.491738	0.475666	0.35568
TNIP3	0.059823	0.014018	0.006191	0.005049	0.103377	0.003779	0.000946	0.01738	0.019031	0.004178	0.116898	0.0
TPSAB1	0.005295	0.005853	0.004672	0.005874	0.002362	0.00356	0.005283	0.002053	0.000814	0.005843	0.002985	0.015134
TRAF4	0.446487	0.358395	0.219619	0.211244	0.401712	0.369745	0.405759	0.294483	0.350275	0.344384	0.342835	0.43795
TRAT1	0.235022	0.28491	0.915342	0.897826	0.403412	0.066078	0.120251	0.09064	0.0917	0.828625	0.446678	0.953558
TREM1	0.077325	0.067126	0.008717	0.004319	0.022097	0.032541	0.274315	0.205652	0.185277	0.001201	0.0	0.000849
TREM2	0.013303	0.014326	0.012699	0.01394	0.009992	0.018629	0.02052	0.013416	0.028515	0.012141	0.013724	0.014358
TREML2	0.109765	0.107723	0.112077	0.007734	0.011061	0.039518	0.424911	0.132647	0.099866	0.0	0.019237	0.044534
TRIB2	0.106607	0.101198	0.264134	0.243363	0.107038	0.133564	0.05837	0.031617	0.041337	0.263683	0.126487	0.235011
TRPM4	0.405824	0.395061	0.00472	0.011461	0.022338	0.111359	0.551195	1.0	0.931149	0.002574	0.011203	0.003452
TRPM6	0.059912	0.105616	0.005143	0.018636	0.001796	0.01565	0.559561	0.003858	0.007124	0.029324	0.0	0.028257
TSHR	0.461333	0.521274	0.298001	0.070807	0.472775	0.268155	0.143304	0.274664	0.225199	0.226807	0.304341	0.432516
TTC38	0.338864	0.336657	0.123965	0.11948	0.4023	1.0	0.128987	0.071655	0.076441	0.045436	0.203051	0.04818
TXK	0.256697	0.282203	0.458897	0.447843	0.469502	0.743612	0.098002	0.032414	0.047861	0.447118	0.522978	0.240861
TYR	0.001939	0.001941	0.004855	0.0	0.005627	0.004715	0.001573	0.002878	0.002739	0.003133	0.019431	0.001147
UBASH3A	0.204085	0.20438	0.65054	0.696986	0.365876	0.033614	0.101223	0.066513	0.088553	0.569233	0.403329	0.593186
UGT1A8	0.009598	0.007573	0.019245	0.013974	0.004426	0.006846	0.003203	0.0	0.007566	0.010773	0.005352	0.01218
UGT2B17	0.295008	0.479955	0.091609	0.023509	0.052024	0.047186	0.329621	0.293816	0.433362	0.054084	0.147413	0.083717
UPK3A	0.349829	0.474413	0.035761	0.03269	0.118737	0.153972	0.702139	0.948012	1.0	0.274704	0.185766	0.192817
VILL	0.246318	0.225782	0.372748	0.360289	0.337564	0.31227	0.204898	0.220224	0.251053	0.379616	0.302613	0.357869
VNN1	0.099605	0.069125	0.029242	0.027373	0.032289	0.028339	0.244365	0.243636	0.210721	0.05928	0.041664	0.023052
VNN2	0.211437	0.205539	0.05293	0.053757	0.104443	0.133519	0.495485	0.276784	0.286883	0.042506	0.049043	0.020068
VNN3	0.179136	0.198395	0.03175	0.049328	0.085764	0.114173	1.0	0.589142	0.624627	0.006186	0.044174	0.029217
VPREB3	0.519344	0.484164	0.054633	0.052182	0.068609	0.088181	0.434707	0.181468	0.172153	0.028725	0.036189	0.0
WNT5B	0.189599	0.157656	0.017656	0.130154	0.132881	0.122383	0.218597	0.119061	0.247444	0.179236	0.124652	0.095868
WNT7A	0.258501	0.255728	0.649426	0.669817	0.294417	0.076733	0.200125	0.07685	0.13244	1.0	0.338328	0.860445
ZAP70	0.160992	0.143372	0.262002	0.274688	0.324959	0.485163	0.085058	0.029566	0.027509	0.299769	0.305901	0.24736
ZBP1	0.641417	0.569608	0.852981	0.788425	0.719196	1.0	0.72432	0.316606	0.296319	0.778437	0.746128	0.80804
ZBTB10	0.062966	0.111937	0.12036	0.084382	0.071233	0.068028	0.021807	0.116572	0.058036	0.095614	0.108544	0.078043
ZBTB32	0.831717	0.92645	0.675918	0.684705	0.831451	0.496981	1.0	0.765959	0.775564	0.790889	0.959266	0.831722
ZFP36L2	0.602895	0.629809	0.803976	0.72209	0.818377	0.536536	0.323763	0.287575	0.292336	0.884889	1.0	0.813353
ZNF135	0.225738	0.083465	0.310487	0.537739	0.362549	0.860748	0.481567	0.074486	0.279845	0.03509	0.43865	0.060153
ZNF165	0.026188	0.030748	0.02346	0.025594	0.023227	0.025802	0.032884	0.022573	0.02222	0.032315	0.021536	0.033324
ZNF222	0.356654	0.137871	0.279293	0.313611	0.279846	0.32997	0.456414	0.251349	0.323315	0.237534	0.347395	0.32924
ZNF286A	0.126218	0.129679	0.192522	0.210992	0.217991	0.193237	0.020441	0.079283	0.059706	0.225885	0.238445	0.191634
ZNF324	0.595678	0.630382	0.672973	0.68068	0.773646	0.894274	0.62627	0.481664	0.486128	0.782403	1.0	0.754218
ZNF442	0.872928	0.862824	1.0	0.973363	0.919155	0.889276	0.588657	0.304594	0.234428	0.990512	0.916496	0.892742
