TissueNames	Epithelial Cell Airway	Canonical Epithelial Cell	Epithelial Cell Placental	placental.pericyte	pulmonary.artery.endothelial.cell	vein.endothelial.cell	Glomerular Endothelial Cell	articular.chondrocyte.of.knee.joint	Canonical Endothelial	hair.follicular.keratinocyte	Cardiac Fibroblast	mononuclear.cell	myometrial.cell	kidney.epithelial.cell	subcutaneous.preadipocyte	Osteoblast	epithelial.cell.of.umbilical.artery	bronchus.fibroblast.of.lung	Smooth Muscle	hair.follicle.dermal.papilla.cell	thoracic.aorta.endothelial.cell	epithelial.cell.of.proximal.tubule	Endometrial or Mammary Endothelial	Skeletal Muscle Myoblast	skeletal.muscle.satellite.cell	Melanocyte	mesenchymal.stem.cell.of.Whartons.jelly	fibroblast.of.villous.mesenchyme
MEIOC	0.045415	0.029242	0.005122	0.007592	0.006266	0.003613	0.012531	0.001486	0.0	0.0	0.010336	0.0	0.0	0.306129	0.0	0.0	0.0	0.033364	0.004002	0.002561	0.002058	0.788612	0.006494	0.0	0.010382	0.027327	0.009833	0.010519
MEOX1	0.032246	0.260134	0.041707	0.431928	0.0	0.0	0.111756	0.009816	0.584158	0.0	0.066121	0.036582	0.0	0.183541	0.0	0.0	0.0	0.0	0.001511	0.026648	0.0	0.0	0.625954	0.0	0.0	0.0	0.0	0.584878
MEOX2	0.0	0.002009	0.0	0.0	0.0	1.0	0.03738	0.401591	0.822215	0.0	0.319415	0.0	0.0	0.0	0.138425	0.133714	0.765282	0.113219	0.272473	0.198093	0.0	0.0	0.678165	0.019985	0.785552	0.0	0.0	0.0
METTL7A	0.132536	0.016139	0.651409	0.099499	0.19778	0.131164	0.007745	0.483348	0.445861	0.018613	0.675359	0.136445	0.963605	0.0	1.0	0.26678	0.086756	0.330324	0.428546	0.056986	0.150464	0.003994	0.149452	0.087955	0.380993	0.090664	0.192605	0.093856
MFAP4	0.0	0.000164	0.035904	0.113289	0.0	0.000413	0.0	0.012688	0.0	0.0	1.0	0.0	0.309389	0.002478	0.008352	0.009453	0.000704	0.161007	0.137481	0.392595	0.0	0.000303	0.0	0.023548	0.010903	0.0	0.02287	0.075174
MFAP5	0.017296	0.007735	1.0	0.000298	0.000275	0.000122	0.000566	0.00717	0.000207	0.01693	0.094498	0.0	0.00421	0.007636	0.039137	0.0734	0.0	0.002083	0.039996	0.211816	6.8e-05	0.000974	0.000124	0.295342	0.037248	0.000379	0.001729	0.002395
MFNG	0.011277	0.008419	0.0	0.000677	0.628256	0.755983	0.594213	0.001498	0.723925	0.022508	0.002993	0.392434	0.0	0.003268	0.001036	0.001268	0.517061	0.000946	0.001804	0.000139	0.632895	0.000855	1.0	0.002105	0.001066	0.000769	0.0009	0.0
MGAM	0.0	0.048098	0.196221	0.0	0.0	0.0	0.002024	0.004817	0.000335	0.175199	0.004236	0.195696	0.185998	0.003715	0.002639	0.011414	0.0	0.0	0.002566	0.003869	0.0	0.004253	0.006662	0.030182	0.049193	0.002088	0.0	0.256879
MGAT3	0.151552	0.024737	0.147332	0.11244	0.0	0.0	0.024304	0.004936	0.000219	0.0	1.0	0.014319	0.0	0.317348	0.0	0.0	0.0	0.033084	0.062004	0.023061	0.0	0.236636	0.0	0.093976	0.0	0.0	0.006707	0.094278
MGAT5B	0.004332	0.0012	0.020613	0.005249	0.019154	0.025752	0.115533	0.001153	0.007219	0.00979	0.03463	0.003186	0.0	0.049547	0.002588	0.003058	0.018008	0.020946	0.004416	0.040564	0.016515	0.062059	0.053428	0.012049	0.005245	1.0	0.070486	0.002595
MGP	5.1e-05	0.000124	0.0	0.001151	0.056218	0.075469	0.002336	0.030516	0.076577	0.000176	1.0	7.6e-05	0.006548	0.001023	0.000174	0.005155	0.060924	0.000261	0.032876	0.000147	0.035371	0.002362	0.012458	0.005408	0.001585	0.0	0.000486	0.003056
MIA	0.055334	0.029399	0.007427	0.007768	0.011631	0.0	0.001582	0.076664	0.018603	0.210534	0.031711	0.0	0.0	0.009249	0.005485	0.008118	0.004945	0.0	0.0105	0.0	0.001842	0.019779	0.0	0.0	0.0	1.0	0.0	0.0
MISP	1.0	0.849011	0.339616	0.001314	0.000191	0.0	0.007147	0.000866	4e-05	0.128207	0.0	0.0	0.008801	0.459195	0.000531	0.002295	0.0	0.0	0.001039	0.0	0.000474	0.35342	0.0	0.005454	0.002592	0.00042	0.000459	0.001185
MITF	0.01037	0.024057	0.001761	0.004868	0.001151	0.000716	0.002597	0.040793	0.003201	0.000668	0.002336	0.0	0.035077	0.003764	0.004303	0.013032	0.001658	0.006123	0.016883	0.011539	0.001656	0.063242	0.002503	0.01084	0.004705	1.0	0.001539	0.023983
MIXL1	0.0	0.000391	0.0	0.121184	0.054658	0.024674	0.44788	0.0	0.027201	0.0	0.0	0.0	0.0	0.272976	0.0	0.033107	0.147576	0.0	0.002499	0.0	0.059655	0.273913	1.0	0.048411	0.0	0.044975	0.0	0.071836
MKX	0.005306	0.045903	0.004569	0.00149	0.0	0.0	0.006795	0.340307	0.001485	0.027349	0.004901	0.0	0.283032	0.075545	0.001724	0.318975	0.0	0.063402	0.083941	1.0	0.0	0.005774	0.0	0.011892	0.0	0.005189	0.507055	0.181937
MLXIPL	0.033004	0.008637	0.0	0.0	0.0	0.0	0.0	0.0	0.00018	0.016378	0.069922	0.028677	0.0	0.013968	0.104203	0.031613	0.0	0.309765	0.016996	0.0	0.0	0.0	0.0	0.023733	0.033189	0.0	0.0089	0.0
MMEL1	0.0	0.04005	0.0	0.0	0.690486	0.502851	0.091506	0.018923	0.659867	0.147498	0.0	0.067744	0.0	0.11246	0.0	0.0	0.603214	0.0	0.037991	0.079971	0.314784	0.0	1.0	0.019096	0.0	0.059643	0.0	0.033008
MMP10	0.143708	0.059193	0.014416	0.105823	0.129169	1.0	0.362282	0.003212	0.141077	0.197031	0.006508	0.001887	0.005318	0.060144	0.0	0.0	0.10455	0.0	0.028374	0.001404	0.074622	0.008248	0.095622	0.001296	0.0	0.000475	0.004549	0.168521
MMP2	0.021813	0.011917	0.013887	0.413588	0.072694	0.025851	0.06178	0.137607	0.017125	0.005974	0.228285	0.0	0.052541	0.074058	0.199891	1.0	0.059804	0.042059	0.502219	0.882729	0.059773	0.004608	0.010007	0.131625	0.159867	0.063719	0.227616	0.231062
MMP21	0.0	0.000622	0.055656	0.0	0.0323	0.160508	0.214673	0.01615	1.0	0.0	0.054414	0.094416	0.0	0.102367	0.051184	0.0	0.0	0.0	0.012506	0.047208	0.045717	0.08895	0.091683	0.0	0.0	0.0	0.0	0.0
MMP23A	0.0	0.002523	1.0	0.086868	0.027922	0.0	0.0	0.001159	0.012676	0.0	0.077941	0.0	0.0	0.161808	0.0	0.0097	0.0	0.204315	0.042067	0.02375	0.003281	0.098208	0.0	0.0	0.0	0.002906	0.008309	0.0
MMP3	0.000412	0.000402	0.002127	1.0	0.0	0.0	0.0	0.082511	0.0	0.006136	0.0	0.0	0.002625	0.0	0.047596	0.003384	0.000381	0.000248	0.02579	0.916135	8.9e-05	0.0	0.0	6.1e-05	0.086588	0.000465	0.087469	0.161946
MMP7	0.002258	1.0	0.0	0.000548	7.3e-05	0.001401	0.042008	0.0	0.00457	0.0	0.0	0.000214	0.000883	0.451114	0.0	0.0	0.001264	0.0	2e-06	0.0	0.000352	0.357714	0.0	0.001339	0.0	9.5e-05	0.0	0.001521
MMP9	0.043488	0.015381	0.002322	0.000156	6.5e-05	0.0	0.002494	0.000405	0.000134	1.0	0.000908	0.010048	0.002318	0.114771	0.0	0.003437	0.0	0.0	0.000848	9.8e-05	0.0	0.004083	0.001839	0.0	0.001339	0.0	0.000156	0.0
MMRN1	0.0	0.0004	0.0	7e-05	0.55856	0.50018	0.023713	9.9e-05	1.0	0.0	0.000467	0.003471	0.0	0.0	0.0	0.0	0.243084	0.0	0.000616	0.0	0.363126	0.0	0.042775	0.0	0.0	0.0	1.6e-05	0.0
MMRN2	0.019885	0.013953	0.007632	0.003082	1.0	0.919294	0.526365	0.011115	0.599172	0.072796	0.013429	0.002004	0.029	0.0	0.013441	0.004226	0.958332	0.005966	0.014194	0.00277	0.597888	0.000264	0.491232	0.010251	0.008576	0.000801	0.00361	0.002891
MOBP	0.0	0.10284	0.179812	0.0	0.318539	0.174486	0.051737	0.0	0.012542	0.0	0.0	0.016739	0.0	0.166878	0.0	0.0	0.0	0.0	0.115648	0.0	0.034745	0.122369	0.036013	0.03931	0.0	0.01509	0.0	0.0
MPPED2	0.0	0.000474	0.0	0.0	0.0	0.027228	0.008815	0.661887	0.096737	0.0	0.0	0.021202	0.0	0.175305	0.0	0.247838	0.052726	0.091558	0.063094	0.0	0.0	0.054344	0.015846	0.0	0.0	0.322435	0.19316	0.0
MPZL2	0.401838	0.217124	0.239374	0.0	0.374361	0.093127	0.054845	0.003824	0.128384	0.258512	0.001718	0.003405	0.0	0.0308	0.0	0.0	0.38676	0.0	0.001075	0.000227	0.425645	0.076473	1.0	0.0	0.0	0.000614	0.0	0.0
MRC1	0.0	0.00062	0.000273	0.000666	0.016918	0.001349	0.077464	0.001144	1.0	0.0	0.001282	0.000464	0.0	0.000893	0.0	0.000405	0.001867	0.0	0.000125	0.0	0.033794	0.0	0.049037	0.000627	0.0	0.00035	0.000217	0.0
MRVI1	0.00732	0.004102	0.008093	0.11429	0.002923	0.004131	0.010014	0.026259	0.011563	0.003064	0.040693	0.004138	0.021397	0.004279	0.003483	0.034207	0.00383	0.015557	0.354202	0.137798	0.002377	0.001087	0.016284	0.059877	0.001486	0.0	0.085343	1.0
MSC	0.002114	0.072944	0.000876	1.0	0.000278	0.001259	0.014853	0.011473	0.002191	0.013097	0.222282	0.049805	0.026888	0.09946	0.07341	0.271232	0.005436	0.030792	0.396049	0.206273	0.0	0.00201	0.002639	0.227942	0.083716	0.286939	0.467607	0.249954
MSLN	0.134764	0.124905	1.0	0.0	0.0	0.0	0.019421	0.020942	0.001432	0.033242	0.007254	0.000916	0.013592	0.088442	0.0	0.003253	0.0	0.0	0.0001	0.000728	0.000477	0.191107	0.0	0.00174	0.0	0.0	0.000694	0.003302
MSR1	0.0	3.6e-05	0.000116	0.000735	0.003872	0.020016	0.017538	1.9e-05	0.007179	0.0	0.000176	0.006409	0.000771	0.001788	0.002423	0.009368	0.006809	0.000388	0.004425	8.8e-05	0.003422	0.000688	0.00516	0.000114	0.001128	3.5e-05	0.000904	0.000532
MSTN	0.0	0.000291	0.0	0.0	0.0	0.000452	0.001186	0.000915	0.000342	0.0	0.001166	0.0	0.187336	0.0	0.0	0.0	0.0	0.0	0.00048	0.003292	0.000257	0.001532	0.000812	1.0	0.002875	0.000806	0.0	0.0
MT1F	0.025818	0.033633	0.061486	0.0	0.010177	0.001466	0.004967	0.001256	0.005717	0.170134	0.003982	0.016607	0.019191	0.035549	0.000726	0.009994	0.001252	0.001011	0.002021	0.000148	0.001765	0.292292	0.02227	0.024945	0.0	0.029259	0.001317	0.0
MT1G	0.000872	0.003569	0.0	0.0	0.0	0.000626	0.0	0.000222	5.1e-05	0.019457	0.005368	0.0	0.089074	0.007359	0.002336	0.0	0.0	0.002009	0.000191	0.0	0.0	1.0	0.000367	0.009242	0.0	0.00348	0.0	0.0
MTMR7	0.008363	0.001276	0.031398	0.011766	0.12531	0.039195	0.008151	0.004642	0.00924	0.018782	0.011718	0.0	0.0	0.343575	0.0	0.0	0.041463	0.390992	0.000851	0.0	0.098483	0.353321	0.268977	0.007229	0.016089	0.0	0.006308	0.0
MTUS1	0.045914	0.096593	0.0	0.016016	0.68386	0.551011	0.294672	0.067299	0.344612	0.026179	0.032089	0.004447	0.039341	0.014161	0.01734	0.001904	0.424543	0.005897	0.014388	0.040733	1.0	0.008483	0.158196	0.003901	0.00642	0.082075	0.00115	0.017929
MUC12	0.0	0.000215	0.040705	0.022171	0.0	0.0	0.00803	0.001667	0.0	0.171986	0.135027	0.003333	1.0	0.254507	0.0	0.014115	0.0	0.245695	0.038395	0.0	0.0	0.081915	0.0	0.127519	0.033079	0.025554	0.07338	0.0
MUC20	0.068885	0.081358	0.138576	0.009327	0.002874	0.022239	0.004189	0.017663	0.002217	0.003945	0.03219	0.012228	0.029116	1.0	0.013638	0.008919	0.0	0.004046	0.007623	0.007137	0.0	0.226465	0.006798	0.00491	0.002407	0.009035	0.010048	0.004009
MUSK	0.000419	1.1e-05	0.000934	0.001694	0.0	0.0	0.0	0.002375	0.0	0.0	0.00828	0.0	0.002114	0.0	0.0	0.0	0.0	0.002915	0.007379	0.002302	0.001403	0.0	0.0	1.0	0.023338	0.0	0.001606	0.0
MUSTN1	0.02699	0.0	0.007067	0.0	0.002952	0.004343	0.037847	0.003048	0.002308	0.045904	0.0	0.066894	0.0	0.0	0.0	0.020209	0.0	0.0	0.001841	0.0	0.0	0.006114	0.013552	1.0	0.00819	0.002743	0.004095	0.0
MX1	0.0	0.006423	0.000249	0.006845	0.006615	0.001236	0.03641	0.008993	0.005874	0.002652	0.001986	0.04146	0.007235	0.020908	0.002176	0.014662	0.308005	0.000101	0.003144	0.034225	0.00345	0.010395	0.08798	0.000506	0.000497	1.0	0.015131	0.006969
MX2	0.000219	0.000558	0.000234	0.007973	0.002315	0.001394	0.02589	0.000463	0.002405	0.001676	0.025725	0.172791	0.008316	0.003474	0.024705	0.055723	0.241093	0.006967	0.008562	0.049407	0.000142	0.0	0.062556	0.001669	0.004256	1.0	0.072465	0.005112
MXRA5	0.007424	0.02755	0.266317	0.185686	0.0	0.0	0.005343	0.997007	0.0	0.028498	0.012085	0.0	0.014534	0.029698	0.002511	0.177618	0.00232	0.008421	0.184369	1.0	0.0	0.002761	0.0	0.03518	0.0028	0.0	0.106222	0.259372
MYCT1	0.0	0.002281	0.0	0.007959	0.730843	0.875375	0.679389	0.000446	1.0	0.0	0.016381	0.01264	0.0	0.039173	0.0	0.000759	0.69236	0.0	0.012257	0.000156	0.840014	0.000499	0.489467	0.000901	0.000633	0.0	0.000248	0.0
MYH14	0.881941	0.304323	0.605912	0.0	0.000839	0.0	0.024493	0.005042	0.002144	0.011914	0.005017	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.00021	0.0	0.0	0.387286	0.004465	0.03836	0.0	0.083715	0.001679	0.0
MYH3	0.00059	0.000552	0.000588	0.000315	0.000386	0.000253	0.000342	0.000508	0.000341	0.000628	0.006765	0.001656	0.0	0.000263	0.000219	0.000707	0.000392	0.000157	0.000596	0.001522	0.000158	0.000649	0.000258	1.0	0.051667	0.000655	0.000384	0.000357
MYL4	0.0	8e-06	0.000601	0.000188	0.001106	0.002311	0.001945	8e-05	0.001998	0.0	0.002415	0.0	0.0	0.0	7.6e-05	0.000377	0.00141	0.0	0.000109	0.0	0.000659	0.0	0.003519	1.0	0.018351	0.0	6.6e-05	0.0
MYLK2	0.0	0.0	0.005804	0.011111	0.020794	0.305726	0.1772	0.00191	1.0	0.0	0.0	0.0	0.017353	0.044358	0.015515	0.004841	0.020983	0.032226	0.001546	0.002771	0.015019	0.0	0.154875	0.00452	0.014669	0.00592	0.002596	0.004316
MYO1F	0.000108	0.000296	0.000509	0.00319	0.001017	0.0	0.001326	0.000388	0.001648	0.001868	0.004042	0.836905	0.006521	0.000627	0.001819	0.001641	0.000465	0.005631	0.000374	0.007044	0.000531	0.000736	0.010618	0.005425	0.00041	0.003403	0.000775	0.002596
MYO1G	0.0	0.00104	0.00112	0.000674	0.000728	0.000209	0.0	0.0	0.000321	0.000845	0.0	1.0	0.0	0.000832	0.0	0.00028	0.001901	0.0	5.8e-05	0.000399	0.000639	0.0	0.000905	0.0	0.000729	0.000157	0.000235	0.0
MYO5B	0.332726	0.479584	0.246399	0.004938	0.001875	0.005932	0.055296	0.04606	0.006597	0.058898	0.002501	0.0	0.0	1.0	0.0	0.003701	0.005761	0.001932	0.000405	0.000665	0.00206	0.368847	0.02388	0.038176	0.0	0.00165	0.002821	0.0
MYO5C	0.701304	0.587592	0.002662	0.003156	0.329425	1.0	0.95767	0.015409	0.693109	0.032624	0.017789	0.029654	0.0	0.891426	0.012976	0.0	0.280343	0.024268	0.003432	0.007264	0.281269	0.70922	0.231936	0.00922	0.02455	0.019411	0.0	0.0
MYOCD	0.00506	0.0	0.308449	0.163797	0.0	0.0	0.410651	0.336363	0.024437	0.011363	0.009748	0.0	0.056729	0.074824	0.0	0.0	0.0	0.0	0.522626	0.026671	0.0	0.108912	0.057715	0.103767	0.0	0.0	0.019381	1.0
MYOM1	0.014068	0.011804	0.017311	0.002592	0.001779	0.000803	0.007298	0.00618	0.063071	0.005946	0.026933	0.013519	0.0	0.00371	0.0	0.021676	0.016269	0.003878	0.039233	0.004025	0.001591	0.005265	0.011087	1.0	0.014607	0.002892	0.010165	0.006963
MYOZ2	0.0	1.6e-05	0.0	0.01021	0.003407	0.0	0.004514	0.0	0.001397	0.0	0.064384	0.0	0.0	0.0	0.038047	0.00342	0.02785	0.0	0.024849	0.0	0.004564	0.006664	0.011102	1.0	0.021211	0.0	0.00293	0.004753
MYRF	0.062185	0.111633	0.016799	1.0	0.016822	0.019232	0.327552	0.0	0.016436	0.004296	0.331856	0.005638	0.165731	0.569459	0.000614	0.004456	0.0579	0.225267	0.180585	0.005592	0.035258	0.767277	0.287793	0.011366	0.013162	0.03328	0.694544	0.25
MYRIP	0.0	0.000823	0.0	0.0	1.0	0.691877	0.0835	0.058123	0.633258	0.0	0.022717	0.0	0.0	0.003815	0.002246	0.0	0.117424	0.0	0.047733	0.014673	0.803992	0.015218	0.181908	0.0	0.006017	0.053022	0.0	0.0
NAGS	0.180683	0.382426	0.031844	0.011726	0.09063	0.152516	0.051202	0.000451	0.093509	0.38951	0.047614	0.000174	0.223962	0.274746	0.625828	0.0	0.162387	0.389604	0.034653	0.017446	0.041345	0.332048	0.305292	0.02218	1.0	0.006438	0.006063	0.001564
NANOS3	0.0	0.031752	0.070451	0.059375	0.013238	0.05813	0.096731	0.0	0.03048	0.057475	0.007733	0.0	0.0	0.032899	0.0	0.018317	0.098173	0.0	0.022288	0.021692	0.002949	0.0	0.019399	0.03208	0.0	0.0	0.023789	0.025035
NAT8L	0.0	0.03196	0.007324	0.047213	0.022429	0.0	0.013569	0.004283	0.000856	0.0	0.102795	0.004316	0.0	0.94445	0.0	0.0	0.030897	0.0	0.011378	0.006212	0.002943	0.166487	0.0	0.099918	0.014844	0.287723	0.029557	0.0
NCAM1	0.0	0.001641	0.0	0.005595	0.000564	0.003517	0.012246	0.001609	0.006618	0.000972	0.0127	0.029455	0.015701	0.033659	0.000486	0.002864	0.0	0.009304	0.011491	0.011328	0.000739	0.006972	0.004998	1.0	0.065882	0.009301	0.073942	0.003771
NCKAP1L	0.000453	0.0	0.0	0.000127	0.000544	0.000461	0.000738	0.000178	9e-05	0.0	9.1e-05	0.475894	0.0	0.0	0.0	0.000237	0.000674	0.0	1.2e-05	0.0	0.001192	0.0	0.001211	0.0	0.000324	0.0	0.0	0.0
NCKAP5	0.056111	0.036649	0.005378	0.328134	0.020687	0.037707	0.200567	0.00158	0.004399	0.0642	0.003296	0.0	0.0	0.012467	0.010032	0.029893	0.056401	0.005531	0.095388	0.012453	0.022586	0.020499	0.032524	0.016229	0.0	0.15427	0.10838	1.0
NDNF	0.006179	1.9e-05	0.0	0.004055	0.0	0.0	0.008228	1.0	0.130958	0.0	0.013298	0.0	0.0	0.004537	0.023571	0.271876	0.0	0.027589	0.019746	0.396786	0.0	0.017689	0.013598	0.002911	0.024781	0.0	0.017467	0.010174
NDP	0.008004	0.032407	0.0	0.040598	0.141602	0.042803	0.040022	0.241216	0.023618	0.0	0.146656	0.0	0.121897	0.0	0.329535	0.018451	0.150251	0.255257	1.0	0.168837	0.077703	0.0	0.200482	0.149166	0.390788	0.034324	0.073565	0.0
NDST3	0.0	0.016623	0.199261	0.035202	0.0	0.047371	0.025206	0.0	0.550653	0.0	0.0	0.0	0.0	0.055814	0.0	0.0	0.0	0.0	0.026624	0.048488	0.0	0.099739	0.036335	0.0	0.0	0.003694	0.323027	0.009189
NDUFA4L2	0.155105	0.027371	0.003802	0.004627	0.000536	0.000459	0.003183	0.234797	0.000673	0.024293	1.0	2.8e-05	0.002744	0.010425	0.003969	0.004936	0.000644	0.025563	0.326874	0.002684	0.000251	0.000276	0.0	0.117211	0.009658	0.000179	0.015685	0.004823
NEB	0.000971	0.002649	0.003576	0.00054	0.002738	0.003475	0.002795	0.003889	0.002945	0.0	0.002915	0.005157	0.0	0.001309	0.001152	0.000426	0.001656	0.000687	0.001046	0.000236	0.003082	0.00026	0.001943	1.0	0.019339	0.004602	0.000789	0.0
NEDD8-MDP1	0.006164	0.406773	0.301251	0.001274	0.180749	0.069943	0.022769	0.000975	0.95709	0.002457	0.023762	0.015822	0.0	0.002564	0.316716	0.100704	0.353952	0.009581	1.0	0.002595	0.037079	0.001919	0.005391	0.759752	0.155431	0.219726	0.006947	0.369259
NEFM	0.0	0.168701	0.014592	0.242848	0.022346	0.0	0.220836	0.0	0.010582	0.061285	0.009478	0.0	0.074918	0.138017	0.037146	0.004419	0.0	0.0	1.0	0.040919	0.007963	0.127407	0.0	0.008171	0.040315	0.017698	0.884677	0.739093
NEK10	0.004906	0.042397	0.013038	0.074467	0.08947	0.093545	0.077912	0.5673	0.046163	0.004257	0.061078	0.003457	0.065847	0.009506	0.182916	1.0	0.037035	0.008273	0.338981	0.132954	0.210729	0.0	0.011018	0.290417	0.356626	0.019025	0.058369	0.053994
NELL2	0.000472	0.000127	0.000599	0.0	0.000753	0.000173	0.000602	0.0	0.000299	0.03572	0.001391	1.0	0.0	0.022043	0.000828	0.0	0.0	0.005273	0.00055	0.000549	0.002533	0.010914	0.019243	0.000206	0.0	0.001583	0.012106	0.001179
NEURL3	0.0	0.367136	0.0	0.0	0.001235	0.008144	0.214805	0.0	0.021002	0.0	0.0	0.021093	0.0	1.0	0.0	0.003538	0.008244	0.0	0.001647	0.0	0.001502	0.316117	0.104908	0.0	0.0	0.004789	0.00297	0.0
NGFR	0.041236	0.015633	0.0	0.000427	0.00084	0.0	0.0	0.000314	0.0	0.486795	0.184116	0.000912	0.0	0.000389	0.000495	0.000509	0.001997	0.0	0.003338	0.002597	0.000216	0.002151	0.003669	1.0	0.0289	0.059951	0.002821	0.0
NHLH1	0.71156	0.00954	0.251403	0.199776	0.0	0.891134	0.465769	0.0	0.024079	0.0	0.0	0.0	0.0	0.251403	0.231201	0.0	0.554433	0.0	0.009353	0.338945	0.20651	0.0	0.583614	0.228956	0.0	0.0	0.0	0.0
NHSL2	0.001356	0.000635	0.001735	0.010883	0.400929	1.0	0.686725	0.001839	0.543306	0.0	0.047112	0.015285	0.065611	0.023548	0.027938	0.020445	0.281464	0.024755	0.097577	0.442537	0.869744	0.025973	0.515771	0.011263	0.002609	0.000937	0.050579	0.201108
NIM1K	0.005229	0.011312	0.012098	0.029293	0.002881	0.0	0.009196	0.197626	0.00315	0.014181	0.110006	0.00842	0.086681	0.013605	0.2639	0.050697	0.0	0.137068	0.227653	0.145289	0.004077	0.036206	0.0	0.03769	0.146175	0.062596	0.041989	0.010193
NIPAL4	0.650176	0.400957	0.0	0.034834	0.0	0.0	0.01747	0.0	0.0	1.0	0.009066	0.418221	0.0	0.701004	0.0	0.002513	0.0	0.015063	0.001928	0.003648	0.0	0.125817	0.0	0.012853	0.003436	0.0	0.00875	0.044932
NKAIN3	0.084604	0.0424	0.0	0.0	0.0	0.0	0.414166	0.0	0.0	0.613871	0.255386	0.025971	0.0	0.526513	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.255189	0.0	0.358485	0.108608	0.29454	0.056665	0.15032
NKAIN4	0.006005	0.029993	0.0	0.009133	0.0	0.0	0.032835	0.0	0.0	0.016907	0.000971	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.7e-05	0.002608	0.0	0.033273	0.0	0.033854	0.00139	0.000881	0.0	0.000906
NKD2	0.015751	0.009823	0.0	1.0	0.003118	0.007267	0.024774	0.0	0.018655	0.015258	0.935823	0.0	0.0	0.029716	0.011332	0.0	0.0	0.053504	0.158569	0.0	0.0	0.0	0.005273	0.004496	0.0	0.0	0.264881	0.080149
NKX3-2	0.030785	0.0	0.133838	0.090008	0.0	0.0	0.0	1.0	0.018405	0.069136	0.07505	0.0	0.238195	0.0	0.0	0.281894	0.0	0.922645	0.20217	0.0	0.0	0.0	0.0	0.589095	0.170884	0.0	0.023219	0.038612
NLRP14	0.140309	0.104935	0.0	0.105826	1.0	0.730083	0.332937	0.129608	0.137715	0.6956	0.433611	0.0	0.0	0.0	0.122473	0.0	0.293698	0.0	0.356916	0.275862	0.523187	0.448276	0.450059	0.193817	0.0	0.17063	0.0	0.175981
NLRP3	0.0	0.002752	0.004327	0.006848	0.0	0.000699	0.001261	2.5e-05	2.9e-05	0.009257	0.0	1.0	0.000452	0.002062	0.0	0.000339	0.004045	0.0	0.000768	0.000176	7.5e-05	0.012175	0.005105	7.1e-05	0.0	0.000218	0.00072	0.000658
NMNAT2	0.0	0.028516	0.005841	0.268183	0.022218	0.134665	0.034944	0.001695	0.052644	0.04574	0.585096	0.0	0.183952	0.051686	0.625238	0.322763	0.178267	0.106058	0.130866	0.205935	0.036404	0.076668	0.51506	0.329987	1.0	0.0	0.023574	0.206353
NMU	0.332448	0.088018	0.0	0.0	0.001376	0.0	0.01145	0.000553	0.002089	0.035013	0.002653	0.0	0.0	0.004995	0.0	0.0	0.001254	0.04561	0.000127	0.000284	0.002005	0.160322	0.037405	0.0	0.0	0.000716	0.003995	0.0
NOS3	0.01068	0.003081	0.092194	0.054709	0.724233	1.0	0.20683	0.012562	0.538831	0.048092	0.087648	0.021458	0.140595	0.017927	0.045239	0.0	0.249989	0.080955	0.020498	0.025433	0.936184	0.019069	0.446184	0.0	0.046363	0.037852	0.364982	0.023426
NOTCH4	0.008188	0.002261	0.010783	0.003169	0.158524	0.4055	1.0	0.001982	0.253214	0.004648	0.028847	0.043708	0.011275	0.011968	0.002578	0.002222	0.341355	0.023854	0.005494	0.0	0.398393	0.018106	0.675714	0.0014	0.004972	0.018943	0.004369	0.006203
NOV	0.001061	0.002922	0.00133	0.014119	0.002683	0.003988	0.039175	0.087294	0.001721	0.000246	0.012605	0.0	0.000553	0.024194	0.018192	0.029465	0.001462	0.003431	0.173541	0.056856	0.002032	0.010645	0.011331	0.000295	0.008311	1.0	0.030566	0.008699
NOVA1	0.0	0.01163	0.0	0.00377	0.088114	0.025988	0.062333	0.007526	0.011803	0.0	0.206679	0.0	0.173604	0.030407	1.0	0.002292	0.05402	0.061228	0.097769	0.20513	0.169855	0.061125	0.013256	0.008865	0.25141	0.001125	0.003217	0.099437
NPFFR2	0.015293	0.814374	0.154995	1.0	0.007255	0.0	0.309919	0.002312	0.013735	0.0	0.007445	0.013515	0.0	0.749582	0.0	0.0	0.333642	0.0	0.000332	0.006757	0.055625	0.514173	0.100935	0.0	0.0	0.376427	0.120283	0.048725
NPNT	0.047291	0.074562	0.001155	0.0	0.000363	0.000261	0.008733	0.000107	0.001113	0.014537	0.004589	0.0	0.0	0.029391	0.0	0.00147	0.0	0.001259	0.001277	0.007725	0.0	0.056092	0.00431	1.0	0.024566	0.0	0.002116	0.0
NPTX1	0.0	0.000852	0.004311	0.325558	0.001333	0.002219	0.341197	0.000637	0.003445	0.008457	0.004022	0.0	0.008603	0.000915	0.031434	0.001032	0.013673	0.057851	1.0	0.031385	0.000438	0.001615	0.015522	0.021897	0.01216	0.02204	0.441951	0.024057
NPTX2	0.000162	7.8e-05	0.00048	0.004783	0.001775	0.00633	0.186499	0.001463	0.018695	0.008644	0.218684	0.000636	0.0	0.000923	0.001049	0.003058	0.006529	0.002603	0.005705	0.016232	0.001172	0.000954	0.00378	1.0	0.062589	0.003556	0.003808	0.000315
