Symbol	A	B	C	D	E	F	G	H	I	J	K	L
KRTAP2-1	39.632645	12.282186	81.904839	8.19537	7.582194	9.440341	8.909616	26.912893	33.183029	32.113682	4.531816	12.406811
LOC390956	44.987122	16.421782	19.075676	35.316383	41.299484	11.623167	61.72987	22.772791	35.435562	37.096119	66.151527	27.185753
NR1D1	87.997643	39.171318	126.727249	92.801491	31.864138	56.447529	95.291229	45.149273	72.008072	65.65786	53.344608	16.437937
NR1D2	201.889008	252.219376	285.153564	285.104553	261.333466	248.191132	196.247864	264.665344	232.661957	294.195709	345.711517	261.613068
UFSP1	85.155212	16.003256	8.981116	24.917004	5.431354	32.416958	6.217857	15.953932	27.691795	22.372604	10.502708	7.401795
UFSP2	511.125397	534.543701	701.112549	743.993774	608.328613	490.394867	444.670593	436.741943	493.300659	645.272522	613.351379	609.451721
OGFR	895.093933	829.28772	613.517761	588.890015	725.274719	802.944519	1202.885742	1148.143799	1204.10083	656.910156	574.732544	570.475647
MGC35440	41.147217	72.999321	63.143452	49.976368	54.029381	96.654533	76.910461	105.532524	18.789423	44.949936	35.658245	58.210743
ORC3L	345.551575	432.085876	551.958252	641.603149	457.434753	362.958862	347.067474	348.972931	312.590454	494.757568	526.756409	574.947998
LOC151121	12.076996	11.761825	6.719091	16.730438	8.048749	28.852997	11.627026	9.610789	43.06675	13.000135	13.713994	10.448831
LOC389842	110.311073	112.997482	120.637604	119.017265	129.655807	117.96315	118.184219	96.238678	170.823868	105.310593	109.737877	114.92366
PTCH2	24.298811	8.951338	7.68693	9.097816	32.242306	8.750725	7.644655	8.072056	8.195551	15.149902	31.66934	10.067858
LOC100134805	67.362434	35.084	38.921291	15.057142	73.321381	6.618361	15.984751	22.312794	15.663589	8.586648	31.811295	25.266632
PTCH1	119.958008	67.606056	196.773193	56.572453	186.852768	183.180893	27.774942	11.315966	11.587629	78.658714	183.12439	88.276245
LOC100134802	16.827223	10.778637	50.543667	10.116559	9.37576	18.811159	41.215637	10.313552	17.989475	5.921632	19.965637	34.508152
LOC642527	10.622107	29.585432	13.083012	9.129359	30.790699	16.983791	8.588632	18.912636	8.963283	19.200848	23.552874	9.439971
LOC642520	26.834923	73.087921	61.114433	21.166985	72.246872	35.860367	53.98811	61.921101	59.26926	96.625946	29.440252	28.852385
LOC642521	14.61436	65.671089	9.114771	7.266456	51.236156	30.765356	28.969856	85.403168	12.851585	28.846998	7.026511	22.207243
RAD9B	34.566223	35.115658	6.758198	24.815077	34.457272	62.51704	65.11599	44.312233	62.143932	13.168344	11.018683	44.919598
RAD9A	281.068512	304.808075	311.260468	309.911163	341.512939	466.343475	344.431122	281.140747	276.245575	287.52536	281.441284	313.80896
ERGIC2	67.975227	37.811554	132.483749	37.875858	56.548698	67.683456	93.404778	32.020531	64.443848	44.479065	138.674103	34.892834
ERGIC3	5560.111328	5334.705078	6316.273926	6341.30127	6057.915039	4358.894531	5012.016602	5324.943848	5581.582031	6339.02832	6016.853516	6118.070313
ERGIC1	641.835815	829.751953	576.977295	450.399811	608.396301	631.529907	899.945557	713.212891	644.563232	528.270752	682.531982	595.135254
B3GAT3	243.54007	257.198761	302.561035	345.362305	265.099609	298.394684	187.983566	255.731445	230.075363	295.143646	356.853302	335.179321
B3GAT2	7.250975	7.827644	2.389897	2.663769	5.122171	16.916237	2.560903	5.033551	4.836361	15.20962	6.418647	18.921078
B3GAT1	252.475906	231.645569	165.193665	179.4543	321.644806	907.677002	186.064346	112.607483	46.044304	10.77957	263.973267	89.891083
LOC100008588	466.677094	473.638184	327.870392	239.748886	453.265625	482.770905	1572.780151	861.609863	591.289246	468.15979	337.369202	574.732544
LOC100008589	4830.391113	5576.724121	2459.18335	5000.203613	5125.86084	8853.032227	9580.449219	9578.936523	8149.498047	5033.028809	2879.320068	7338.103516
LOC728823	512.654114	458.275482	462.300354	541.425049	529.615417	535.97583	515.999084	545.110535	540.561279	657.251892	631.884888	636.561768
LOC728820	5731.834961	6369.84082	7521.995605	8546.142578	7144.851563	4379.910156	5186.357422	5349.715332	4651.17334	8784.701172	8713.15918	8422.15332
CALM2	8353.228516	8853.032227	6960.672363	7380.970215	7361.854492	7734.546875	10116.807617	10060.969727	10958.973633	6580.24707	8027.668945	7312.765625
CALM3	9272.685547	9004.859375	11212.692383	11164.504883	9175.682617	8970.899414	7557.95459	7537.116211	7772.338867	10997.600586	8916.782227	10402.533203
SPG21	1433.405884	1471.949219	917.862976	711.033508	789.839722	575.353333	845.474426	1969.567749	1897.967529	866.649963	754.034424	758.92157
CALM1	7328.555664	7501.397461	9044.998047	9177.209961	9929.870117	11104.988281	4832.473633	4636.345215	4393.318359	8959.985352	10086.553711	9332.290039
GSDMA	33.834274	114.869797	106.460617	96.510994	46.204597	44.202282	43.957577	39.556374	95.476936	126.646278	109.210983	32.664314
GSDMB	559.091248	508.108551	1016.392456	920.271484	777.290466	367.213013	431.925659	255.905533	291.851807	1076.580078	830.332397	724.003967
GSDMC	5.02019	14.130639	32.693829	67.362434	62.791786	12.386342	87.087097	18.822374	12.202372	12.813393	18.449501	29.823309
GSDMD	2785.613525	2440.74707	2864.454102	2808.966064	2796.879395	2668.973633	2799.675537	2376.798828	2359.323975	3186.233154	2395.837158	3056.902588
UPK1A	22.395704	75.987099	129.913498	57.2855	83.878059	76.257919	31.318256	91.529961	6.647283	55.044807	21.619841	40.04665
UPK1B	33.516392	57.231239	101.445587	39.858387	71.614601	86.879356	100.863243	30.76259	64.302505	112.604317	76.467476	20.836975
DLGAP2	3.132179	9.786641	5.598819	11.995878	18.811159	63.474266	8.220261	40.391197	11.372798	6.317775	19.03487	5.253129
DLGAP3	31.504562	33.441093	65.764183	57.604313	9.800664	48.600067	53.990013	93.425926	44.612488	62.965309	20.11348	15.019566
DLGAP1	12.877387	13.484741	11.376973	63.2183	13.092712	18.168846	41.274323	15.36361	16.659563	13.226029	24.754101	57.57729
DLGAP4	408.366821	432.941162	425.187439	379.338531	381.862732	517.553162	512.210144	416.388885	459.163757	397.870331	391.544495	414.465942
DLGAP5	14.270172	77.61338	32.74305	75.121567	40.644115	67.77478	28.076777	25.300539	10.065678	68.765205	28.535162	139.527466
FBXL14	181.952667	173.356644	195.894272	218.104706	181.955963	164.788193	104.358986	144.078339	150.591156	218.461273	208.025848	197.263702
FLJ32784	51.098476	54.889088	24.032766	35.939404	72.638199	41.013493	21.206985	77.956398	105.664261	83.371185	72.994881	74.203552
OIP5	183.373581	96.811188	132.838104	186.801559	129.512436	155.065186	189.822449	138.142273	140.676666	148.371643	186.603165	174.407074
FBXL19	201.51181	200.02887	116.002472	169.313126	166.912354	379.338531	179.566055	166.620392	51.285179	80.566833	119.017265	103.53186
LOC728790	18.908152	57.151279	8.087608	53.818611	26.182074	14.415498	44.305988	48.503914	71.254074	11.691367	36.93438	8.381865
GSDM1	176.297806	86.585831	24.075974	33.911236	49.589645	74.067879	141.866486	262.804382	258.330444	78.065849	24.574226	15.868147
LOC728792	35.740273	12.82364	11.568655	20.881948	43.063885	45.026123	30.744371	10.02653	10.757481	61.227406	24.663755	60.439548
LOC728796	9.683305	45.644199	32.198769	14.920628	23.156515	12.548915	70.753372	82.137703	8.951338	11.497684	16.586765	46.433758
MIR506	10.147863	10.966599	56.584057	34.670845	19.391167	21.342806	20.551849	38.694351	18.059036	35.115658	43.366127	59.438946
PTPN18	146.687317	176.145447	117.812553	170.845688	154.065414	171.517822	155.783081	216.020203	184.549316	139.102051	159.260132	149.821014
MIR505	68.3349	33.694321	17.363888	113.607262	90.227745	38.639351	38.560867	60.334324	60.78606	96.133591	117.086037	15.691382
AKT1	3225.313965	3066.253418	2854.447754	2607.890137	3231.408203	3798.063965	3193.633545	3071.447754	3064.415283	2862.089111	3007.09082	2477.530273
PTPN13	79.319145	119.087776	112.811462	110.507622	98.135994	50.425301	73.611847	85.823524	54.981041	166.062103	64.033485	177.172241
PTPN12	1745.986816	2050.816895	671.844055	742.721191	1507.517822	4521.277832	2262.580566	2156.426025	2105.2229	436.491028	893.376587	538.510864
PTPN11	2005.093872	2099.938232	2499.867676	2566.333008	2736.088867	2640.662354	2017.436279	2160.322998	2269.689209	2375.610352	2731.528564	2457.72998
FLJ35785	114.256638	70.993263	89.053879	118.278763	88.592247	214.212814	67.150421	59.016518	69.276657	22.442198	37.69384	71.265442
PTPN14	13.609562	33.955463	17.436981	5.58149	5.373724	14.254738	17.668213	76.73436	21.835646	3.235945	4.242059	9.195677
LOC647541	125.150818	39.482716	86.541763	117.870636	86.885223	14.047267	64.880615	61.292942	81.075974	42.309589	37.9011	76.344971
LOC647540	35.057617	33.181633	11.15845	76.089874	12.27868	4.744023	15.033628	11.35307	7.431415	72.138908	11.780395	10.633741
LOC647543	37.651627	54.625862	33.021233	38.679661	24.725288	14.029898	27.254976	44.616295	58.733551	11.298135	33.401714	24.79151
LOC647542	22.981958	10.270163	19.743473	47.462513	9.119484	21.433584	45.958923	40.012527	83.176849	17.769772	16.139097	30.427416
LYAR	3995.300293	4292.080566	5027.108398	5075.209961	7867.47998	6086.287109	2002.136719	1080.383789	1082.081787	4285.482422	8768.926758	5267.726563
LOC647544	20.332117	16.54487	13.126934	14.237033	19.325401	30.835907	81.024384	56.972141	14.947908	57.39159	23.014128	9.79469
LOC647546	12.7667	18.643827	14.790151	56.829792	44.416542	11.98805	10.498325	18.164459	25.202799	23.55278	18.37578	54.889088
C2orf80	22.530264	141.284653	145.681412	116.429092	37.469395	44.12014	73.101273	63.828457	82.179688	29.132509	133.719116	21.314478
C2orf83	5.356752	14.992934	15.892769	6.458826	15.491729	15.179555	3.855046	6.707756	2.642241	10.502861	8.571602	10.564898
C2orf82	103.135971	21.29664	28.825861	85.964699	106.753685	106.83699	122.281006	109.725288	51.311768	89.871315	62.346878	59.988308
SNORA84	120.942299	133.559555	190.976425	135.565613	136.143906	91.568413	152.154785	70.792694	67.028008	196.758774	147.386719	144.222748
C2orf86	142.599472	83.690338	88.753044	59.750378	65.044884	126.669533	37.907188	141.111359	103.00415	131.432693	113.962662	86.41114
C2orf89	1072.565186	1082.832764	3182.13916	3151.604248	2278.436035	205.957565	510.358032	320.971436	332.705414	3460.627197	2809.289307	1849.486084
C2orf88	21.660679	75.438087	16.138794	28.839851	23.014128	12.644915	59.716255	24.057009	87.438866	27.01523	8.510866	17.960653
MSMP	73.106125	71.194916	24.331474	67.926834	101.969032	49.96439	90.819847	37.550064	89.561028	86.04493	54.277985	73.886528
SERPIND1	20.127851	3.635955	21.180391	11.8508	17.069466	19.790937	6.412615	72.069351	69.481285	38.357517	15.820123	50.901814
TRAPPC6B	368.59314	404.536041	385.273315	403.298859	410.93692	399.426788	373.323181	515.478638	464.310028	385.419617	465.074646	367.959991
LOC647096	12.571209	11.774932	85.708984	42.323616	22.938871	44.813515	38.053474	54.806679	85.155212	45.950611	32.664314	18.190889
HLA-DQB1	930.601013	906.036377	204.066376	187.919922	219.144958	263.944702	1082.566406	1071.574707	1039.957642	168.164902	162.114761	271.792175
MSMB	15.121949	16.073755	7.604197	9.28187	8.609095	13.789379	43.687244	13.998817	14.627337	21.843449	15.589903	16.195623
HLA-DQB2	32.522099	25.647476	120.176422	60.99715	68.96666	34.312038	68.661942	92.522369	41.356354	42.841938	98.365944	126.196121
LOC100129027	147.479446	107.028313	38.679661	86.885223	112.94545	142.735428	158.620728	60.676849	53.607151	75.442253	105.314667	138.457382
LOC100129026	13.467051	14.742008	22.527531	48.768677	33.768562	77.23259	19.325401	27.719229	46.804268	3.033337	7.608549	11.211063
LOC100129022	236.341415	201.532104	250.192719	222.822937	237.976364	145.744659	181.126663	194.250366	152.773331	236.278992	253.219742	181.954269
LOC100129021	66.686745	9.272794	12.412918	16.189402	12.602672	23.985939	8.443851	8.539679	40.644115	33.773823	13.380524	44.206947
CDK7	1119.914185	1183.033813	1154.29541	1204.978516	1429.367188	1244.573486	982.776184	1054.284668	997.914368	1272.09729	1234.135376	1434.615601
FOXS1	4.833429	6.915209	13.638248	8.943865	24.886658	6.160131	9.742336	11.526209	6.171514	4.079577	4.314636	10.959888
LOC643738	130.580856	108.061028	172.39624	213.381271	195.400818	168.26355	148.616196	71.86055	153.494598	156.460922	193.29689	135.589905
CDK9	780.642578	688.729553	746.200806	757.788574	737.859924	838.482361	714.734558	799.778809	852.092468	815.562195	770.472107	725.057617
LOC643734	65.957008	15.947671	21.240189	65.228989	16.459181	37.811554	40.362919	15.632854	30.196346	14.631607	48.623905	63.048996
LOC643733	431.311279	437.058228	553.675903	628.456665	761.474121	526.879333	269.913025	166.927338	151.101013	592.823181	1144.838013	762.035095
LOC643731	30.898844	68.560188	95.902733	20.85088	33.545959	50.819443	56.868668	118.294243	71.628441	105.230705	71.789391	102.955238
ZFP161	912.258057	870.307922	1310.90271	1393.550537	1052.776855	1002.647949	588.607666	644.563232	623.232117	1240.363403	1203.00415	1068.405518
CAMKK2	317.791016	329.843231	195.895645	162.813156	198.805161	198.586166	462.939331	523.412415	517.250122	189.825317	166.391312	212.023361
CAMKK1	32.066151	47.963291	31.842075	93.317886	22.559202	35.272511	64.596069	110.083778	32.250416	32.862564	68.277451	29.909813
LOC441046	137.743835	101.700539	169.741379	211.117477	186.236649	134.91864	40.795654	39.907681	46.411644	196.059586	221.828979	180.342957
CICE	1138.411133	1032.161743	921.113342	855.505066	906.036377	1041.518555	817.064941	1326.344238	1237.4198	915.799683	1034.503784	951.268738
LOC440792	42.426746	19.853455	57.704792	10.978728	29.783306	29.258232	8.171673	24.99979	16.322832	88.209106	30.698538	16.902348
LOC440795	30.678047	42.548306	8.288873	39.68858	11.346331	10.899805	17.815624	57.387463	36.272106	11.312529	20.965899	17.604795
LOC100128648	142.295013	112.263931	115.070641	136.599915	88.739532	140.51886	94.405815	117.856201	106.626396	56.79702	109.84108	106.714813
LOC100128640	68.235268	94.316612	88.137436	69.040443	69.776917	14.981976	38.857109	72.213234	43.289536	67.699944	54.327679	68.103371
LOC100128641	20.551849	4.362045	23.285498	16.511795	6.715436	10.570804	17.981407	5.783504	97.8722	15.900521	11.610802	23.048908
CHMP7	383.341125	364.48645	671.662476	676.7547	402.562317	198.734802	328.0914	223.16626	262.509338	725.274719	369.421692	475.117554
CHMP6	918.180664	852.669617	993.018005	1085.876343	1048.345337	1198.523926	959.268188	968.514099	907.677002	1050.979248	1067.212524	956.1521
CHMP5	912.014343	1158.409058	891.960205	899.41449	895.876831	1151.463867	1610.980591	1493.472534	1412.276489	1033.812378	991.203918	1075.529175
LOC100128647	16.458506	13.259969	12.438075	13.569956	7.76478	16.781309	7.195018	8.750532	27.067898	28.526054	13.607691	4.209927
OR52N4	36.238354	6.199327	24.979618	16.640762	12.078054	6.071277	5.824062	5.082976	3.286119	7.843079	24.400372	15.130817
LOC650339	135.572266	105.431007	86.842148	73.867828	72.138908	145.704056	31.485964	12.381838	46.485641	88.945793	106.92572	102.182404
OR52N2	76.301453	88.395378	27.360838	82.175804	82.046173	52.25716	63.654438	109.660202	72.052414	134.427002	32.748482	114.204971
OR52N1	24.804029	15.213309	13.791607	36.871407	9.538443	12.520749	8.021314	32.94199	16.568102	13.980605	8.505902	23.836006
LY6G6C	70.49707	22.357244	79.25029	69.518494	14.713371	98.020782	32.854271	67.234978	28.864983	17.604795	33.181633	47.480587
HOXA13	10.433887	11.388941	8.985493	6.633638	25.202799	8.55582	26.6203	16.222845	20.792622	4.314636	24.245144	25.785294
LY6G6E	16.009195	40.416241	66.292915	24.267874	22.352598	12.126839	82.712364	42.097015	35.22282	20.720404	24.990799	13.410824
HOXA11	6.597173	10.067858	9.883759	7.259442	4.887948	6.980462	1.658858	6.773804	3.128518	15.245887	12.210459	5.976965
HOXA10	133.743851	132.846771	82.914528	25.02931	102.039673	230.817657	30.802448	71.304649	90.935249	40.809826	124.336067	39.160255
LOC220115	10.720676	58.138985	59.310513	85.435928	61.956837	39.136341	101.5392	28.605743	129.376587	22.999462	114.604256	24.471497
GALNTL5	20.302027	18.419945	14.827765	7.155294	15.02951	15.796329	16.525911	54.167786	25.589817	22.791023	5.071929	20.189222
GALNTL4	6.420397	7.425822	62.021023	48.299435	39.569328	22.674656	11.602825	18.278158	19.643936	8.556871	11.730488	25.236261
GALNTL6	104.175369	108.189835	78.735657	10.135385	22.206888	14.693767	10.147863	23.316757	75.787445	51.004089	12.076996	11.173621
GALNTL1	14.881759	100.368546	31.556993	98.123146	24.330133	76.273369	105.532524	106.541962	109.968369	34.307335	11.692812	140.7901
GALNTL2	10.978728	2.701694	24.358259	33.720982	16.533686	8.592903	10.011502	6.159319	5.088037	11.477968	12.371859	4.598341
LOC100133716	31.066267	15.288167	27.260376	27.360838	34.084244	8.752903	22.79423	24.799734	5.422946	12.996617	35.072891	30.934542
LOC100133714	3.515832	9.94652	20.735815	8.399654	11.812404	8.441726	7.972369	33.165134	5.279436	29.323362	20.058502	5.35733
LOC642062	18.427702	14.935073	52.008545	38.846554	46.044304	26.58749	11.767029	19.175613	38.040596	19.540424	29.269659	13.068317
LOC100133889	17.258478	24.144516	15.238577	41.659767	13.853044	29.744694	11.046282	12.917518	31.526392	75.796608	27.461275	28.212406
TDG	1615.908325	1719.873901	1876.035278	2078.038086	1973.952881	2416.855225	1379.072021	1719.540039	1613.815918	1954.343506	1929.966064	2031.953613
LOC100133718	33.88475	22.411404	11.067691	10.639473	9.874089	2.663769	31.869541	8.737744	19.320454	5.826069	16.610241	10.826923
LOC100133719	164.696884	136.422028	168.34584	165.109222	166.174683	28.047937	157.174088	89.931221	138.989334	172.304535	114.193375	160.504639
HN1	444.729187	444.729187	468.864258	471.140564	369.567505	483.473816	545.947266	713.725525	627.440918	437.058228	327.49881	566.977844
LOC729462	28.812469	11.940766	7.406601	47.966305	15.823638	9.773645	12.564988	54.345905	11.871032	24.400372	8.586648	6.206737
LOC729467	8.255798	16.90642	3.092145	38.123863	14.019303	7.926218	10.636249	10.046607	13.865726	36.85844	9.29033	24.239384
