Gene symbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
GZMH	21.358531	33.957431	41.246361	8555.821981	198.933562	630.774917	896.712037	26.303907	79.312028	10428.44501	11889.00904	7419.827913	36.900935	24.822191	15.893644	14.881733	17.758872	26.346303	17.981541	19.613783	52.482476	41.857935
GZMK	184.039583	278.180822	100.81487	8814.387272	1423.65694	3724.329794	187.718158	119.84765	51.852948	15903.70006	1967.19369	233.674963	67.137483	69.541652	107.072461	24.667001	79.456073	81.989123	38.197563	76.142362	151.247472	421.21213
GZMM	6.305415	16.455273	12.306387	1048.989355	1215.533292	884.012804	529.132872	1030.215674	644.042525	893.776786	3771.290343	2616.387026	13.206308	17.499048	29.380878	10.332848	10.309377	20.75077	10.505503	31.999699	137.532462	65.826716
HAL	380.232277	308.502733	108.909118	84.175309	61.604265	75.481829	78.633819	548.121223	79.740924	191.499817	99.601461	96.122813	877.179304	102.784423	90.959858	76.240189	74.776325	54.115206	130.317998	91.459988	192.072118	3105.095231
HCK	273.570606	489.344347	130.583426	106.456942	107.285131	80.317846	81.798926	43.768614	75.088446	737.406205	391.703303	184.165866	7368.002228	3576.179245	8146.586422	4811.755806	4370.59343	3772.369126	616.141186	834.928739	3730.856433	7443.161769
HDC	147.973679	177.8451	310.115654	123.859664	18.242287	118.959566	82.712362	23.222654	91.912061	90.334737	200.349877	150.808303	129.552234	114.261467	200.981049	172.288965	149.372441	109.818611	9299.383668	9389.503009	1119.899701	150.614087
HESX1	6.869436	5.810228	9.073509	7.04699	8.172396	5.971549	7.37046	8.369699	37.848645	7.644533	8.44048	9.195677	8.365085	7.285722	2324.301051	100.313358	12.06326	1074.504512	6.472489	11.366284	10.396651	7.283927
HHEX	4489.488986	2773.84053	93.425928	139.03537	83.413602	105.021468	88.618088	78.893179	55.909229	263.624935	245.893665	202.845987	1914.137567	489.30801	66.505428	566.324939	929.301746	94.438777	1317.400196	636.739293	999.365082	946.264121
HIC1	5.092352	4.093579	6.795317	8.159928	18.796362	5.971549	7.057961	6.633638	88.087718	11.449704	15.683548	41.822495	7.017819	6.432515	12.577756	6.223851	7.589777	12.155686	8.937587	8.052877	12.829329	7.476612
HIST1H2AE	35.26723	21.824319	277.71643	29.91298	30.345458	45.648224	11.249438	110.490229	64.89001	15.853525	14.84823	6.198523	8.281884	6.633607	6.33289	9.272328	17.897594	41.343397	16.937854	29.360198	79.29385	22.116718
HIST1H2BG	17.443189	42.30456	689.646096	78.316046	138.88377	190.054614	52.480317	182.147041	117.012172	72.046965	68.376106	11.2141	23.392369	11.493521	10.137459	8.737345	38.36588	137.826938	49.452478	29.775035	62.633753	45.193482
HK3	12.943644	9.447654	13.298277	21.81413	25.374709	12.815153	21.893571	15.366905	19.810133	140.697005	222.505352	32.407728	3103.136582	3713.557866	31.9761	159.121705	1093.669785	294.170591	37.913358	234.23115	1199.688932	1255.80611
HLA-DOB	6607.334733	4832.779431	4287.536344	212.275752	54.340696	47.963256	44.000722	118.266679	117.052994	44.158723	230.424852	188.320218	102.182569	49.667302	1573.187324	41.576516	37.282451	2006.948626	63.4978	48.71801	227.844907	96.88648
HLA-DQA1	942.774908	1379.121703	161.724611	173.411738	122.694249	106.934999	167.068867	89.177946	621.251868	356.732453	219.210271	214.932569	275.353427	874.234287	4169.716387	5225.867112	7712.247914	6417.316621	190.294993	390.009951	68.234392	218.209967
HNMT	61.736022	55.475718	28.547324	19.618663	10.967719	11.067623	31.710734	8.992613	24.601683	79.572149	26.912938	13.584705	815.426504	774.929426	161.303186	948.838501	636.173997	279.106854	131.756691	122.49061	25.912413	29.962886
HOXA1	12.90856	10.233199	9.656742	12.855362	13.261597	6.919706	11.047298	18.894136	11.404676	14.519615	11.767337	9.61034	10.687237	12.915319	6.869436	9.891782	11.526103	8.306536	760.292466	450.390054	8.713825	17.617486
HPGDS	203.79105	224.547027	125.952354	83.721109	88.137518	182.147041	92.789225	56.707066	219.694234	118.984777	177.675299	148.339126	36.752652	239.784646	64.876999	138.674103	195.444715	125.123372	21760.60028	17743.45795	256.519316	219.132286
HPSE	30.802449	29.582775	32.745213	55.347511	132.328215	207.261407	494.245822	234.921576	157.54552	302.925581	29.972433	54.889088	1285.833086	61.936967	841.090463	894.528267	27.69056	30.841397	164.699388	103.898886	39.27973	973.403764
HRH1	206.539474	165.458135	161.480998	75.974367	26.482295	101.149171	284.818667	78.292051	108.955366	212.431906	54.076398	42.47011	72.174575	217.658574	145.283481	2195.073255	202.532144	128.267302	119.111342	116.668047	81.417139	227.874832
HSPA6	70.649601	148.287913	17.746029	106.716911	89.654181	21.312005	20.346727	259.190204	358.151506	78.699094	184.837723	284.03179	641.214213	22.410224	139.862714	207.498138	65.31326	20.581278	69.230745	129.024689	727.067532	3303.08264
HTR2B	6.171514	13.114782	26.407749	22.710636	11.310351	5.822858	4.60586	9.317338	26.439015	77.035355	30.971753	6.958859	13.850522	6.900539	31.869533	216.050282	19.648014	382.919437	52.692792	4.888042	8.275869	7.446654
ICA1	191.405351	115.327017	209.390365	134.253378	149.651559	289.272108	160.779432	2419.169387	216.273649	194.636658	133.720384	135.275358	183.255504	198.862938	192.888217	157.923236	204.000174	190.574032	218.847759	198.986086	165.690543	309.378971
ICOS	6.458826	8.407302	6.147206	194.190598	1018.135876	786.596744	1804.928958	7744.01596	738.970329	36.422106	12.554434	22.531081	5.362446	4.485992	18.587232	5.065227	6.702811	6.159261	5.202256	5.256583	13.995979	6.199101
IDO1	241.065018	312.452499	345.562134	241.333148	192.08699	248.90971	201.739242	241.492533	91.277791	183.592	667.197243	671.628514	269.466279	338.897425	26473.42255	91.367926	131.573239	20536.85787	207.891513	164.846369	1389.417624	527.408242
IFI44L	24.574226	37.309939	52.988733	84.26222	147.43655	127.385545	18.320157	132.631945	3323.895627	492.793879	302.400694	311.314882	307.849378	12.590169	6016.733404	984.730251	11.032256	4019.777684	81.338797	95.988173	165.205928	74.976782
IFNA10	63.511209	158.422461	31.210885	12.571374	14.255668	13.997513	9.372947	15.2732	155.242239	10.459288	8.565645	13.164798	13.104296	10.548486	8.485896	7.99712	21.862007	8.554973	31.316896	22.446172	11.354042	20.778323
IFNG	233.24624	168.083652	137.39101	249.078628	107.327236	142.182291	6344.879706	208.339423	174.269282	269.3932	247.348622	3575.236664	108.148638	105.054273	96.364322	71.151301	75.837395	92.78572	109.182754	70.322194	157.021393	187.162087
IGSF6	46.071255	70.401668	65.017946	27.098712	40.175696	48.710837	35.644525	27.937276	56.76437	137.79597	100.289301	74.414512	2662.140929	6076.582495	295.072409	1626.552661	3679.737192	1231.557711	156.330286	366.635178	246.694498	4222.728231
IL12B	105.275436	89.599254	56.972141	41.942887	28.447679	59.255418	77.917158	42.095184	43.475589	84.121794	85.583166	56.900022	42.42611	43.557702	513.084829	18.653005	73.478546	2407.546497	38.076559	72.409503	68.62419	127.550133
IL12RB2	13.441268	18.338185	13.070423	95.115084	33.864671	106.888832	726.449611	117.533522	219.438315	386.712693	594.046977	1531.023729	20.503903	19.791702	14.527402	43.647683	14.030601	10.652305	39.549132	31.274388	11.688346	14.16737
IL17A	24.109764	31.666765	13.199198	7.018701	6.547728	6.560415	294.032794	69.220037	11.187363	18.327248	9.511608	8.087608	7.929352	7.622592	11.843513	5.797214	7.653355	8.556204	12.068348	20.203214	8.06335	39.547638
IL18R1	32.745213	56.215305	34.900831	197.574303	73.224267	243.853281	400.361234	119.237279	512.491724	1022.471148	829.446623	1084.441173	19.503012	19.541669	7.984043	32.563019	22.94106	21.814318	1442.746463	2220.298354	1494.967961	516.093537
IL18RAP	63.165335	45.386002	22.923102	541.60706	83.759744	275.231225	367.959991	101.484341	113.068683	4488.262918	6172.262928	5732.166309	92.021847	93.754215	24.975232	38.640956	88.077565	89.095151	239.274455	362.476739	1797.696657	2653.493356
IL1A	207.809497	114.03284	101.484341	65.823672	98.021508	89.410779	147.65372	52.932055	47.708442	104.001137	81.804156	75.929976	61.109939	627.607587	90.023426	27.047524	107.468403	387.97199	140.510389	2906.366436	2009.795325	204.892697
IL1B	508.142334	364.919753	198.789643	144.218689	136.961868	251.101794	200.420812	204.287549	284.085343	352.159241	250.043291	241.591026	1257.182131	1273.463059	675.121823	291.824541	437.07006	2781.903216	3282.430504	17770.60586	1137.887994	3099.346146
IL1RL1	161.244457	100.368589	109.841078	34.562858	19.320453	70.129505	95.884698	69.000064	60.405876	98.278864	65.350782	125.082954	37.423669	98.089442	93.260682	76.119593	100.318919	44.282995	730.475933	1305.536765	971.173692	102.909608
IL21	346.043965	299.770244	161.724611	59.420011	21.342807	81.584428	333.190972	1466.934174	42.059123	87.996396	38.680279	68.039032	103.572043	83.588722	59.640081	42.672873	78.123378	62.52092	96.130053	60.015196	93.386438	201.09835
IL26	6.120666	7.623841	26.266287	7.41092	7.902367	9.532387	273.570606	116.597906	20.820758	10.737467	7.691378	5.136655	3.424558	2.49113	4.330194	4.366179	4.355734	4.531899	3.03223	38.015504	4.776302	4.557667
IL2RA	151.265472	216.016679	79.81203	85.823955	87.161473	360.445209	4978.13072	184.438347	3823.559035	31.18038	42.044353	628.160022	25.411159	33.987169	3963.774053	146.46007	44.950649	2221.900378	193.264595	310.005092	133.808366	31.222863
IL2RB	2118.459057	1945.518804	848.687378	4000.216538	818.792742	2988.605281	7562.491571	7279.249666	12662.47545	10958.76994	18026.39249	19190.61594	321.961293	294.550605	221.97881	172.968293	246.879557	366.143409	341.968781	442.60484	381.194302	1044.851269
IL3	20.127851	12.585456	13.814925	9.157135	9.485255	8.603843	1689.599596	15.868147	37.292231	5.97639	13.592066	28.81247	11.526327	9.762407	10.045736	7.309589	9.891832	12.943352	8.370755	411.280068	112.542535	12.254007
IL4	10.082345	28.842605	39.121386	13.170677	10.445855	10.778637	232.713076	118.003929	31.869543	32.633396	12.251982	9.624468	8.87234	7.664565	8.673663	7.429094	9.54952	9.2842	7.282628	10.145402	52.568822	34.585846
IL4R	11009.29392	1883.66674	291.130436	884.659355	2125.328314	1148.814515	864.196022	414.230034	3102.322518	913.588116	851.30019	1609.901147	1192.215763	1054.288345	3007.592556	846.614001	1093.752458	2410.484546	3106.475575	4652.787414	1117.612583	2809.100785
IL5	6.618253	11.611923	9.694581	18.711577	11.369061	35.073631	159.955456	28.072834	86.169722	34.703873	8.169497	13.814925	11.478991	11.328276	48.585761	18.837853	15.963299	22.539169	12.570626	317.690875	22.815078	13.259035
IL5RA	122.289042	101.543426	197.234499	42.945116	26.588741	63.931129	43.620688	32.20309	103.199721	118.432018	45.679534	44.270728	41.023663	36.139685	43.739657	22.044725	51.582939	55.866168	154.524362	105.685139	713.16047	256.05741
IL7	250.924783	611.451646	40.090641	41.579381	34.707022	69.254991	30.325422	68.387959	43.156877	27.394259	24.761309	26.228454	51.394327	93.503472	133.487302	79.200831	68.88085	143.506615	55.590546	25.030094	18.131885	14.891868
IL7R	277.71643	454.550422	126.098376	15195.16858	19513.31337	18085.9446	1965.113683	3066.253514	507.160476	2118.827609	1159.340489	341.629461	163.305017	5078.293455	2163.365124	85.591441	2156.179359	7799.647099	36.561141	325.729418	358.084254	742.671818
IL9	60.058303	42.706188	16.735217	43.065623	31.36207	89.900113	6525.444386	46.350023	15.374267	47.461405	45.816868	31.827975	15.745532	22.746336	28.831769	10.070848	31.514707	34.555843	4.125141	15.586982	56.792107	24.329557
IRF8	9506.386392	7886.092193	218.313597	350.34936	279.687953	45.412257	487.566321	610.549481	196.615822	992.356826	1625.377439	2594.872072	2458.705658	1929.656915	12117.94539	3495.416283	1652.355711	2798.258545	363.726226	798.944779	519.985162	281.068165
ITK	468.998574	409.755842	192.217977	6471.889098	9578.936337	7704.627853	3954.854034	9006.839826	7176.363772	5787.063934	3056.935046	3981.741268	124.10141	115.022246	90.224457	71.265745	102.079759	166.177813	1344.476541	1083.589895	654.698417	380.46952
KCNA3	306.276448	411.38734	1214.683767	573.905116	465.479642	975.654981	324.103216	263.915483	74.992894	440.650914	411.394339	577.173042	143.55286	102.941973	129.9135	20.616575	23.54471	24.001742	13.816877	18.00423	120.507042	65.035156
KCNG2	12.531005	21.623315	203.721633	18.152385	7.924164	12.078055	12.531005	13.092713	7.933581	7.281884	17.881673	15.868147	18.842937	21.286551	32.652308	15.931154	16.357707	15.522509	18.172409	21.557784	26.699026	11.705212
KIAA0754	9.87055	7.165981	4.818031	23.1185	80.9645	7.879204	4.366179	76.119593	56.167283	60.228164	151.045548	150.258724	44.790475	7.819074	414.805015	157.755177	7.952601	4.649208	7.690245	54.643341	85.397819	7.870074
KIR2DL1	7.406442	5.157127	4.493182	8.016473	12.792419	6.33289	4.126235	6.198523	24.553895	24.177688	281.984419	532.252139	5.116435	4.751834	8.603843	8.522115	4.531899	7.023483	30.902861	25.652814	7.453177	12.344213
KIR2DL4	331.776389	242.59669	326.565674	122.224601	125.324323	79.005296	62.541428	71.00294	119.611033	247.044685	602.972626	1692.521387	128.824605	99.743476	300.012506	75.078154	110.773487	151.831157	97.221996	116.991253	187.147452	282.8093
KIR2DS4	621.699954	437.145281	512.455764	280.161302	113.605451	120.49877	87.816541	129.462326	189.826376	544.821687	1172.82887	3017.546724	129.084977	114.124773	136.085053	62.96409	137.385809	106.755918	147.351626	135.055119	121.446527	344.853957
KIR3DL2	12.24576	10.579125	7.595738	22.060391	14.166873	9.251048	13.164798	9.926447	30.031241	214.490951	511.293561	1163.915182	11.388931	9.608886	28.015464	13.767754	10.641382	9.637545	17.20022	14.724433	13.64242	20.019644
KIRREL	15.528947	13.706552	28.131352	34.233479	26.783476	9.694581	12.95561	23.952907	171.465991	30.428579	18.208682	12.138978	13.64076	10.875262	22.743785	37.963199	14.305749	11.311925	42.115753	19.788863	34.101689	15.743188
KLRB1	119.572719	241.325248	39.373476	8818.269216	317.565636	10026.23944	500.689452	4477.729529	1259.996581	12634.61161	12957.39238	5576.724303	90.246238	26.685117	33.399069	13.512423	94.7988	37.002133	37.487052	72.137844	276.439719	322.615966
KLRC3	13.840666	44.616375	9.097003	724.775851	13.188582	32.020532	12.411733	5.442551	47.209208	586.937973	1485.991589	662.142742	12.585589	6.245979	14.444179	9.753148	18.676418	9.447727	8.281152	15.214307	34.501307	8.773662
KLRC4	68.250161	85.075128	24.466287	218.175115	48.801101	17.67635	22.206888	9.624468	33.763382	124.802431	205.177714	119.985447	20.054929	24.931539	17.061048	6.458826	10.40896	5.356367	14.148353	12.250299	4.900979	44.464069
KLRD1	204.006873	170.205952	244.548984	1670.271427	75.783623	207.881219	155.961788	149.026134	59.999115	3580.074313	7278.146564	6195.927488	81.021478	53.172431	62.891156	75.638941	88.954671	61.790151	69.981719	47.963731	58.500474	195.370024
KLRF1	153.15045	198.609881	112.863905	851.187531	21.90775	127.237114	37.057495	13.024449	8.539704	4962.361286	10475.7852	5911.213148	100.114538	41.29038	76.159702	182.535906	75.153487	65.028291	69.582268	59.597941	107.025302	121.907976
KLRG1	1351.157456	1076.359373	482.770912	3859.14824	467.471609	1939.944493	275.519768	283.203808	373.324847	4631.811312	1700.856514	912.267175	305.447413	270.203895	253.100747	148.565513	250.080396	224.201909	1310.19144	1313.328247	448.570662	605.394998
KLRK1	670.270855	280.471328	77.842923	8228.460511	353.845575	276.245579	69.144621	105.148939	44.323498	5199.517616	8790.503534	5454.73273	78.916166	44.147594	38.560868	62.471989	71.212032	47.259182	88.019645	77.988711	441.420125	246.443984
KRT18P50	23.970418	28.151466	87.816541	23.807956	44.120915	22.874904	18.712198	30.470491	73.210356	162.087936	23.746963	16.917904	58.206261	20.181112	56.972141	20.172135	10.05532	51.625538	14.977306	18.086341	163.038439	68.38797
KYNU	296.299431	573.255228	97.424346	45.948587	41.356352	39.20611	27.378189	22.743785	128.328102	117.085962	70.071482	66.706474	858.745062	3089.346164	6316.573655	1059.119128	1973.598471	7308.577846	132.06176	327.691374	62.480379	100.109354
LAG3	36.295659	8.732533	10.147863	521.321417	6.26463	175.18561	999.694331	1296.73277	656.82136	884.936254	139.853993	23.504291	7.922844	6.759089	1427.702674	97.677236	20.86021	215.174166	12.759945	22.327662	5.070711	8.170942
LAIR2	424.479172	238.182812	166.955398	1078.390893	212.522813	371.033593	81.430532	234.346304	3022.383345	1320.824363	1596.837227	1637.522871	103.003024	85.547186	207.881219	88.739582	96.226868	78.259975	85.27873	114.86678	376.254906	260.851376
LAMP3	47.282786	46.66818	128.431735	134.784136	120.926508	160.304859	368.631996	165.583501	264.039692	132.201064	210.82614	418.70963	38.762319	316.776769	17116.19562	113.141386	1014.136741	23356.30643	81.94629	130.060024	540.57072	320.923226
LAT	157.412963	133.150705	111.423102	3224.978584	5669.605245	3282.260737	1447.742457	8480.619457	3200.697142	2738.316414	1722.578313	1262.245177	239.583316	603.686358	162.813157	181.952672	205.265078	218.746793	3738.758621	2477.465096	405.702816	209.654602
LCK	337.44009	327.109638	40.809827	8763.864592	8948.349603	7786.120969	4042.377012	9578.936337	6736.744097	4299.610023	3604.565205	2808.159439	80.758844	64.455227	25.995533	22.859693	43.791685	57.615607	33.89599	20.849681	245.232884	186.869127
LEF1	30.908205	28.486592	56.481227	1204.840659	2704.715795	1154.223661	412.927966	495.872892	364.872549	144.34314	115.192703	115.852634	12.541643	11.518255	11.831562	15.806243	11.611782	16.851048	20.330917	18.494405	107.146064	31.275515
LHCGR	154.689047	195.379219	59.399442	9.897455	24.466287	8.255798	5.598819	9.419743	139.089885	126.933563	21.71482	26.067814	11.470121	31.758893	23.038098	22.031619	20.637368	21.316782	31.752799	22.236241	51.25025	82.915742
LILRA2	20.881949	19.971536	13.237309	20.162523	27.398641	18.022586	13.569956	14.638242	11.587926	151.849213	101.395079	38.771742	1764.823942	852.080109	317.685623	220.178832	135.314398	67.568728	133.875286	107.110232	283.331391	2439.781118
LILRA3	7.153043	6.787329	5.583789	9.021144	28.112701	6.052621	7.38294	5.625149	40.720872	19.252976	20.379493	12.101873	880.456908	53.464013	973.174758	154.520365	27.056092	394.947549	37.575546	18.253382	81.140962	117.45998
LILRA4	33.021233	111.70824	65.086991	24.778243	17.45746	57.848769	18.431701	9.669431	500.191089	40.015329	19.498284	18.121178	65.687698	44.415908	92.504116	38.586131	34.161391	31.18409	15.203818	8.33105	15.632666	63.108384
LILRB2	30.886577	28.113973	15.566083	25.574221	6.646385	9.996683	9.085609	12.436824	61.898227	357.618743	201.719576	36.090301	3344.118855	541.407496	4796.504314	1185.826811	250.19291	291.790868	334.357606	328.451023	1013.349786	2905.942642
LIME1	23.920877	43.823081	1021.385341	1287.731562	995.054647	1225.59738	171.90654	801.886611	383.173504	666.809448	181.478079	47.462634	78.162525	41.828776	34.537026	50.33544	42.427705	48.511808	45.041081	104.28809	52.565172	79.538313
LOC100130100	19.847513	28.750871	7525.221652	23.05076	19.120465	16.097788	15.868147	17.167418	12.236079	17.141854	10.352858	14.709065	16.138314	13.761014	15.931154	14.61436	16.113926	15.356565	18.811891	13.06014	15.571604	17.230146
LOC126987	135.56932	103.543059	195.69492	72.453193	106.311512	91.281698	101.196663	23.601689	749.800238	23.767108	86.377293	76.62216	68.192107	49.249955	120.128362	101.405863	85.34835	91.89976	52.822109	25.017664	72.263211	91.273278
LRMP	2106.83981	2947.585258	1042.751166	631.912548	861.660565	327.498797	185.185809	2003.326231	135.969277	613.07989	1245.630394	436.580027	1048.681062	155.304026	38.799362	773.491665	535.905958	114.674709	727.179727	621.28309	6331.426168	3231.634624
LST1	29.984201	20.944228	39.948218	520.378095	264.601576	332.373093	131.099556	36.871407	71.298154	1394.203591	672.959428	291.322131	5975.189254	2191.478522	2243.545374	2286.079952	3691.087351	946.600476	1224.997584	1641.972335	4186.037105	9953.015759
LTA	11.6811	12.015277	12.602671	21.16574	258.387651	27.697507	2867.607058	524.477039	138.298826	13.281874	24.1884	2880.862643	12.516219	12.528702	114.104195	14.981975	14.60039	12.824633	12.956146	17.788132	26.318459	16.835231
LTB	10351.64143	12117.94539	106.629093	9829.724672	13247.62405	12009.36242	5257.453469	9725.14216	17485.2086	3372.608476	1009.906661	16862.16904	321.356476	127.317149	116.286302	161.002021	184.548105	112.060721	222.258633	400.905778	2136.992363	5458.249488
LTC4S	61.129592	25.943833	66.325005	132.35821	77.118909	78.408404	50.092245	112.514838	13.488871	117.933867	162.856616	97.975526	91.875512	110.095275	145.924869	581.668952	224.328955	67.023003	1156.117714	1035.91691	595.916108	114.192902
LY86	6947.982466	7763.972248	815.008874	382.951912	398.871785	198.552094	176.74445	208.498091	379.336684	1584.314572	243.115897	224.075608	5218.063407	1832.781159	1246.621776	6395.572444	1997.214217	601.102045	297.421447	221.121219	654.470964	691.785121
LY9	289.073204	607.833791	552.034418	1310.964334	1851.721168	1298.433446	51.045837	979.013403	199.263325	1132.316757	271.972779	28.505775	30.000877	34.01455	28.294121	252.279981	74.177515	32.799672	53.625953	25.983669	71.609273	59.938067
MAGEA11	21.999966	32.727343	33.695204	20.72781	9.272328	46.81934	31.49065	14.267989	78.551972	84.085116	19.879712	10.009703	5.932746	8.165452	6.881696	5.473566	12.440816	7.14547	5.965271	28.690893	54.721372	18.057639
MAK	20.113479	20.289018	15.057142	8.152191	13.441268	9.822978	40.923915	13.840666	9.960118	22.075004	11.471525	14.957905	24.814176	11.766968	40.723703	106.229954	13.830067	54.01242	27.909471	58.258913	356.324388	1120.128556
MAN1A1	293.525835	262.018767	4141.039248	239.418279	96.364322	219.424686	337.677268	280.633453	242.051776	294.362322	381.991177	308.663608	205.525523	541.541275	493.86577	534.806127	366.548577	444.627041	641.745247	519.595221	169.353094	662.108156
MANEA	3.43659	17.602247	658.341017	52.688775	48.364153	63.615466	343.196601	85.74723	33.236291	24.982009	72.172101	132.97277	67.099727	120.265675	81.692701	117.008164	111.351923	130.219831	87.129004	34.128375	4.450198	3.047542
MAP3K13	5.152513	4.887908	10.458079	7.381955	8.88663	6.38254	7.500777	4.945112	9.244898	6.50203	7.176075	6.292627	7.051783	7.239321	37.084072	7.843078	7.964227	195.750733	5.545198	6.098718	7.766884	7.993696
MAP4K1	48.650015	923.458521	201.464571	1721.22046	2431.498593	1387.561664	1231.701055	4278.451524	2031.177327	1550.102008	747.314919	451.449333	317.966879	25.608147	31.103853	367.271055	58.983869	23.106835	361.741886	310.297677	272.972935	35.182347
MAP4K2	10.650447	12.632424	8.427361	17.706034	144.696473	20.011502	85.193431	16.981516	32.11508	10.779704	11.125388	10.43288	12.042027	15.053843	9.050872	11.599782	11.284137	11.226799	8.807533	10.133528	10.827783	12.240767
MAP9	10.298408	13.083732	8.288872	93.400766	96.157338	25.305236	55.745234	64.48081	22.311671	3.353566	37.636798	43.710213	1.421007	2.140729	2.38782	3.785241	2.574328	2.772556	2.77825	2.815666	8.739232	2.7384
MARCH3	611.984633	264.94164	286.094919	78.875011	110.898943	78.595253	79.736629	183.64099	205.257182	85.769849	190.571099	194.257294	103.565812	175.875488	328.074095	56.548697	138.056076	125.251177	1744.531054	2814.293695	1152.378442	205.075296
MARCO	9.029404	10.74173	14.468469	14.457925	38.560868	10.710251	14.4917	24.005109	27.256089	12.819764	16.116002	13.72935	236.736206	2418.052513	48.772663	117.151134	17.520515	15.154886	14.228736	26.615449	21.062083	14.642735
MAST1	9.251048	14.905839	845.849186	6.640168	10.184942	8.220261	11.146311	19.180285	18.854518	8.103483	10.714806	7.644655	8.492608	7.333227	9.15145	8.533286	7.340034	7.654391	28.77445	20.847176	15.599974	23.98635
MBL2	59.05367	96.126636	15.691382	2.661464	21.374679	6.171514	3.594013	3.740216	133.631472	38.13538	14.152144	6.33289	4.939369	9.464931	5.3981	9.195677	8.240774	23.805136	4.872899	5.575592	2.332247	21.754468
MEFV	27.283483	27.229903	14.242426	10.295781	7.225819	12.672063	8.232486	11.657551	14.739893	44.281236	19.763344	14.768267	552.712499	12.495928	10.082345	9.173433	11.068995	10.864238	18.061947	16.275406	21.015302	871.816434
MEP1A	939.626151	391.20045	222.386297	54.176256	22.429834	141.229052	43.130433	54.922268	169.547289	136.174984	85.628497	89.410779	98.261259	171.932936	25.482354	66.466162	186.618067	321.883453	25.297721	96.702745	257.504434	165.370473
MGAM	8.043976	5.311141	5.166818	3.964325	4.929861	6.159428	5.092352	5.783505	9.150127	48.513725	314.541272	47.87522	159.713285	14.133133	5.166818	5.665802	8.881689	6.625393	234.352858	137.716502	609.183045	5009.465768
MICAL3	328.982088	319.772812	89.295054	100.601096	19.306564	126.690227	131.451958	93.586292	14.433187	38.760214	40.047735	117.911985	15.570186	19.845038	25.357851	17.811947	21.72024	22.585637	150.532049	127.629179	47.682406	10.639271
MMP12	746.925879	488.893271	163.901045	79.271593	52.709036	114.874735	105.148939	81.692701	265.13929	233.258231	98.16379	84.95365	95.851095	243.058639	399.189572	221.574063	15992.46965	3929.353984	207.793934	2823.785573	241.240634	296.412269
MMP25	136.287566	125.533267	196.22509	211.531949	232.462633	168.154022	115.672162	162.756912	370.10457	134.732973	149.937847	457.328331	446.479696	119.31293	1099.921767	583.938486	563.305756	1130.6098	147.124637	181.148605	1253.630786	4281.638501
MMP9	338.94428	388.105649	357.97457	286.913734	359.615352	395.420267	258.478386	424.479172	396.893894	338.894652	688.249095	284.130451	335.429533	38944.01868	2727.981464	16386.05747	3188.623948	2899.726139	1191.482432	12655.47888	635.086291	6429.776491
MNDA	29.503235	276.079165	5.022708	50.818639	9.217386	8.750532	4.5257	13.500665	38.286224	2157.226727	790.3716	301.320631	11447.56145	2609.874357	4016.523813	1867.617958	4559.644609	2133.559627	2154.019115	1279.186504	3154.581987	22598.07416
MS4A1	18085.9446	17478.14564	396.39139	343.922311	52.228974	220.858171	125.466199	112.287128	272.699995	505.155697	193.331622	177.386139	128.633893	31.978033	94.490578	64.190161	64.566133	122.189981	80.291224	52.093896	704.400501	274.658993
MS4A2	151.202404	187.591437	119.197327	108.621879	99.135368	111.383372	94.920273	79.200831	67.675982	124.424427	93.279676	69.180492	52.17721	70.503472	67.69994	68.774202	73.063146	95.080357	4441.180768	2673.250779	321.658636	126.264012
MS4A3	121.291463	62.754688	60.998014	80.862162	8.750532	40.419542	20.881949	35.120863	36.539082	105.015473	592.617161	191.13487	23.553167	7.818216	20.779041	38.222697	15.873786	21.23223	1963.692404	893.55158	1384.096932	174.689708
MS4A6A	1102.971199	616.095723	326.35208	221.196264	167.864491	216.369492	177.716811	149.251011	453.07621	2149.718655	222.709532	191.822788	8814.800982	268.508146	402.562324	16167.182	3743.66762	167.436162	704.435585	501.772618	408.737555	1136.619238
MSC	28.934118	44.521654	115.153272	78.785183	42.412481	85.708983	243.574824	31.9551	172.576955	132.071702	60.984757	42.303682	47.467892	631.845348	1562.138826	101.484341	573.36646	1844.921425	63.763167	148.360624	75.282388	111.475341
MXD1	22.776506	22.406849	25.96026	67.177804	255.887779	110.942725	65.292644	148.910857	94.338652	100.622917	201.822953	62.753278	250.015817	83.193693	135.728616	26.568955	18.244113	247.664843	27.883471	51.877407	1552.584099	2389.810861
MYB	365.479855	297.354216	123.903519	647.999957	590.5897	269.624029	838.001121	1793.189396	735.501768	250.061393	615.521462	235.712592	300.761935	95.31276	78.102501	118.909918	97.447395	366.991013	4336.138621	5021.57244	3653.922546	505.081382
NAALADL1	11.623167	15.79396	10.561548	70.983059	207.959901	147.328012	20.454372	150.750792	48.570253	62.468339	344.958469	228.018964	31.523829	14.377328	8.288872	10.286083	7.320373	17.660855	8.867943	11.214711	15.867942	15.892516
