gene_symbol	ACD	ACN	ALO	ATD	BCC	BU	CHA	DLE	ENL	ICD	LL	MEL	MF	NS	PS	RR	SAR	SCC	SJS	WA	WPO
HS3ST2	0.010349	0.017282	0.008655	0.009123	0.012357	0.020469	0.009398	0.005689	0.08962	0.012308	1.0	0.050899	0.019994	0.014621	0.012062	0.132546	0.028462	0.014215	0.011374	0.021575	0.038073
HS3ST3A1	0.039046	0.048256	8.1e-05	0.084573	0.045673	0.087325	0.257218	0.001223	0.646523	0.000302	0.554908	0.015752	0.098595	0.007379	0.104966	0.793136	0.157541	0.191902	0.000647	0.005564	0.175956
HS3ST3B1	0.239667	0.253878	0.145179	0.164648	0.135811	0.410266	0.784196	0.316766	0.895199	0.024845	0.410543	0.066036	0.81356	0.126323	0.251964	0.655221	0.474752	0.196231	0.767935	0.119373	0.371276
HSBP1	0.719589	0.804868	0.672741	0.533465	0.755945	0.838603	0.394605	0.713002	0.647031	0.522038	0.438889	0.97284	0.567831	0.546318	0.758148	0.412293	0.968422	0.688786	0.561571	0.751434	0.892931
HSD11B1	0.208228	0.984189	0.511344	0.061232	0.088282	0.161404	0.267092	0.114806	0.214591	0.403143	0.347135	0.169459	0.233984	0.475075	0.096718	0.958271	1.0	0.091449	0.023101	0.522405	0.267929
HSP90AA1	0.861087	0.492897	0.478433	0.623749	0.714149	0.497772	0.844387	0.418103	1.0	0.451424	0.873214	0.714149	0.714149	0.61737	0.5383	0.940557	0.492897	0.559876	0.56572	0.48402	0.61737
HSPB1	0.377268	0.250367	0.259339	0.456113	0.491846	0.417877	0.15668	0.190139	0.00902	0.591464	0.029997	0.345878	0.135852	0.616047	0.522465	0.06712	0.324046	1.0	0.040747	0.102971	0.134922
HSPB7	0.116078	0.115507	0.106612	0.088026	0.036751	0.058904	0.04674	0.053985	0.038461	0.064908	0.030204	0.042378	0.033234	0.172582	0.089919	0.057502	0.032262	0.039629	0.043353	0.274458	0.075136
HSPG2	0.039808	0.029605	0.014362	0.045908	0.026362	0.040122	0.008546	0.012274	0.015251	0.017241	0.008918	0.02338	0.013164	0.029311	0.021279	0.011256	0.028703	0.018339	0.007771	0.040705	0.03073
HTRA3	0.625288	0.509358	0.711148	0.415807	0.223384	0.417018	0.348364	1.0	0.560924	0.23731	0.338447	0.40399	0.435206	0.341508	0.318854	0.350789	0.222113	0.204996	0.237245	0.362665	0.514132
HTRA4	0.000552	0.001329	0.000181	0.000744	0.001684	0.002834	0.008001	0.000747	1.0	0.000825	0.72214	0.008269	0.010164	0.000684	0.000218	0.206104	0.179707	0.001045	0.035344	0.000637	0.002791
ICAM2	0.048643	0.018417	0.021968	0.023463	0.008161	0.027275	0.018448	0.034225	0.029755	0.004742	0.018139	0.020972	0.052191	0.021727	0.019727	0.019411	0.019939	0.011554	0.082705	0.042765	0.034152
ICAM5	0.190544	0.170414	0.434741	0.031904	0.024824	0.136216	0.29688	0.316825	0.164005	0.059107	0.078102	0.040407	0.124384	0.053127	0.181796	0.050758	0.203919	0.04005	0.464654	0.17248	0.147895
ICOS	0.140802	0.019164	0.03619	0.024037	0.015435	0.030089	0.108327	0.178454	0.281038	0.005026	0.416523	0.033185	0.300874	0.004674	0.031847	0.294916	0.192523	0.061849	1.0	0.003117	0.065168
IER3IP1	0.62159	0.607884	0.735404	0.48127	0.760538	0.555856	0.630235	0.61079	0.529322	0.548405	0.786204	0.84371	0.612504	0.666422	0.729893	0.706075	1.0	0.727359	0.287209	0.729398	0.690746
IFFO2	0.81359	0.333832	0.680095	0.847601	0.716131	0.559076	0.561472	0.554842	0.113691	1.0	0.118855	0.23373	0.219554	0.824158	0.513972	0.177494	0.125895	0.91422	0.073497	0.271359	0.246806
IFI27	0.071818	0.045874	0.069313	0.456525	0.308117	0.075513	0.151912	0.86225	0.035366	0.00957	0.076611	0.190535	0.154082	0.059186	0.522949	0.05555	0.228742	0.607422	0.47528	0.067842	0.126348
IFI27L2	0.108874	0.065168	0.100586	0.073996	0.080065	0.100225	0.066551	0.088993	0.155573	0.07924	0.096223	0.090751	0.138616	0.06765	0.097198	0.066359	0.072688	0.087777	0.203542	0.074546	0.099292
IFI44L	0.09238	0.025254	0.008361	0.128784	0.026657	0.052959	0.932451	1.0	0.131178	0.001566	0.114129	0.055717	0.100991	0.023224	0.096865	0.135355	0.095355	0.094078	0.212472	0.039916	0.183704
IFI6	0.004824	0.013694	0.008247	0.005095	0.013241	0.004045	0.061212	0.306022	0.017108	0.001574	0.011002	0.013912	0.02174	0.00191	0.021345	0.01284	0.002856	0.023742	0.027602	0.008288	0.053512
IFITM3	0.299091	0.396379	0.083928	0.299091	0.169854	0.396379	0.783721	0.429667	0.50298	0.054893	0.161075	0.260374	0.32835	0.176845	0.202349	0.463431	0.343408	0.204866	1.0	0.307109	0.655936
IFNA1	0.000341	0.000469	0.000514	0.00078	0.000563	0.000469	0.000448	0.000862	0.000856	0.00063	0.00078	0.000563	0.000612	0.000485	0.000468	0.000612	0.000125	0.000514	0.000815	0.000341	0.000485
IFNB1	0.041191	0.004123	0.071642	0.031933	0.054419	0.074492	0.097371	0.078538	0.01785	0.083353	0.080903	0.097692	0.055832	0.052987	0.146741	0.148246	0.003184	0.098343	0.072554	0.037192	0.022739
IFNG	0.010682	0.007694	0.010067	0.00305	0.009026	0.00614	0.420901	0.026353	0.226143	0.001895	0.359431	0.034167	1.0	0.00323	0.04271	0.255618	0.89943	0.061434	0.88715	0.000944	0.007565
IFT140	0.000154	0.011731	0.051642	0.042313	0.024275	0.016409	0.00279	0.024542	0.016211	0.04146	0.004809	0.007982	0.0	0.012862	0.008251	0.018086	0.061455	0.006703	0.009039	0.010464	0.007422
IFT172	0.293112	0.25609	0.051204	0.495654	0.586459	0.286068	0.199721	0.0	0.082495	0.338501	0.12207	0.443055	0.178464	0.358853	0.217303	0.139265	0.332562	0.214842	0.180114	0.415441	0.29568
IGF2BP2	0.326781	0.227341	0.078479	0.378314	0.911269	0.288867	0.404627	0.11537	0.204529	0.348315	0.123709	0.321025	0.064143	0.218387	0.154476	0.169457	0.429497	0.186884	0.171089	0.188142	0.221737
IGF2BP3	0.000749	0.000977	0.001549	0.000219	0.009449	0.002379	0.003442	0.010427	0.007373	0.000672	0.03285	0.05246	0.029536	0.0	0.000192	0.023512	0.055848	0.056826	0.002521	0.000653	0.058323
IGFBP2	0.00561	0.007563	0.003838	0.006001	0.012687	0.011563	0.00018	0.004347	0.000159	0.006205	0.000576	0.043435	0.012689	0.007592	0.007135	0.001423	0.004046	0.018233	0.003502	0.016964	0.012775
IGFBP3	0.001564	0.001432	0.000893	0.002213	0.001112	0.000587	0.001515	0.000363	0.000422	0.001101	0.000669	0.00267	0.000959	0.002071	0.002063	0.000826	0.000662	0.000993	7e-05	0.001416	0.000897
IKBKB	0.130436	0.061814	0.0	0.238999	0.045111	0.10466	0.176074	0.030746	0.07378	0.118603	0.081024	0.046836	0.086588	0.102715	0.081815	0.062648	0.144136	0.047459	0.150843	0.053801	0.050249
IKZF3	0.089084	0.045305	0.046969	0.051415	0.047658	0.034502	0.079575	0.13784	0.10665	0.04097	0.190357	0.069498	0.342702	0.027756	0.043876	0.195923	0.071958	0.051027	0.299846	0.025163	0.041675
IL10	0.012666	0.028795	0.000375	0.004336	0.001356	0.049178	0.010561	6.4e-05	0.008365	0.008088	0.084679	0.005738	0.696903	0.001728	0.002249	0.026255	0.115274	0.002255	0.645685	0.008129	0.311884
IL10RA	0.093707	0.053428	0.032694	0.03604	0.017553	0.05455	0.058935	0.11143	0.222286	0.011778	0.194008	0.040193	0.123561	0.024005	0.037549	0.14453	0.212876	0.022345	1.0	0.031534	0.08843
IL12A	0.00178	0.00035	5.6e-05	0.000644	0.000247	0.000247	0.001754	0.000166	0.000408	0.001052	0.000519	0.000247	0.003061	0.000575	0.001119	0.001102	0.00028	6.6e-05	0.004604	0.001846	0.001369
IL15RA	0.340116	0.438381	0.328137	0.344535	0.168914	0.363258	0.444121	0.546733	1.0	0.214659	0.410861	0.223279	0.548795	0.29887	0.293604	0.510236	0.759368	0.31443	0.532552	0.403429	0.578533
IL17RC	0.165997	0.151354	0.175001	0.230104	0.161931	0.162672	0.101255	0.173829	0.107689	0.311551	0.115746	0.179153	0.149161	0.207653	0.194018	0.148592	0.065132	0.211631	0.153279	0.126893	0.105128
IL17RE	0.079713	0.09465	0.766595	0.016017	0.025511	0.111233	0.032097	0.618435	0.157919	0.104966	0.036778	0.021392	0.090739	0.04225	0.103872	0.016497	0.376087	0.024032	0.189617	0.071418	0.064365
IL18RAP	0.077674	0.029116	0.004296	0.026877	0.015289	0.156	0.065168	0.032284	0.152162	0.018887	0.088589	0.031006	0.154413	0.013471	0.026696	0.102939	0.122631	0.021759	0.47578	0.018231	0.046318
IL1A	0.01356	0.008563	0.00091	0.002146	0.003715	0.04017	0.021126	0.005348	0.001912	0.023713	0.001208	0.000763	0.002722	0.005065	0.004604	0.001332	0.001537	0.015017	0.028434	0.000254	0.051045
IL1B	0.004399	0.010802	0.007643	0.003289	0.006962	0.057104	0.028767	0.003756	0.020764	0.003655	0.009855	0.009639	0.006785	0.002969	0.00539	0.008785	0.006527	0.007498	0.016177	0.002288	0.031973
IL1R1	0.244594	0.197719	0.180408	0.135723	0.130561	0.280477	0.437631	0.174428	0.276767	0.11898	0.180649	0.133057	0.099995	0.162466	0.156675	0.289889	0.156347	0.095587	0.05246	0.169286	0.327397
IL1R2	0.115354	0.095416	0.114594	0.062306	0.069789	0.222695	0.060277	0.060456	0.113223	0.361253	0.071431	0.029977	0.086417	0.093881	0.06807	0.084273	0.05997	0.052785	1.0	0.029108	0.170911
IL20RB	0.538156	0.180383	0.318192	0.55589	0.216364	0.431179	0.367482	0.219302	0.030538	1.0	0.053456	0.097039	0.036877	0.643741	0.397162	0.13338	0.187501	0.543194	0.00178	0.133971	0.15756
IL21R	0.081747	0.063615	0.074543	0.043933	0.038112	0.072213	0.47358	0.41178	0.68866	0.014887	0.483895	0.053924	1.0	0.010119	0.045418	0.741445	0.501487	0.066399	0.748681	0.012209	0.152782
IL24	0.032128	0.057452	0.000904	0.004436	0.177604	1.0	0.136693	0.014862	0.470964	0.003952	0.002351	0.010014	0.029073	0.001666	0.005153	0.01047	0.110472	0.066883	0.009097	0.000703	0.191443
IL2RA	0.239965	0.0739	0.046547	0.103756	0.083124	0.114086	0.092448	0.263583	0.69193	0.085601	0.147633	0.101127	0.93968	0.043673	0.083943	0.235743	0.25808	0.120897	0.482703	0.02682	0.133422
IL2RB	0.171719	0.078859	0.055796	0.063388	0.10095	0.082198	0.101614	0.166617	0.176074	0.120774	0.207819	0.13291	0.83577	0.076011	0.086609	0.219233	0.141253	0.111881	1.0	0.06179	0.112268
IL31RA	0.01128	0.012949	0.098074	0.014777	0.69158	0.007625	0.229261	0.009029	0.004946	0.002529	0.002429	0.001517	0.011533	0.020288	0.005803	0.028039	0.300282	0.336922	0.053273	0.22875	0.010503
IL32	0.071101	0.019671	0.033928	0.027692	0.019764	0.032685	0.011633	0.076992	0.020618	0.009555	0.017392	0.032432	1.0	0.01826	0.031438	0.0155	0.17176	0.033448	0.236646	0.011358	0.013847
IL33	0.087675	0.09314	0.105071	0.106907	0.063586	0.102213	0.17355	0.057307	0.08963	0.049589	0.087098	0.058882	0.056685	0.145687	0.158589	0.146045	0.131241	0.109376	1e-06	0.233919	0.162193
IL3RA	0.323917	0.304776	0.326557	0.212942	0.161278	0.266241	0.369402	0.516354	0.596091	0.206405	0.329443	0.257068	0.468775	0.188237	0.256232	0.454431	0.369039	0.197506	1.0	0.337362	0.468519
IL5RA	0.17439	0.11186	0.033119	0.125124	0.157458	0.145885	0.166926	0.029802	0.323668	0.160275	0.277164	0.168865	0.166323	0.119874	0.112861	0.190002	0.111375	0.164217	0.207835	0.118457	0.167562
IL6	0.121111	0.231699	0.29158	0.02107	0.049506	1.0	0.135785	0.021557	0.550236	0.013755	0.136993	0.105536	0.088613	0.038324	0.028994	0.042037	0.062202	0.026698	0.15318	0.018034	0.346349
IL7R	0.327246	0.062706	0.018674	0.038976	0.027751	0.100675	0.117066	0.19211	0.219227	0.00705	0.072712	0.048497	0.206322	0.019445	0.063474	0.167984	0.146157	0.030469	0.427036	0.012916	0.121685
INHBB	0.394914	0.327092	0.423009	0.50392	0.61538	0.181923	0.221477	0.180342	0.099958	0.177672	0.111363	0.156322	0.096742	0.455654	0.301418	0.211369	0.077027	0.170204	0.081403	1.0	0.317833
INPP5A	0.49158	0.512969	0.446684	0.521694	0.353975	0.463972	0.750328	0.203026	0.402866	1.0	0.453144	0.385971	0.158653	0.721215	0.400345	0.513827	0.242303	0.371518	0.199769	0.636162	0.378072
INSC	8.5e-05	0.000407	0.007135	0.003567	0.002846	0.000212	0.000234	0.005421	0.000644	0.001382	0.00175	0.231922	0.001693	0.000827	0.000215	0.002056	0.023387	0.000644	0.000424	0.017181	0.001007
INSIG1	0.056839	0.185002	0.29016	0.004617	0.009287	0.032302	0.092125	0.085739	0.037046	0.026605	0.074488	0.057784	0.053456	0.093399	0.014867	0.117067	0.074914	0.03809	0.017498	0.200745	0.056996
INSR	0.400476	0.757272	1.0	0.62648	0.547323	0.345789	0.989021	0.512322	0.730836	0.601584	0.671612	0.344629	0.188598	0.489307	0.355968	0.854068	0.857131	0.364476	0.262187	0.634663	0.408945
IPCEF1	0.118281	0.047633	0.01134	0.058304	0.081939	0.036462	0.481848	0.09174	0.365156	0.019828	0.424737	0.037378	0.228582	0.020595	0.038665	0.49178	0.13505	0.032857	1.0	0.04588	0.068489
IPO4	0.278576	0.241164	0.289472	0.296762	0.400368	0.501972	0.400992	0.334405	0.25091	0.340184	0.093955	0.457646	0.311727	0.199685	0.317929	0.195232	0.128042	0.382542	0.121566	0.107959	0.223196
IQCE	0.028453	0.046901	0.055828	0.090326	0.133233	0.08854	0.088968	0.026976	0.00855	0.06407	0.028777	0.125288	0.0435	0.060045	0.034237	0.065688	0.073592	0.066786	0.050245	0.075938	0.06955
IQGAP3	0.053119	0.091738	0.022721	0.202317	0.124244	0.18077	0.101721	0.028556	0.046919	0.206246	0.036507	0.200801	0.094844	0.043594	0.078039	0.073911	0.15272	0.12899	0.080277	0.019736	0.10447
IRF4	0.060373	0.02827	0.037483	0.041002	0.027597	0.023394	0.05975	0.057328	0.019911	0.068913	0.078591	0.119457	0.137237	0.032195	0.028409	0.067215	0.041031	0.047518	0.089997	0.012796	0.025065
IRF6	0.237617	0.175987	0.350811	0.359522	0.422002	0.277969	0.47764	0.206904	0.185591	0.398882	0.144224	0.097699	0.05518	0.427653	0.25072	0.194269	0.131909	0.313685	0.015272	0.107864	0.137405
ISG15	0.063928	0.015974	0.023988	0.037885	0.038454	0.075658	0.152786	0.419753	0.082485	0.005074	0.038483	0.049164	0.115713	0.009708	0.080271	0.03399	0.021695	0.117219	0.792325	0.016955	0.172094
ISM1	0.744719	0.802046	0.537671	0.294265	0.470697	0.258537	0.152491	0.12884	0.100976	0.044714	0.172877	0.083078	0.030045	0.676223	0.377312	0.25403	0.620773	0.244872	0.011414	1.0	0.402257
ITGA1	0.090464	0.131097	0.083026	0.127464	0.067066	0.098817	0.099807	0.089496	0.137777	0.002026	0.082231	0.09865	0.079825	0.143296	0.125089	0.09051	0.16439	0.043403	0.251975	0.290656	0.197832
ITGA10	0.144427	0.142042	0.062142	0.287925	0.174634	0.149314	0.176007	0.067598	0.156904	0.237296	0.172923	0.633241	0.169242	0.183624	0.140736	0.207402	0.127405	0.171518	0.165969	0.215041	0.172923
ITGA3	0.007183	0.006548	0.006861	0.012135	0.013895	0.014705	0.005554	0.00807	0.002822	0.014314	0.00312	0.012088	0.004941	0.006536	0.007012	0.003399	0.004085	0.012412	0.00434	0.003803	0.006446
ITGA5	0.073188	0.047415	0.05623	0.044915	0.034436	0.099191	0.01632	0.095579	0.022584	0.01328	0.017193	0.036294	0.043136	0.037017	0.02916	0.025093	0.17589	0.028773	0.11723	0.028234	0.044181
ITGB1	0.014189	0.010045	0.011729	0.010341	0.015116	0.015439	0.01401	0.013101	0.014479	0.009197	0.012981	0.014844	0.011575	0.013615	0.009719	0.01483	0.006268	0.010706	0.006848	0.019237	0.021485
ITGB1BP2	0.091532	0.044644	0.002627	0.208434	0.090193	0.062408	0.10648	0.013349	0.054447	0.120892	0.060276	0.055311	0.148817	0.050639	0.07927	0.061371	0.009808	0.08615	0.115999	0.050784	0.156623
ITGB4	0.003926	0.003546	0.011439	0.006688	0.005732	0.007528	0.002758	0.009584	0.002053	0.006981	0.001104	0.001639	0.001858	0.004356	0.004744	0.001446	0.002327	0.007545	0.001575	0.002387	0.002905
ITGB5	0.053375	0.076361	0.148517	0.068797	0.049483	0.059444	0.051268	0.078296	0.073469	0.054129	0.096874	0.098464	0.023115	0.076236	0.058825	0.054895	0.108882	0.055434	0.014803	0.092197	0.065467
ITGBL1	0.031907	0.027876	0.068686	0.028864	0.015948	0.00309	0.018548	0.02457	0.012271	0.000254	0.065574	0.018108	0.004133	0.046812	0.034961	0.032866	0.041905	0.001196	8.6e-05	0.08678	0.014473
ITK	0.071207	0.014031	0.000815	0.029183	0.005062	0.011734	0.031139	0.046877	0.033802	0.000478	0.064735	0.017208	0.457293	0.006614	0.017371	0.061399	0.063115	0.011783	0.157653	0.008395	0.031986
JAG2	0.282263	0.257196	0.351611	1.0	0.948899	0.381731	0.5082	0.340176	0.202582	0.69871	0.200374	0.227324	0.212628	0.511143	0.301829	0.413378	0.254004	0.409101	0.128881	0.240028	0.192054
JAKMIP1	0.017666	0.036605	0.126847	0.022359	0.012049	0.023538	0.029052	0.187283	0.131726	0.019987	0.113958	0.019506	0.548585	0.011049	0.025797	0.196433	0.271646	0.013094	0.524375	0.008646	0.025773
JAM2	0.415962	0.614554	0.751187	0.619213	0.196335	0.326162	0.325657	0.398891	0.736183	0.071711	0.516193	0.350691	0.226706	0.535713	0.374563	0.650185	0.668384	0.120291	0.02208	1.0	0.591631
JAM3	0.305963	0.230913	0.220584	0.21104	0.111572	0.205274	0.184273	0.1728	0.267015	0.088235	0.204419	0.30049	0.102264	0.239919	0.192547	0.221212	0.410432	0.091091	0.030567	0.289499	0.223175
KALRN	0.02704	0.033022	0.034347	0.045826	0.1056	0.038046	0.06925	0.020891	0.036253	0.024267	0.024366	0.025523	0.01895	0.035221	0.030436	0.037534	0.050842	0.040727	0.014053	0.047081	0.04163
KANK3	0.163709	0.172402	0.345318	0.150492	0.068875	0.148163	0.132922	0.275793	0.327627	0.081388	0.145103	0.099435	0.129762	0.143856	0.152804	0.133034	0.28186	0.074126	0.137624	0.346179	0.179716
KATNAL2	0.03026	0.03943	0.143221	0.040194	0.019719	0.049669	0.035797	0.339283	0.031721	0.043772	0.024803	0.015358	0.02129	0.021716	0.056088	0.040071	0.277791	0.025775	0.02454	0.063138	0.021602
KBTBD11	0.112082	0.16424	0.113209	0.085007	0.037344	0.08609	0.136257	0.054714	0.118102	0.016493	0.076512	0.064244	0.254836	0.097684	0.075465	0.110784	0.283844	0.077598	0.063093	0.292162	0.161548
KCNAB1	0.255865	0.309305	0.456533	0.339946	0.151565	0.118041	0.191845	0.300959	0.126944	0.119514	0.3321	0.161658	0.147746	0.436044	0.264752	0.238502	0.386618	0.109169	0.145037	1.0	0.323664
KCNH2	0.748609	0.809184	0.672739	0.72703	0.627261	0.597543	0.735739	0.777105	1.0	0.763513	0.795623	0.838347	0.961312	0.740204	0.706205	0.648506	0.203721	0.721887	0.911807	0.775953	0.638047
KCNJ1	0.004945	0.004307	0.001378	0.025937	0.027725	0.005122	0.006796	0.001142	0.021538	0.06557	0.039577	0.029454	0.009176	0.020604	0.004697	0.052478	0.009859	0.030036	0.012126	0.001507	0.002578
KCNJ15	0.036691	0.056595	0.075829	0.041376	0.051053	0.140453	0.12684	0.064592	0.12837	0.02473	0.024714	0.025138	0.018419	0.026746	0.085775	0.032727	0.032965	0.101119	0.132578	0.024276	0.074522
KCNJ5	0.193566	0.14459	0.241677	0.10928	0.163258	0.181191	0.186463	0.250925	0.342951	0.1738	0.408324	0.189306	0.21524	0.141201	0.167204	0.192899	0.153961	0.16607	0.211056	0.11358	0.11995
KCNK13	0.008388	0.013504	0.03744	0.00595	0.003892	0.011782	0.002734	0.066918	0.002586	0.009338	0.001652	0.003826	0.01501	0.004584	0.009604	0.001843	0.033212	0.008044	0.122753	0.002506	0.025234
KCNMA1	0.036239	0.070265	0.013166	0.037189	0.03472	0.038277	0.091875	0.006124	0.328968	0.033534	0.785116	0.054209	0.182881	0.056952	0.038355	0.5982	0.324429	0.031025	0.109383	0.117093	0.055959
KCNMB1	0.548763	0.333938	0.124481	0.748145	0.56129	0.514934	0.445307	0.117096	0.554571	0.336582	0.766943	0.437956	0.526826	0.624674	0.445008	1.0	0.60741	0.369028	0.775664	0.601356	0.505918
KCNQ5	0.0	0.000132	0.002449	0.000133	7.4e-05	7.5e-05	0.00074	0.002107	0.000635	0.000133	0.001196	0.005241	0.031901	7.4e-05	7.4e-05	0.002172	0.017992	0.005089	0.002256	0.00046	0.000149
KDR	0.064182	0.081653	0.087786	0.089925	0.02682	0.110507	0.126862	0.085408	0.051864	0.01309	0.044578	0.071341	0.033633	0.084207	0.062094	0.108004	0.051864	0.038358	0.001719	0.105569	0.091545
KHDRBS2	0.058038	0.012535	0.005497	0.024796	0.055576	0.037764	0.035311	0.009099	0.103599	0.056733	0.073558	0.070378	0.048057	0.034618	0.043625	0.087022	0.004836	0.07195	0.074144	0.007494	0.007135
KIAA0319	0.182988	0.198331	0.106666	0.156298	0.046344	0.112996	0.198111	0.217112	0.144673	0.152077	0.146643	0.052071	0.079736	0.112731	0.17533	0.141339	0.207048	0.07043	0.143702	0.188339	0.080142
KIAA0408	7.1e-05	2.4e-05	5.4e-05	0.000278	7.1e-05	5.4e-05	0.000278	0.000278	7.1e-05	6.1e-05	7.1e-05	7e-05	0.000278	9.8e-05	5.4e-05	7.1e-05	0.0	6.1e-05	2.4e-05	0.000891	2e-05
KIAA0895L	0.452313	0.250488	0.53702	0.809203	0.434662	0.516912	0.377419	0.753902	0.434959	0.622075	0.287965	0.440409	0.356239	0.416926	0.347522	0.204677	0.382332	0.372007	0.550531	0.316909	0.364295
KIAA1257	0.018187	0.014468	0.008462	0.01135	0.014505	0.014104	0.006844	0.009236	0.017049	0.026678	0.009637	0.00901	0.015916	0.009761	0.013689	0.008914	0.012128	0.022218	0.027063	0.010628	0.010561
KIAA1324L	0.11289	0.07408	0.037453	0.052319	0.057987	0.066869	0.081013	0.032732	0.054634	0.037647	0.080522	0.07245	0.123209	0.094856	0.065434	0.078845	0.082641	0.057875	0.03071	0.147572	0.121408
KIAA2022	0.117689	0.250417	0.557943	0.105229	0.421145	0.058481	0.054702	0.250417	0.094658	0.235777	0.113199	0.060967	0.059218	0.326025	0.075132	0.115294	0.802	0.076832	0.085584	0.845156	0.10779
KIF15	0.121213	0.258961	0.000383	0.432564	0.43064	0.337387	0.523413	0.0	0.117891	0.354363	0.236671	0.222782	1.0	0.081862	0.274431	0.565435	0.207804	0.37276	0.601573	0.085667	0.654417
KIF17	0.288907	0.22461	0.074869	0.342898	0.263298	0.350155	0.274838	0.066089	0.262619	0.451312	0.402252	0.291714	0.297305	0.28255	0.277933	0.552596	0.24849	0.267159	0.485508	0.262291	0.196467
KIF18A	0.000935	0.028701	0.00425	0.114114	0.10822	0.067488	0.000144	0.004198	0.0	0.016243	4e-06	0.014196	0.398828	0.001084	0.032876	0.000478	0.106021	0.135615	0.017471	0.006741	0.547344
KIF23	0.026028	0.009561	0.001192	0.111842	0.110182	0.144833	0.035444	0.002354	0.00986	0.028068	0.00514	0.0581	0.207126	0.002741	0.066128	0.010506	0.066032	0.196881	0.069053	0.0033	0.248017
KIF2C	0.259306	0.291317	0.097809	0.464521	0.671104	0.72297	0.305795	0.155669	0.337541	0.449154	0.294661	0.58028	1.0	0.240892	0.516596	0.384253	0.153885	0.73114	0.744684	0.171727	0.553795
KIF5C	0.388725	0.289635	0.61022	0.308799	0.268165	0.232027	0.487683	0.709833	0.504551	0.297712	0.446619	0.311391	0.786075	0.277752	0.246084	0.451124	0.437255	0.170875	0.501554	0.291044	0.291695
KIF9	0.561977	0.626493	0.952515	0.532687	0.632776	0.539612	0.49486	0.883717	0.826218	1.0	0.611823	0.702305	0.355355	0.591038	0.626493	0.581841	0.420946	0.571804	0.333989	0.677023	0.529798
KIR2DL1	0.165752	0.071916	0.046734	0.161217	0.227744	0.15754	0.166747	0.113593	0.240644	0.206836	0.208512	0.257118	1.0	0.154375	0.163401	0.190382	0.040195	0.21716	0.654847	0.113664	0.131371
KIR2DL3	0.070496	0.044363	0.056267	0.090996	0.100915	0.0538	0.07267	0.098749	0.105387	0.118703	0.133788	0.125018	1.0	0.075383	0.074821	0.136619	0.028684	0.116633	0.376012	0.065791	0.067075
KIR2DL4	0.03813	0.015453	0.069519	0.028628	0.049677	0.023071	0.060024	0.146312	0.075364	0.051261	0.065169	0.051339	0.631638	0.025217	0.029291	0.073019	0.120604	0.053635	1.0	0.019557	0.031803
KIR2DS4	0.072887	0.058311	0.031534	0.080954	0.115886	0.100202	0.075086	0.044665	0.121603	0.138432	0.117892	0.139197	1.0	0.07186	0.097915	0.111562	0.006329	0.166299	0.608052	0.023805	0.047621
KIR3DL1	0.052954	0.043047	0.049617	0.052775	0.064366	0.066181	0.093002	0.138141	0.097714	0.04814	0.077639	0.060595	1.0	0.047367	0.059934	0.061443	0.103262	0.097481	0.577615	0.022817	0.037728
KIR3DX1	0.32715	0.177767	0.19616	0.247035	0.253426	0.272051	0.298951	0.335407	0.303605	0.249692	0.193135	0.267141	0.350875	0.228178	0.308178	0.278509	0.101058	0.242142	0.549784	0.262479	0.184797
KIT	0.727361	0.68144	0.420227	0.529507	0.255403	0.272231	0.375071	0.220626	0.135322	0.99636	0.239327	1.0	0.233205	0.734608	0.441799	0.512954	0.311296	0.140167	0.030022	0.922167	0.386561
KITLG	0.208976	0.237979	0.109435	0.200192	0.326737	0.171325	0.12479	0.081427	0.133528	0.106345	0.18164	0.108759	0.055563	0.217684	0.221477	0.181782	0.113721	0.179226	0.005526	0.447153	0.260371
KL	0.000263	0.00967	0.001156	0.029048	4.6e-05	0.008334	0.001234	2.6e-05	0.012301	8e-06	0.007741	0.001216	0.000249	0.050444	0.005463	0.009504	0.261683	0.000395	0.000242	1.0	0.461679
KLF5	0.332327	0.312997	0.839703	0.492102	0.554089	0.457184	0.36418	0.633613	0.112124	1.0	0.104747	0.172611	0.063025	0.88176	0.559126	0.209885	0.3527	0.809984	0.008635	0.205225	0.233681
KLF9	0.23306	0.264908	0.336825	0.101074	0.091789	0.108629	0.087696	0.064832	0.330754	0.037337	0.215893	0.090282	0.071959	0.351782	0.169544	0.131836	0.205393	0.043908	0.200849	0.411872	0.211964
KLHL14	0.006847	0.002857	0.103821	0.005456	0.009022	0.005509	0.00692	0.10753	0.002407	0.005104	0.01126	0.009642	0.006855	0.005265	0.011277	0.022391	0.047498	0.008745	0.028942	0.006825	0.006002
KLHL26	0.42225	0.563408	0.284867	0.565203	0.480491	0.487263	0.69956	0.084218	0.081901	0.60444	0.567518	0.460081	0.501897	0.617367	0.517609	1.0	0.491968	0.454503	0.715231	0.527958	0.350114
KLHL5	0.05095	0.08624	0.002282	0.067795	0.172666	0.058923	0.103345	0.0	0.108209	0.003942	0.165787	0.031522	0.071285	0.038876	0.046438	0.147704	0.064159	0.037824	0.039532	0.122271	0.122129
KLHL8	0.534612	0.590484	0.096819	0.420347	0.581894	0.532646	0.660174	0.0	0.836477	0.278449	0.735679	0.267313	0.438076	0.550274	0.538624	0.703693	0.375567	0.427402	0.769334	0.625797	0.639005
