Symbol	A	B	C	D	E	F	G	H	I	J	K	L
SH2D1A	2.197114	2.318879	3.809026	3.528425	4.501302	5.2318	0.852114	0.500881	0.51876	2.933384	5.028525	3.750221
SIGLEC1	0.00621	0.009619	0.000428	0.015018	0.003071	0.00501	0.0	0.054647	0.033934	0.008772	0.016961	0.002178
SIK1	1.602558	1.567691	0.880153	0.837767	1.541648	1.881122	1.425373	1.573074	1.569874	1.199424	1.823981	1.31063
SIRPG	0.697964	0.738079	2.221409	2.333998	1.448977	0.142953	0.333677	0.260662	0.133259	2.298046	1.718998	2.00095
SIT1	0.186307	0.210937	0.296635	0.310194	0.287387	0.069954	0.036406	0.082312	0.108147	0.337085	0.347002	0.364281
SKA1	0.962065	0.50715	1.245678	0.902263	1.252556	0.656736	0.950451	1.176928	0.550829	0.640316	0.889019	1.316329
SKAP1	2.953769	2.921985	4.439059	4.514607	4.198855	4.423913	1.135464	0.438023	0.436532	4.223648	4.383673	4.963429
SLAMF1	0.272011	0.291866	0.707616	0.643872	0.440893	0.042038	0.12323	0.098393	0.13243	0.758956	0.554724	0.960648
SLAMF8	0.038298	0.098631	0.024217	0.018111	0.15863	0.124486	0.078286	0.150694	0.193348	0.0	0.107045	0.110484
SLC12A1	1.312962	0.623738	1.861567	0.327915	0.291423	0.444804	0.609848	0.592578	0.866744	0.264689	0.936479	0.485486
SLC12A8	0.113536	0.445469	0.130382	0.280133	0.344891	0.655571	0.129309	0.124119	0.313358	0.068263	0.50565	0.139711
SLC15A3	3.953766	3.772561	0.411148	0.377223	1.069865	1.497907	5.580734	6.120237	6.184174	0.146429	0.157044	0.135952
SLC2A6	2.082247	1.854728	0.230413	0.24843	0.475902	0.657997	2.908973	4.035542	3.889976	0.123846	0.226141	0.141038
SLC7A10	0.016299	0.084823	0.162884	0.003335	0.082	0.0	0.023503	0.178811	0.08985	0.082322	0.037113	0.252296
SLCO5A1	0.04375	0.089509	0.0	0.438119	0.075911	0.076145	0.146957	0.049291	0.274066	0.165819	0.014571	0.107921
SMPD3	0.066381	0.006275	0.02003	0.090874	0.001712	0.049846	0.018001	0.115962	0.039063	0.207133	0.007231	0.044487
SMPDL3B	0.23032	0.134406	0.908976	0.472999	1.229121	2.322174	1.235022	0.166049	1.972864	0.592558	0.396185	0.051551
SOCS1	0.825499	0.834946	1.408573	1.407855	1.383383	0.768969	0.578335	0.557948	0.428635	1.865293	1.915139	3.043013
SP140	1.638374	1.524121	1.991561	2.077459	1.596486	1.550454	1.216126	0.734569	0.681547	2.082383	1.674226	2.021257
SPAG4	0.049968	0.043593	0.061883	0.015189	0.015537	0.024796	0.04175	0.0	0.007818	0.169485	0.047454	0.119619
SPIB	0.169755	0.154633	0.1185	0.07167	0.019231	0.041374	0.190151	0.09966	0.147542	0.076886	0.014541	0.003259
SPOCK2	5.134018	4.921138	6.403872	6.137805	6.350947	5.130958	2.372719	1.464008	1.525309	6.323759	6.593727	6.137805
SSX1	1.399159	0.659884	1.944318	1.120274	0.634925	0.976786	1.350546	1.007035	0.445457	0.290954	1.079873	0.683047
ST3GAL6	0.333495	0.405186	0.038807	0.015888	0.103861	0.072102	0.84535	0.786978	0.775065	0.0	0.017728	0.002539
ST6GALNAC4	0.659361	0.561129	0.561695	0.46522	0.713998	0.628034	0.667501	0.817685	0.703125	0.436547	0.749053	0.411978
ST8SIA1	0.226331	0.233953	0.549326	0.532292	0.315815	0.10703	0.199992	0.094957	0.188237	0.480581	0.255191	0.716809
STAP1	0.607884	0.667576	0.249133	0.239136	0.242137	0.393308	0.504981	0.343349	0.367082	0.220809	0.088298	0.118536
STEAP4	0.722018	0.876537	0.267486	0.05905	0.331269	0.183078	1.424384	1.464605	1.353726	0.055075	0.007669	0.0938
STXBP6	1.762672	1.716698	1.183056	0.896009	1.132974	1.036706	2.845704	3.471961	2.980247	1.268848	0.959943	1.444207
TBX21	0.216675	0.354192	0.325645	0.273951	0.275107	0.230708	0.264707	0.244172	0.274465	0.418489	0.324459	0.256738
TCF7	0.363215	0.37327	0.952665	0.855869	0.688264	0.167716	0.138851	0.166887	0.132755	1.220696	0.907495	0.79306
TCL1A	0.704499	0.630896	0.067404	0.089032	0.082767	0.089129	0.799656	0.3806	0.35084	0.054141	0.027942	0.0
TEC	1.079378	0.678577	1.474521	1.016424	1.231746	1.0262	0.995048	0.685295	1.132375	1.076664	0.811345	0.833331
TEP1	1.069426	0.071205	0.388882	0.53815	0.387134	1.46922	1.103701	0.090198	0.256845	0.59121	0.410744	0.856985
TGM5	0.458951	0.474409	0.150363	0.0	0.263035	0.000821	0.508582	0.111869	0.249822	0.081019	0.205997	0.440532
TLR2	0.171843	0.18497	0.0	0.003755	0.038534	0.050912	0.290092	0.36673	0.393981	0.024604	0.008005	0.003583
TLR7	1.469013	1.392589	0.09577	0.236393	0.486368	0.671062	1.977654	3.313853	3.210964	0.293685	0.002454	0.005456
TLR8	2.377094	2.399596	0.263878	0.217048	0.521413	0.806605	5.13651	4.547806	4.573437	0.081991	0.02582	0.190142
TMEM156	3.732818	3.738662	3.30188	3.380239	2.439408	2.643775	3.132732	1.623796	1.534558	3.539333	2.543987	3.231695
TNFAIP6	0.190861	0.208458	0.024266	0.037621	0.07532	0.092205	0.52683	0.651123	0.650798	0.031073	0.0	0.026913
TNFRSF10C	0.142614	0.107787	0.096878	0.153247	0.103514	0.120159	0.326321	0.175057	0.156265	0.151659	0.090935	0.137002
TNFRSF11A	0.010017	0.348816	0.276902	0.277639	0.168224	0.593943	0.407751	0.05514	0.144036	0.0572	0.198941	0.122783
TNFRSF13B	1.15633	1.113598	0.29977	0.367965	0.360619	0.462671	1.084319	0.598058	0.558156	0.385775	0.445063	0.0
TNFRSF17	0.458377	0.426013	0.24279	0.2659	0.32397	0.258942	0.426013	0.199682	0.217788	0.226193	0.368977	0.008162
TNFRSF4	0.809543	0.630515	2.435562	2.452138	0.494079	0.509577	0.548272	0.432807	0.400793	3.429149	0.455922	3.188663
TNFSF14	1.444382	1.365742	1.942204	1.687498	1.95708	1.923423	1.784629	1.090673	0.95514	2.25822	2.186116	1.63509
TNIP3	0.246721	0.057815	0.025535	0.020865	0.426267	0.015596	0.003962	0.071667	0.0785	0.017248	0.48212	0.0
TPSAB1	0.041442	0.045851	0.036582	0.045995	0.018495	0.027891	0.041357	0.016082	0.006376	0.045753	0.023379	0.118621
TRAF4	1.514012	1.217628	0.745124	0.717336	1.363994	1.255483	1.37716	0.999484	1.188844	1.168851	1.163595	1.486343
TRAT1	1.13078	1.371131	4.401958	4.321029	1.940962	0.317736	0.57857	0.436101	0.441176	3.98682	2.149134	4.587921
TREM1	0.471967	0.409328	0.05316	0.026315	0.134773	0.19828	1.670789	1.254086	1.129837	0.007307	0.0	0.005151
TREM2	0.075757	0.081662	0.072378	0.079559	0.056935	0.106203	0.117002	0.076487	0.162494	0.069276	0.078141	0.081868
TREML2	0.443443	0.435948	0.453331	0.031303	0.044676	0.160017	1.718849	0.536105	0.404145	0.0	0.077831	0.18017
TRIB2	0.605084	0.574353	1.499177	1.380399	0.607425	0.758234	0.331279	0.17948	0.234597	1.496728	0.71755	1.333878
TRPM4	1.473217	1.434783	0.017143	0.041628	0.081099	0.40413	2.000939	3.631439	3.38121	0.009348	0.040654	0.012518
TRPM6	0.208937	0.368123	0.017964	0.065013	0.006275	0.054584	1.950985	0.013483	0.02487	0.102251	0.0	0.098517
TSHR	1.376592	1.55524	0.889095	0.211182	1.410417	0.79998	0.427571	0.81984	0.67183	0.676974	0.908907	1.290531
TTC38	1.957466	1.944424	0.715466	0.689829	2.324061	5.773591	0.743629	0.413727	0.441938	0.262266	1.172933	0.27813
TXK	1.176467	1.293873	2.101815	2.051185	2.150617	3.405849	0.448864	0.148506	0.2193	2.046638	2.395314	1.103179
TYR	0.008671	0.008671	0.021714	0.0	0.025145	0.021033	0.006991	0.012856	0.012203	0.013996	0.086793	0.005124
UBASH3A	0.949057	0.951187	3.026058	3.240674	1.70309	0.156348	0.471006	0.309396	0.412213	2.647852	1.87649	2.755291
UGT1A8	0.03538	0.027962	0.070932	0.051497	0.016278	0.025331	0.011805	0.0	0.027915	0.039656	0.019672	0.044847
UGT2B17	0.929419	1.511362	0.28841	0.074059	0.163748	0.148355	1.038303	0.927266	1.365783	0.170135	0.46438	0.263664
UPK3A	1.065491	1.443279	0.108791	0.099349	0.361226	0.46842	2.136447	2.884078	3.042238	0.835714	0.564024	0.586528
VILL	0.911531	0.834679	1.379871	1.332573	1.249643	1.155436	0.757991	0.814763	0.928718	1.403091	1.119544	1.32408
VNN1	0.398585	0.276553	0.116868	0.109507	0.12924	0.113427	0.977998	0.974679	0.842999	0.237154	0.166559	0.09222
VNN2	1.508996	1.466902	0.377556	0.383516	0.74553	0.952925	3.536201	1.975362	2.047443	0.303359	0.35033	0.143219
VNN3	0.837332	0.927278	0.148358	0.230577	0.400885	0.533676	4.674847	2.755875	2.920502	0.028888	0.206482	0.136479
VPREB3	2.697241	2.517449	0.283732	0.270963	0.35632	0.457969	2.258758	0.942692	0.894832	0.149134	0.187944	0.0
WNT5B	0.664771	0.553817	0.061985	0.457077	0.466433	0.42965	0.767898	0.418051	0.868686	0.629342	0.437614	0.336572
WNT7A	0.975798	0.965328	2.450793	2.527446	1.111747	0.289899	0.755438	0.290161	0.499939	3.773603	1.277133	3.249027
ZAP70	0.955932	0.851311	1.55643	1.63103	1.929526	2.880781	0.506353	0.175474	0.163376	1.779958	1.81745	1.468762
ZBP1	2.473753	2.193596	3.288416	3.038946	2.767782	3.858251	2.792562	1.220764	1.142443	3.001487	2.881247	3.113217
ZBTB10	0.261128	0.462803	0.498652	0.349654	0.29542	0.281774	0.09032	0.483156	0.240341	0.396316	0.449855	0.323278
ZBTB32	2.532164	2.822933	2.05782	2.083875	2.531661	1.513527	3.042263	2.331452	2.361396	2.407849	2.92047	2.532203
ZFP36L2	3.561359	3.720342	4.749165	4.265455	4.834232	3.169369	1.912497	1.698736	1.726858	5.227126	5.907099	4.804558
ZNF135	0.615638	0.227707	0.847103	1.467071	0.989056	2.348246	1.313225	0.203102	0.762704	0.095778	1.196165	0.164092
ZNF165	0.147625	0.173333	0.132238	0.14429	0.130885	0.145496	0.185383	0.12731	0.12527	0.182189	0.121395	0.187841
ZNF222	1.148916	0.444045	0.897835	1.009738	0.901254	1.062745	1.470062	0.809455	1.040512	0.765	1.118466	1.060394
ZNF286A	0.47289	0.485969	0.721231	0.790461	0.816268	0.724023	0.076629	0.297011	0.223846	0.846129	0.893557	0.717943
ZNF324	2.109139	2.230837	2.382156	2.408425	2.738102	3.164528	2.21818	1.70632	1.721039	2.768464	3.544334	2.671802
ZNF442	2.555766	2.527207	2.926919	2.851211	2.69157	2.603955	1.724277	0.89162	0.686985	2.904833	2.683405	2.613497
