gene_symbol	ACD	ACN	ALO	ATD	BCC	BU	CHA	DLE	ENL	ICD	LL	MEL	MF	NS	PS	RR	SAR	SCC	SJS	WA	WPO
KIR3DS1	0.119156	0.039779	0.177737	0.080408	0.176802	0.056457	0.022812	0.23938	0.081301	0.136056	0.106007	0.139728	1.573202	0.057339	0.110985	0.07417	0.059987	0.171666	0.685415	0.068839	0.077732
KIT	1.823096	1.772611	1.385765	1.570157	1.008574	1.055109	1.298008	0.907042	0.604185	2.07878	0.963602	2.082451	0.94606	1.831851	1.426852	1.544211	1.154525	0.623247	0.072414	2.016137	1.321473
KLB	0.277698	0.651287	0.229004	0.39659	0.10315	0.10717	0.484607	0.105445	0.222679	0.409715	0.217954	0.098858	0.026543	0.62012	0.298171	0.213559	0.349893	0.243662	0.034033	1.375341	0.385671
KLF1	0.125482	0.088575	0.316505	0.042686	0.097918	0.143048	0.118349	0.309027	0.177506	0.090905	0.130255	0.155939	0.210985	0.095577	0.195614	0.148676	0.272482	0.13904	0.375056	0.0	0.060876
KLF12	0.729293	0.542449	0.491576	0.590126	0.558287	0.267445	0.633544	0.639236	0.527591	0.18961	1.045138	0.646837	1.079095	0.623125	0.422208	0.983919	0.90034	0.414064	1.084257	0.69077	0.53873
KLK5	1.156893	1.682851	1.615396	0.94798	1.99409	1.805811	0.69201	1.715641	0.170563	2.654833	0.315117	1.353559	0.656963	1.754575	1.882367	0.575771	0.765097	2.303125	0.176594	0.7436	1.414109
KLRB1	0.572717	0.391988	0.078707	0.2134	0.159904	0.205447	0.336103	0.070253	0.450322	0.101954	0.460182	0.363949	1.279616	0.124753	0.37916	0.516245	0.823555	0.176039	0.354067	0.222904	0.375553
KLRC3	0.097673	0.081703	0.070142	0.022614	0.00633	0.030013	0.060549	0.182815	0.079843	0.007815	0.297766	0.030888	0.356712	0.014642	0.048599	0.128504	0.586207	0.014642	0.994265	0.086136	0.104092
KLRC4	0.052281	0.043953	0.097238	0.033168	0.020009	0.030333	0.045549	0.460309	0.055179	0.042315	0.15868	0.057763	0.379968	0.044591	0.047468	0.100667	0.243173	0.040769	0.27294	0.027193	0.026566
KLRD1	0.091486	0.019058	0.098205	0.034694	0.06031	0.021957	0.214685	0.483582	0.13146	0.00337	0.292074	0.107219	0.328886	0.011187	0.025922	0.378512	0.328886	0.128012	1.007448	0.083134	0.149999
KLRF1	0.158507	0.138204	0.024051	0.116801	0.046577	0.090216	0.322078	0.121553	0.251126	0.079802	0.260759	0.115026	0.30566	0.088501	0.095382	0.282164	0.384384	0.05053	0.382088	0.362103	0.346881
KLRG1	0.482852	0.169452	0.0	0.218424	0.225185	0.170333	0.275836	0.558246	0.13321	0.399718	0.400687	0.376087	0.595902	0.231966	0.233325	0.406509	0.126725	0.220225	0.564917	0.206304	0.27722
KLRK1	0.568279	0.075347	0.060397	0.217805	0.153317	0.102243	0.390902	1.10903	0.784563	0.137288	0.948343	0.485283	1.211035	0.150039	0.224951	0.705599	0.488476	0.216875	1.514662	0.114418	0.171618
KMO	0.351644	0.291857	0.0	0.105821	0.080986	0.388347	0.73341	0.128795	1.551827	0.041113	1.946967	0.221769	0.54136	0.046644	0.098838	1.628188	1.331619	0.132666	0.831841	0.08442	0.563271
KRT14	2.574977	2.46939	2.1162	2.898646	2.721768	2.721768	2.898646	2.186452	2.168982	2.547854	1.526802	2.056278	1.897895	2.547854	2.574977	2.297419	2.09803	2.898646	0.551724	2.17656	2.652335
KRT16	1.667776	1.667776	1.658915	2.188386	2.350576	2.289398	2.571801	2.089652	0.772187	1.022032	0.138207	1.635644	1.440425	1.099379	2.268757	0.53888	1.209583	2.768503	0.18713	1.241064	2.074433
KRT17	1.693109	1.991805	2.142138	1.905346	2.799616	2.363086	2.59993	2.130539	0.493526	1.638547	0.266132	1.606132	1.409558	1.599882	1.995	1.115284	1.005089	2.53266	0.425037	1.725598	2.395693
KRT23	1.30399	1.795331	1.690672	1.075247	1.338057	1.264122	0.890399	1.773824	0.5369	2.614804	0.584584	1.047275	0.567935	1.88815	1.804715	0.608384	1.384704	1.813649	0.17982	1.41273	1.420838
KRT5	2.324705	1.933439	2.206241	2.824695	2.723217	2.614305	2.337493	2.124862	1.395385	2.408905	1.159079	1.813825	1.605778	2.429637	2.324705	1.711898	1.923491	2.765408	0.265092	1.698306	1.950601
KRT6A	1.809472	2.020837	1.98578	2.291012	2.348083	2.565352	2.806904	2.259726	2.072873	1.296392	0.644676	1.992099	1.904305	1.330926	2.375455	1.654854	1.373745	2.692927	0.384002	1.7573	2.666973
KRT6B	1.777032	1.942294	1.970104	2.198738	2.513333	2.69394	2.427326	2.198738	1.462769	1.379632	0.577221	1.970104	1.621133	1.630729	2.412935	1.195901	1.183271	2.842111	0.427207	1.691543	2.375588
KRT76	0.303821	0.202069	0.187582	0.377416	0.478423	0.294566	0.269783	0.176246	0.285812	0.454002	0.402502	0.46394	0.395238	0.337007	0.294566	0.441638	0.0	0.578045	0.349289	0.232273	0.283055
KRTDAP	2.199944	2.694051	2.778692	2.33439	2.428935	2.447832	2.25584	2.83285	1.787333	2.694051	1.481209	1.929251	1.653915	2.506332	2.748868	2.105905	2.381693	2.694051	0.320441	1.903925	2.361809
KYNU	0.531972	0.953511	0.166264	0.520299	0.635083	0.928205	1.152549	0.347806	2.10658	0.310502	2.239258	0.696103	1.214775	0.266353	1.883875	1.654163	1.938698	1.186418	2.345682	0.320727	1.457126
LAG3	0.104111	0.107262	0.165205	0.089318	0.106402	0.087621	0.185949	0.628947	0.169391	0.06077	0.246745	0.123411	0.627046	0.004486	0.089318	0.34346	0.368224	0.189282	2.53077	0.0	0.153606
LAIR2	0.128163	0.242711	0.0	0.349618	0.322059	0.286279	0.389141	0.074251	0.503384	0.078073	0.816568	0.398567	2.021911	0.175655	0.502914	0.526028	0.593706	0.610775	2.308268	0.061699	0.240202
LAMB1	1.13875	1.32077	1.594046	1.179069	1.68598	1.549778	0.751991	1.337468	1.220745	0.906593	0.859541	1.391896	0.704419	1.156075	1.100143	0.743261	1.757986	1.152523	0.007008	1.511475	1.748624
LAMB2	1.012226	1.332272	1.47992	1.381927	0.840393	1.015461	0.855579	1.246585	0.642399	0.931916	0.645668	1.109653	0.629364	1.258924	0.968634	0.833396	1.352467	0.61599	0.344492	1.50556	0.946825
LAMP3	1.245119	1.177083	0.258042	1.315632	1.089995	0.961835	2.6076	1.077863	1.572518	0.944998	1.07513	0.707081	1.314143	0.700981	1.441975	1.830016	1.611855	1.293206	1.651575	0.439266	1.45374
LANCL3	0.072582	0.113473	0.055814	0.191972	0.039947	0.109983	0.139955	0.009208	0.038307	0.388729	0.038635	0.025277	0.073258	0.153583	0.104073	0.053154	0.428159	0.204634	0.017855	0.090966	0.105702
LAX1	0.378359	0.268534	0.0	0.141193	0.149629	0.188489	0.334988	0.250676	0.392049	0.040484	0.597603	0.102454	1.174483	0.153438	0.215846	0.45487	0.392049	0.295603	0.718478	0.206251	0.259587
LDB2	0.859184	1.030661	0.574456	1.066459	0.402234	0.851229	0.678084	0.376628	0.960047	0.198387	0.858097	0.826448	0.632449	1.102709	0.836473	0.878453	1.138207	0.425067	0.0	1.668891	1.148255
LEAP2	0.468991	0.325661	0.0	0.858801	0.306061	0.565521	1.15973	0.328019	0.62435	0.736606	0.731403	0.430039	0.584762	0.637061	0.350106	0.703753	0.460845	0.217227	0.783701	0.52482	0.457591
LEF1	0.9548	0.555715	0.695025	0.427791	1.383365	0.453017	0.633925	0.954196	0.409407	0.489458	0.348537	1.982246	2.316688	0.460786	0.500483	0.768749	1.429114	0.375526	0.611452	0.486316	0.657115
LEP	0.43319	0.579933	0.751841	0.355624	0.005979	0.11725	1.020887	0.73969	0.515261	0.034698	0.381179	0.110815	0.026559	0.777382	0.234363	0.123721	0.378288	0.0	0.337775	1.552377	0.483712
LEPROTL1	1.163876	1.33259	1.230377	1.183845	1.327639	1.187661	1.462447	1.502506	1.445101	1.027106	1.796075	1.305434	1.664855	1.152513	1.390975	1.777224	1.624972	1.416686	2.003615	1.131772	1.330114
LGALS12	0.140809	0.185535	0.237337	0.083114	0.0	0.051599	0.190204	0.230611	0.267773	0.129981	0.063258	0.039761	0.042851	0.263857	0.091546	0.037239	0.018893	0.014761	0.079351	0.881434	0.169762
LGALS2	1.147489	0.558614	1.035312	0.489675	0.247548	0.449063	0.860414	1.685924	1.726485	0.105465	1.255279	0.344782	1.595049	0.341325	0.699097	1.337701	2.473776	0.271886	1.181715	0.39376	0.867909
LGR6	0.425057	0.417067	2.054883	0.995989	2.183992	0.594109	0.380841	2.183992	0.937892	0.538324	0.591351	0.403781	0.145921	0.764226	0.645866	0.378201	0.899807	0.576667	0.263535	0.648653	0.240438
LILRA1	0.206447	0.303119	0.137285	0.0	0.028371	0.29196	0.421308	0.312293	0.548146	0.090485	0.353513	0.063656	0.136838	0.028371	0.115062	0.21852	0.539605	0.059795	0.768093	0.14176	0.394465
LILRA3	0.172986	0.337224	0.335069	0.017031	0.0	0.493228	1.233436	0.720723	1.222458	0.015939	0.346297	0.126566	0.211605	0.037195	0.099192	0.432748	0.407278	0.038302	1.00754	0.054997	0.520063
LILRB1	0.379861	0.49973	0.300674	0.0	0.093253	0.714481	0.599133	0.970178	0.940307	0.089147	1.011782	0.302735	0.997168	0.074294	0.2445	0.807441	1.565241	0.196388	1.937999	0.113156	0.80991
LILRB2	0.463884	0.673172	0.425165	0.177124	0.057144	0.817314	0.784602	0.978437	0.989753	0.080082	0.778512	0.291536	0.666948	0.133624	0.250492	0.735864	1.481076	0.123971	1.900358	0.31079	1.056733
LIME1	0.595682	0.199836	0.260981	0.224473	0.230292	0.34695	0.018541	0.317105	0.13653	0.672262	0.038562	0.15316	1.726315	0.211411	0.483865	0.184695	0.0	0.40272	1.761016	0.143892	0.181818
LINS	1.386076	0.542112	0.0	1.017483	0.678121	0.995337	1.801557	0.252528	1.271586	0.757775	1.331714	0.851967	0.605288	0.878496	0.996188	1.01919	1.068076	0.854448	1.453793	0.318064	0.554521
LOC100127972	0.820772	0.185758	0.136811	0.275593	0.109488	0.443196	0.301753	0.366714	0.28265	0.085503	0.19202	0.116033	0.313838	0.188886	0.324877	0.210913	0.0	0.111499	0.948786	0.102963	0.372909
LOC100130458	0.075268	0.091899	0.105323	0.074796	0.099557	0.184568	0.142785	0.112075	0.184065	0.053196	0.139837	0.096202	0.123711	0.094767	0.114492	0.16804	0.195669	0.133467	0.131511	0.0	0.030963
LOC100130938	0.015305	0.058599	0.271302	0.046264	0.048721	0.198535	0.08252	0.256672	0.08843	0.024641	0.047082	0.026249	0.011063	0.050088	0.090972	0.06606	0.055298	0.040821	0.040821	0.141081	0.255405
LOC100131096	1.252527	0.142005	1.462976	0.89064	0.639379	0.529405	0.80111	2.33582	1.071915	0.864009	0.637139	0.708582	0.854642	0.560875	0.44702	0.320737	0.64162	0.449169	1.671628	0.199557	0.248408
LOC100131541	1.107566	0.043545	0.0	1.008157	0.207938	1.088544	2.320427	0.735343	0.987023	0.696094	0.729965	0.62527	0.079399	0.730562	0.191928	0.292118	0.778053	0.03887	1.309982	0.248922	0.379025
LOC100131662	0.357856	0.373238	0.452342	0.234831	0.207871	0.258912	0.466417	0.368619	0.0	0.243849	0.266459	0.452342	0.556351	0.254389	0.397936	0.508845	0.397936	0.286132	0.575461	0.123402	0.163242
LOC100132741	0.326401	0.260737	0.105019	0.230817	0.10463	0.153908	0.22206	0.163941	0.216245	0.042604	0.390182	0.07159	0.288117	0.335646	0.200966	0.140754	0.427172	0.096884	0.702535	0.58481	0.20467
LOC100132891	0.248245	0.402662	0.291533	0.263698	0.183026	0.448759	0.4382	0.172843	0.65516	0.100106	0.699762	0.364627	0.84156	0.272446	0.209213	1.087103	1.235143	0.186279	0.137211	0.879781	0.949373
LOC100132999	0.812739	0.666408	1.666122	0.844115	0.711887	0.536944	0.673743	2.091793	1.656016	0.461386	1.245417	0.519748	1.331734	0.555737	0.60842	1.080106	1.015669	0.589616	2.194295	0.840431	0.624699
LOC100233209	0.198936	0.19223	0.093947	0.12392	0.038391	0.108903	0.18267	0.31172	0.083699	0.333464	0.259801	0.098614	0.27736	0.101418	0.133335	0.164571	0.361301	0.102353	0.241347	0.093947	0.122979
LOC100287387	0.371852	0.766937	0.154777	0.693558	0.23192	0.779847	0.448787	0.163173	0.261236	0.08876	0.18458	0.186376	0.098078	0.560231	0.362432	0.290079	0.69641	0.17518	0.036527	1.245596	1.015282
LOC100287482	0.256448	0.694755	0.108902	0.402708	0.670481	0.221429	0.480792	0.057835	0.408252	0.23973	0.264564	0.260502	1.691187	0.180812	0.274458	0.340725	0.578236	0.260502	0.305582	0.631914	0.631914
LOC100287814	0.21896	0.186695	0.066117	0.203751	0.173139	0.163022	0.208647	0.16014	0.484557	0.297965	0.420077	0.157741	0.248669	0.15008	0.16928	0.312736	0.0	0.236742	0.317849	0.066578	0.08646
LOC100288617	0.2375	0.633392	0.640329	0.0	0.042377	0.539904	0.859371	0.72255	1.067625	0.077877	0.590503	0.1507	0.433705	0.033914	0.154271	0.688224	0.937027	0.168162	1.906701	0.220893	0.59366
LOC100288656	0.20172	0.218589	0.22989	0.093181	0.0	0.125694	0.22141	0.264779	0.153784	0.010399	0.129104	0.028049	0.193324	0.089817	0.125012	0.241236	0.15723	0.057084	0.397289	0.101946	0.285625
LOC100288985	0.205281	0.593033	1.065761	0.370881	0.796935	0.618402	0.202384	0.695049	0.204958	0.019146	0.148573	0.508214	0.130848	1.040871	0.599957	0.151038	1.460807	0.688666	0.051008	0.16033	0.400358
LOC100289026	0.101265	0.045798	0.178354	0.11721	0.06363	0.020702	0.039042	0.266894	0.0	0.077524	0.077774	0.379357	0.088067	0.140233	0.067581	0.128664	0.226978	0.047737	0.080275	0.26166	0.077774
LOC100289058	0.384999	0.208758	0.198156	0.445873	0.0	0.281909	0.473397	0.269289	0.277313	0.580251	0.174325	0.044955	0.039219	0.324207	0.027276	0.031423	0.33767	0.046521	0.333566	0.245527	0.143629
LOC100289090	0.185239	0.074697	0.367997	0.420305	0.122021	0.088843	0.191029	0.581453	0.215227	0.478539	0.344034	0.086954	0.318202	0.191029	0.035325	0.364996	0.287575	0.111568	1.10754	0.281669	0.165032
LOC100292909	0.338067	0.425763	1.16851	1.082763	1.002296	0.545847	0.361582	0.395262	0.251519	0.463674	0.122477	0.099588	0.291735	0.686719	0.349791	0.13883	1.073434	0.400491	0.167375	1.197313	0.537502
LOC100505501	0.222085	0.303587	0.052388	0.370004	0.362408	0.151426	0.09691	0.0	0.453188	0.119797	0.672538	0.192035	1.509406	0.234575	0.181682	0.504969	0.688825	0.295898	0.784983	0.547097	0.412976
LOC100505592	0.249374	0.27195	0.264404	0.0	0.098205	0.453756	0.092316	0.187617	0.431092	0.188228	0.527508	1.18002	0.201083	0.091728	0.242512	0.019316	1.321763	0.082337	0.203539	0.408591	0.467835
LOC100505728	0.134216	0.218775	0.016372	0.502862	0.311387	0.571517	0.510035	0.0	0.40988	0.258894	0.172542	0.616385	0.474295	0.276589	0.094723	0.637608	0.210474	0.195581	0.570606	0.372429	0.56151
LOC100505895	0.250927	0.387359	0.390643	0.267021	0.129677	0.359889	0.138195	0.232053	0.327249	0.061215	0.155108	0.3171	0.127558	0.311877	0.128163	0.080169	0.725023	0.066922	0.072949	0.905999	0.584798
LOC100506051	0.297293	0.220776	0.007346	0.333971	0.304293	0.260161	0.212589	0.0	0.383373	0.393217	0.309313	0.325484	0.271565	0.264712	0.217937	0.283715	0.058185	0.307303	0.393217	0.256271	0.259187
LOC100506216	0.0245	0.04808	0.346392	0.147258	0.255601	0.098981	0.113549	0.446926	0.40672	0.254958	0.212871	0.19647	0.154055	0.082094	0.073694	0.092936	0.010468	0.278189	0.096561	0.026848	0.034492
LOC100506266	0.085041	0.089719	0.896424	0.076753	0.083226	0.133732	0.047232	1.160207	0.038965	0.08647	0.029468	0.061298	0.250798	0.236191	0.5574	0.046679	1.180506	0.081282	0.320121	0.006858	0.045321
LOC100506621	1.751924	2.102057	1.050626	1.376208	0.564578	1.089026	1.150882	0.86972	0.814344	0.358355	1.296376	1.599421	0.890757	1.861292	1.602306	1.577243	1.735681	0.444376	0.0	2.082158	1.490647
LOC100506718	0.608172	0.483707	0.548178	0.742132	1.337911	0.521083	0.336208	0.788993	0.166527	0.569511	0.346996	0.368453	0.097294	0.665516	0.452105	0.285001	0.96422	0.698619	0.044115	0.847116	0.579108
LOC100506844	0.17878	0.25876	0.432754	0.067763	0.257552	0.171014	0.084801	0.303906	0.47933	0.025806	0.338634	0.284279	0.634413	0.169077	0.131456	0.109502	0.256344	0.0527	0.389937	0.493854	0.283465
LOC100506979	0.030118	0.231558	0.559452	0.067753	0.124168	0.128842	0.299221	0.419645	0.12761	0.139992	0.073117	0.118536	0.089146	0.153013	0.07265	0.113906	0.207366	0.341232	0.298657	0.292755	0.235589
LOC100507025	0.0	0.087406	0.213301	0.041476	0.075021	0.087406	0.170384	0.178645	0.244521	0.087885	0.160388	0.449358	0.221039	0.086448	0.012585	0.106009	0.233945	0.151234	0.127904	0.144917	0.145926
LOC100507039	0.167549	0.073671	0.082355	0.069972	0.050297	0.059261	0.044462	0.09489	0.078251	0.019328	0.054101	0.211385	0.600668	0.05138	0.080488	0.037891	0.340627	0.029005	0.145884	0.20374	0.448544
LOC100507192	0.244849	0.303085	0.052992	0.27333	0.222864	0.340189	0.305851	0.175396	1.067303	0.108651	0.667345	0.225878	1.8885	0.097193	0.198949	0.737292	0.651439	0.281501	0.824544	0.172478	0.523446
LOC100507273	1.300333	0.331792	0.0	1.208648	0.65382	0.508134	0.876074	0.179085	0.632863	1.58767	0.656385	0.359369	0.222319	1.266329	0.468365	0.335451	0.382582	0.163301	0.534138	0.387249	0.129566
LOC100507307	0.28249	0.161753	0.26463	0.072009	0.140847	0.023075	0.095746	0.753367	0.443148	0.134547	0.461597	0.220444	0.707792	0.068084	0.083478	0.335339	0.418481	0.192403	2.353546	0.050005	0.18631
LOC100507397	0.592033	1.070164	0.486366	0.975841	0.519132	0.447707	1.656157	0.402938	0.424697	2.004355	0.44981	0.712951	0.284379	1.495098	0.487434	0.725733	0.685828	0.884608	0.10271	0.444032	0.460351
LOC100507486	0.454869	0.679282	0.443579	1.460837	1.368467	0.765053	0.665334	0.253132	0.288992	1.371124	0.641029	0.614559	1.011891	1.200862	0.54173	0.720207	1.878894	0.827115	0.21242	1.637324	1.291917
LOC100507492	0.425666	0.172331	0.0	0.277522	0.293902	0.203465	0.306925	0.17365	0.4549	0.388219	0.279474	0.342129	0.294586	0.265968	0.324827	0.29527	0.076921	0.344905	0.412197	0.161802	0.214133
LOC100507525	0.02726	0.055932	0.031412	0.052811	0.028253	0.057151	0.053503	0.037446	0.05212	0.051947	0.109747	0.03008	0.030579	0.032413	0.043544	0.0684	0.259444	0.045933	0.07428	0.06117	0.081117
LOC144571	0.753273	0.523291	0.301591	0.424955	0.273455	0.329633	0.719564	0.729637	0.716772	0.141134	0.774252	0.587501	0.166068	0.546791	0.306318	0.7561	1.059016	0.171361	0.2917	1.069572	0.498978
LOC145474	0.79903	0.132583	0.0	0.801977	0.368059	0.922775	1.249823	0.109283	0.841734	0.646916	0.47593	0.194744	0.122873	0.404301	0.165196	0.223839	0.569767	0.218262	1.27942	0.136571	0.44836
LOC145820	0.218726	0.340473	0.0	0.553169	0.267678	0.287146	0.373533	0.017339	0.497997	0.335472	0.520048	0.282804	0.260692	0.350509	0.218201	0.487928	0.650598	0.275228	0.162213	0.683403	0.524241
LOC256021	0.114803	0.080751	0.108815	0.132326	0.021154	0.035744	0.01132	0.151111	0.0	0.140592	0.057319	0.034175	0.157225	0.082359	0.074866	0.058908	0.650875	0.083432	0.348426	0.053618	0.10122
LOC282980	0.130556	0.08981	0.09195	0.146456	0.212149	0.164313	0.12573	0.085967	0.19834	0.170161	0.158935	0.20477	0.15804	0.16207	0.103125	0.154913	0.0	0.153575	0.170161	0.07112	0.096238
LOC283027	0.14672	0.0046	0.025523	0.054746	0.024332	0.032514	0.020377	0.066861	0.04979	0.0	0.058276	0.054539	0.15651	0.03131	0.023341	0.054124	0.170437	0.016642	0.07597	0.383226	0.163802
LOC283050	0.060032	0.044885	0.237048	0.366041	0.247861	0.161311	0.0	0.321548	0.027152	0.338907	0.634766	0.021804	0.018601	0.222363	0.093902	0.161875	1.009838	0.280056	0.232766	0.240884	0.29126
LOC283663	0.150988	0.052034	0.075749	0.099142	0.327913	0.100469	0.120504	0.142129	0.25058	0.047847	0.176441	0.065312	0.125212	0.064337	0.090208	0.229109	0.338764	0.035349	0.202947	0.041746	0.0
LOC285965	0.328159	0.411518	0.573087	0.117249	0.069511	0.594116	0.569152	0.81013	1.203444	0.294446	0.855396	0.270857	0.536476	0.152168	0.367145	0.478144	1.93003	0.173973	1.325096	0.163058	0.225241
LOC285972	0.146886	0.036376	0.022734	0.086128	0.030784	0.149509	0.118882	0.761804	0.115002	0.082307	0.068989	0.051364	1.049353	0.019646	0.054374	0.181224	1.631276	0.060787	0.401051	0.09635	0.303395
LOC338620	0.201646	0.251839	0.120134	0.50392	0.728205	0.570451	0.162466	0.108728	0.339213	0.330281	0.138727	0.341003	0.366793	0.263393	0.193194	0.10927	0.387363	0.43947	0.257609	0.378269	0.620651
LOC339978	0.249213	0.21978	0.03998	0.323522	0.408703	0.245759	0.240833	0.028905	0.323012	0.383987	0.332213	0.554325	0.286566	0.292097	0.313847	0.358997	0.0	0.407118	0.392373	0.153129	0.173042
LOC375295	0.31858	0.723867	0.32404	0.419313	0.208672	0.51483	0.282952	0.179601	0.397613	0.149088	0.31495	0.568688	0.382899	0.450938	0.408624	0.431212	0.750593	0.481072	0.047669	0.902113	0.777586
LOC387723	0.658311	0.694383	0.816904	0.967788	0.993205	0.803944	1.387224	0.561458	0.892436	1.20804	1.398493	0.819195	1.211948	1.061445	0.842181	1.798211	1.030807	1.175315	0.738282	1.093109	0.825312
LOC387895	0.252339	0.018379	0.251194	0.007558	0.104888	0.098254	0.286808	0.461882	0.286808	0.166188	0.337836	0.210187	1.934349	0.110425	0.248907	0.410695	1.374945	0.264947	0.404778	0.0	0.123742
LOC399959	0.864792	1.069756	0.502012	0.815542	0.441195	0.533603	0.741149	0.508221	0.184367	0.087184	0.372688	0.89281	0.454978	0.937933	0.749605	0.761997	1.197585	0.234482	0.010808	1.411225	0.971828
LOC401097	0.057138	0.262799	0.480949	0.116793	0.295494	0.179412	0.0	0.21373	0.307486	0.055494	0.480425	0.597114	0.475189	0.203722	0.068702	0.187475	1.287992	0.34197	0.060845	0.813815	0.711595
LOC439949	0.62031	0.082567	0.175284	0.194356	0.141017	0.146287	0.294409	0.886137	0.519491	0.0	0.369667	0.109214	1.048148	0.044437	0.305235	0.222546	1.158355	0.37871	1.231242	0.088611	0.363833
LOC441179	0.014699	0.181257	0.0	0.071571	0.062992	0.073983	0.08507	0.011089	0.137935	0.081248	0.122826	0.123184	0.036261	0.075019	0.031584	0.157601	0.169382	0.05515	0.036261	0.357438	0.192476
LOC441454	0.060669	0.061909	0.41768	0.017622	0.034976	0.057884	0.054492	0.889969	0.027457	0.051724	0.017918	0.020889	0.007301	0.041034	0.059121	0.018808	0.193119	0.00233	0.0	0.0314	0.025661
LOC641298	0.041754	0.065298	0.163032	0.052712	0.053447	0.029027	0.102053	0.217211	0.0	0.047094	0.018136	0.032609	0.061825	0.052467	0.040787	0.038133	0.052222	0.059353	0.065546	0.033567	0.054183
LOC641518	0.203833	0.196257	0.319634	0.140022	0.238145	0.162394	0.359141	0.403927	0.300051	0.184929	0.127418	1.427119	1.086847	0.124459	0.2008	0.153426	0.805783	0.121504	0.132602	0.068079	0.128898
LOC643714	0.179475	0.197774	0.050007	0.314801	0.439563	0.295427	0.306622	0.052236	0.295934	0.435241	0.3951	0.400413	0.327642	0.303054	0.28328	0.470031	0.0	0.400945	0.415354	0.213318	0.228986
LOC727820	2.040347	0.236313	0.15763	0.981612	0.689561	0.784021	1.739416	1.681426	1.327485	0.212831	0.729136	0.61575	0.442052	0.646047	0.5723	0.745811	0.590302	0.392618	2.439809	0.19538	0.426078
LOC728855	0.491052	0.368313	0.751278	0.317445	0.328505	0.301775	0.642467	0.877951	1.060378	0.308006	0.786347	0.518293	0.886414	0.356568	0.211186	0.60032	1.127902	0.129163	1.509254	0.523759	0.339592
LOC729799	0.255152	0.301338	0.18591	0.868109	0.457389	0.61447	0.731083	0.273651	0.757527	1.007926	0.378001	0.439564	0.116275	0.584431	0.159421	0.203337	0.454198	0.3477	0.21678	0.333588	0.348931
LOC730101	0.514357	0.192569	0.044169	0.522422	0.516836	0.137375	0.193122	0.100915	0.184844	0.040022	0.842148	0.571248	0.877732	0.285415	0.204756	1.309899	0.754632	0.161812	0.006619	0.483528	0.318842
LOX	0.86444	1.103163	0.830956	0.426777	0.295472	0.578279	0.54586	0.792538	0.696204	0.045673	0.651835	0.513315	0.475054	0.914655	0.875589	0.594886	0.652783	0.519187	0.034238	1.348856	0.891704
LOXL1	1.016696	1.05592	0.545559	0.878329	1.442448	0.986505	0.37645	0.458134	0.198399	0.437617	0.409466	1.040017	1.325799	0.954569	0.905872	0.648596	0.661697	1.085071	0.090927	1.155166	1.070181
LPAR4	0.154442	0.265492	0.198228	0.086036	0.113813	0.161005	0.169932	0.168376	0.369934	0.0	0.318436	0.07982	0.105605	0.138735	0.15098	0.424239	1.155541	0.06531	0.114937	0.352462	0.382704
LPL	0.672451	1.045381	0.765903	0.547798	0.229028	0.401963	1.328565	0.571	0.96292	0.205092	1.419469	0.65751	0.378887	1.151582	0.478965	0.802573	0.90736	0.232216	0.401236	1.71106	0.824923
LRCH2	0.294509	0.307217	0.33244	0.352867	0.313605	0.23712	1.080978	0.307673	0.153565	0.03914	0.414995	0.37163	0.247213	0.382975	0.225784	0.707616	0.790358	0.204629	0.033418	0.923652	0.676634
LRFN5	0.580557	0.579415	0.038894	0.267428	0.120325	0.306516	0.15098	0.072299	0.526832	0.134884	0.726961	0.301911	0.100315	0.673417	0.419849	0.532999	0.799208	0.093386	0.04741	1.404061	0.573143
LRP12	0.504348	0.895405	0.530848	0.553238	1.00077	0.737105	0.560378	0.2693	0.293647	0.340213	0.500586	0.52379	0.622153	0.713157	0.632307	0.559279	0.779041	0.827001	0.492542	0.922058	1.181053
LRRK2	0.333157	0.388114	0.290995	0.339948	0.322898	0.398277	0.363833	0.224698	0.751305	0.334784	0.663453	0.344038	0.341582	0.434378	0.300222	0.733584	1.634877	0.246323	1.082706	0.61862	0.492784
LRRN1	0.219361	0.657507	0.833508	0.418941	1.319665	0.196751	0.190075	0.292606	0.0115	0.199904	0.117542	0.220961	0.069765	0.525628	0.265616	0.24191	0.9255	0.528	0.087422	1.091933	0.829202
LRRN3	0.376005	0.391453	0.154388	0.230735	0.380285	0.08421	0.394038	0.291769	0.342069	0.080926	0.264855	0.286848	1.098131	0.275821	0.279898	0.334927	0.34249	0.214102	0.969626	0.876752	0.336186
LTB	2.04322	0.362914	0.624859	0.254144	0.105978	0.445741	0.642922	1.886997	0.750496	0.11637	0.631473	0.369651	2.443793	0.022099	0.425714	1.10421	0.681114	0.219547	0.542207	0.0	0.696367
LUM	1.894406	1.957972	1.610334	1.867783	2.092233	2.121436	0.944707	1.937906	1.877849	0.4593	1.838979	2.116334	2.185341	1.998107	1.942309	1.792245	2.145912	1.932797	0.015659	2.471025	2.289488
LY86	0.599462	0.665153	0.0	0.39915	0.355704	0.749372	0.919324	0.266796	2.000542	0.475485	2.553566	1.013043	0.943642	0.310958	0.40921	1.770874	1.324632	0.406225	1.829721	0.323853	0.952694
