gene_symbol	ACD	ACN	ALO	ATD	BCC	BU	CHA	DLE	ENL	ICD	LL	MEL	MF	NS	PS	RR	SAR	SCC	SJS	WA	WPO
KIR2DS2	0.02199	0.01425	0.0	0.033239	0.05756	0.027969	0.039319	0.019862	0.090636	0.042525	0.077321	0.075801	1.0	0.032266	0.022051	0.052032	0.02199	0.066478	0.570247	0.015606	0.019862
KIR3DL1	0.015653	0.011905	0.01455	0.015542	0.0194	0.019841	0.028219	0.041366	0.029702	0.013889	0.023606	0.018078	0.438095	0.013668	0.017857	0.018519	0.031305	0.02963	0.200176	0.003527	0.010053
KIT	0.717916	0.669664	0.373947	0.498296	0.19203	0.210029	0.323622	0.155407	0.073862	0.995192	0.175103	1.0	0.168746	0.725226	0.398749	0.479124	0.252709	0.078016	0.007856	0.9203	0.336402
KLB	0.008925	0.029734	0.007033	0.014428	0.002872	0.002988	0.019014	0.00291	0.006791	0.015037	0.006597	0.002741	0.00097	0.027551	0.009847	0.006465	0.012185	0.007567	0.00114	0.1435	0.013873
KLF4	0.509018	0.578449	0.720152	0.570377	0.398047	0.500698	0.582081	0.497511	0.30026	1.0	0.461608	0.20826	0.072575	1.0	0.619783	0.376283	0.251415	0.664823	0.195494	0.444966	0.284052
KLF5	0.155565	0.145961	0.375139	0.233411	0.261659	0.216632	0.171681	0.296021	0.039471	0.427711	0.035756	0.071143	0.016272	0.390751	0.263894	0.091244	0.165689	0.363663	0.0	0.088705	0.104096
KLF8	0.287449	0.17139	0.246626	0.389676	0.102024	0.17004	0.382591	0.13917	0.074899	0.343877	0.200911	0.041498	0.026721	0.362348	0.180162	0.150607	0.32133	0.156545	0.018219	0.20749	0.131579
KLHL23	0.030421	0.033722	0.049287	0.023346	0.100735	0.025076	0.019455	0.019455	0.019455	0.00735	0.011972	0.024997	0.033722	0.035019	0.027237	0.010376	0.062257	0.014267	0.009079	0.073498	0.05306
KLK5	0.096325	0.258066	0.230576	0.060303	0.415883	0.312739	0.030481	0.272496	0.003807	1.0	0.007698	0.144101	0.027374	0.289517	0.35302	0.021027	0.037738	0.646123	0.003954	0.035454	0.16154
KLRB1	0.027568	0.014429	0.003352	0.006848	0.005303	0.006616	0.011568	0.003169	0.018063	0.003863	0.01875	0.012923	0.157802	0.004407	0.013722	0.022783	0.056779	0.005753	0.012413	0.007149	0.013512
KLRC3	0.004979	0.004251	0.003669	0.001995	0.001485	0.002271	0.003378	0.009511	0.004146	0.001525	0.017647	0.002286	0.022491	0.001747	0.002941	0.006508	0.046912	0.001747	0.138493	0.004433	0.005242
KLRC4	0.002341	0.001873	0.004994	0.001249	0.000624	0.001249	0.001873	0.04495	0.002497	0.001873	0.009365	0.002497	0.033244	0.001873	0.001873	0.005151	0.016856	0.001873	0.019978	0.001022	0.000936
KLRD1	0.002863	0.000438	0.003088	0.000926	0.00175	0.000538	0.007589	0.023317	0.004313	0.0	0.01119	0.003407	0.01314	0.000219	0.000688	0.015963	0.01314	0.004188	0.098881	0.002563	0.005001
KLRF1	0.002294	0.001912	0.000305	0.001537	0.000554	0.001144	0.006184	0.001626	0.004361	0.000972	0.004576	0.001501	0.005755	0.001101	0.001215	0.005133	0.008115	0.000608	0.008007	0.007391	0.006927
KLRG1	0.022358	0.006362	0.0	0.008414	0.008712	0.006362	0.011063	0.027535	0.004893	0.017414	0.017461	0.016155	0.030426	0.00902	0.00916	0.017764	0.004683	0.008488	0.028001	0.00789	0.011119
KLRK1	0.045985	0.005361	0.004718	0.012378	0.008952	0.006532	0.025393	0.166823	0.08306	0.008121	0.120466	0.035588	0.202584	0.008778	0.012812	0.067963	0.035995	0.012324	0.34387	0.007053	0.009856
KRT1	0.690337	0.668435	0.706028	0.834763	0.811473	0.639632	1.0	0.834763	0.251854	0.852794	0.408292	0.442367	0.23052	0.867222	0.878715	0.834763	0.372379	0.890471	0.000805	0.174526	0.194593
KRT13	0.000278	0.000206	0.000578	0.000326	0.002941	0.026016	0.000459	0.000347	0.00025	0.000177	0.000139	0.000229	0.001076	0.000128	0.000264	9e-05	0.000347	0.050335	0.000194	0.0	0.046975
KRT14	0.744877	0.629181	0.453774	1.0	0.876588	0.876588	1.0	0.49014	0.482447	0.702472	0.171467	0.420767	0.341311	0.702472	0.744877	0.543323	0.442368	1.0	0.010536	0.486413	0.807778
KRT15	0.326446	0.161729	0.633774	0.382265	0.828079	0.312458	0.109382	0.289196	0.023809	0.547109	0.033384	0.138062	0.015836	0.560141	0.190695	0.137086	0.142213	0.344679	0.000735	0.412728	0.188727
KRT16	0.224722	0.224722	0.22083	0.506367	0.61628	0.578715	0.775587	0.444578	0.031185	0.060461	0.001672	0.210897	0.14768	0.072689	0.562625	0.014562	0.092564	0.913597	0.00246	0.099071	0.432879
KRT19	0.00631	0.003535	0.037081	0.013272	0.009501	0.001893	0.00261	0.014192	0.001028	0.000845	0.000458	0.001383	0.000628	0.007141	0.006286	0.002289	0.005036	0.017102	0.000515	0.035862	0.007032
KRT2	0.456441	0.420609	0.464262	0.65852	0.31844	0.415796	0.784042	0.614319	0.091265	0.801075	0.401114	0.16663	0.094037	0.723836	0.505754	0.690945	0.413978	0.49808	0.000378	0.002634	0.001029
KRT34	0.026757	0.107395	1.0	0.012141	0.049482	0.024924	0.03834	0.012004	0.183634	0.097718	0.0	0.016861	0.016347	0.068359	0.121827	0.011088	0.011179	0.14984	0.000733	0.049849	0.3264
KRT4	0.002584	0.003204	0.005701	0.002111	0.002378	0.003494	0.002205	0.002324	0.001977	0.004183	0.002543	0.002625	0.001848	0.002898	0.001775	0.002883	0.001449	0.008657	0.002424	0.003062	0.007409
KRT5	0.654044	0.406067	0.572835	1.0	0.905353	0.829811	0.66469	0.524731	0.158798	0.713349	0.097826	0.33809	0.234293	0.724731	0.654044	0.284359	0.400987	0.930468	0.005549	0.27837	0.417373
KRT7	0.002023	0.004942	0.032123	0.009622	0.003465	0.001889	0.00172	0.010887	0.000731	0.002603	0.000522	0.001094	0.004258	0.004767	0.003861	0.00192	0.002672	0.001545	0.001325	0.018452	0.005302
KRTAP1-5	0.057787	0.370214	1.0	0.015487	0.008324	0.004862	0.161145	0.00563	0.159347	0.197952	0.005494	0.029951	0.038481	0.129816	0.185787	0.022456	0.00654	0.014202	0.009365	0.125986	0.55862
KRTDAP	0.530785	0.84649	0.917152	0.621663	0.683032	0.694351	0.566711	1.0	0.286272	0.84649	0.157155	0.363765	0.220672	0.73316	0.893224	0.474314	0.648972	0.84649	0.003867	0.350118	0.63749
LAG3	0.004515	0.004644	0.006724	0.003996	0.004601	0.003952	0.007539	0.038339	0.006889	0.003067	0.010145	0.005191	0.038133	0.001298	0.004006	0.015003	0.016397	0.007668	1.0	0.00115	0.006296
LAMA2	0.040221	0.032487	0.118916	0.014525	0.011664	0.024615	0.007082	0.020113	0.023256	0.0	0.032778	0.018849	0.008371	0.039971	0.029382	0.016521	0.074066	0.004241	3e-06	0.064752	0.029161
LAMP3	0.122736	0.106763	0.006582	0.141141	0.08871	0.066472	1.0	0.08639	0.225985	0.063861	0.085874	0.033621	0.140761	0.033031	0.179405	0.344173	0.241192	0.13482	0.257674	0.013705	0.183329
LBH	0.190432	0.300008	0.669027	0.331663	0.38079	0.118981	0.440985	0.574711	0.235492	0.066011	0.422892	0.173406	0.509909	0.190264	0.157636	0.94288	0.320049	0.140584	0.797	0.583253	0.401328
LBP	0.005966	0.002079	0.00188	0.003761	0.005475	0.010729	0.022564	0.002966	0.013343	0.004999	0.005337	0.006194	0.004203	0.003961	0.004203	0.008102	0.0	0.007189	0.008517	0.004079	0.012167
LCE1B	0.137809	0.234729	0.500296	0.104637	0.183587	0.166404	0.078232	0.685932	0.055765	1.0	0.10163	0.143898	0.028727	0.417308	0.230996	0.145217	0.209688	0.288146	0.001441	0.034661	0.016697
LCE2B	0.071046	0.178814	0.211033	0.032212	0.103553	0.109497	0.012731	0.340532	0.003927	1.0	0.004517	0.088305	0.019014	0.320301	0.197349	0.010436	0.049678	0.207066	2.6e-05	0.01153	0.010036
LCE3D	0.049583	0.17731	0.05182	0.167827	0.226038	0.119475	0.096975	0.308795	0.076038	0.194321	0.00708	0.093881	0.081861	0.040241	0.411453	0.016693	0.136091	0.353231	0.005643	0.006266	0.090922
LCK	0.044169	0.008951	0.002152	0.012522	0.008733	0.009652	0.016305	0.011504	0.022696	0.003391	0.035952	0.016761	0.382313	0.005478	0.018392	0.068284	0.02224	0.012571	0.323909	0.005123	0.013266
LCN2	0.018132	0.240579	0.175466	0.006959	0.080003	0.093556	0.022326	0.13888	0.003736	0.037884	0.000889	0.012139	0.005194	0.008182	0.283218	0.009837	0.009674	0.200707	0.003276	0.053884	0.262686
LDB2	0.094927	0.146429	0.040157	0.159197	0.02225	0.092887	0.05606	0.020198	0.123437	0.008741	0.094653	0.086684	0.048434	0.172918	0.08905	0.099774	0.186833	0.024193	0.000433	0.51394	0.190718
LDLRAP1	0.059239	0.032546	0.028582	0.176265	0.094876	0.088558	0.117095	0.04237	0.100945	0.093787	0.155412	0.125533	0.044178	0.077602	0.078847	0.307841	0.026974	0.153389	0.07449	0.043988	0.055608
LEPREL1	0.064878	0.054556	0.02197	0.06287	0.158921	0.102698	0.079121	0.019684	0.024329	0.135063	0.203922	0.03008	0.017308	0.080655	0.086376	1.0	0.051607	0.121646	0.02949	0.039664	0.074489
LGALS12	0.007074	0.009654	0.012968	0.00399	0.0	0.002426	0.009926	0.012533	0.015043	0.006439	0.002993	0.001814	0.001977	0.014782	0.004444	0.001723	0.000816	0.000653	0.003809	0.10837	0.008724
LGALS2	0.048631	0.011597	0.039003	0.009233	0.003231	0.007988	0.02657	0.116597	0.123598	0.000808	0.058933	0.005281	0.101977	0.005207	0.017707	0.067846	0.315198	0.003732	0.051803	0.006461	0.027071
LGALS9	0.094507	0.041985	0.02391	0.02264	0.024005	0.105493	0.03401	0.16285	0.032642	0.014193	0.112646	0.070943	0.270278	0.017095	0.042683	0.113353	0.254892	0.041567	0.529494	0.014486	0.037932
LGI1	0.005206	0.004975	0.002989	0.004384	0.003836	0.001096	0.001495	0.002192	0.001535	0.002192	0.003288	0.002558	0.003288	0.007473	0.003886	0.00475	0.037084	0.002923	0.000822	0.026672	0.001827
LGMN	0.163129	0.438234	0.172862	0.135794	0.145091	0.252076	0.179182	0.293977	0.580605	0.045761	1.0	0.384246	0.326271	0.172862	0.188882	0.53622	0.143457	0.152244	0.397139	0.329488	0.571688
LHFPL2	0.091674	0.1478	0.027395	0.041875	0.060659	0.214638	0.183152	0.042115	0.400874	0.028112	0.720566	0.272067	0.154816	0.062877	0.06606	0.659427	0.803363	0.06953	0.702731	0.131779	0.32306
LILRA1	0.009981	0.015791	0.006257	0.0	0.001192	0.015195	0.023736	0.016479	0.033191	0.003973	0.019128	0.002681	0.006257	0.001165	0.005214	0.010645	0.032476	0.002607	0.053194	0.006555	0.021899
LILRA3	0.00129	0.002788	0.002759	0.00011	0.0	0.004572	0.023463	0.008212	0.023005	0.000107	0.002885	0.000916	0.001614	0.00025	0.000698	0.003837	0.003532	0.000255	0.015372	0.000374	0.004923
LILRA4	0.006667	0.004053	0.013435	0.000975	0.002396	0.00503	0.009342	0.098341	0.033483	0.002025	0.011473	0.007524	0.010001	0.001591	0.002516	0.003988	0.006648	0.003624	0.017059	0.0	0.002634
LILRB2	0.017319	0.035218	0.014903	0.00377	0.0	0.052554	0.048091	0.077815	0.079749	0.000677	0.047334	0.008217	0.034531	0.002336	0.006525	0.042049	0.203275	0.00203	0.387026	0.009076	0.092315
LILRB4	0.001371	0.008604	0.006098	0.0	0.000428	0.011714	0.002896	0.01933	0.016815	0.000743	0.022448	0.003563	0.043299	0.000114	0.001651	0.011993	0.156922	0.00207	0.09445	0.001931	0.015124
LIMCH1	0.104225	0.082537	0.046592	0.132128	0.024166	0.029068	0.16968	0.02573	0.082163	0.048418	0.062476	0.025991	0.009497	0.105659	0.074496	0.036422	0.121349	0.052417	0.006641	0.133725	0.041478
LMO2	0.140361	0.170319	0.239386	0.095515	0.015451	0.099688	0.26061	0.312376	0.264494	0.019279	0.319602	0.049792	0.080804	0.114216	0.100601	0.215603	0.138058	0.032686	0.308836	0.21914	0.15423
LMTK2	0.116188	0.124799	0.344136	0.114235	0.140018	0.120251	0.302596	0.271971	0.088451	0.14915	0.12195	0.087019	0.085228	0.133903	0.127126	0.115524	0.152193	0.161074	0.12111	0.107789	0.107359
LOC100128868	0.098248	0.009894	0.017031	0.063792	0.007679	0.08225	1.0	0.065266	0.132088	0.002756	0.098641	0.0	0.002756	0.030124	0.020969	0.072652	0.112522	0.002756	0.18451	0.000788	0.020834
LOC100131993	0.116643	0.017364	0.0	0.10074	0.018375	0.076025	0.08712	0.00274	0.057099	0.024326	0.033405	0.036718	0.020309	0.037072	0.030669	0.026031	0.018067	0.01441	0.239842	0.022856	0.035751
LOC100233209	0.014213	0.013955	0.01066	0.011629	0.009045	0.011144	0.013567	0.018089	0.010417	0.018897	0.01621	0.010854	0.016797	0.010983	0.011952	0.012921	0.020027	0.010983	0.015505	0.01066	0.011629
LOC100287547	0.008727	0.0032	0.0464	0.004	0.016	0.013333	0.016	0.052	0.0	0.008	0.0128	0.02	0.016667	0.009333	0.024	0.015333	0.010909	0.016	0.0256	0.0016	0.002667
LOC144571	0.124419	0.071599	0.030304	0.052232	0.025823	0.034978	0.116056	0.11855	0.115616	0.006808	0.130053	0.08498	0.009977	0.076295	0.031105	0.125123	0.221841	0.010857	0.028667	0.226216	0.06667
LOC154092	0.007645	0.0064	0.004655	0.005452	0.00733	0.008723	0.009956	0.0	0.058789	0.006637	0.086919	0.005689	0.016712	0.003477	0.009166	0.05784	0.038803	0.016499	0.012011	0.004109	0.012327
LOC158960	0.030765	0.082848	0.038024	0.16074	0.190941	0.062222	0.0	0.004263	0.119883	0.159299	0.195158	0.36152	0.212879	0.112188	0.0368	0.107275	0.659954	0.10612	0.151977	0.118394	0.043402
LOC200772	0.005376	0.006348	0.001149	0.0	0.001202	0.003263	0.003897	0.000515	0.009646	0.004954	0.004478	0.000896	0.005006	0.000515	0.00284	0.001553	0.004002	0.000198	0.006644	0.003368	0.002417
LOC203274	0.202686	0.065699	0.05971	0.373074	0.233938	0.131034	0.220145	0.411978	0.087477	0.247114	0.041924	0.069691	0.096869	0.145785	0.101633	0.013133	0.130935	0.062432	0.192377	0.060254	0.07931
LOC256021	0.006307	0.0043	0.00602	0.007453	0.001032	0.00172	0.000573	0.0086	0.0	0.007912	0.002867	0.00172	0.008913	0.0043	0.004013	0.003096	0.056188	0.004472	0.02408	0.002867	0.005316
LOC283050	0.001373	0.001021	0.005881	0.009588	0.006175	0.003879	0.0	0.008217	0.000612	0.008727	0.019019	0.000476	0.000408	0.005474	0.00222	0.003879	0.038676	0.007043	0.00575	0.005963	0.007356
LOC283089	0.00928	0.00474	0.004606	0.012696	0.019758	0.00946	0.011146	0.006044	0.013775	0.012157	0.017686	0.019758	0.012157	0.012292	0.010323	0.016796	0.0	0.01809	0.015393	0.006763	0.006493
LOC284751	0.000744	0.001794	0.000168	0.002844	0.001367	0.004037	0.001094	0.000219	0.000219	0.001312	0.0	0.000656	0.000875	0.001531	0.001859	0.001531	0.005687	0.001203	0.006781	0.001312	0.0035
LOC284837	0.15962	0.250924	0.372554	0.360598	0.065761	0.102921	0.184239	0.202378	0.123505	0.173641	0.089452	0.074592	0.035203	0.243207	0.093954	0.091467	0.117203	0.129293	0.108424	0.109783	0.070109
LOC285628	0.009447	0.00507	0.005519	0.016462	0.008605	0.002151	0.000213	0.019437	0.007951	0.006922	0.05079	0.396088	0.160696	0.007389	0.016182	0.023478	0.110212	0.00477	0.030774	0.004022	0.003648
LOC285758	0.006431	0.00595	0.00521	0.009552	0.006838	0.004125	0.003582	0.011316	0.007381	0.006187	0.009058	0.006838	0.007381	0.006431	0.005753	0.008022	0.036382	0.006187	0.010242	0.005753	0.006187
LOC285972	0.001455	0.000194	0.0	0.000741	9.7e-05	0.001552	0.001164	0.013673	0.001164	0.000698	0.000582	0.000388	0.022304	0.0	0.000388	0.001939	0.044802	0.000436	0.005395	0.000846	0.003724
LOC286052	0.260303	0.369151	0.16244	0.602491	0.354505	0.268625	0.304907	0.233976	0.225551	1.0	0.430805	0.196725	0.186406	0.541199	0.452035	0.265942	0.935859	0.372895	0.217696	0.428867	0.242661
LOC286087	0.001048	0.002883	0.012498	0.002096	0.002096	0.003145	0.003145	0.014675	0.003145	0.001468	0.001811	0.003983	0.002096	0.002621	0.003669	0.002096	0.009434	0.003145	0.001572	0.000524	0.0
LOC338758	0.0255	0.019169	0.003103	0.0157	0.015569	0.039682	0.015595	0.0	0.243796	0.013627	0.088396	0.016278	0.015576	0.023594	0.01801	0.023804	0.008247	0.013496	0.095324	0.021999	0.017695
LOC399959	0.095784	0.159786	0.033194	0.083539	0.027183	0.036624	0.067495	0.033915	0.008299	0.003672	0.021241	0.102785	0.02851	0.115406	0.069183	0.071598	0.212875	0.011249	0.001168	0.325213	0.125831
LOC401097	0.009874	0.030521	0.065081	0.014722	0.035009	0.021185	0.005386	0.025135	0.036804	0.009425	0.065081	0.087971	0.063979	0.023339	0.010609	0.021993	0.291293	0.041741	0.009874	0.140036	0.114452
LOC440896	0.009657	0.007082	0.007827	0.007354	0.004939	0.010622	0.008386	0.008945	0.008498	0.008945	0.0082	0.005777	0.009809	0.005963	0.008081	0.006523	0.013672	0.006849	0.011486	0.006709	0.011741
LOC440934	0.004877	0.00655	0.013308	0.004741	0.004367	0.006394	0.00616	0.01073	0.008578	0.005407	0.005407	0.005303	0.00524	0.004991	0.006238	0.004424	0.010605	0.00595	0.007174	0.004679	0.007642
LOC440993	0.041914	0.014692	0.027983	0.101162	0.018855	0.048759	0.043235	0.042875	0.006685	0.065933	0.014372	0.01213	0.019336	0.087711	0.034533	0.000426	0.092034	0.01047	0.055125	0.038071	0.022698
LOC572558	0.189916	0.093781	0.072984	0.175504	0.139376	0.072984	0.151854	0.084756	0.145497	0.103394	0.205415	0.116218	0.058466	0.176182	0.087895	0.170453	0.137493	0.057681	0.155974	0.263979	0.067334
LOC641298	0.001249	0.002003	0.006243	0.001626	0.001649	0.000846	0.003416	0.009284	0.0	0.001414	0.000495	0.000982	0.002003	0.001626	0.001217	0.00106	0.001617	0.001845	0.002003	0.00106	0.001688
LOC644242	0.00479	0.014277	0.020664	0.04208	0.143523	0.051398	0.019674	0.012706	0.020739	0.016231	0.009919	0.892696	0.0	0.019537	0.002254	0.019838	0.102194	0.024797	0.0	0.061993	0.049031
LOC727820	0.648875	0.028709	0.023102	0.14607	0.083212	0.10036	0.447237	0.415884	0.254911	0.026971	0.089941	0.070876	0.047595	0.07567	0.064147	0.093081	0.067007	0.042279	1.0	0.025671	0.045845
LOC731424	0.000715	0.001228	0.000527	0.001379	0.001379	0.002717	0.006188	0.001435	0.007847	0.000852	0.001112	0.001159	0.001507	0.000516	0.001351	0.000673	0.005636	0.003111	0.013453	0.0	0.002152
LOR	0.254591	0.585145	0.40534	0.153111	0.444762	0.305495	0.606169	0.431396	0.050947	1.0	0.210865	0.212852	0.066309	0.621371	0.310717	0.4244	0.154312	0.535495	0.000919	0.088144	0.058808
LOX	0.029172	0.0523	0.026557	0.007314	0.004473	0.012253	0.011011	0.023899	0.017922	0.000963	0.015622	0.009861	0.008644	0.033294	0.030072	0.012953	0.015687	0.010067	0.000859	0.087403	0.031348
LOXL1	0.038951	0.042855	0.008691	0.02687	0.099192	0.036044	0.00424	0.006085	0.001277	0.005591	0.004943	0.04125	0.078236	0.033153	0.029001	0.012831	0.013465	0.045956	0.0	0.054011	0.044327
LPAR5	0.033104	0.046256	0.052944	0.04581	0.038231	0.049433	0.064134	0.05116	0.077777	0.048262	0.097639	0.018725	0.061475	0.039174	0.061443	0.047148	0.101206	0.052944	0.089219	0.032937	0.040878
LPL	0.020983	0.060733	0.028301	0.013195	0.002642	0.006914	0.115576	0.014485	0.049196	0.002226	0.139571	0.019877	0.006171	0.078663	0.009928	0.031575	0.042341	0.002698	0.006893	0.238772	0.033657
LRG1	0.030551	0.259776	0.052374	0.023499	0.024763	0.037737	0.058867	0.006068	0.125588	0.017458	0.014903	0.035448	0.022035	0.025805	0.136648	0.041942	0.0	0.066212	0.048825	0.023277	0.039422
LRIG3	0.046401	0.070972	0.25854	0.097004	1.0	0.053708	0.07426	0.116848	0.015345	0.103581	0.043318	0.066176	0.022367	0.26701	0.116562	0.095497	0.044666	0.181527	0.00153	0.245251	0.086249
LRRC17	0.00952	0.011575	0.006847	0.004329	0.002749	0.004645	0.002776	0.002207	0.002287	0.000872	0.006812	0.006396	0.001645	0.011758	0.005658	0.008286	0.010313	0.006481	0.000281	0.034374	0.011336
LRRC25	0.009937	0.009136	0.0	0.018593	0.066229	0.038388	0.029332	0.007613	0.054015	0.015187	0.098654	0.10771	0.021689	0.020968	0.015644	0.233633	0.01691	0.065075	0.204324	0.004247	0.014265
LRRC50	0.005526	0.000293	0.046635	0.004019	0.01055	0.003349	0.002025	0.110041	0.043486	0.010271	0.007877	0.009155	0.007277	0.003395	0.003852	0.004584	0.0	0.007429	0.027576	0.00134	0.001758
LRRK2	0.007737	0.010101	0.006089	0.008015	0.007316	0.010569	0.008992	0.003862	0.038564	0.007788	0.029107	0.008178	0.008072	0.01232	0.006443	0.036547	0.280807	0.004564	0.09398	0.024852	0.015577
LRRN3	0.013742	0.014607	0.002833	0.006359	0.013972	6.3e-05	0.01478	0.009355	0.011837	0.0	0.008028	0.009067	0.089984	0.008547	0.008752	0.011491	0.011924	0.005604	0.069322	0.056336	0.011606
LRRN4CL	0.349104	0.640696	0.080858	0.138432	0.029609	0.153035	0.170754	0.044646	0.379682	0.107351	0.28508	0.422499	0.032399	0.379116	0.173548	0.168661	0.145718	0.016639	0.005581	0.806373	0.270044
LST1	0.018676	0.01537	0.010002	0.003935	0.004774	0.028115	0.007747	0.018595	0.013239	0.012752	0.014003	0.012484	0.056247	0.005474	0.010629	0.016549	0.078998	0.00776	0.100718	0.007811	0.028406
LTA	0.00623	0.002423	0.005073	0.00072	0.001888	0.004009	0.002821	0.005791	0.006469	0.001718	0.003754	0.000191	0.040407	0.0	0.002397	0.004773	0.027935	0.002227	0.008382	0.000191	0.001273
LTBP2	0.012836	0.066871	0.123756	0.040716	0.067988	0.068142	0.009364	0.037038	0.093984	0.01467	0.048326	0.055962	0.030627	0.042501	0.022594	0.044325	0.089551	0.06382	0.000471	0.090414	0.0739
LUM	0.347775	0.386618	0.20913	0.333414	0.479458	0.499831	0.045317	0.373282	0.338969	0.008201	0.316074	0.496766	0.552434	0.412794	0.376396	0.291891	0.519287	0.370524	0.000128	0.843806	0.650968
LY86	0.031969	0.038488	0.000891	0.016657	0.014136	0.04795	0.070781	0.009685	0.409611	0.02185	0.784718	0.085645	0.074421	0.011777	0.017291	0.299331	0.150862	0.0171	0.324916	0.012451	0.075817
LY9	0.024276	0.012768	0.006384	0.0147	0.01218	0.009828	0.015708	0.021	0.084504	0.01092	0.203549	0.02352	0.173914	0.009408	0.014045	0.148512	0.047529	0.015456	0.07053	0.011021	0.01512
LYPD1	0.005072	0.004941	0.01787	0.002838	0.007393	0.005992	0.016067	0.01827	0.00841	0.003154	0.001997	0.06333	0.005992	0.00071	0.009145	0.001927	0.007674	0.007814	0.00431	0.002172	0.008804
LYZ	0.159131	0.250877	0.223226	0.117499	0.110391	0.231775	0.18582	0.694357	0.296326	0.025203	0.484101	0.196873	0.68177	0.063269	0.17772	0.629949	0.571869	0.150194	0.496919	0.124491	0.408067
MAB21L1	0.000367	0.006204	0.001565	0.001838	0.002327	0.002869	0.000638	0.002869	0.000951	0.001076	0.000951	0.00274	0.001951	0.01496	0.001368	0.002201	0.00487	0.001971	0.0007	0.01313	0.003702
MAFB	0.352847	0.357181	0.267378	0.330547	0.343147	0.439936	0.728186	0.203918	0.56562	0.339474	0.80447	0.259684	0.236951	0.400559	0.367442	0.693933	0.404292	0.396727	1.0	0.256993	0.364565
MAK	0.010085	0.007871	0.009347	0.009347	0.000369	0.006789	0.013282	0.021153	0.00701	0.004796	0.002952	0.001476	0.001181	0.003935	0.005411	0.001181	0.035788	0.001476	0.012544	0.002398	0.010035
MAL	0.113706	0.047931	0.052613	0.125998	0.056713	0.106194	0.13126	0.036163	0.09127	0.236497	0.089261	0.724073	0.351589	0.081655	0.051892	0.181606	0.057641	0.117866	0.052045	0.15556	0.697228
MAL2	0.377878	0.374478	0.572711	0.505659	0.580452	0.493736	0.525972	0.468983	0.088465	0.689865	0.152157	0.18648	0.076136	0.780225	0.700299	0.216547	0.334526	1.0	0.0	0.307565	0.520448
MALL	0.074943	0.119699	0.246416	0.115944	0.162009	0.308752	0.1825	0.424324	0.014178	0.228388	0.011498	0.060496	0.021316	0.107782	0.227289	0.04389	0.097989	0.422103	0.003679	0.047539	0.276978
MAMDC2	0.136341	0.517005	0.158989	0.151912	0.016216	0.055103	0.056114	0.02927	0.008948	0.012284	0.198167	0.062559	0.055052	0.679327	0.216872	0.132701	0.459779	0.029953	0.001769	0.892512	0.106035
MAP4K1	0.039098	0.008896	0.005213	0.028558	0.00697	0.008953	0.030882	0.088735	0.069594	0.001504	0.087035	0.023742	0.453751	0.00527	0.012069	0.165061	0.134633	0.011843	0.425623	0.00255	0.010845
MASP1	0.016336	0.018909	0.008009	0.013285	0.008258	0.016659	0.000287	0.009335	0.015558	0.000479	0.007324	0.005888	0.004863	0.013165	0.014182	0.008258	0.009139	0.006593	0.0	0.024594	0.020824
MATN2	0.397318	0.348013	0.30087	0.437692	0.081692	0.076038	0.108727	0.076468	0.060235	0.351257	0.124326	0.222847	0.051274	0.635542	0.395894	0.247287	0.261076	0.168334	0.001794	1.0	0.191934
MCM2	0.11133	0.061042	0.025221	0.302474	0.473412	0.307724	0.196518	0.060667	0.201576	0.264129	0.183953	0.158712	0.616	0.10226	0.217779	0.250055	0.047873	0.383723	0.147544	0.065432	0.211014
MCM5	0.192703	0.111012	0.054203	0.403412	0.32254	0.380387	0.179592	0.054399	0.013742	0.258095	0.133801	0.323804	1.0	0.09534	0.277444	0.318907	0.085467	0.332821	0.883273	0.094298	0.283505
MCOLN2	0.019916	0.007865	0.002217	0.012981	0.004908	0.002056	0.036787	0.034107	0.065084	0.013367	0.097936	0.016001	0.052188	0.005484	0.006126	0.085627	0.089132	0.006876	0.076307	0.000698	0.008322
MCOLN3	0.120853	0.112408	0.010359	0.177901	0.103383	0.056298	0.068077	0.055735	0.0583	0.276985	0.191665	0.272618	0.038146	0.232493	0.092738	0.069809	0.131612	0.060426	0.008257	0.122354	0.035962
MEFV	0.003113	0.003371	0.004489	0.001631	0.001694	0.001376	0.000233	0.034348	0.001059	0.003346	0.002549	0.00142	0.003866	0.001567	0.0018	0.004934	0.013807	0.003346	0.004794	0.00576	0.005591
MEGF9	0.166205	0.386831	0.482791	0.144855	0.166552	0.133639	0.162357	0.161147	0.064778	0.443155	0.131509	0.08927	0.047267	0.347318	0.170435	0.1538	0.145965	0.198239	0.200902	0.29727	0.141921
MEIS1	0.021689	0.017404	0.013818	0.026062	0.020115	0.020814	0.01129	0.006734	0.013949	0.025782	0.012156	0.011528	0.008151	0.032358	0.016442	0.015877	0.021558	0.020619	0.003017	0.023132	0.016442
MEST	0.034331	0.084931	0.021108	0.037355	0.083343	0.016194	0.081142	0.009419	0.028726	0.007813	0.006755	0.017847	0.038112	0.071029	0.026314	0.013577	0.013048	0.026373	0.001758	0.218084	0.055641
METTL7B	0.020808	0.057569	0.021328	0.036934	0.029521	0.049211	0.030952	0.003468	0.151379	0.04387	0.044044	0.066586	0.026877	0.045778	0.020288	0.159078	0.004162	0.034853	0.474758	0.037975	0.052956
