AGENE	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
PAGE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAGE2B	0.0	0.000132	0.0	0.0	0.0	0.000409	0.0	0.0	0.000191
PAGE5	0.0	0.0	0.005008	0.005684	0.00409	0.006913	0.000364	0.004882	0.007784
PAGR1	0.003265	0.00067	0.001455	0.000606	0.00125	0.000649	0.000818	0.000625	0.001149
PAH	0.0	0.0	0.0	0.000238	0.0	8.9e-05	0.0	0.0	0.0
PAICS	0.00714	0.016361	0.025278	0.024021	0.030321	0.020883	0.006893	0.022472	0.029564
PAIP1	0.015951	0.024985	0.032311	0.025058	0.03015	0.028221	0.018833	0.023563	0.028817
PAIP2	0.092607	0.228812	0.257711	0.204386	0.268765	0.214933	0.22343	0.234685	0.271107
PAIP2B	0.003265	0.021064	0.006549	0.006318	0.009291	0.004651	0.004882	0.006081	0.008589
PAK1	0.088746	0.005726	0.007617	0.00542	0.00793	0.00752	0.007464	0.011861	0.01227
PAK1IP1	0.007697	0.018374	0.01919	0.012856	0.021107	0.018374	0.01698	0.023673	0.025779
PAK2	0.065036	0.106853	0.041282	0.051061	0.035335	0.042929	0.087819	0.092298	0.041225
PAK3	0.0	0.0	0.000954	0.001718	0.0	0.000479	8.9e-05	0.0	0.0
PAK4	0.004641	0.002872	0.005094	0.00357	0.00409	0.007138	0.002489	0.002454	0.003681
PAK6	0.0	0.000108	0.0	0.000238	0.0	0.000264	0.002547	0.000357	8.9e-05
PALB2	0.000974	0.003881	0.001636	0.00134	0.001586	0.000661	0.005648	0.008047	0.001636
PALD1	0.0	0.000818	0.000132	0.0	0.000766	0.000264	0.0	0.0	0.000238
PALLD	0.003599	0.0	0.000466	0.000238	0.000409	0.000409	0.002968	0.000818	0.000243
PALM	0.0	0.000251	0.0	0.0	0.0	0.0	0.000119	0.0	0.0
PALM2	0.0	0.000132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAM	0.001532	0.000485	0.004771	0.004463	0.003255	0.007464	0.022895	0.00304	0.001866
PAM16	0.014408	0.006549	0.005085	0.008724	0.007358	0.006492	0.006213	0.006873	0.012978
PAN2	0.010978	0.009407	0.004353	0.003272	0.004531	0.002304	0.003499	0.004328	0.006201
PAN3	0.010262	0.024565	0.011603	0.011861	0.011452	0.01227	0.015161	0.01436	0.013294
PAN3-AS1	0.000583	0.000625	0.000446	0.000358	0.000921	0.000409	0.000818	0.000409	0.000397
PANK1	0.0	0.000433	0.000238	0.000358	0.0	0.000409	0.000287	0.0	8.9e-05
PANK2	0.047376	0.032578	0.040466	0.033717	0.036507	0.041378	0.038755	0.032836	0.033059
PANK3	0.001532	0.004082	0.002449	0.004054	0.002813	0.002062	0.005552	0.003608	0.003354
PANK4	0.00787	0.005726	0.013092	0.008233	0.009897	0.009877	0.005441	0.009301	0.01437
PANX1	0.000974	0.002298	0.002981	0.002332	0.002678	0.002678	0.002856	0.002915	0.002027
PANX2	0.000974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAOX	0.00799	0.028006	0.004488	0.006426	0.003138	0.005194	0.003516	0.004891	0.005831
PAPD4	0.003264	0.025192	0.024896	0.020264	0.02454	0.02218	0.041766	0.020497	0.021808
PAPD5	0.007854	0.004499	0.003181	0.003816	0.004293	0.003615	0.007574	0.004891	0.004328
PAPD7	0.005247	0.004002	0.002045	0.00542	0.003063	0.002027	0.001436	0.002489	0.00322
PAPL	0.0	0.0	0.0	8.4e-05	0.0	8.4e-05	0.0	0.0	0.0
PAPLN	0.0	0.0	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0
PAPOLA	0.075318	0.2865	0.13736	0.136129	0.133517	0.139442	0.12555	0.174229	0.153783
PAPOLB	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05	0.0	0.0
PAPOLG	0.001517	0.005534	0.006201	0.004889	0.006278	0.005948	0.008746	0.006647	0.005479
PAPPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05
PAPSS1	0.004641	0.010171	0.021261	0.014824	0.018245	0.02045	0.008656	0.00863	0.015334
PAPSS2	0.000625	0.0	0.0	0.0	9.6e-05	0.0	0.0	8.4e-05	0.0
PAQR3	0.0	0.001636	0.001423	0.000974	0.002321	0.001322	0.001785	0.00303	0.002053
PAQR4	0.008863	0.000132	0.001819	0.002045	0.000243	0.001192	0.001669	0.000835	0.0
PAQR6	0.002379	0.0	0.000866	0.001516	0.000409	0.002272	0.002915	0.001399	0.000606
PAQR7	0.005247	0.000409	0.000132	0.000238	0.000243	0.000108	0.000251	0.000251	0.000715
PAQR8	0.003272	0.001819	0.021584	0.012371	0.023837	0.01436	0.002856	0.007464	0.02115
PARD3	0.0	0.0	0.0	0.0	0.000243	0.0	8.9e-05	0.000191	0.0
PARD3B	0.0	0.0	0.0	0.0	0.000108	0.000409	0.000119	0.00035	0.000264
PARD6A	0.009796	0.017327	0.015394	0.022581	0.013594	0.018476	0.006361	0.016098	0.012521
PARD6B	0.000957	0.001283	0.000216	0.000866	0.000574	0.000477	0.000661	0.00105	0.000397
PARD6G	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05	8.4e-05	0.0
PARG	0.000586	0.003213	0.004891	0.002682	0.002846	0.004185	0.003246	0.002512	0.00519
PARK2	0.000606	0.000849	0.000849	0.001312	0.001092	0.000793	0.000251	0.001227	0.000974
PARK7	0.388355	0.413434	0.419716	0.418812	0.414622	0.431605	0.451286	0.431605	0.431605
PARL	0.075353	0.057669	0.07464	0.066308	0.0807	0.073425	0.045714	0.078684	0.07324
PARM1	0.000957	0.004404	0.000466	8.4e-05	0.0	0.000216	0.000661	0.0	0.0
PARN	0.009816	0.017052	0.009778	0.009477	0.01225	0.014102	0.018921	0.014069	0.014146
PARP1	0.058828	0.249596	0.07733	0.092954	0.061351	0.071998	0.071137	0.091731	0.083956
PARP10	0.04059	0.037841	0.046297	0.046331	0.060995	0.049804	0.034237	0.046816	0.048772
PARP11	0.004651	0.006764	0.00971	0.006135	0.008705	0.007851	0.007751	0.008163	0.008998
PARP12	0.019279	0.022041	0.014481	0.015951	0.012335	0.015863	0.011469	0.00849	0.011871
PARP14	0.031723	0.095769	0.006647	0.013906	0.005935	0.008513	0.023855	0.012472	0.006783
PARP15	0.0	0.025227	0.006428	0.007813	0.006947	0.006082	0.019035	0.011104	0.007682
PARP16	0.005169	0.011401	0.016933	0.011871	0.018572	0.013594	0.008764	0.011452	0.014072
PARP2	0.002449	0.006792	0.008705	0.008397	0.011236	0.00828	0.007784	0.008126	0.008616
PARP3	0.000957	0.003848	0.002504	0.002682	0.002872	0.002231	0.001339	0.002045	0.00322
PARP4	0.014391	0.008807	0.005891	0.010575	0.004761	0.003516	0.015365	0.010971	0.006701
PARP6	0.029857	0.011296	0.009305	0.012012	0.008347	0.009458	0.007676	0.00963	0.008369
PARP8	0.007931	0.014408	0.019433	0.026517	0.013294	0.020991	0.057126	0.030729	0.02063
PARP9	0.011104	0.014191	0.014816	0.011145	0.013088	0.012007	0.01905	0.012822	0.010978
PARPBP	0.000529	0.001339	0.002266	0.000793	0.000728	0.000816	0.001633	0.000933	0.000715
PARS2	0.0	0.001669	0.004112	0.002056	0.003838	0.003013	0.001244	0.000933	0.002678
PART1	0.0	0.000446	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0
PARVA	0.0	0.0	0.0007	0.000925	0.000108	0.0	0.0	8.4e-05	0.000264
PARVB	0.08275	0.071566	0.022736	0.031123	0.005317	0.030059	0.006082	0.009015	0.003697
PARVG	0.209577	0.113284	0.052694	0.047215	0.054156	0.044391	0.048825	0.064772	0.071225
PASK	0.00097	0.008656	0.112086	0.129979	0.052881	0.088076	0.00119	0.141668	0.214933
PATL1	0.006064	0.010128	0.006081	0.006671	0.006428	0.006213	0.008063	0.009778	0.006913
PATL2	0.011133	0.024562	0.009518	0.009913	0.011633	0.010052	0.043525	0.035037	0.013351
PATZ1	0.007944	0.015413	0.015264	0.016676	0.019223	0.015987	0.007784	0.017178	0.023372
PAWR	0.0	0.042216	0.001407	0.001227	0.002547	0.001636	0.002385	0.000661	0.001213
PAX2	0.0	0.000466	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAX5	0.0	0.078543	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAX6	0.0	0.000119	0.0	8.4e-05	0.0	0.0	0.0	8.4e-05	0.0
PAX8	0.002454	0.002512	0.003305	0.001851	0.002678	0.002183	0.002176	0.002027	0.002776
PAX9	0.0	0.0	0.0	0.000238	0.0	0.000179	0.0	0.000216	0.0
PAXBP1	0.002454	0.008589	0.002489	0.003966	0.003844	0.002705	0.010353	0.009207	0.003732
PAXBP1-AS1	0.003683	0.000921	0.002426	0.000803	0.00304	0.002231	0.000606	0.001227	0.001636
PAXIP1	0.000502	0.001607	0.000921	0.002863	0.002142	0.001668	0.001866	0.002027	0.002813
PAXIP1-AS1	0.007944	0.045769	0.038447	0.038994	0.050339	0.045433	0.017587	0.034733	0.041983
PAXIP1-AS2	0.006064	0.004908	0.005626	0.00304	0.006742	0.003966	0.004938	0.006345	0.00477
PBDC1	0.032756	0.030614	0.045481	0.049493	0.044547	0.041765	0.06438	0.043032	0.04653
PBK	0.0	0.0	0.000357	0.0	0.0	0.000409	0.0	0.000268	0.0
PBLD	0.000974	0.000529	0.001627	0.000803	0.00155	0.001058	0.000728	0.000268	0.000835
PBOV1	0.000793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PBRM1	0.009738	0.03127	0.016879	0.017143	0.018841	0.017223	0.036728	0.038134	0.016601
PBX1	0.0	0.0	0.000233	8.4e-05	0.000982	0.000167	0.000409	0.000419	0.000715
PBX2	0.053002	0.018189	0.009407	0.019627	0.011452	0.008705	0.009382	0.015604	0.017745
PBX3	0.000757	0.005726	0.006516	0.005317	0.007754	0.005943	0.004691	0.0057	0.005579
PBX4	0.0	0.000233	0.012492	0.012227	0.010496	0.014429	0.000893	0.009089	0.006701
PBXIP1	0.02034	0.033649	0.194742	0.198049	0.162236	0.246396	0.046743	0.106853	0.095297
PC	0.003305	0.000409	0.001983	0.000921	0.002332	0.002045	0.000728	0.00097	0.002009
PCAT1	0.0	0.001312	0.000541	0.001073	0.000625	0.001082	0.0	0.001399	0.001192
PCAT6	0.008589	0.002027	0.000849	0.001516	0.001915	0.002799	0.001298	0.00116	0.002776
PCAT7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05
PCBD1	0.075419	0.025106	0.033235	0.049971	0.01636	0.045075	0.032077	0.029096	0.026709
PCBD2	0.015604	0.006186	0.009089	0.00965	0.009253	0.007682	0.007362	0.008137	0.005726
PCBP1	0.229921	0.323632	0.484735	0.399288	0.494453	0.490468	0.320558	0.356374	0.407761
PCBP1-AS1	0.024587	0.013061	0.016218	0.015473	0.019167	0.016793	0.015403	0.016338	0.016788
PCBP2	0.231066	0.571657	0.60351	0.45732	0.692006	0.597367	0.323632	0.478523	0.574468
PCBP3	0.000816	0.000625	0.000357	0.000477	0.001227	0.000167	8.9e-05	0.000397	0.000268
PCBP4	0.00067	0.00745	0.018814	0.021261	0.012711	0.024606	0.005485	0.007701	0.005626
PCCA	0.005366	0.001696	0.003569	0.002298	0.00409	0.002304	0.006201	0.002009	0.004641
PCCB	0.008724	0.008575	0.010067	0.009956	0.011157	0.00942	0.015995	0.009816	0.017171
PCDH1	0.0	0.0	0.000132	0.0	0.0	0.000409	0.005552	0.0	0.0
PCDH11Y	0.0	0.0	0.0	0.0	0.0	0.0	9.6e-05	0.000132	0.0
PCDH12	0.000661	0.0	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0
PCDH18	0.0	0.0	0.0	8.4e-05	0.0	0.000167	0.0	0.0	0.0
PCDH9	0.0	0.032383	0.0	0.0	9.6e-05	0.0	0.000446	0.0	0.000233
PCDHB10	0.0	0.0	0.0	0.0	0.0	0.000186	0.0	0.0	0.0
PCDHB4	0.0	0.0	0.0	0.0	9.6e-05	0.0	0.0	0.0	0.0
PCDHB5	0.0	0.0	0.0	0.0	0.000238	0.000191	0.0	0.0	0.0
PCDHGA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4e-05	0.0
PCDHGA10	0.0	0.0	0.0	0.0	0.0	0.0	0.000119	0.0	0.0
PCDHGA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCDHGA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05
PCDHGB2	0.0	0.000409	0.0	0.0	0.0	0.0	0.0	8.4e-05	0.0
PCDHGB6	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05	0.0	0.0
PCDHGB7	0.0	0.000264	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCED1A	0.024562	0.014838	0.014146	0.012924	0.017637	0.013497	0.011043	0.0157	0.021093
PCED1B	0.000714	0.006181	0.069475	0.044359	0.093627	0.052945	0.017829	0.052478	0.103177
PCF11	0.00727	0.060425	0.023207	0.025433	0.025423	0.022438	0.0308	0.047004	0.024621
PCGF1	0.022041	0.012735	0.018814	0.022495	0.020758	0.020868	0.015025	0.014071	0.017661
PCGF2	0.0	0.0	0.0	0.0	0.0	0.0	8.4e-05	0.0	8.9e-05
PCGF3	0.037497	0.009477	0.005361	0.007156	0.006516	0.005441	0.009782	0.004687	0.004101
PCGF5	0.024545	0.060674	0.040752	0.049179	0.034701	0.043354	0.037938	0.057212	0.046047
PCGF6	0.001607	0.007319	0.012137	0.00919	0.01227	0.01053	0.00963	0.010063	0.008836
PCID2	0.010243	0.037526	0.073631	0.059832	0.064622	0.071954	0.046419	0.047222	0.055791
PCIF1	0.026151	0.020256	0.018743	0.019042	0.019801	0.02045	0.016958	0.017404	0.016098
PCK2	0.015485	0.020982	0.011861	0.011545	0.010295	0.015282	0.006278	0.006361	0.00793
PCLO	0.0	9.6e-05	0.0	0.0	0.0	0.0	8.9e-05	0.0	0.0
PCM1	0.02164	0.051429	0.014787	0.021018	0.015264	0.013219	0.048129	0.05922	0.020859
PCMT1	0.092056	0.074328	0.121047	0.093996	0.103781	0.109728	0.101124	0.098776	0.108551
PCMTD1	0.012521	0.050231	0.027041	0.024896	0.025106	0.023408	0.045481	0.036851	0.02623
PCMTD2	0.002799	0.014071	0.029836	0.016131	0.038468	0.02422	0.014391	0.016466	0.027289
PCNA	0.011361	0.016071	0.048381	0.037576	0.041547	0.03668	0.039345	0.029485	0.038001
PCNP	0.017312	0.168044	0.228251	0.149675	0.237201	0.21121	0.121892	0.168838	0.191518
PCNT	0.014905	0.009334	0.004373	0.007398	0.002915	0.003935	0.014429	0.02348	0.018827
PCNX	0.01128	0.008807	0.008513	0.02309	0.005177	0.010178	0.011157	0.01071	0.009301
PCNXL2	0.00542	0.003153	0.003542	0.009518	0.002146	0.002705	0.000835	0.003881	0.002454
PCNXL3	0.020486	0.003354	0.002176	0.004245	0.00125	0.001436	0.004627	0.003348	0.003848
PCNXL4	0.002427	0.004308	0.004938	0.002863	0.005317	0.004021	0.007358	0.003848	0.005266
PCOLCE	0.006544	0.00376	0.004687	0.003927	0.003681	0.004054	0.007114	0.004174	0.003499
PCOLCE-AS1	0.0	8.9e-05	0.0	0.0	0.0	0.000233	0.000119	0.000121	0.000409
PCP2	0.00105	0.00409	0.002449	0.00201	0.002799	0.002298	0.00201	0.001758	0.003032
PCP4L1	0.0	0.0	0.0	0.0	0.000358	0.0	0.0	8.4e-05	0.0
PCSK1N	0.0	8.9e-05	0.023324	0.035294	0.017648	0.03272	0.000191	0.059146	0.074286
PCSK4	0.001004	0.0	0.001213	0.000508	0.001908	0.001227	0.000835	0.002176	0.002968
PCSK5	0.005155	0.0	0.004185	0.001674	0.009816	0.001004	0.022208	0.005816	0.00758
PCSK6	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.001339	0.000957	0.001723
PCSK7	0.05198	0.075318	0.071954	0.095331	0.067951	0.078684	0.083204	0.070553	0.066465
PCTP	0.010279	0.00279	0.004499	0.001908	0.002062	0.001874	0.005816	0.00226	0.002164
PCYOX1	0.007274	0.00409	0.010311	0.006742	0.009089	0.006953	0.006361	0.008956	0.008854
PCYOX1L	0.001607	0.002512	0.00837	0.008033	0.009458	0.009407	0.003829	0.00473	0.010818
PCYT1A	0.020255	0.013099	0.00904	0.011452	0.007868	0.009729	0.021831	0.013201	0.007467
PCYT1B	0.0	0.0	0.000132	0.0	0.0	0.0	0.0	0.0	0.0
PCYT2	0.012495	0.012443	0.031493	0.029388	0.034765	0.031019	0.028673	0.021225	0.029812
PDAP1	0.051994	0.146074	0.155849	0.156209	0.166066	0.168351	0.13536	0.154766	0.155161
PDCD1	0.0	0.0	0.010496	0.014786	0.001227	0.010881	0.0	0.007497	0.000243
PDCD10	0.011966	0.059511	0.063558	0.061613	0.053374	0.060013	0.079443	0.05691	0.056083
PDCD11	0.020582	0.006742	0.006874	0.004787	0.004552	0.004431	0.007362	0.008228	0.007198
PDCD1LG2	0.0	0.0	0.000364	0.000793	0.0	0.000479	0.0	8.9e-05	0.0
PDCD2	0.054858	0.137649	0.158017	0.143967	0.163384	0.160579	0.098122	0.135963	0.161442
PDCD2L	0.005155	0.010916	0.01741	0.016663	0.017537	0.016244	0.008925	0.01388	0.022776
PDCD4	0.025644	0.091425	0.082209	0.077148	0.072621	0.07617	0.062666	0.087387	0.088554
PDCD4-AS1	0.017171	0.02749	0.032042	0.026804	0.039782	0.028971	0.009329	0.039471	0.053992
PDCD5	0.077063	0.082618	0.119224	0.169328	0.103982	0.116087	0.099928	0.130625	0.131014
PDCD6	0.13431	0.206332	0.169921	0.174229	0.153783	0.166066	0.12984	0.144936	0.173177
PDCD6IP	0.026618	0.040873	0.024803	0.024129	0.026925	0.025192	0.031811	0.028049	0.026804
PDCD7	0.06438	0.081025	0.059178	0.057004	0.061585	0.059504	0.069309	0.060425	0.056856
PDCL	0.008989	0.010613	0.017291	0.012942	0.02045	0.017745	0.019912	0.01601	0.014724
PDCL3	0.048909	0.031493	0.070723	0.069399	0.07823	0.068281	0.053851	0.062157	0.067951
PDDC1	0.026122	0.00849	0.005247	0.007033	0.005724	0.00718	0.00473	0.006544	0.007036
PDE11A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05
PDE12	0.004054	0.008589	0.009104	0.008007	0.014071	0.011429	0.008989	0.009382	0.009182
PDE1B	0.007574	0.00067	0.000835	0.001436	0.001298	0.000728	0.000409	0.000397	0.000409
PDE2A	0.0	0.000119	0.000433	0.000238	0.0	0.000446	0.000325	0.000121	0.0
PDE3B	0.004595	0.000358	0.016512	0.015502	0.017672	0.013615	0.003272	0.043064	0.041639
PDE4A	0.024455	0.000119	0.001071	0.002099	0.000216	0.001674	0.010188	0.000803	0.000409
PDE4B	0.015951	0.050056	0.01811	0.027774	0.014724	0.020408	0.005248	0.011522	0.015888
PDE4C	0.000358	0.000119	0.0	0.0	0.0	0.0	0.0	0.000121	8.9e-05
PDE4D	0.000982	0.005085	0.006516	0.015987	0.003697	0.010463	0.019146	0.010634	0.005457
PDE4DIP	0.014144	0.018722	0.013833	0.017537	0.009582	0.015891	0.003615	0.007277	0.005692
PDE5A	0.0	0.000818	0.0	0.000485	0.0	0.000479	0.000596	0.000409	0.000264
PDE6A	0.0	0.000119	0.0	0.0	0.0	0.0	8.4e-05	8.9e-05	0.0
PDE6B	0.001627	0.01225	0.006696	0.006248	0.01128	0.008223	0.006953	0.010839	0.011567
PDE6D	0.015485	0.028549	0.027172	0.029964	0.029335	0.027653	0.02547	0.02695	0.030634
PDE6G	0.004851	0.000818	0.001071	0.000766	0.001636	0.000974	0.027371	0.006544	0.009951
PDE6H	0.002266	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05	0.0
PDE7A	0.022974	0.034733	0.025656	0.043107	0.031487	0.014577	0.013351	0.029539	0.041547
PDE7B	0.001004	0.00279	0.000793	0.0	0.000364	0.000179	0.0	0.0	0.000233
PDE8A	0.006414	0.00846	0.003272	0.004938	0.003032	0.003679	0.002743	0.001339	0.002099
PDE8B	0.000268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9e-05
PDE9A	0.002266	0.0	0.007813	0.005605	0.01515	0.010188	0.00119	0.007701	0.013594
PDF	0.000325	0.000409	0.0	0.00067	0.0	0.0	8.4e-05	0.0	0.000409
PDGFA	0.0	0.0	0.0	0.0	8.9e-05	0.0	8.4e-05	0.0	0.0
PDGFB	0.0	0.0	0.003305	0.004973	0.001436	0.006647	0.000586	0.002379	0.001283
PDGFC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDGFD	0.0	0.000238	0.0	0.0	0.0	0.0	0.034286	0.003035	0.000216
PDGFRB	0.000287	0.000583	0.0	0.0	0.0	0.0	0.004366	8.9e-05	0.000216
PDHA1	0.040146	0.027884	0.040491	0.034898	0.037834	0.03384	0.039297	0.030837	0.035569
PDHB	0.040143	0.043064	0.092662	0.063731	0.084109	0.074693	0.081749	0.054229	0.084784
PDHX	0.00752	0.005479	0.012711	0.006544	0.013584	0.010965	0.008975	0.009913	0.010188
PDIA2	0.0	0.0	0.0	0.0	8.9e-05	0.0	0.0	0.0	0.0
PDIA3	0.111911	0.179111	0.224366	0.196949	0.197369	0.21285	0.433441	0.236703	0.149887
PDIA4	0.032214	0.030271	0.051753	0.047984	0.043093	0.040816	0.054324	0.035995	0.03668
PDIA5	0.008903	0.001866	0.002202	0.00293	0.003272	0.003032	0.000982	0.00376	0.003569
PDIA6	0.100048	0.11002	0.14673	0.141081	0.077462	0.155531	0.171932	0.102247	0.074847
PDIK1L	0.000921	0.002266	0.006916	0.001841	0.003816	0.003032	0.002045	0.003272	0.002644
PDK1	0.000409	0.010202	0.015277	0.005266	0.029155	0.014694	0.003925	0.018178	0.025512
PDK2	0.020965	0.02961	0.035802	0.029038	0.035612	0.036352	0.026517	0.026508	0.028006
PDK3	0.008586	0.006797	0.009446	0.00852	0.008466	0.006709	0.015202	0.009452	0.008424
PDK4	0.0	0.000238	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDLIM1	0.006318	0.338404	0.003833	0.001636	0.000818	0.002053	0.038517	0.005441	0.000216
PDLIM2	0.094573	0.133904	0.145554	0.141783	0.13276	0.158017	0.111325	0.132006	0.12555
PDLIM3	0.0	0.0	0.0	0.0	0.0	0.000191	0.0	0.0	8.9e-05
PDLIM4	0.000433	0.0	0.0	0.0	0.0	0.0	0.000119	0.0	0.0
PDLIM5	0.041965	0.015908	0.010889	0.015383	0.013827	0.017048	0.013584	0.015569	0.011401
PDLIM7	0.050724	0.007358	0.009253	0.005948	0.009407	0.006953	0.002776	0.011291	0.012768
PDP1	0.007497	0.007765	0.007946	0.005106	0.005194	0.01225	0.00268	0.004373	0.004124
PDP2	0.0	0.000233	0.000974	0.00119	0.001696	0.000982	0.001082	0.001322	0.002106
PDPK1	0.018841	0.017614	0.011871	0.01503	0.012876	0.012128	0.012282	0.010063	0.01225
PDPR	0.00632	0.002454	0.00134	0.0031	0.001696	0.001636	0.002062	0.002454	0.001436
PDRG1	0.009907	0.051793	0.042394	0.035612	0.048891	0.036401	0.042809	0.038201	0.046816
PDS5A	0.020886	0.028023	0.01481	0.026994	0.014724	0.013745	0.023474	0.029742	0.01977
PDS5B	0.008873	0.011335	0.006064	0.00611	0.005481	0.005008	0.012228	0.009015	0.005265
PDSS1	0.004003	0.001723	0.004653	0.002776	0.005726	0.003733	0.003339	0.003446	0.004499
PDSS2	0.015797	0.018072	0.014276	0.013958	0.017961	0.018833	0.010722	0.018814	0.018557
PDXDC1	0.012585	0.012856	0.012585	0.011043	0.013745	0.012293	0.011384	0.012029	0.010279
PDXK	0.143558	0.02218	0.018602	0.021922	0.019564	0.020859	0.023263	0.016616	0.014838
PDXP	0.0	0.0	0.0	0.000251	0.0	0.0	0.000479	0.0	0.0
PDZD11	0.013644	0.015621	0.035155	0.039883	0.028685	0.03347	0.0407	0.028949	0.025996
PDZD2	0.0	0.0	0.000335	0.0	0.000358	0.000191	0.0	0.000793	0.000536
PDZD3	0.0	0.0	0.0	0.0	0.0	0.000191	0.000287	0.0	0.0
PDZD4	0.0	0.0	0.001636	0.006167	0.000606	0.002454	0.01419	0.002045	0.000238
PDZD7	0.00155	0.000117	0.00097	0.000364	0.002045	0.000479	0.000216	0.000536	0.001071
PDZD8	0.004855	0.0066	0.002743	0.001731	0.003032	0.003339	0.00714	0.007641	0.001874
PDZD9	0.0	0.0	0.0	0.0	0.0	0.000191	0.0	0.0	0.0
PDZK1	0.0	0.000117	0.0	0.0	0.0	0.000191	0.001964	0.000121	0.000238
PDZK1IP1	0.0	0.0	0.0	0.0	9.6e-05	0.0	0.0	0.0	0.0
PEA15	0.036952	0.027289	0.017637	0.013528	0.009703	0.01807	0.014676	0.009096	0.00793
PEAK1	0.001577	0.002915	0.000433	0.000485	0.000357	0.000216	0.00422	0.001082	0.000364
PEAR1	0.0	0.0	0.0	0.0	9.6e-05	0.0	0.0	0.0	0.0
PEBP1	0.095971	0.388355	0.529643	0.444437	0.492422	0.561714	0.17507	0.397336	0.408981
PEBP4	0.0	0.001515	0.0	8.4e-05	9.6e-05	0.000191	0.002512	0.000233	0.0
PECR	0.000409	0.009372	0.022495	0.016849	0.022802	0.019001	0.013092	0.013388	0.01636
PEF1	0.033985	0.076086	0.082434	0.072171	0.080466	0.0818	0.081914	0.065586	0.076223
PEG10	0.0	0.002915	0.0	8.4e-05	0.0	0.000243	8.9e-05	0.0	0.0
PELI1	0.013525	0.015403	0.011545	0.006671	0.0113	0.012044	0.002027	0.006414	0.003462
PELI2	0.006477	0.000954	0.000818	0.000818	0.001058	0.000954	0.002762	0.000837	0.000818
PELI3	0.005479	0.000849	0.002454	0.00201	0.002623	0.002776	0.000586	0.000837	0.001455
PELO	0.008247	0.006914	0.021679	0.017587	0.022403	0.017806	0.007398	0.020033	0.019795
PELP1	0.008836	0.012007	0.020582	0.017137	0.017978	0.021444	0.007658	0.013615	0.017978
PEMT	0.015767	0.01741	0.023263	0.024345	0.022581	0.02484	0.014227	0.022074	0.021943
PENK	0.0	0.000714	0.0	0.0	0.0	0.000167	0.0	0.0	0.0
PEPD	0.096608	0.050819	0.087568	0.078882	0.061242	0.085964	0.051545	0.066308	0.071036
PER1	0.202763	0.008998	0.006817	0.019632	0.006426	0.014786	0.006069	0.019125	0.010443
PER2	0.006516	0.001785	0.001092	0.000409	0.000803	0.00067	0.001227	0.001627	0.000818
PER3	0.00159	0.001227	0.001819	0.002045	0.001227	0.001633	0.002106	0.002454	0.001839
PERP	0.002321	0.000766	0.015542	0.028375	0.001507	0.026613	0.001227	0.00898	0.001058
PES1	0.049836	0.021822	0.033867	0.02517	0.034765	0.031292	0.020234	0.021226	0.032931
PET100	0.238623	0.074348	0.058734	0.12984	0.068051	0.070103	0.180833	0.129527	0.118572
PET112	0.007274	0.00919	0.007467	0.005317	0.006797	0.005608	0.004198	0.006031	0.007676
PET117	0.016322	0.02051	0.038755	0.038446	0.044895	0.03299	0.016466	0.029772	0.048272
PEX1	0.0	0.00723	0.005169	0.007277	0.005155	0.005337	0.008873	0.011079	0.006201
PEX10	0.008233	0.009446	0.008998	0.007799	0.008989	0.007563	0.004531	0.005891	0.008041
PEX11A	0.000364	0.001515	0.001517	0.001428	0.002682	0.002585	0.003935	0.001698	0.00125
PEX11B	0.010962	0.015133	0.020859	0.017726	0.018565	0.015908	0.014012	0.012856	0.017587
PEX11G	0.002332	0.000766	0.000625	0.000921	0.000583	0.000358	0.001283	0.000661	0.002202
