Gene symbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
HIC1	0.017565	0.0	0.047514	0.071512	0.258568	0.033027	0.052133	0.04467	1.47715	0.129367	0.203825	0.663514	0.051427	0.041133	0.149206	0.037464	0.061485	0.141783	0.085188	0.06963	0.15363	0.059495
HIST1H2AE	0.329874	0.177323	3.081203	0.269113	0.274021	0.447678	0.057318	1.183509	0.666035	0.109566	0.098157	0.0	0.023642	0.004937	0.001525	0.034882	0.132762	0.398826	0.121871	0.26284	0.829491	0.180641
HIST1H2BG	0.047255	0.182201	3.695943	0.37767	0.706429	0.984182	0.237435	0.94126	0.587711	0.343642	0.323717	0.013444	0.079547	0.01496	0.0076	0.0	0.160822	0.700693	0.221	0.114192	0.292547	0.197882
HK3	0.004885	0.0	0.00538	0.017279	0.022254	0.004705	0.01739	0.008271	0.014479	0.183388	0.297695	0.032081	4.322657	5.175568	0.031478	0.209132	1.514929	0.397829	0.039774	0.314079	1.663065	1.741474
HLA-DOB	5.807715	4.239065	3.757088	0.154688	0.015079	0.009441	0.005939	0.071587	0.070515	0.006078	0.170732	0.133513	0.05737	0.010948	1.35769	0.003796	0.0	1.741121	0.023174	0.010109	0.168451	0.052688
HLA-DQA1	0.685322	1.027259	0.073262	0.082421	0.042677	0.030327	0.07745	0.016412	0.433365	0.226078	0.11831	0.114958	0.162306	0.631611	3.214072	4.04171	5.990129	4.975374	0.095651	0.252155	0.0	0.117526
HNMT	0.080793	0.071204	0.029954	0.016277	0.003025	0.003179	0.0348	0.0	0.02391	0.108115	0.027451	0.007034	1.235308	1.173274	0.233312	1.439671	0.960726	0.413765	0.188052	0.173858	0.025918	0.032123
HOXA1	0.030209	0.016826	0.013943	0.029943	0.031975	0.000251	0.020898	0.060149	0.022686	0.038267	0.0245	0.01371	0.019097	0.030242	0.0	0.015118	0.023293	0.007189	3.76874	2.218559	0.009226	0.053763
HPGDS	0.064862	0.071897	0.03848	0.024166	0.025663	0.057526	0.02724	0.015011	0.070252	0.036118	0.05601	0.046068	0.008247	0.077061	0.01778	0.042792	0.062033	0.038199	7.371132	6.009598	0.082733	0.070062
HPSE	0.010355	0.006296	0.016819	0.092026	0.348173	0.597507	1.552423	0.689544	0.432081	0.915821	0.007593	0.090501	4.186363	0.113952	2.70652	2.88433	0.0	0.010484	0.455885	0.253577	0.038562	3.146781
HRH1	0.386832	0.298574	0.290029	0.106328	0.0	0.160413	0.555006	0.111307	0.177184	0.399491	0.059283	0.034348	0.098165	0.41072	0.255231	4.658969	0.378223	0.218673	0.199003	0.193754	0.118021	0.432669
HSPA6	0.081412	0.200888	0.0	0.136915	0.110658	0.005488	0.004002	0.371553	0.523842	0.093799	0.257134	0.409781	0.959441	0.007178	0.187923	0.292005	0.0732	0.004363	0.079229	0.171244	1.091559	5.05573
HTR2B	0.013598	0.0739	0.189349	0.15724	0.058228	0.01057	0.0	0.040919	0.189621	0.62905	0.228988	0.020436	0.08029	0.019929	0.236785	1.836394	0.130641	3.285651	0.417635	0.002451	0.031874	0.024672
ICA1	0.156871	0.0	0.193955	0.039025	0.070776	0.358668	0.093721	4.750434	0.208148	0.163533	0.037926	0.041133	0.140066	0.172248	0.159928	0.087832	0.182841	0.155156	0.213456	0.172502	0.103848	0.400128
ICOS	0.001528	0.003037	0.001287	0.146946	0.785175	0.605825	1.394627	5.995056	0.568933	0.024738	0.00625	0.013978	0.000679	0.0	0.010923	0.000449	0.001717	0.001296	0.000555	0.000597	0.007366	0.001327
IDO1	0.06324	0.08393	0.093525	0.063318	0.049045	0.065514	0.051843	0.063364	0.019829	0.046583	0.186741	0.188026	0.071471	0.091594	7.66588	0.019855	0.031507	5.94535	0.053626	0.04115	0.396055	0.146228
IFI44L	0.012853	0.02494	0.039821	0.069502	0.12946	0.11043	0.006917	0.115409	3.144213	0.457236	0.276536	0.284996	0.281707	0.001479	5.699965	0.924129	0.0	3.804669	0.066727	0.080631	0.146325	0.060689
IFNA10	1.027585	2.753996	0.440051	0.101003	0.13164	0.126944	0.042824	0.150148	2.696149	0.062584	0.02814	0.111797	0.110696	0.064207	0.026689	0.017798	0.269997	0.027945	0.441979	0.280623	0.07886	0.250285
IFNG	0.185973	0.126534	0.098537	0.200415	0.071114	0.102908	5.760825	0.163254	0.132176	0.218946	0.198837	3.234438	0.071863	0.069041	0.061114	0.038115	0.04239	0.05785	0.072806	0.037359	0.116443	0.143937
IGSF6	0.035942	0.058839	0.053773	0.018087	0.030394	0.038426	0.026129	0.018876	0.046005	0.122264	0.086966	0.062616	2.497926	5.711259	0.270277	1.523334	3.455587	1.151604	0.139707	0.337625	0.224748	3.966596
IL12B	0.196712	0.165737	0.101268	0.071571	0.044905	0.105779	0.142654	0.071872	0.074599	0.154914	0.157801	0.101125	0.072525	0.074761	1.002519	0.025551	0.133883	4.74586	0.063931	0.131771	0.124291	0.240725
IL12RB2	0.007952	0.021915	0.006895	0.240831	0.066186	0.274402	2.040971	0.304753	0.595317	1.07227	1.663448	4.335073	0.02809	0.026059	0.011049	0.094081	0.009633	0.0	0.082394	0.0588	0.002954	0.010023
IL17A	0.198007	0.279718	0.080035	0.013208	0.008115	0.008252	3.116586	0.685768	0.058282	0.135483	0.040162	0.024765	0.023054	0.019737	0.065376	0.0	0.02007	0.029832	0.067807	0.155767	0.024503	0.364931
IL18R1	0.052264	0.101804	0.056814	0.400176	0.137705	0.497859	0.828208	0.234827	1.064886	2.141322	1.733897	2.272125	0.024314	0.024395	0.0	0.05188	0.03157	0.029192	3.028415	4.669628	3.138641	1.072489
IL18RAP	0.035622	0.019884	0.0	0.45914	0.053853	0.223343	0.305427	0.069543	0.079797	3.952725	5.443404	5.05383	0.061166	0.0627	0.001817	0.013913	0.057675	0.058576	0.191514	0.300573	1.571032	2.328584
IL1A	0.311398	0.164745	0.145121	0.089353	0.139706	0.12624	0.217323	0.069193	0.061024	0.149057	0.114344	0.105158	0.081982	0.9679	0.127198	0.028713	0.154479	0.593146	0.206152	4.531543	3.129438	0.306837
IL1B	0.09295	0.057084	0.015483	0.001817	0.0	0.028583	0.015891	0.016859	0.036842	0.053889	0.028317	0.026201	0.280522	0.284599	0.134764	0.03878	0.075152	0.662337	0.787678	4.415758	0.250649	0.74183
IL1RL1	0.46334	0.264598	0.295523	0.049762	0.0	0.165877	0.24996	0.162189	0.134132	0.257776	0.150275	0.345283	0.059102	0.257157	0.241393	0.185432	0.264436	0.081495	2.321712	4.199116	3.107519	0.272894
IL21	1.006046	0.870137	0.464691	0.164217	0.052382	0.229315	0.968296	4.298156	0.113227	0.248147	0.103303	0.189531	0.293894	0.235202	0.164863	0.11503	0.21915	0.173324	0.272036	0.165965	0.263978	0.580333
IL26	0.041131	0.058165	0.269427	0.055752	0.061322	0.079793	3.071948	1.29309	0.207716	0.09345	0.058931	0.02998	0.010578	0.0	0.020841	0.021249	0.02113	0.023127	0.006132	0.402572	0.025896	0.023419
IL2RA	0.139456	0.211205	0.06028	0.066942	0.068424	0.371243	5.487989	0.176214	4.208636	0.006393	0.018431	0.667892	0.0	0.009503	4.364005	0.134131	0.021651	2.433877	0.185994	0.315352	0.120112	0.00644
IL2RB	0.735343	0.669977	0.255404	1.446597	0.244104	1.064235	2.793042	2.685984	4.720699	4.076744	6.748116	7.188161	0.056315	0.045955	0.018525	0.0	0.027936	0.073015	0.063878	0.101915	0.078704	0.329548
IL3	0.039029	0.01923	0.022458	0.010231	0.011092	0.008779	4.421369	0.027847	0.084085	0.001882	0.021873	0.061826	0.01645	0.01182	0.012563	0.005381	0.012159	0.02017	0.008167	1.065798	0.281616	0.01836
IL4	0.036937	0.284446	0.420056	0.077682	0.041733	0.046124	2.974159	1.460773	0.324381	0.334459	0.065562	0.030896	0.020973	0.005039	0.018352	0.001932	0.029908	0.026407	0.0	0.037769	0.597472	0.360218
IL4R	6.432087	0.955698	0.0	0.356183	1.100722	0.514706	0.343903	0.073873	1.687027	0.373544	0.336164	0.791409	0.540751	0.457979	1.630179	0.333352	0.481662	1.271848	1.689519	2.617478	0.495981	1.511061
IL5	0.0	0.050811	0.031302	0.123051	0.04834	0.289537	1.560223	0.218303	0.809445	0.285774	0.015784	0.073227	0.049459	0.047925	0.427024	0.124336	0.095087	0.161997	0.060566	3.165198	0.164804	0.067571
IL5RA	0.539693	0.428003	0.943182	0.112523	0.024464	0.225507	0.11616	0.05469	0.43692	0.518927	0.127244	0.11966	0.102178	0.075884	0.116801	0.0	0.159027	0.182087	0.71324	0.450301	3.72081	1.259871
IL7	1.427549	3.608049	0.152405	0.161409	0.119844	0.328793	0.093344	0.323549	0.170949	0.075616	0.059691	0.068565	0.22077	0.47545	0.717276	0.388947	0.32653	0.777874	0.246149	0.061317	0.019596	0.0
IL7R	0.089299	0.15478	0.033155	5.61318	7.212174	6.683624	0.714136	1.121885	0.174261	0.771056	0.415761	0.112966	0.046933	1.866936	0.787548	0.018156	0.784887	2.874644	0.0	0.107078	0.119059	0.26147
IL9	0.049689	0.034274	0.011202	0.034593	0.024196	0.076199	5.793247	0.037511	0.009993	0.038498	0.037037	0.02461	0.010323	0.016542	0.021948	0.005282	0.024332	0.027033	0.0	0.010182	0.046787	0.017949
IRF8	5.138345	4.258348	0.093904	0.165614	0.127237	0.0	0.240138	0.306931	0.08212	0.514295	0.858094	1.384636	1.310683	1.023351	6.556707	1.87373	0.872746	1.495097	0.172879	0.409251	0.257745	0.127987
ITK	0.261686	0.222708	0.07958	4.211256	6.255521	5.022329	2.555186	5.879113	4.674761	3.760679	1.964405	2.572876	0.034763	0.028789	0.012474	0.0	0.020274	0.062447	0.837702	0.666053	0.383866	0.203439
KCNA3	1.008007	1.370288	4.138973	1.930431	1.556726	3.315124	1.06945	0.862004	0.210853	1.47115	1.370312	1.941694	0.447155	0.307183	0.400145	0.023436	0.033528	0.035104	0.0	0.014432	0.367724	0.176532
KCNG2	0.077386	0.211432	2.896059	0.160261	0.009469	0.070709	0.077386	0.085668	0.009608	0.0	0.15627	0.126585	0.170442	0.206467	0.374029	0.127514	0.133802	0.121489	0.160556	0.210466	0.286262	0.065212
KIAA0754	0.044774	0.022774	0.003676	0.152537	0.623074	0.028576	0.0	0.583664	0.421366	0.454398	1.193134	1.186734	0.328823	0.028087	3.338634	1.247713	0.029173	0.002302	0.027039	0.40897	0.659136	0.028502
KIR2DL1	0.006433	0.002022	0.00072	0.00763	0.016996	0.004328	0.0	0.004064	0.040063	0.039325	0.54494	1.035769	0.001942	0.001227	0.008782	0.008621	0.000796	0.005682	0.052515	0.042218	0.006525	0.016117
KIR2DL4	0.220589	0.147523	0.21632	0.0489	0.051439	0.013489	0.0	0.006933	0.046758	0.151167	0.442786	1.335474	0.054307	0.03048	0.194565	0.010272	0.039517	0.073157	0.028414	0.044612	0.102092	0.18047
KIR2DS4	1.005731	0.700734	0.825193	0.441301	0.166049	0.177441	0.12343	0.192254	0.292012	0.878681	1.916532	4.965132	0.191631	0.166907	0.203199	0.082359	0.205349	0.154729	0.221818	0.201497	0.179007	0.548213
KIR3DL2	0.009538	0.00612	0.0	0.02967	0.013479	0.003395	0.011423	0.004781	0.04602	0.42439	1.033202	2.371881	0.007781	0.004129	0.041886	0.01266	0.006247	0.004188	0.019701	0.014623	0.012403	0.025484
KIRREL	0.199748	0.169384	0.409725	0.511397	0.387267	0.102537	0.156872	0.340105	2.797922	0.448001	0.244397	0.143265	0.168287	0.122209	0.319959	0.57354	0.179367	0.129485	0.642729	0.270725	0.509201	0.203317
KLRB1	0.03498	0.075135	0.008529	2.903903	0.10028	3.302304	0.160676	1.472346	0.411104	4.162573	4.269029	1.834807	0.025308	0.004344	0.006559	0.0	0.026809	0.007747	0.007907	0.019335	0.086716	0.101946
KLRC3	0.024443	0.114019	0.010637	2.093682	0.022545	0.077358	0.020284	0.0	0.121565	1.692493	4.309266	1.911383	0.02079	0.002338	0.0262	0.012546	0.038518	0.011657	0.008262	0.028442	0.084578	0.009695
KLRC4	0.893225	1.122474	0.296645	2.936034	0.62822	0.204129	0.26586	0.094417	0.423323	1.66378	2.758937	1.598146	0.236538	0.302985	0.195745	0.051284	0.105107	0.036262	0.156058	0.130196	0.030057	0.569126
KLRD1	0.11419	0.089455	0.143858	1.187181	0.020358	0.117025	0.079031	0.073956	0.008807	2.584747	5.290941	4.498989	0.024191	0.003812	0.010924	0.020252	0.029997	0.010118	0.016112	0.0	0.007711	0.10787
KLRF1	0.087984	0.115643	0.063473	0.512685	0.008133	0.072218	0.017351	0.002729	0.0	3.014014	6.368502	3.591316	0.055716	0.019926	0.041141	0.105863	0.040529	0.034369	0.03714	0.031065	0.059921	0.068976
KLRG1	1.451028	1.119461	0.403247	4.47713	0.384787	2.16145	0.153181	0.162452	0.271191	5.409413	1.87297	0.92147	0.189291	0.146767	0.126131	0.0	0.122486	0.091262	1.401599	1.405384	0.361981	0.551203
KLRK1	0.4495	0.175905	0.033683	5.754485	0.227405	0.172939	0.027578	0.052848	0.010156	3.628513	6.148975	3.807645	0.034436	0.010033	0.006111	0.022894	0.029029	0.012216	0.040826	0.033785	0.288872	0.152021
KRT18P50	0.297197	0.371537	1.432397	0.294309	0.655478	0.277719	0.203705	0.41277	1.172696	2.752961	0.293224	0.171802	0.905919	0.229823	0.883976	0.229663	0.049783	0.788912	0.137298	0.192577	2.769861	1.086952
KYNU	0.232711	0.457575	0.071242	0.029448	0.02572	0.023974	0.014371	0.010608	0.096333	0.087205	0.049034	0.046302	0.689368	2.500421	5.120647	0.852054	1.594531	5.926067	0.099364	0.258199	0.04287	0.073422
LAG3	0.082399	0.009663	0.013398	1.362332	0.003151	0.448915	2.624708	3.408561	1.719902	2.321873	0.355679	0.048644	0.007526	0.004455	3.754177	0.244379	0.041667	0.554441	0.020291	0.045539	0.0	0.008181
LAIR2	0.445869	0.205952	0.114224	1.287991	0.172907	0.37704	0.004083	0.201011	3.791508	1.600202	1.955658	2.008054	0.031865	0.009385	0.166929	0.013496	0.023138	0.0	0.009039	0.047143	0.383765	0.235145
LAMP3	0.002732	0.002535	0.02875	0.030787	0.026344	0.03897	0.105765	0.040662	0.07223	0.029959	0.055168	0.121821	0.0	0.089139	5.47546	0.023848	0.31273	7.476199	0.013846	0.029272	0.160893	0.090468
LAT	0.033548	0.015849	0.0	2.271216	4.054474	2.313001	0.974792	6.104998	2.253503	1.916215	1.175274	0.839479	0.093488	0.359087	0.037487	0.051449	0.068454	0.078288	2.645998	1.725934	0.214665	0.071656
LCK	0.2072	0.200439	0.013063	5.722077	5.842818	5.082169	2.631986	6.255521	4.395379	2.800338	2.345449	1.824222	0.039209	0.028539	0.003368	0.001316	0.015015	0.024062	0.008538	0.0	0.146853	0.108655
LEF1	0.015093	0.013208	0.034998	0.928852	2.096318	0.889453	0.312447	0.37701	0.275042	0.103388	0.080698	0.081211	0.000797	0.0	0.000244	0.003338	7.3e-05	0.004151	0.00686	0.00543	0.074434	0.015379
LHCGR	2.256179	2.871942	0.814163	0.065051	0.285521	0.040208	0.0	0.057822	2.020117	1.836156	0.243883	0.309757	0.08885	0.39588	0.263908	0.248677	0.227578	0.23786	0.395788	0.251774	0.690842	1.170035
LILRA2	0.008473	0.007643	0.001504	0.007817	0.014414	0.005866	0.001807	0.002781	0.0	0.127874	0.081876	0.024783	1.598399	0.766264	0.279065	0.190169	0.1128	0.051037	0.111488	0.087086	0.247744	2.213747
LILRA3	0.001211	0.000929	0.0	0.002653	0.017387	0.000362	0.001389	3.2e-05	0.027118	0.01055	0.011419	0.005031	0.675207	0.036953	0.746765	0.114946	0.016572	0.300502	0.024691	0.009778	0.058313	0.086344
LILRA4	0.173984	0.728468	0.399942	0.115898	0.064311	0.348936	0.071176	0.009431	3.465989	0.22327	0.078692	0.068988	0.404175	0.254279	0.593142	0.213198	0.182019	0.161038	0.04843	0.0	0.051452	0.385999
LILRB2	0.019178	0.016984	0.007057	0.014975	0.0	0.002651	0.00193	0.004581	0.043713	0.277673	0.154333	0.023295	2.640454	0.423078	3.789515	0.932913	0.192683	0.225593	0.25927	0.254597	0.796457	2.293789
LIME1	0.0	0.01303	0.653025	0.827397	0.635786	0.786719	0.096884	0.509322	0.235197	0.420889	0.10315	0.015412	0.035511	0.011724	0.00695	0.017293	0.012116	0.016099	0.013827	0.052615	0.018753	0.036412
LOC100130100	0.007531	0.014593	5.960791	0.010072	0.006954	0.004557	0.004375	0.005405	0.001494	0.005385	0.0	0.003455	0.004589	0.002703	0.004425	0.00338	0.00457	0.003969	0.00671	0.002147	0.00414	0.005455
LOC126987	0.655874	0.494114	0.959561	0.337083	0.508097	0.432183	0.482262	0.09034	3.75828	0.091175	0.407411	0.35814	0.31556	0.219886	0.577884	0.483319	0.402214	0.435305	0.237928	0.097491	0.336123	0.432141
LRMP	1.892463	2.661829	0.918716	0.542758	0.753	0.264189	0.133958	1.797738	0.08892	0.525524	1.104371	0.364009	0.924142	0.106613	0.0	0.672317	0.454902	0.069433	0.629937	0.533031	5.75838	2.921762
LST1	0.005737	0.0	0.012061	0.316978	0.154643	0.197656	0.069913	0.010109	0.031958	0.871573	0.413817	0.171602	3.779008	1.377583	1.410628	1.437624	2.329347	0.58749	0.764182	1.028825	2.643479	6.303633
LTA	0.0	0.000573	0.00158	0.016262	0.422987	0.027461	4.896586	0.879207	0.217091	0.002745	0.021444	4.919314	0.001432	0.001453	0.175608	0.005659	0.005005	0.001961	0.002186	0.010471	0.025096	0.008837
LTB	4.159416	4.876525	0.0	3.947521	5.335168	4.832441	2.091205	3.905061	7.055603	1.325969	0.366726	6.802653	0.087178	0.008399	0.003921	0.022075	0.031635	0.002205	0.046945	0.119475	0.824316	2.172727
LTC4S	0.170873	0.044672	0.189507	0.426349	0.228222	0.232847	0.131285	0.355177	0.0	0.374613	0.535738	0.303028	0.281149	0.346498	0.475008	2.037892	0.75622	0.192011	4.098269	3.667144	2.088993	0.361195
LY86	5.353056	5.998143	0.504585	0.163019	0.175605	0.01724	0.0	0.025103	0.160161	1.112766	0.05247	0.037418	3.985454	1.309193	0.8458	4.916343	1.439187	0.335479	0.095402	0.035082	0.37767	0.407169
LY9	0.648904	1.435119	1.297491	3.169373	4.503137	3.138466	0.061815	2.350624	0.42739	2.728743	0.606726	0.006221	0.009908	0.019808	0.005699	0.558154	0.118869	0.016812	0.068179	0.0	0.112534	0.083748
MAGEA11	0.340259	0.561123	0.58105	0.314067	0.078212	0.85126	0.535661	0.181067	1.504597	1.618518	0.296605	0.093394	0.009454	0.055423	0.028992	0.0	0.143447	0.034423	0.010124	0.478017	1.013954	0.259091
MAK	0.056621	0.057262	0.038162	0.012954	0.032263	0.019054	0.132594	0.033721	0.019555	0.063782	0.025072	0.0378	0.073782	0.026151	0.131863	0.371005	0.033683	0.180376	0.085082	0.195878	1.284021	4.072429
MAN1A1	0.257846	0.216641	5.289588	0.187085	0.0	0.160937	0.315587	0.240985	0.190529	0.25894	0.37354	0.277643	0.14276	0.582198	0.519849	0.57339	0.353344	0.455455	0.713244	0.553497	0.095454	0.739875
MANEA	0.002174	0.081331	3.661763	0.277394	0.253228	0.338452	1.900744	0.462124	0.168694	0.122569	0.386266	0.726019	0.357922	0.655012	0.439467	0.636809	0.605202	0.710635	0.469845	0.173679	0.007838	0.0
MAP3K13	0.051715	0.047798	0.13025	0.084716	0.106989	0.069922	0.086475	0.048645	0.112292	0.071691	0.081668	0.068591	0.079828	0.082604	0.52438	0.091542	0.093335	2.873033	0.057527	0.065721	0.090414	0.093771
MAP4K1	0.027593	0.972608	0.192672	1.834393	2.601673	1.473957	1.305588	4.59685	2.169225	1.649542	0.782328	0.462718	0.318524	0.002702	0.008639	0.371785	0.038756	0.0	0.365812	0.310239	0.269919	0.013045
MAP4K2	0.002044	0.003866	0.0	0.00853	0.12527	0.010649	0.07057	0.007864	0.021776	0.002162	0.00248	0.001844	0.003323	0.006092	0.000573	0.002916	0.002626	0.002573	0.000349	0.001568	0.002207	0.003506
MAP9	0.237932	0.311064	0.185169	2.4199	2.492278	0.631957	1.431202	1.660567	0.553357	0.055585	0.955739	1.115205	0.004843	0.023741	0.030228	0.06692	0.035125	0.04033	0.04048	0.041462	0.196993	0.039433
MARCH3	0.986174	0.370001	0.407558	0.03964	0.096499	0.039144	0.04117	0.225652	0.264031	0.051882	0.237956	0.244501	0.083479	0.211864	0.482092	0.0	0.144716	0.121981	2.997006	4.896366	1.945642	0.263708
MARCO	0.0	0.003376	0.010724	0.010704	0.058229	0.003314	0.01077	0.029528	0.035938	0.007474	0.013973	0.009267	0.448981	4.749995	0.078364	0.213189	0.016742	0.012078	0.010252	0.034675	0.023725	0.011068
MAST1	0.014725	0.040648	3.849981	0.002755	0.019006	0.009999	0.023413	0.060244	0.05875	0.009464	0.021435	0.00736	0.011248	0.005933	0.014268	0.011434	0.005964	0.007405	0.104227	0.067885	0.04383	0.082276
MBL2	1.153736	1.903421	0.276869	0.013379	0.391796	0.084359	0.032237	0.035194	2.661839	0.730728	0.245742	0.087622	0.059443	0.150958	0.068719	0.145513	0.126203	0.440944	0.058099	0.072308	0.006722	0.399476
MEFV	0.089858	0.089618	0.031434	0.013753	0.0	0.024399	0.00451	0.019854	0.033663	0.166007	0.056168	0.03379	2.443761	0.02361	0.012797	0.008725	0.017217	0.0163	0.048545	0.040542	0.061776	3.873335
MEP1A	3.931796	1.631029	0.922816	0.217137	0.083954	0.582343	0.170797	0.220267	0.701144	0.56114	0.349086	0.364954	0.402083	0.711152	0.09676	0.268696	0.77276	1.340228	0.095985	0.395545	1.070144	0.683621
MGAM	0.004479	0.001478	0.00132	0.0	0.00106	0.00241	0.001238	0.001997	0.005693	0.048905	0.340942	0.048204	0.170976	0.011163	0.00132	0.001868	0.005398	0.002921	0.252913	0.146829	0.66439	5.494881
MICAL3	3.187384	3.096271	0.815997	0.927856	0.123554	1.185973	1.233084	0.858453	0.075338	0.316022	0.32876	1.099124	0.086587	0.128881	0.183423	0.108766	0.147434	0.155996	1.421857	1.195263	0.404295	0.037802
MMP12	0.320896	0.209023	0.068118	0.031426	0.01991	0.046862	0.042646	0.032476	0.112012	0.098189	0.039617	0.03389	0.038615	0.102438	0.170131	0.093123	6.930796	1.700678	0.087149	1.221345	0.10165	0.12557
MMP25	0.019064	0.009119	0.074489	0.088644	0.107999	0.048531	0.0	0.04354	0.23528	0.017626	0.031686	0.315938	0.305906	0.003367	0.910159	0.433017	0.413938	0.938537	0.029085	0.060548	1.052298	3.85237
MMP9	0.036069	0.046568	0.040133	0.024956	0.040484	0.048131	0.018883	0.054337	0.048445	0.036058	0.110671	0.024362	0.035318	8.281102	0.546305	3.463312	0.644686	0.582985	0.218149	2.666558	0.099317	1.336911
MNDA	0.008211	0.089266	0.000163	0.015218	0.001542	0.001389	0.0	0.00295	0.011098	0.707642	0.258325	0.097563	3.761587	0.856438	1.318835	0.612441	1.497371	0.699862	0.706588	0.41901	1.035495	7.427015
MS4A1	7.103432	6.864365	0.14554	0.124902	0.01017	0.076497	0.038976	0.033793	0.096888	0.188321	0.06567	0.059398	0.040222	0.002204	0.026793	0.014874	0.015022	0.037688	0.021207	0.010117	0.266691	0.097659
MS4A2	0.153185	0.197386	0.114309	0.101463	0.08994	0.104817	0.08482	0.065726	0.051727	0.120658	0.082827	0.053554	0.032901	0.055161	0.051756	0.053061	0.05827	0.085014	5.364135	3.216666	0.360234	0.122892
MS4A3	0.264343	0.127978	0.123885	0.17016	0.002172	0.075947	0.030433	0.063603	0.066907	0.226427	1.362324	0.427047	0.036656	0.0	0.030193	0.070829	0.018766	0.031249	4.556325	2.063368	3.206123	0.388737
MS4A6A	0.466846	0.257444	0.132826	0.0876	0.064662	0.085524	0.068899	0.056656	0.18733	0.917046	0.08825	0.074966	3.783658	0.107948	0.165604	6.945873	1.602594	0.064478	0.295438	0.208274	0.16826	0.481318
MSC	0.0	0.038624	0.213642	0.123526	0.033398	0.140682	0.531857	0.007486	0.355932	0.255564	0.079418	0.033128	0.045925	1.49395	3.799119	0.179772	1.349046	4.499824	0.086303	0.295926	0.114846	0.204528
MXD1	0.003497	0.003212	0.005954	0.037759	0.183375	0.07153	0.036304	0.100827	0.058717	0.063567	0.141656	0.034345	0.178844	0.050118	0.090655	0.006424	0.0	0.17703	0.007438	0.025953	1.183955	1.82999
MYB	0.319587	0.243825	0.050934	0.633772	0.569927	0.212987	0.845068	1.907314	0.731081	0.191232	0.597653	0.175275	0.247615	0.019139	0.0	0.045381	0.021513	0.321267	4.735277	5.497534	3.976598	0.474835
NAALADL1	0.017516	0.034494	0.013194	0.259154	0.816749	0.569933	0.053465	0.583866	0.167917	0.224492	1.374433	0.898404	0.098526	0.028727	0.003943	0.012073	0.0	0.042093	0.0063	0.015853	0.034795	0.034895
NCF2	0.034773	0.104114	0.049498	0.001791	0.060655	0.01114	0.001116	0.004132	0.13326	0.565723	0.154136	0.040324	4.422776	5.641866	0.254959	4.13586	4.013476	1.118117	0.325201	0.565059	7.255797	6.212358
NCR3	0.188164	1.183248	0.018247	2.678926	0.340477	0.591265	0.584451	0.26486	0.991273	2.839608	2.254485	4.949275	0.040547	0.0	0.116712	0.038996	0.086183	0.003518	0.101928	0.081806	0.179962	0.298817
NFE2	0.0	0.000805	0.006893	0.120916	0.051216	0.032689	0.00182	0.060046	0.073543	0.08711	0.153165	0.091678	1.804929	0.029202	0.031446	0.124163	0.007541	0.007004	0.271801	0.169682	0.318574	3.502003
NIPSNAP3B	4.361341	2.05444	0.960175	0.346867	0.107853	0.373358	0.230633	0.211766	0.286201	1.369623	0.415353	0.283617	0.240367	0.213042	0.283738	0.288441	0.184744	0.33664	0.565917	0.38705	0.418725	0.910919
NKG7	0.000457	0.001198	0.000619	1.915267	0.022534	0.149651	0.209019	0.000587	0.003011	2.235921	3.084195	3.231362	0.006591	0.0	0.047083	0.000358	6e-06	0.00036	0.094129	0.125989	0.004287	0.001859
NLRP3	0.005795	0.004905	0.002057	0.002016	0.003758	0.020116	0.001393	0.0	0.009055	0.022068	0.018209	0.04269	0.345422	0.011523	0.014382	0.171561	0.165048	0.004439	0.008397	0.227389	0.031344	0.258233
NMBR	3.149035	3.562286	1.497229	0.26931	0.0394	0.178388	0.564658	0.109667	0.719679	1.127059	0.166511	0.284371	0.470247	0.293052	0.087098	0.204038	0.494857	0.093385	0.054525	0.13834	0.632959	1.242931
NOD2	0.0	0.006964	0.464914	0.003136	0.003499	0.250676	0.301647	0.233504	0.076679	0.298775	0.366416	0.340333	2.770058	0.181002	4.653793	1.720215	0.052611	0.518157	0.052942	0.002153	1.306308	1.459552
NOX3	0.113221	0.039539	0.039372	0.049213	0.066273	0.073075	0.050691	0.065135	0.022993	0.863463	0.050505	0.045401	0.101649	0.056071	0.081369	0.071489	0.038131	0.045851	1.791082	2.929014	0.033852	0.156373
NPAS1	0.26342	0.227591	0.433932	0.374743	0.122822	0.307366	0.088595	0.093559	2.758628	0.155209	0.156805	0.170474	0.19555	0.21291	0.162365	0.248681	0.217202	0.209857	0.330801	0.185138	0.281826	0.348891
NPL	0.003934	0.0	0.04489	0.085668	0.001706	0.077709	0.124685	0.013578	0.065512	0.169221	0.102989	0.122283	1.048534	2.041831	0.60661	5.326495	2.532392	0.565911	0.670143	0.522371	1.346915	2.750078
NR4A3	0.07451	0.087561	0.070459	0.00267	0.048409	0.020672	0.313514	0.112875	0.510721	0.103542	0.0	0.082237	0.013305	0.157321	0.492381	0.025616	0.534057	2.847586	0.060273	1.549758	5.253169	0.279102
